nombrepignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,prestamo,pr_recup,edad,visit_number,num_arms,faltas,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,masqueprepa,estresado_seguido,oc,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,tau_hat_oobpredictions,insample,pago_frec_vol_promise
4.06285364674e+18,42124674,0,0,0,1,0,0,0,1,0,0,1490,100,22,1,4,.42857143,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,,1,1
4.75416346403e+18,42123899,0,0,0,0,1,0,0,1,0,0,1280,100,43,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,-121.05138,0,
-7.13413117754e+18,78134056,0,1,0,0,0,0,0,0,1,0,4240,100,27,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,-104.66966,0,
-5.06556090200e+18,80117529,1,0,0,0,0,0,0,0,0,1,780,80,38,1,3,.2857143,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,-93.460136,0,
-9.17467215167e+18,10462066,0,0,0,0,1,0,0,0,0,0,610,100,52,1,2,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,,1,0
-3.18815846136e+18,80117383,0,1,0,0,0,0,0,0,0,1,2010,100,26,1,1,.14285715,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,,1,1
-1.42324332675e+18,5520243,0,0,0,1,0,0,1,0,0,0,1430,90,62,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,-78.904045,0,
8.26719138356e+17,78133711,0,0,0,1,0,0,0,0,1,0,2110,90,54,3,4,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-128.05403,0,
-4.39967310429e+18,42123491,0,0,0,1,0,0,0,1,0,0,1530,100,40,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,,1,0
-5.96668958725e+18,78132945,0,0,0,0,0,0,0,0,1,0,350,100,42,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,-36.192276,0,
4.86596126630e+18,80116993,1,0,0,0,0,0,0,0,0,1,430,10,22,1,1,.14285715,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,-75.376724,0,
-5.33530530400e+18,10463963,1,0,0,0,0,0,0,0,0,0,1600,50,25,1,1,.14285715,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,-76.255768,0,
-1.74951621921e+18,78136149,0,0,1,0,0,0,0,0,1,0,3410,40,21,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,32.221371,0,
8.51504199060e+18,80119012,0,0,0,0,1,0,0,0,0,1,1420,80,56,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,-120.69497,0,
-1.08840725432e+18,80117682,0,0,0,0,0,0,0,0,0,1,1150,100,39,1,1,.5714286,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,,1,0
7.84745935449e+18,3592030,1,0,0,0,0,1,0,0,0,0,350,100,70,1,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,1,1
5.49146769838e+18,5514391,0,0,0,1,0,0,1,0,0,0,3340,95,51,1,1,.5714286,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,-138.11583,0,
-9.15634713117e+18,78133121,0,0,0,1,0,0,0,0,1,0,480,100,45,1,2,.2857143,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,-64.616524,0,
-9.19802276126e+18,5514251,0,0,0,1,0,0,1,0,0,0,4120,80,47,1,1,.42857143,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,-228.24309,0,
-3.12218527432e+18,3592124,0,0,1,0,0,1,0,0,0,0,2000,100,75,1,1,.14285715,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,-210.44511,0,
4.22996001370e+18,42123541,1,0,0,0,0,0,0,1,0,0,2930,100,78,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,,1,1
9.08057896276e+18,3595809,0,0,1,0,0,1,0,0,0,0,510,100,58,2,2,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,-137.49042,0,
3.69015358020e+18,78134653,0,1,0,0,0,0,0,0,1,0,4160,100,56,2,3,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,,1,1
1.66209857346e+18,80118659,0,0,0,1,0,0,0,0,0,1,4820,100,51,1,1,.2857143,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,-253.70798,0,
1.49264240100e+18,5522948,0,0,0,0,1,0,1,0,0,0,9810,100,29,1,1,.71428573,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,-509.24072,0,
-1.93698138098e+18,3595819,0,0,1,0,0,1,0,0,0,0,550,100,34,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,-16.687017,0,
-2.74767065453e+18,80117027,0,1,0,0,0,0,0,0,0,1,510,100,18,1,1,.14285715,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,-61.370449,0,
-7.79478748521e+18,42125370,0,1,0,0,0,0,0,1,0,0,3680,90,44,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,20.896345,0,
4.64402212283e+18,10463003,0,0,1,0,0,0,0,0,0,0,840,80,40,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,,1,1
8.38246179219e+18,78132534,1,0,0,0,0,0,0,0,1,0,580,90,52,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,-105.87437,0,
-6.70999065392e+18,42124662,0,0,0,1,0,0,0,1,0,0,890,50,57,1,1,.2857143,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,,1,0
-8.32408207975e+18,80118097,0,1,0,0,0,0,0,0,0,1,1350,100,54,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,,1,0
-3.16839821229e+18,5521296,0,0,0,1,0,0,1,0,0,0,450,80,32,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,-64.035728,0,
5.94695689716e+18,5514115,0,0,0,1,0,0,1,0,0,0,370,50,67,1,1,.85714287,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,-149.27188,0,
3.01587238125e+18,3595223,1,0,0,0,0,1,0,0,0,0,470,100,39,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,-28.265829,0,
-1.02638225173e+18,80117692,0,0,0,0,0,0,0,0,0,1,7610,100,53,2,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,,1,0
3.72767643603e+18,3590970,0,0,0,1,0,1,0,0,0,0,1770,100,45,2,2,.14285715,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,-142.59492,0,
3.51471360124e+18,78136124,0,1,0,0,0,0,0,0,1,0,480,100,29,1,1,.14285715,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,,1,0
-6.22058930828e+18,3591779,1,0,0,0,0,1,0,0,0,0,1190,100,50,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,-129.30272,0,
5.91670133412e+18,10463806,1,0,0,0,0,0,0,0,0,0,1970,100,32,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,-53.347271,0,
4.57902886152e+18,78133909,0,0,0,1,0,0,0,0,1,0,740,95,55,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,,1,1
1.36445903055e+18,78136297,1,0,0,0,0,0,0,0,1,0,23300,90,44,1,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,,1,0
9.08467230310e+18,3591859,0,1,0,0,0,1,0,0,0,0,2000,100,24,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,-8.0571918,0,
8.14082098595e+18,42124686,0,0,1,0,0,0,0,1,0,0,130,100,37,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,,1,0
-1.08840725432e+18,80117679,0,0,0,0,0,0,0,0,0,1,2690,100,39,1,1,.5714286,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,,1,0
3.71655048202e+18,78136278,1,0,0,0,0,0,0,0,1,0,1920,100,22,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,,1,0
8.63936791857e+18,78131597,0,0,0,1,0,0,0,0,1,0,350,90,51,1,1,.2857143,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,-88.033821,0,
5.94695689716e+18,5514101,0,0,0,1,0,0,1,0,0,0,530,50,67,1,1,.85714287,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,-129.31688,0,
-8.23485362889e+18,42126569,0,0,0,0,1,0,0,1,0,0,330,100,55,1,1,.2857143,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,-114.87025,0,
3.69015358020e+18,78134652,0,1,0,0,0,0,0,0,1,0,9240,100,56,2,3,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,,1,1
-3.21939777495e+18,78134536,0,0,0,1,0,0,0,0,1,0,1500,75,47,2,2,.5714286,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,,1,0
-6.11094419655e+18,80118348,0,0,0,0,1,0,0,0,0,1,1390,100,61,2,2,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,-80.495804,0,
8.45784381382e+18,5514343,0,1,0,0,0,0,1,0,0,0,1130,100,26,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,,1,0
1.83094604377e+18,5522684,0,0,1,0,0,0,1,0,0,0,1040,100,72,1,2,.14285715,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,-117.14786,0,
-8.56466998940e+18,80118823,0,0,0,0,1,0,0,0,0,1,3450,100,30,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,,1,1
-3.47181391445e+18,80118477,0,0,0,1,0,0,0,0,0,1,1310,100,50,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,,1,0
-1.25354410340e+18,5514140,0,0,0,1,0,0,1,0,0,0,1870,90,50,1,1,.14285715,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,-179.43846,0,
-7.76104540894e+18,78132605,0,1,0,0,0,0,0,0,1,0,2200,100,32,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,,1,0
-1.08840725432e+18,80117678,0,0,0,0,0,0,0,0,0,1,1010,100,39,1,1,.5714286,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,,1,0
-5.47847251554e+18,78136117,0,1,0,0,0,0,0,0,1,0,1900,100,50,1,2,.14285715,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,,1,0
2.48650650580e+18,78134371,0,0,0,0,1,0,0,0,1,0,6100,100,35,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,-428.62482,0,
-1.69294677583e+18,80118768,0,1,0,0,0,0,0,0,0,1,1290,100,62,1,2,.42857143,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,1,0
1.69943850390e+18,42124930,1,0,0,0,0,0,0,1,0,0,1530,50,79,1,1,.14285715,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-182.35629,0,
-8.01249832338e+18,5514288,0,0,0,0,0,0,1,0,0,0,630,40,35,1,1,.14285715,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,-78.975151,0,
3.31393917973e+18,80118093,1,0,0,0,0,0,0,0,0,1,410,100,62,1,1,.14285715,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,-79.680466,0,
-7.79478748521e+18,42125376,0,1,0,0,0,0,0,1,0,0,2480,90,44,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,-1.730335,0,
-3.77101944047e+18,80118580,0,1,0,0,0,0,0,0,0,1,8850,100,29,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,-455.60999,0,
1.11646950449e+18,3595405,0,0,1,0,0,1,0,0,0,0,230,90,41,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-39.185493,0,
-6.93622653622e+18,80117888,0,0,0,0,0,0,0,0,0,1,1500,100,55,1,1,.42857143,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,-144.19644,0,
5.91670133412e+18,10463809,1,0,0,0,0,0,0,0,0,0,1280,100,32,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,-74.736404,0,
-8.07387652936e+18,80118432,0,1,0,0,0,0,0,0,0,1,4100,90,48,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,-87.707443,0,
1.61230257482e+18,42123520,0,0,0,0,0,0,0,1,0,0,3000,100,58,1,1,.5714286,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,-146.62473,0,
1.35933345160e+18,5522767,0,0,0,0,0,0,1,0,0,0,2210,100,32,1,1,.2857143,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,-67.958839,0,
3.56903120221e+18,42123892,0,0,0,0,1,0,0,1,0,0,2000,100,63,1,1,.2857143,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,-207.89633,0,
4.62529411646e+18,10463465,0,0,0,0,1,0,0,0,0,0,1170,100,23,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,-62.909573,0,
1.86822043673e+18,3592135,0,0,1,0,0,1,0,0,0,0,3980,20,45,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,-89.009705,0,
2.21116507938e+18,10463462,0,0,0,1,0,0,0,0,0,0,610,70,18,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,,1,1
1.80723504799e+18,42124525,0,1,0,0,0,0,0,1,0,0,5440,80,52,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,-400.00327,0,
3.20161396435e+18,78134185,0,0,0,0,0,0,0,0,1,0,330,0,40,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,-106.10176,0,
-6.88617533796e+18,80119085,0,0,1,0,0,0,0,0,0,1,560,100,36,1,1,.42857143,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,,1,0
-2.10489635654e+18,3595257,0,0,1,0,0,1,0,0,0,0,2090,80,74,1,1,.14285715,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-203.60281,0,
6.32040280043e+18,42124279,0,0,0,0,1,0,0,1,0,0,1710,100,42,1,1,.2857143,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,-132.53406,0,
-3.99536509940e+18,78133111,0,0,0,1,0,0,0,0,1,0,7260,100,53,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,-588.33099,0,
-8.25238488284e+18,42125804,1,0,0,0,0,0,0,1,0,0,840,50,63,1,1,.2857143,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,,1,1
4.05924837187e+18,3592265,0,0,0,0,0,1,0,0,0,0,2000,100,39,2,2,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,,1,1
4.10733564932e+18,78134723,0,0,0,1,0,0,0,0,1,0,5150,80,32,1,1,.14285715,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,-305.7131,0,
-4.29157130322e+18,3594131,0,0,0,0,0,1,0,0,0,0,130,80,60,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,-22.540237,0,
-6.83537766533e+17,80117446,0,0,0,1,0,0,0,0,0,1,1400,100,40,3,3,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,,1,0
1.22704792593e+18,5522843,0,1,0,0,0,0,1,0,0,0,1270,100,35,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,,1,1
-4.39967310429e+18,42123490,0,0,0,1,0,0,0,1,0,0,1540,100,40,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,,1,1
-2.23299728945e+18,78134323,0,0,1,0,0,0,0,0,1,0,1230,100,30,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,-49.495327,0,
2.34966852607e+18,42123879,0,0,0,0,1,0,0,1,0,0,770,100,28,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,-70.308792,0,
2.89355301328e+18,80118533,1,0,0,0,0,0,0,0,0,1,2010,70,59,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,,1,0
-1.50303331566e+18,42124240,0,0,0,0,0,0,0,1,0,0,970,100,47,1,4,.14285715,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,,1,1
2.16077850870e+18,42124946,1,0,0,0,0,0,0,1,0,0,180,70,32,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,-47.051601,0,
2.40122570713e+18,5514353,0,1,0,0,0,0,1,0,0,0,1610,100,28,1,2,.42857143,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,,1,0
5.70764946443e+18,42123795,0,0,1,0,0,0,0,1,0,0,860,50,29,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,-64.07151,0,
5.17836726036e+18,78134145,0,0,0,1,0,0,0,0,1,0,220,90,21,1,1,.14285715,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,,1,1
5.75293196656e+18,5524254,0,0,1,0,0,0,1,0,0,0,1310,100,42,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,-137.20943,0,
-8.01249832338e+18,5514289,0,0,0,0,0,0,1,0,0,0,2450,40,35,1,1,.14285715,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,-89.229858,0,
-4.73664485550e+18,80119043,1,0,0,0,0,0,0,0,0,1,540,80,52,1,1,.42857143,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,-84.717239,0,
-3.08357473723e+18,78134209,0,0,0,0,0,0,0,0,1,0,1030,100,35,1,2,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-49.758568,0,
2.07662632784e+18,42123819,0,0,1,0,0,0,0,1,0,0,2300,95,45,1,1,.71428573,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,-159.58586,0,
-5.85058277656e+18,78133907,0,0,0,1,0,0,0,0,1,0,1610,100,44,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,,1,1
-6.17857593025e+18,78133225,1,0,0,0,0,0,0,0,1,0,900,90,44,1,1,.42857143,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,-135.69348,0,
2.07602174521e+18,5521293,0,0,0,1,0,0,1,0,0,0,1930,100,39,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,-46.206661,0,
1.21525657072e+18,3591029,0,0,0,0,0,1,0,0,0,0,4020,100,38,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,-13.435715,0,
1.72860827938e+18,3591951,0,0,0,0,1,1,0,0,0,0,1530,100,40,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,-96.814232,0,
6.09355548851e+17,42122478,1,0,0,0,0,0,0,1,0,0,4020,80,44,1,1,.5,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,,1,0
5.00056472672e+18,80117413,0,0,1,0,0,0,0,0,0,1,1170,100,33,2,2,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,,1,1
-1.65711902276e+18,78132570,1,0,0,0,0,0,0,0,1,0,3590,100,28,1,4,.14285715,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,-157.35149,0,
-5.39575727562e+17,80117844,0,0,0,1,0,0,0,0,0,1,510,100,30,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,-22.37134,0,
-1.76362347485e+18,80117355,1,0,0,0,0,0,0,0,0,1,2530,100,38,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,47.788429,0,
-1.45277866317e+18,10463802,0,0,0,0,0,0,0,0,0,0,450,100,41,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,,1,1
3.71906079106e+18,3594391,0,0,0,0,0,1,0,0,0,0,1280,100,70,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,,1,0
1.44219728146e+18,78136093,1,0,0,0,0,0,0,0,1,0,770,80,30,1,1,.2857143,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,-85.794708,0,
7.50649980174e+18,5520258,0,0,0,0,1,0,1,0,0,0,150,100,40,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,-106.79858,0,
-8.02727407911e+18,78134245,1,0,0,0,0,0,0,0,1,0,250,90,43,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,,1,1
-3.31391147007e+18,42125628,0,0,0,0,1,0,0,1,0,0,990,100,23,1,1,.2857143,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,-119.60199,0,
-1.58255292750e+17,42126006,0,0,1,0,0,0,0,1,0,0,1640,100,52,2,2,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,-84.884346,0,
6.54946235137e+18,10463422,0,1,0,0,0,0,0,0,0,0,860,100,48,1,3,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,-19.284735,0,
8.63480511657e+18,42125290,0,0,0,1,0,0,0,1,0,0,1920,80,28,1,1,.2857143,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,,1,1
4.06285364674e+18,42124671,0,0,0,1,0,0,0,1,0,0,1570,100,22,1,4,.42857143,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,,1,1
-1.59312504404e+18,10462567,0,0,1,0,0,0,0,0,0,0,330,100,51,1,1,.14285715,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,,1,1
-8.56676139076e+18,80116972,1,0,0,0,0,0,0,0,0,1,1060,100,25,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,-44.953129,0,
-3.63362979978e+18,80118011,0,0,0,0,0,0,0,0,0,1,2990,100,39,1,1,.5714286,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,,1,0
-1.54579635435e+18,3592382,0,0,1,0,0,1,0,0,0,0,1010,80,64,1,1,.14285715,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,-114.37014,0,
7.20724405443e+18,5521235,0,1,0,0,0,0,1,0,0,0,700,100,58,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,,1,0
-6.22058930828e+18,3591778,1,0,0,0,0,1,0,0,0,0,960,100,50,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,-83.004608,0,
-8.21801480267e+18,78133138,0,0,0,1,0,0,0,0,1,0,1000,100,28,2,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,-61.104736,0,
7.68691254186e+18,10463892,0,1,0,0,0,0,0,0,0,0,380,100,46,2,2,.2857143,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,-96.065544,0,
-1.18873534331e+18,78136173,0,0,0,1,0,0,0,0,1,0,1060,100,27,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,-45.971748,0,
5.27975129122e+18,42124917,1,0,0,0,0,0,0,1,0,0,5820,100,50,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,-386.94446,0,
-8.54678362188e+18,42123801,0,0,1,0,0,0,0,1,0,0,1920,100,53,1,1,.14285715,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,-121.76444,0,
-5.64555476208e+18,80116979,1,0,0,0,0,0,0,0,0,1,640,100,60,1,2,.14285715,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,-59.593548,0,
-1.26346082913e+18,42125505,0,0,1,0,0,0,0,1,0,0,1620,100,43,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,-77.961205,0,
4.38465566848e+18,78133921,0,0,0,1,0,0,0,0,1,0,2750,100,35,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,,1,1
1.97490441263e+18,80117657,0,0,0,0,1,0,0,0,0,1,840,100,35,1,2,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,,1,0
-3.61898825774e+16,42124379,0,0,1,0,0,0,0,1,0,0,250,100,48,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,,1,0
1.28530882708e+18,5514244,0,0,0,1,0,0,1,0,0,0,600,100,26,1,1,.14285715,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,-61.611839,0,
-3.40869828480e+18,10463848,0,0,0,1,0,0,0,0,0,0,1460,90,47,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,-93.389175,0,
-1.94062076338e+18,5524525,0,0,1,0,0,0,1,0,0,0,7300,80,55,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,-521.38831,0,
9.13662306870e+18,3594109,0,0,0,0,1,1,0,0,0,0,1470,100,52,1,1,.14285715,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,-142.18723,0,
-4.31529944805e+18,5522935,0,0,0,0,1,0,1,0,0,0,1810,100,35,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,-172.76801,0,
-6.17857593025e+18,78133228,1,0,0,0,0,0,0,0,1,0,1260,90,44,1,1,.42857143,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,-144.29599,0,
-4.73602795722e+18,42125275,0,0,0,1,0,0,0,1,0,0,260,90,36,1,1,.14285715,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,,1,1
2.18398480205e+18,10463950,0,0,0,0,0,0,0,0,0,0,3430,80,47,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,,1,1
-5.66752092613e+18,80117067,0,0,0,1,0,0,0,0,0,1,1400,100,39,1,1,.14285715,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,-79.393341,0,
-6.17857593025e+18,78133227,1,0,0,0,0,0,0,0,1,0,1460,90,44,1,1,.42857143,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,-152.15233,0,
7.72651672796e+18,3591871,0,0,1,0,0,1,0,0,0,0,2890,100,58,1,1,.5714286,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,-157.67404,0,
7.90180563178e+18,3592366,0,0,1,0,0,1,0,0,0,0,1340,100,55,1,1,.14285715,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,-96.030914,0,
1.70345522334e+18,42126040,0,0,0,1,0,0,0,1,0,0,2180,90,59,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,-104.23722,0,
6.03224879874e+18,5522599,0,0,0,0,1,0,1,0,0,0,4140,100,65,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,-151.37622,0,
-9.08131838248e+18,80118911,0,1,0,0,0,0,0,0,0,1,1200,50,60,1,1,.2857143,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-94.519035,0,
-6.61899350555e+18,10463578,0,1,0,0,0,0,0,0,0,0,8070,100,35,1,3,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,-484.80634,0,
-9.02248674659e+18,3591867,0,0,1,0,0,1,0,0,0,0,1530,100,45,1,1,.14285715,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,-65.949646,0,
