NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,num_arms,faltas,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,OC,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,fee,fc_admin_disc,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-357410376477e7,42123760,1,0,0,0,0,0,0,0,1,0,0,0,370,50,30,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,475.45267,379.73549514467567,6782.282627958266,0.8994698924383626
-357410376477e7,42123777,0,1,0,0,0,0,0,0,1,0,0,0,330,100,30,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,423.38318,389.3850719372288,2962.824282479839,0.9058973800985078
-3.5444384270599997e+018,10463985,0,0,1,0,0,0,0,0,0,0,0,1,7230,100,36,1,1,0.42857143,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,10328.571,1528.1900976619286,106495.95186925397,0.8802539850500368
-336582854939e7,42124926,1,0,0,0,0,0,0,0,1,0,0,0,470,90,38,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,671.42859,374.41812984922586,2958.6393152911323,0.8918576005426131
-336582854939e7,42124925,1,0,0,0,0,0,0,0,1,0,0,0,620,90,38,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,885.71429,418.57024613513556,4023.9718603987158,0.8951799744534688
-331391147007e7,42125628,0,0,0,0,1,0,0,0,1,0,0,0,990,100,23,1,1,0.2857143,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1414.2858,464.4735675755603,7192.317143953812,0.8818257278288374
-328323157808e7,42123665,0,0,0,1,0,0,0,0,1,0,0,0,1160,100,28,1,3,0.2857143,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1657.1428,485.6223779886003,1371.7682997788984,0.9091474602671558
-3.2744191927800003e+018,10462556,0,1,0,0,0,0,0,0,0,0,0,1,3710,100,46,1,2,0.14285715,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,5609.4849,1355.8761906968894,53321.46015353735,0.8971940400468709
-326168246943e7,80116859,0,0,1,0,0,0,0,0,0,0,1,0,250,50,22,1,1,0.14285715,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,357.14285,364.6744099879515,5279.918083694128,0.9037350427885104
-323674866557e7,80118036,0,0,0,0,1,0,0,0,0,0,1,0,3780,100,43,1,3,0.5714286,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,4117.5938,1322.2765053940975,43060.20842967644,0.8867577768126906
-322133578972e7,3595248,0,0,1,0,0,0,1,0,0,0,0,0,370,80,48,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,528.57141,371.20107392265857,10208.62532311127,0.8948614640631658
-316839821229e7,5521296,0,0,0,1,0,0,0,1,0,0,0,0,450,80,32,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,642.85712,367.4983180746629,5516.477944872228,0.9165090155112161
-316515957839e7,3595250,0,0,1,0,0,0,1,0,0,0,0,0,700,80,63,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,878.56793,448.0860615579742,2012.756160209187,0.8824237779009154
-313031816329e7,42123633,0,0,1,0,0,0,0,0,1,0,0,0,460,100,39,1,1,0.2857143,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,496.95837,375.44736731134185,5149.759372994697,0.8785915727163733
-312464315599e7,10463430,0,0,1,0,0,0,0,0,0,0,0,1,770,100,28,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,851.45837,457.2415849569226,4064.372716516822,0.879935781193481
-312218527432e7,3592124,0,0,1,0,0,0,1,0,0,0,0,0,2000,100,75,1,1,0.14285715,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,2544.9907,703.4661959401928,5568.016183496225,0.8237981184355421
-3.0118613774599997e+018,5522602,0,0,0,0,1,0,0,1,0,0,0,0,2290,100,58,1,1,0.14285715,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,2888.8267,821.6144650408286,12253.492131372483,0.8877211814588052
-292531447467e7,42125788,0,0,0,0,1,0,0,0,1,0,0,0,1440,100,55,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1831.4226,514.4935798393348,2070.965028576461,0.8590869996351556
-292531447467e7,42125789,0,0,0,0,1,0,0,0,1,0,0,0,2370,100,55,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,3014.2141,807.1028956100114,9566.714847141393,0.8513699593247034
-292531447467e7,42125790,0,0,0,0,1,0,0,0,1,0,0,0,2300,100,55,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,2925.1912,801.4219113970032,6318.859256797205,0.8553806872706139
-292429439616e7,5522731,0,0,0,1,0,0,0,1,0,0,0,0,13210,100,32,1,1,0.2857143,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,18871.428,1426.3673131605276,101605.51461864766,0.895093027012669
-290842361101e7,5514146,0,0,0,0,1,0,0,1,0,0,0,0,200,90,20,1,1,0.14285715,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,326.42096,347.43498104867746,3000.8176622223546,0.8800027017442813
-286537029447e7,80118641,0,0,1,0,0,0,0,0,0,0,1,0,2100,90,41,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,3e3,751.3658742151541,12412.5486822891,0.8741792292652613
-285917166832e7,3591711,0,0,0,1,0,0,1,0,0,0,0,0,1580,100,37,1,1,0.14285715,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,2257.1428,534.9738383829359,5479.901956012216,0.9135656745266709
-2.8589588681400003e+018,5514240,0,0,1,0,0,0,0,1,0,0,0,0,4560,100,30,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,6514.2856,1512.7580716117413,84240.27663110207,0.8874176321430648
-285629382431e7,80117069,0,0,0,1,0,0,0,0,0,0,1,0,2200,80,40,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,5328.1924,805.4800077488293,17045.778901390928,0.9203454554476187
-285629382431e7,80117068,0,0,0,1,0,0,0,0,0,0,1,0,200,80,40,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,484.38248,349.56856569685624,2853.0122065706582,0.9036247812416031
-284785254273e7,78133824,0,1,0,0,0,0,0,0,0,1,0,0,530,100,52,1,1,0.71428573,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,953.6701,414.319455145972,5274.974782628047,0.8786784783721493
-279946616492e7,42123653,0,0,0,1,0,0,0,0,1,0,0,0,510,100,59,1,2,0.14285715,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,632.28845,397.75019454997715,6562.606203886039,0.9214305158274879
-279946616492e7,42123656,0,0,0,1,0,0,0,0,1,0,0,0,360,100,59,1,2,0.14285715,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,494.74606,379.33945249320715,4044.7436466289632,0.9158249982425589
-279946616492e7,42123655,0,0,0,1,0,0,0,0,1,0,0,0,1000,100,59,1,2,0.14285715,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1374.3113,478.3940144362324,4118.870991342337,0.9117748054888166
-279946616492e7,78132869,0,0,0,1,0,0,0,0,0,1,0,0,1570,100,59,2,2,0.14285715,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,2242.8572,518.8916516137084,5051.390939258676,0.8914037030277854
-279371696609e7,78133710,0,0,0,1,0,0,0,0,0,1,0,0,440,100,29,1,1,0.14285715,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,564.59167,364.8848887382178,1587.5317361602984,0.9138384239473352
-2.7830620216199997e+018,78132923,0,0,0,0,1,0,0,0,0,1,0,0,670,100,56,1,2,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1005.5818,448.5235561759518,4027.8680505590632,0.9132070194737638
-277329901025e7,10462882,0,0,0,0,1,0,0,0,0,0,0,1,2260,100,37,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,2709.4705,826.8779088107076,10819.434375100935,0.9057885341669708
-276828071475e7,78133877,0,0,1,0,0,0,0,0,0,1,0,0,3100,100,49,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,3986.4924,1233.1634659030026,22559.72862478611,0.8661434201519727
-266927571753e7,78134440,1,0,0,0,0,0,0,0,0,1,0,0,1500,100,24,1,1,0.42857143,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1890.1826,525.0895657944283,2534.8772652874864,0.890792443410956
-2.5818809540999997e+018,5522722,0,0,0,1,0,0,0,1,0,0,0,0,5230,100,28,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,5700.6206,1440.8250711352014,68769.5989526983,0.9461862670452837
-250833924579e7,42122453,0,0,0,0,1,0,0,0,1,0,0,0,980,100,40,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1400,474.26759141781156,4783.785817216188,0.8914581374740147
-249934555181e7,3594436,0,1,0,0,0,0,1,0,0,0,0,0,1060,100,42,1,1,0.2857143,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1364.9399,496.49312878469965,8074.160364607784,0.8788610398238828
-2.4674031710599997e+018,78136139,0,0,1,0,0,0,0,0,0,1,0,0,620,50,37,1,1,0.42857143,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,885.71429,419.5725190269876,3999.9133917779723,0.8917468330929864
-240413201189e7,80116848,0,0,1,0,0,0,0,0,0,0,1,0,870,100,46,1,1,0.42857143,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1242.8572,467.775329417231,3161.3960771698103,0.9064009868741841
-240004152271e7,42125780,0,0,0,0,1,0,0,0,1,0,0,0,3980,100,54,1,1,0.2857143,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,4686.0396,1385.3083577979528,58730.85935251164,0.8945935418607472
-240004152271e7,42125778,0,0,0,0,1,0,0,0,1,0,0,0,1900,100,54,1,1,0.2857143,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2237.054,586.7881097983135,3288.702531754315,0.8947875346875346
-240004152271e7,42125779,0,0,0,0,1,0,0,0,1,0,0,0,800,100,54,1,1,0.2857143,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,941.91663,420.03596786548223,6257.376405863994,0.8888064265521449
-232028726908e7,42123638,0,0,1,0,0,0,0,0,1,0,0,0,3000,100,31,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,3162.2751,1125.482597645919,39253.56992572369,0.8560368489535158
-215673734206e7,42123663,0,0,0,1,0,0,0,0,1,0,0,0,280,100,46,1,1,0.42857143,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,428.07559,373.22318539922827,9092.948447523779,0.9049606995563746
-210489635654e7,3595257,0,0,1,0,0,0,1,0,0,0,0,0,2090,80,74,1,1,0.14285715,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2131.9817,699.3125529323125,17611.194475443688,0.8817015819681431
-2.0786507273100001e+018,80117883,0,0,0,0,0,1,0,0,0,0,1,0,1220,100,51,1,1,0.5714286,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1356.6683,492.7359085913927,1993.437672526522,0.8940941061013671
-2.0742503836099999e+018,3591801,1,0,0,0,0,0,1,0,0,0,0,0,580,100,73,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1408.4254,415.10469779690794,1069.529443592969,0.8170751657149182
-20495831172e8,5520116,0,0,0,1,0,0,0,1,0,0,0,0,1420,100,40,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1785.8158,513.0600798229882,5114.02103348279,0.9090213038903184
-203568595884e7,42123734,1,0,0,0,0,0,0,0,1,0,0,0,6120,100,77,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,7669.979,1449.7749833750179,97234.4825605179,0.7040392901792177
-203568595884e7,42123736,1,0,0,0,0,0,0,0,1,0,0,0,3690,100,77,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,4624.4814,1318.7581835908413,33059.478087443415,0.7015599323875445
-203568595884e7,42123735,1,0,0,0,0,0,0,0,1,0,0,0,2880,100,77,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,3608.9412,1092.3930179081744,16102.879021737623,0.7124094979659007
-203568595884e7,42123737,1,0,0,0,0,0,0,0,1,0,0,0,6670,100,77,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,8359.6172,1456.28916735248,86274.7570602932,0.7189846369281856
-2.0313567772099999e+018,3594025,0,1,0,0,0,0,1,0,0,0,0,0,3100,80,52,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3969.3899,1199.4368933891344,14626.423136921803,0.9071048778319182
-193837903994e7,42124881,0,0,0,0,1,0,0,0,1,0,0,0,1590,80,32,1,1,0.42857143,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,2271.4285,522.9001717114312,6047.258669289315,0.907405513402477
-193837903994e7,42124880,0,0,0,0,1,0,0,0,1,0,0,0,510,80,32,1,1,0.42857143,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,728.57141,383.4837892570695,7689.301513406882,0.9113430957446595
-191654462738e7,3594340,0,0,1,0,0,0,1,0,0,0,0,0,2000,100,45,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,2640.863,704.1680864574079,2860.3136777286145,0.9133191857641539
-188923012204e7,80116738,0,0,0,0,1,0,0,0,0,0,1,0,670,20,26,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,957.14288,414.63947977922044,7386.253991551341,0.8892308500534142
-1.8411052957299999e+018,5520136,0,0,0,0,1,0,0,1,0,0,0,0,3430,100,31,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,6141.6382,1246.1142748546195,17059.412750349537,0.901984991156015
-184037389208e7,80118342,0,0,0,0,1,0,0,0,0,0,1,0,1780,100,30,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,2243.4788,563.1749073129644,1591.7659798580216,0.8748750131917742
-183782588074e7,3594310,0,0,0,0,0,1,1,0,0,0,0,0,450,100,47,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,642.85712,384.7861776548244,1561.2618258559098,0.8954042513786493
-1.7495162192099999e+018,78136151,0,0,1,0,0,0,0,0,0,1,0,0,3190,40,21,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,4557.1431,1278.7304746763825,36210.07914549677,0.9654976817550491
-1.7495162192099999e+018,78136149,0,0,1,0,0,0,0,0,0,1,0,0,3410,40,21,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,4871.4287,1291.3594747311356,23141.378554208986,0.9630980910990834
-1.7495162192099999e+018,78136148,0,0,1,0,0,0,0,0,0,1,0,0,7190,40,21,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,10271.429,1540.6292060296937,112529.33714591194,0.9574892019744962
-1.7495162192099999e+018,78136141,0,0,1,0,0,0,0,0,0,1,0,0,4750,40,21,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,6785.7144,1536.0283253710047,95312.08318851131,0.9625046821475391
-1.7495162192099999e+018,78136143,0,0,1,0,0,0,0,0,0,1,0,0,2110,40,21,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,3014.2856,754.1409333877473,18502.809978363573,0.9651623524623524
-1.7495162192099999e+018,78136142,0,0,1,0,0,0,0,0,0,1,0,0,2700,40,21,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,3857.1428,1084.9369742045303,26910.738675551955,0.9663828652616818
-1.7495162192099999e+018,78136150,0,0,1,0,0,0,0,0,0,1,0,0,3260,40,21,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,4657.1431,1259.7599652665854,30433.51391358867,0.9660693922846699
-1.7495162192099999e+018,78136147,0,0,1,0,0,0,0,0,0,1,0,0,7150,40,21,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,10214.286,1543.2832347238718,111079.45265746815,0.9581868872249535
-1.7495162192099999e+018,78136146,0,0,1,0,0,0,0,0,0,1,0,0,1950,40,21,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,2785.7144,675.5351051928936,10052.417562118106,0.9680082855134724
-1.7495162192099999e+018,78136145,0,0,1,0,0,0,0,0,0,1,0,0,1590,40,21,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,2271.4285,559.0497286404425,4074.178971306131,0.9643722386926271
-1.7495162192099999e+018,78136144,0,0,1,0,0,0,0,0,0,1,0,0,1980,40,21,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,2828.5715,705.5398292330407,2412.0007270919577,0.9670208149603756
-1.7221519288700001e+018,3591872,0,0,1,0,0,0,1,0,0,0,0,0,2080,100,45,1,1,0.14285715,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,5056.2622,716.1411092327924,7794.261492747768,0.9268998682054032
-1.7221519288700001e+018,3591873,0,0,1,0,0,0,1,0,0,0,0,0,1680,100,45,1,1,0.14285715,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,4083.8984,555.802367196682,4220.02944097557,0.92819757730472
-1.6477342528700001e+018,78136086,1,0,0,0,0,0,0,0,0,1,0,0,290,100,40,1,1,0.5714286,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,300.80832,378.7747470387817,3272.738362245743,0.9173745346959442
-1.6416136840099999e+018,10463062,0,0,1,0,0,0,0,0,0,0,0,1,1860,100,58,4,4,0.14285715,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1941.9014,588.3190957187506,1891.6359671116425,0.903386831697843
-1.6298700179299999e+018,3595427,0,0,0,1,0,0,1,0,0,0,0,0,990,100,51,1,1,0.2857143,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1596.9978,469.59292639302555,6721.128349196557,0.8822396266122433
-162533288434e7,3591879,0,0,1,0,0,0,1,0,0,0,0,0,3540,100,43,2,1,0.5714286,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,4508.3696,1290.9314525174386,28306.3702791904,0.8833092598915381
-1.6141647173100001e+018,42122465,0,0,0,0,1,0,0,0,1,0,0,0,990,100,40,1,3,0.14285715,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1224.5656,477.26109789891825,6280.658408419935,0.8992995730090869
-1.6062420480499999e+018,78133202,0,0,0,0,0,1,0,0,0,1,0,0,1680,80,51,1,2,0.14285715,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,3010.0115,532.6618195418814,7453.087978419493,0.8683937321199857
-159517670008e7,80119145,0,0,0,0,1,0,0,0,0,0,1,0,530,100,21,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,555.12067,401.8406184973039,3247.899575050177,0.8796891910685325
-153472126734e7,42124271,0,0,0,0,1,0,0,0,1,0,0,0,370,100,64,1,1,0.14285715,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,402.11472,386.228980424036,1795.4591705158005,0.8952793768977884
-1.4872115429900001e+018,78133182,0,0,0,0,0,1,0,0,0,1,0,0,3010,100,48,1,1,0.14285715,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,5320.6216,1217.3939329538377,37439.92229024422,0.8684353090792479
-143916363072e7,3595202,0,0,0,0,0,1,1,0,0,0,0,0,660,90,70,1,1,0.2857143,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,832.5708,444.4793644589761,2746.601942714932,0.8635081119743695
-142927725048e7,80118436,0,1,0,0,0,0,0,0,0,0,1,0,1240,100,28,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1874.8146,500.6246852314476,1904.7270208210416,0.9183269795382574
-1.4232433267500001e+018,5520243,0,0,0,1,0,0,0,1,0,0,0,0,1430,90,62,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1752.3052,533.4711495651079,4239.492117793683,0.9247366552529593
-14012297211e8,3591851,0,1,0,0,0,0,1,0,0,0,0,0,1680,90,42,1,1,0.14285715,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,2400,548.1145317446812,6086.7863002500335,0.8996545286380921
-1.3892678391100001e+018,5521172,0,0,0,0,0,1,0,1,0,0,0,0,2150,100,43,1,1,0.2857143,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,2747.2075,763.5819318164376,12920.545404698054,0.8755070447656365
-1.3342858253299999e+018,3594049,0,0,1,0,0,0,1,0,0,0,0,0,1750,100,58,1,1,0.5714286,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,2227.4863,557.3241473537089,5955.34211268996,0.9221926318013577
-1.3342858253299999e+018,3594048,0,0,1,0,0,0,1,0,0,0,0,0,1620,100,58,1,1,0.5714286,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,2062.0178,549.6060891625094,9899.331164355493,0.9238561591228431
-1.3342858253299999e+018,3594050,0,0,1,0,0,0,1,0,0,0,0,0,1500,100,58,1,1,0.5714286,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,3417.5481,518.850585588511,11292.53485312016,0.9196084502778353
-13311419307e8,78131757,0,0,1,0,0,0,0,0,0,1,0,0,5000,100,33,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,7653.5967,1508.6650533868826,78094.98326299702,0.8856610237357363
-130279621148e7,42124933,1,0,0,0,0,0,0,0,1,0,0,0,3180,100,39,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,7784.374,1244.2167036254075,32607.86350921833,0.8841620143745135
-1.3009853182899999e+018,78134433,1,0,0,0,0,0,0,0,0,1,0,0,1070,90,26,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1292.9698,506.79661543729327,4983.649262244617,0.9014569687417618
-1.2634608291299999e+018,42125505,0,0,1,0,0,0,0,0,1,0,0,0,1620,100,43,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,3939.3137,542.3011944592539,1113.7796758509467,0.8442239337289459
-12535441034e8,5514140,0,0,0,1,0,0,0,1,0,0,0,0,1870,90,50,1,1,0.14285715,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,3328.1138,595.1978551000306,3279.957165451692,0.9155803654115896
-1.1736027888700001e+018,80115928,0,0,1,0,0,0,0,0,0,0,1,0,850,100,49,1,3,0.14285715,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1088.4261,458.85075806626793,2221.949536049371,0.8847227802390842
-117274301842e7,5524226,0,1,0,0,0,0,0,1,0,0,0,0,8830,100,35,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,11295.396,1525.1291753788898,126414.77137761282,0.8916470352693643
-1.1687486444499999e+018,80116721,0,0,0,1,0,0,0,0,0,0,1,0,2000,100,39,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2857.1428,716.9683973213906,14088.093809748329,0.9341515109016878
-112998097714e7,5520139,0,0,0,0,1,0,0,1,0,0,0,0,4530,100,41,1,1,0.2857143,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,5787.4961,1527.887336738222,50914.89735662849,0.8860229066301836
-111767274176e7,78133193,0,0,0,0,0,1,0,0,0,1,0,0,3610,100,50,3,4,0.14285715,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,3923.2954,1248.4832004643022,16116.709332024464,0.9056949554778201
-107827180032e7,42126011,0,0,0,0,1,0,0,0,1,0,0,0,2060,100,35,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,2643.6582,748.8789312325694,14151.928725477144,0.8774810856383025
