fc_trans,NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,num_arms,faltas,dummy_prenda_tipo1,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_choose_same1,dummy_choose_same2,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,dummy_choose_same3,dummy_trabajo9,pro_3,mn_pdisc_c,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
3616.9573,-4984005178e9,5521272,0,0,1,0,0,0,0,1,0,0,0,0,2920,100,48,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1471.1162,103.3436874352851,1705.5145135008952,0.5397595884915581
2036.967,-4984005178e9,5521275,0,0,1,0,0,0,0,1,0,0,0,0,1640,100,48,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,826.24469,108.16846855832603,1667.5832173708052,0.6005427993851228
1580.2371,-4984005178e9,5521273,0,0,1,0,0,0,0,1,0,0,0,0,1270,100,48,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,639.83081,85.32806171136846,2053.819316914312,0.6029314860870495
5371.4287,-494379817935e7,10462086,0,0,0,0,0,1,0,0,0,0,0,1,3760,100,44,1,1,0.42857143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,125.28520485925455,13092.782248112075,0.43473635852464426
5485.7144,-494379817935e7,10462087,0,0,0,0,0,1,0,0,0,0,0,1,3840,100,44,1,1,0.42857143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,112.68034179222172,6230.392026236446,0.41491539977970465
1405.3013,-490492937627e7,5514457,0,0,0,0,1,0,0,1,0,0,0,0,950,100,30,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,381.28058,18.798931893990826,3696.6829357205056,0.42555531862768087
1347.3812,-48998486047e8,5524205,1,0,0,0,0,0,0,1,0,0,0,0,680,70,68,2,2,0.14285715,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,133.24495,38.768436810248275,828.5724624357276,0.4755647795732611
4750.5107,-485591770383e7,5524566,0,0,0,0,1,0,0,1,0,0,0,0,3070,50,40,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1226.5157,96.78924703583911,3233.8346194315445,0.37400437634179523
4145.5913,-485591770383e7,5524567,0,0,0,0,1,0,0,1,0,0,0,0,2670,50,40,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1066.7064,120.39052095433446,3298.579344499638,0.40064914223971715
2058.6511,-485591770383e7,5524568,0,0,0,0,1,0,0,1,0,0,0,0,1290,50,40,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,515.37964,72.1065141587821,1132.1750775872326,0.3853154531544335
2904.7686,-48410495788e8,78133952,0,0,0,0,1,0,0,0,0,1,0,0,2340,100,60,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1178.4965,45.95591167266063,3521.3444231761982,0.3949958957160127
950.62781,-483548377897e7,42124538,0,1,0,0,0,0,0,0,1,0,0,0,900,100,46,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,453.41992,46.47726140487776,1196.2223796026326,0.6128471267845765
1257.1428,-4.8132288297200005e+018,10462036,0,0,0,1,0,0,0,0,0,0,0,1,880,100,26,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,20.16742048037557,1462.4606711746094,0.49076576616891116
2697.0569,-4.7618860817999995e+018,42124610,0,1,0,0,0,0,0,0,1,0,0,0,1340,100,30,1,1,0.42857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,269.53238,62.03729296042183,1514.268443960493,0.5247127484802472
9659.8857,-470297272769e7,10462618,0,0,0,1,0,0,0,0,0,0,0,1,5090,100,47,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,914.83618,97.04365429308098,44789.19471943759,0.4732202819217617
5946.4053,-46128203573e8,42126029,0,0,0,1,0,0,0,0,1,0,0,0,4770,100,28,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,2375.3877,78.39970191307518,26655.07140351419,0.5421587452095313
5672.5093,-4.5297015440199997e+018,80116951,0,0,0,0,0,1,0,0,0,0,1,0,2810,100,46,1,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,505.50717,107.0043810523531,7077.9792562353905,0.4711362569271985
1294.2152,-4.5297015440199997e+018,80116952,0,0,0,0,0,1,0,0,0,0,1,0,510,100,46,1,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,91.746948,26.371102942887287,319.75592044751465,0.445648668957265
3026.5051,-4.5297015440199997e+018,80116950,0,0,0,0,0,1,0,0,0,0,1,0,1420,100,46,1,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,255.45435,70.7343413873338,3899.169616052635,0.46368878543333064
1957.1428,-452103989579e7,10462614,0,0,0,1,0,0,0,0,0,0,0,1,1370,100,36,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,48.33385087499295,960.9263966846238,0.3976233743779313
1485.7142,-4.4835766524600003e+018,42124015,0,0,1,0,0,0,0,0,1,0,0,0,1040,80,23,1,1,0.2857143,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,39.991152520424215,2375.1263875663653,0.5854091531086971
2825.5842,-4.4718095435800003e+018,78133305,0,0,1,0,0,0,0,0,0,1,0,0,1900,100,45,2,2,0.42857143,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,758.75464,47.44286779166854,915.3649416296671,0.5145143213554237
43429.207,-442169248716e7,42124174,0,0,1,0,0,0,0,0,1,0,0,0,22820,100,35,1,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,4110.4819,-100.6345828884621,140211.47793754435,0.4931857191642715
4035.7256,-440402621312e7,10462422,0,0,1,0,0,0,0,0,0,0,0,1,3500,100,77,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1768.7386,89.90515549163155,6349.923917976937,0.47367058527733286
671.42859,-43513897106e8,10462599,0,0,0,1,0,0,0,0,0,0,0,1,470,100,53,1,2,0.85714287,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,32.75243734565703,651.3921034911982,0.3930773606830267
547.69904,-435003489376e7,5522972,1,0,0,0,0,0,0,1,0,0,0,0,440,100,61,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,204.9919,50.779542958022105,521.2931590675487,0.506953221420769
3293.5471,-433542322725e7,78133978,0,0,0,0,0,1,0,0,0,1,0,0,2590,60,18,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1296.1512,18.182539392735816,5965.913638151597,0.3883582753462668
7044.7778,-431893827275e7,42125420,0,0,0,1,0,0,0,0,1,0,0,0,5800,100,21,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,2925.6113,-2.9143247839964643,61792.57662428884,0.5393553375512578
1185.7142,-431741799393e7,10462535,0,0,0,0,0,1,0,0,0,0,0,1,830,50,21,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,18.4209922419472,2766.466290313232,0.46473719787663453
5509.0498,-431529944805e7,5522936,0,0,0,0,1,0,0,1,0,0,0,0,2890,100,35,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,519.72937,45.17424935916138,5300.044303572308,0.30548406661222915
9308.8027,-431529944805e7,5522934,0,0,0,0,1,0,0,1,0,0,0,0,4890,100,35,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,879.39783,24.916183701438378,50317.61404090319,0.3014710290393018
3191.1826,-431529944805e7,5522933,0,0,0,0,1,0,0,1,0,0,0,0,1670,100,35,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,300.32339,37.74380974203923,3765.356650216494,0.32321121899909905
3457.1826,-431529944805e7,5522935,0,0,0,0,1,0,0,1,0,0,0,0,1810,100,35,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,325.50671,38.913498885324664,2886.902772357771,0.31442360443545064
1885.7142,-4.3052944619399997e+018,78136057,0,0,0,0,1,0,0,0,0,1,0,0,1320,80,45,1,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,74.07029182114182,2285.0907438623162,0.4080914497540926
1257.1428,-428815757387e7,78133817,1,0,0,0,0,0,0,0,0,1,0,0,880,100,22,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,-9.817596855916397,3117.575005655686,0.49422748834741626
1199.2877,-42726122422e8,80117023,0,1,0,0,0,0,0,0,0,0,1,0,970,100,46,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,488.69321,44.30859581814956,304.6907678460652,0.29169834089364566
4784.3286,-425415477397e7,3595472,0,0,0,0,0,1,1,0,0,0,0,0,2870,100,29,1,1,0.14285715,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,274.44138,39.05466171174979,2491.158583289688,0.25820820455338883
748.82269,-4.2410508889799997e+018,80117601,0,0,1,0,0,0,0,0,0,0,1,0,440,100,52,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,53.639069,31.518744813359454,2050.067055449849,0.313848559135704
259.08926,-422040897908e7,78133602,1,0,0,0,0,0,0,0,0,1,0,0,230,100,33,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,116.22384,-10.110792256622345,614.6677088200607,0.5197397909393939
957.14288,-421287671748e7,42125528,0,0,0,0,1,0,0,0,1,0,0,0,670,70,36,1,1,0.2857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,45.717137598556214,1204.550633367117,0.5994927783575819
2342.8572,-413880506877e7,42125147,0,0,0,1,0,0,0,0,1,0,0,0,1640,100,58,2,2,0.2857143,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,70.14585091232654,952.6512348130577,0.46619383733284997
6919.6812,-407683868296e7,5521303,0,0,0,0,1,0,0,1,0,0,0,0,3650,100,27,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,651.89551,63.6853587217571,10850.854230879828,0.3508972440558778
5536.5239,-407683868296e7,5521302,0,0,0,0,1,0,0,1,0,0,0,0,2920,100,27,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,521.51642,25.93717706908557,21537.930090800884,0.3442022977542532
2155.7754,-4.0332405145400003e+018,78135138,0,0,0,0,1,0,0,0,0,1,0,0,1460,60,45,1,1,0.71428573,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,586.36499,91.22648860491174,6953.73998850016,0.36023960996605314
8980.7295,-39953650994e8,78133111,0,0,0,1,0,0,0,0,0,1,0,0,7260,100,53,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,3657.0073,21.016130385658084,51230.34687797416,0.39549628086552135
27346.734,-392100579567e7,42124800,0,1,0,0,0,0,0,0,1,0,0,0,14190,100,65,1,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,2615.165,-65.4581600939365,160649.81273537624,0.39980684201091987
2857.1428,-389696511652e7,80118809,0,0,0,1,0,0,0,0,0,0,1,0,2000,100,33,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,86.0304001708406,2516.9451161760803,0.29430228265003805
1553.3513,-3.8956965033400003e+018,80116941,0,0,0,0,0,1,0,0,0,0,1,0,1060,100,37,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,417.00006,13.694628628071206,2036.9285348619305,0.42049156235454754
2457.1428,-388300927512e7,42126539,0,0,0,1,0,0,0,0,1,0,0,0,1720,100,40,1,1,0.2857143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,90.79168254325546,1048.5078045709756,0.4400390871579038
2142.8572,-388300927512e7,42126541,0,0,0,1,0,0,0,0,1,0,0,0,1500,100,40,1,1,0.2857143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,74.58254712176812,2296.423289965101,0.43831332735572287
2100,-388300927512e7,42126540,0,0,0,1,0,0,0,0,1,0,0,0,1470,100,40,1,1,0.2857143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,85.49885928694985,1626.8976953745705,0.43964714962675705
1278.855,-386545905811e7,42124756,1,0,0,0,0,0,0,0,1,0,0,0,1020,100,38,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,513.70459,44.903030110094974,965.9415329221927,0.6048689389281103
5300.6978,-381738346669e7,42126024,0,0,0,1,0,0,0,0,1,0,0,0,4270,100,54,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,2145.6646,74.51876605020534,16404.26819177297,0.46222515881420373
990.31561,-381738346669e7,42125962,1,0,0,0,0,0,0,0,1,0,0,0,660,100,54,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,262.75977,12.81714961919163,2152.2083147528274,0.3930148342475631
606.46564,-381738346669e7,42125963,1,0,0,0,0,0,0,0,1,0,0,0,400,100,54,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,159.25311,7.620449213488765,2284.9635586540066,0.3910219713287532
1222.0756,-381738346669e7,42125961,1,0,0,0,0,0,0,0,1,0,0,0,830,100,54,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,333.30566,7.589260814910318,645.9775227776033,0.4012078364397521
1149.4257,-381738346669e7,42125960,1,0,0,0,0,0,0,0,1,0,0,0,780,100,54,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,313.23145,12.398722806959936,1159.4065006977808,0.40460879001479727
606.46564,-381738346669e7,42125964,1,0,0,0,0,0,0,0,1,0,0,0,400,100,54,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,159.25311,10.715121032900228,1476.6241658643078,0.40027521526706966
1541.7057,-3.7770104668199997e+018,3595426,0,0,1,0,0,0,1,0,0,0,0,0,1240,100,23,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,624.61285,2.677770191520905,683.1646772484207,0.29933283839681063
2596.457,-376776829221e7,10462543,1,0,0,0,0,0,0,0,0,0,0,1,1750,100,43,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,697.69763,99.29827487808329,1470.4864733745576,0.4689318505706673
2628.5715,-37566711096e8,80117491,0,0,0,0,1,0,0,0,0,0,1,0,1840,100,37,1,2,0.14285715,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,83.33100473428533,1838.5206410357687,0.2838174407300497
2428.5715,-372825496797e7,80116982,1,0,0,0,0,0,0,0,0,0,1,0,1700,80,50,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,79.36370927601347,2270.4527534636627,0.27431504132128015
2778.7856,-3.7002104106599997e+018,5514488,1,0,0,0,0,0,0,1,0,0,0,0,1430,100,45,1,1,0.71428573,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,269.55139,86.41310568630709,2763.863313000789,0.4545463599307568
7093.2368,-369161302283e7,78132663,0,0,0,1,0,0,0,0,0,1,0,0,2540,100,51,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,862.93549,64.10211655532736,11520.271305707227,0.44364380623553545
4378.1558000000005,-369161302283e7,78132662,0,0,0,1,0,0,0,0,0,1,0,0,1570,100,51,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,520.79242,55.07062928977867,1993.8635730129827,0.4551368876964438
757.14288,-368571512147e7,42125582,0,1,0,0,0,0,0,0,1,0,0,0,530,60,72,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,60.96929601787408,389.0467345609545,0.5213371307676122
933.7428,-368218598333e7,42124169,0,0,1,0,0,0,0,0,1,0,0,0,550,80,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,70.564461,39.52720949988509,1052.919384080206,0.7355956735532361
1535.9672,-368218598333e7,42124168,0,0,1,0,0,0,0,0,1,0,0,0,1020,80,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,405.52551,54.51212610808393,640.6426241921699,0.7559863037464625
1919.167,-368218598333e7,42124165,0,0,1,0,0,0,0,0,1,0,0,0,1280,80,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,508.8905,71.9113901481338,519.0866521185671,0.7599618774174205
2346.6072,-368218598333e7,42124163,0,0,1,0,0,0,0,0,1,0,0,0,1570,80,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,624.19238,87.71515918080782,2606.349226174773,0.7395366822471815
1757.047,-368218598333e7,42124166,0,0,1,0,0,0,0,0,1,0,0,0,1170,80,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,465.16138,59.451560107543855,1109.1575601813588,0.7628767283093402
1167.4871,-368218598333e7,42124167,0,0,1,0,0,0,0,0,1,0,0,0,770,80,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,306.13043,30.662774363363084,1132.7566986145955,0.7686629389925244
933.7428,-368218598333e7,42124164,0,0,1,0,0,0,0,0,1,0,0,0,550,80,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,70.564461,35.28117425522729,737.937932064953,0.7501209287782813
1329.6171,-368218598333e7,42124172,0,0,1,0,0,0,0,0,1,0,0,0,880,80,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,349.8649,35.4704290691251,792.128061315149,0.7627221260948149
4012.0972,-368218598333e7,42124162,0,0,1,0,0,0,0,0,1,0,0,0,2700,80,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1073.447,103.51868524470856,9862.562768914415,0.6621379073325436
800.30713,-368218598333e7,42124170,0,0,1,0,0,0,0,0,1,0,0,0,470,80,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,60.306286,35.389032512829026,620.8584937486568,0.7294353070067928
2995.1072,-368218598333e7,42124171,0,0,1,0,0,0,0,0,1,0,0,0,2010,80,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,799.11951,107.75335193237706,1165.8591760616964,0.7118913039958513
