nombrepignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,prestamo,pr_recup,edad,visit_number,num_arms,faltas,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,masqueprepa,estresado_seguido,oc,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,tau_hat_oobpredictions,insample,pago_frec_vol_fee
1.29077818900e+18,3592336,1,0,0,0,0,1,0,0,0,0,1500,50,42,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,1,0
5.05225324387e+18,3591953,0,0,0,0,1,1,0,0,0,0,10990,75,39,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,-.18087868,0,
1.11646950449e+18,3592390,0,0,1,0,0,1,0,0,0,0,1350,90,41,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-.05677351,0,
-4.73822340128e+18,42124732,0,0,0,0,1,0,0,1,0,0,3680,90,24,1,1,.71428573,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,,1,0
-4.10692144589e+18,42123772,1,0,0,0,0,0,0,1,0,0,1410,50,27,1,1,.42857143,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,,1,0
-6.97406751892e+18,78132629,0,0,1,0,0,0,0,0,1,0,790,100,21,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,,1,0
-7.04374325148e+18,42124540,1,0,0,0,0,0,0,1,0,0,1260,100,47,1,1,.14285715,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,,1,0
6.99531334038e+18,10463058,0,1,0,0,0,0,0,0,0,0,840,100,29,1,1,.14285715,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,,1,0
-1.61416471731e+18,42122465,0,0,0,0,1,0,0,1,0,0,990,100,40,1,3,.14285715,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,-.09124472,0,
-3.12464315599e+18,10463430,0,0,1,0,0,0,0,0,0,0,770,100,28,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,,1,1
-9.19802276126e+18,5514252,0,0,0,1,0,0,1,0,0,0,990,80,47,1,1,.42857143,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,-.217691,0,
-6.09952323344e+18,78133884,0,0,1,0,0,0,0,0,1,0,7110,100,37,1,1,.14285715,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,-.096503586,0,
-7.45138706267e+18,3594268,0,0,0,0,0,1,0,0,0,0,530,100,60,1,1,.5714286,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,,1,1
3.10307180604e+17,3591782,1,0,0,0,0,1,0,0,0,0,1390,100,70,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.15958315,0,
-1.12106501281e+18,42125057,0,0,0,0,0,0,0,1,0,0,2010,100,53,1,1,.42857143,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,,1,0
8.77315583385e+18,42124734,0,0,0,0,1,0,0,1,0,0,350,100,35,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,,1,0
-4.31529944805e+18,5522933,0,0,0,0,1,0,1,0,0,0,1670,100,35,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,-.20902318,0,
1.54225558115e+18,78134988,0,0,0,0,1,0,0,0,1,0,1240,100,40,1,1,.14285715,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,,1,0
-4.42297760062e+18,10462428,0,0,0,1,0,0,0,0,0,0,1020,100,21,1,1,.14285715,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,,1,0
-5.42468505510e+18,5520145,0,0,0,0,1,0,1,0,0,0,660,100,55,1,1,.14285715,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,-.18632081,0,
7.90049653089e+18,3595201,0,0,0,0,0,1,0,0,0,0,1000,90,57,1,1,.2857143,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,,1,0
6.31530308485e+18,78134430,1,0,0,0,0,0,0,0,1,0,11040,100,33,1,1,.14285715,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,-.073568925,0,
6.85837455271e+18,5514413,0,0,0,1,0,0,1,0,0,0,1460,80,35,1,1,.42857143,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-.16856416,0,
6.96613641896e+17,10462517,0,0,0,0,1,0,0,0,0,0,2080,70,40,1,2,.14285715,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,-.15524945,0,
-7.98658895888e+18,10463845,0,0,0,1,0,0,0,0,0,0,330,100,26,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,-.08238516,0,
1.86979971592e+18,80118330,0,0,0,0,1,0,0,0,0,1,5600,60,48,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,-.21244176,0,
-3.81738346669e+18,42125961,1,0,0,0,0,0,0,1,0,0,830,100,54,2,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,-.093083516,0,
4.92530340740e+18,80118684,0,0,0,0,1,0,0,0,0,1,840,100,39,1,2,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,,1,0
-1.30884035437e+17,80116744,0,0,0,0,1,0,0,0,0,1,740,100,40,1,2,.5714286,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,,1,0
-1.93923682567e+16,80118685,0,0,0,0,1,0,0,0,0,1,1900,100,58,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,,1,0
-1.72215192887e+18,3591873,0,0,1,0,0,1,0,0,0,0,1680,100,45,1,1,.14285715,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,-.14599396,0,
6.56615102450e+18,42125487,0,1,0,0,0,0,0,1,0,0,18190,100,46,1,1,.2857143,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,-.2236383,0,
-3.57410376477e+18,42123777,0,1,0,0,0,0,0,1,0,0,330,100,30,2,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,,1,1
7.78106986209e+17,80117019,0,1,0,0,0,0,0,0,0,1,510,80,44,1,2,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,-.12583619,0,
-1.56643105862e+17,5514326,1,0,0,0,0,0,1,0,0,0,1930,100,43,1,1,.2857143,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,,1,0
1.33604186643e+18,42123704,0,0,0,0,1,0,0,1,0,0,800,100,42,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,,1,1
5.18059395134e+18,10462875,0,0,0,0,1,0,0,0,0,0,2590,100,42,3,3,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,,1,0
6.07587916847e+18,80118022,1,0,0,0,0,0,0,0,0,1,6160,80,52,2,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,1,0
7.01489183649e+18,78131733,0,0,1,0,0,0,0,0,1,0,440,100,21,1,2,.14285715,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,,1,0
-1.90807322613e+18,5521322,0,0,0,0,1,0,1,0,0,0,4490,100,44,1,1,.2857143,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,-.26089284,0,
8.19933578211e+18,42124920,1,0,0,0,0,0,0,1,0,0,2500,100,65,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,-.17865238,0,
-7.46889877976e+18,10463417,0,1,0,0,0,0,0,0,0,0,980,100,28,1,1,.14285715,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,-.077475652,0,
9.19366101764e+18,78133826,0,1,0,0,0,0,0,0,1,0,2970,100,46,2,2,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,-.076863751,0,
4.14005248658e+18,10462049,0,0,0,1,0,0,0,0,0,0,3080,70,30,1,1,.14285715,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,-.13797469,0,
2.56399737161e+18,42124269,0,0,0,0,1,0,0,1,0,0,3520,100,76,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,-.15114562,0,
8.14131261680e+18,42124749,0,0,0,0,1,0,0,1,0,0,1720,100,50,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,,1,0
-1.29216416241e+18,78135029,0,0,0,0,0,0,0,0,1,0,620,80,40,1,1,.14285715,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,-.083125263,0,
-3.81738346669e+18,42125964,1,0,0,0,0,0,0,1,0,0,400,100,54,2,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,-.07185445,0,
4.59821727782e+18,10462034,0,0,0,1,0,0,0,0,0,0,550,90,33,1,1,.42857143,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,-.16105621,0,
6.01671654371e+18,3594326,0,1,0,0,0,1,0,0,0,0,1750,100,34,2,2,.2857143,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,,1,0
5.70664608404e+18,78133784,0,0,0,0,0,0,0,0,1,0,1130,70,38,2,2,.5714286,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,,1,0
5.27975129122e+18,42124917,1,0,0,0,0,0,0,1,0,0,5820,100,50,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,-.1896771,0,
3.89768023150e+18,78134768,0,0,0,0,1,0,0,0,1,0,750,100,55,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,,1,0
-3.01609776455e+17,10463435,0,0,1,0,0,0,0,0,0,0,290,100,26,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,,1,1
-7.94425347827e+17,78134201,0,0,0,0,0,0,0,0,1,0,850,100,33,2,2,.14285715,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,-.04838803,0,
-1.07827180032e+18,42126011,0,0,0,0,1,0,0,1,0,0,2060,100,35,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,,1,1
4.05592579290e+18,42125893,0,0,0,1,0,0,0,1,0,0,250,100,30,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,-.11849371,0,
1.11646950449e+18,3592393,0,0,1,0,0,1,0,0,0,0,690,90,41,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-.041443128,0,
-4.79011972281e+18,3594026,0,1,0,0,0,1,0,0,0,0,480,90,57,1,1,.5714286,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,-.18031661,0,
-7.18106837834e+18,78134859,0,1,0,0,0,0,0,0,1,0,530,50,24,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,,1,0
5.70764946443e+18,42123795,0,0,1,0,0,0,0,1,0,0,860,50,29,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,-.10611682,0,
-2.79946616492e+18,42123656,0,0,0,1,0,0,0,1,0,0,360,100,59,1,2,.14285715,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,-.12499034,0,
-8.22498019124e+18,42123758,1,0,0,0,0,0,0,1,0,0,840,100,53,1,1,.14285715,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,,1,1
-1.30279621148e+18,42124933,1,0,0,0,0,0,0,1,0,0,3180,100,39,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,-.14261262,0,
-3.48896440152e+18,78134016,1,0,0,0,0,0,0,0,1,0,440,100,35,2,2,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,,1,0
5.61153908432e+18,10462897,1,0,0,0,0,0,0,0,0,0,2770,0,28,2,2,.14285715,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,,1,0
-6.31547375459e+18,3592339,0,1,0,0,0,1,0,0,0,0,1810,100,71,1,1,.42857143,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,,1,0
-1.64773425287e+18,78136086,1,0,0,0,0,0,0,0,1,0,290,100,40,1,1,.5714286,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,-.085553974,0,
-4.56991146646e+18,5522725,0,0,0,1,0,0,1,0,0,0,1400,100,38,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,-.16667062,0,
9.08057896276e+18,3595812,0,0,1,0,0,1,0,0,0,0,610,100,58,2,2,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,-.097143799,0,
1.34965808973e+17,5523005,0,1,0,0,0,0,1,0,0,0,730,70,44,1,1,.5714286,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,,1,1
-8.71304440962e+18,10462663,0,0,0,0,0,0,0,0,0,0,730,100,56,2,2,.14285715,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,,1,1
-6.36490434749e+18,78134823,0,1,0,0,0,0,0,0,1,0,3390,100,35,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,,1,0
2.13565706930e+18,42123708,0,0,0,0,1,0,0,1,0,0,2300,100,40,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,,1,0
-4.27807326557e+18,3592344,0,1,0,0,0,1,0,0,0,0,200,100,19,1,1,.2857143,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,,1,0
-3.17418687441e+18,78133769,0,0,0,0,0,0,0,0,1,0,810,100,30,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,,1,0
-1.67974276201e+17,78132982,1,0,0,0,0,0,0,0,1,0,2090,100,25,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,,1,0
2.71943523199e+18,42125765,0,0,0,1,0,0,0,1,0,0,6280,100,58,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,,1,0
-5.34645437483e+18,3594236,0,0,0,1,0,1,0,0,0,0,1760,100,45,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,-.10567018,0,
-7.83976649595e+18,5514312,1,0,0,0,0,0,1,0,0,0,3490,80,43,1,1,.2857143,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,,1,0
-2.37600376265e+18,80117550,0,1,0,0,0,0,0,0,0,1,80,100,32,1,1,.2857143,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,-.10624415,0,
-3.25296444985e+18,3594100,0,0,0,1,0,1,0,0,0,0,760,100,72,1,1,.14285715,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.14884244,0,
-7.98001239887e+18,3594123,0,0,0,0,1,1,0,0,0,0,1140,100,47,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,-.12689586,0,
-3.81639362063e+18,78134843,0,1,0,0,0,0,0,0,1,0,430,70,55,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,,1,0
-3.14795608111e+18,78132529,1,0,0,0,0,0,0,0,1,0,2690,100,32,1,4,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,-.079188108,0,
-7.53173434328e+18,80118794,0,0,1,0,0,0,0,0,0,1,580,100,23,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,,1,0
-4.31529944805e+18,5522934,0,0,0,0,1,0,1,0,0,0,4890,100,35,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,-.22337523,0,
-5.49777868348e+18,10462917,0,1,0,0,0,0,0,0,0,0,2410,100,55,3,3,.5714286,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,,1,0
-3.22133578972e+18,3595248,0,0,1,0,0,1,0,0,0,0,370,80,48,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,-.099717349,0,
1.29077818900e+18,3592327,1,0,0,0,0,1,0,0,0,0,1310,50,42,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,1,0
9.12781493711e+18,80117012,0,1,0,0,0,0,0,0,0,1,9570,100,22,1,1,.2857143,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,-.11880928,0,
4.81837257659e+18,80118517,0,0,0,0,0,0,0,0,0,1,1300,70,30,1,1,.14285715,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,-.13238806,0,
-5.79701111324e+18,10463213,0,0,1,0,0,0,0,0,0,0,550,100,50,1,1,.2857143,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,,1,1
7.68691254186e+18,10463892,0,1,0,0,0,0,0,0,0,0,380,100,46,2,2,.2857143,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,-.12044004,0,
-2.05966548885e+17,42123521,0,0,0,0,0,0,0,1,0,0,380,100,72,1,2,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,-.1090102,0,
-1.59977554377e+18,10463846,0,0,0,1,0,0,0,0,0,0,1260,100,54,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,-.088494055,0,
6.46799230780e+18,78134860,0,1,0,0,0,0,0,0,1,0,330,100,25,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,,1,0
-4.43173682168e+18,10462822,0,1,0,0,0,0,0,0,0,0,330,100,45,1,3,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,,1,0
2.45165465281e+18,78134916,0,0,0,1,0,0,0,0,1,0,2710,50,40,2,2,.2857143,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,,1,0
-7.80415508692e+18,80116704,0,0,0,1,0,0,0,0,0,1,1260,80,34,1,2,.2857143,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,,1,1
5.38447578697e+18,42124730,0,0,0,0,1,0,0,1,0,0,1960,100,32,1,1,.2857143,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,,1,0
3.78510852940e+18,78135188,0,0,0,0,1,0,0,0,1,0,1200,100,24,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,,1,0
-1.74226475365e+18,78136262,0,0,0,0,1,0,0,0,1,0,1350,100,64,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,,1,0
-6.59658848121e+18,42123983,0,1,0,0,0,0,0,1,0,0,510,100,42,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,-.12664604,0,
4.41884504521e+18,78133235,1,0,0,0,0,0,0,0,1,0,1460,80,32,1,1,.2857143,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,-.10232092,0,
-6.45826072451e+18,10462557,0,1,0,0,0,0,0,0,0,0,2150,100,29,1,2,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,,1,1
-8.21801480267e+18,78133138,0,0,0,1,0,0,0,0,1,0,1000,100,28,2,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,-.070221819,0,
7.55142541196e+18,5521167,0,0,0,0,0,0,1,0,0,0,730,100,52,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,,1,0
7.90180563178e+18,3592366,0,0,1,0,0,1,0,0,0,0,1340,100,55,1,1,.14285715,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,-.17578536,0,
4.95522077427e+17,80116838,0,1,0,0,0,0,0,0,0,1,380,100,41,1,2,.2857143,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,,1,0
4.53290606418e+18,5524331,0,0,0,0,0,0,1,0,0,0,2710,100,52,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,,1,0
4.76972562219e+18,80117826,0,0,0,1,0,0,0,0,0,1,800,100,58,1,1,.42857143,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,-.15544266,0,
-5.34631845436e+18,5522665,0,1,0,0,0,0,1,0,0,0,2590,100,42,1,1,.14285715,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,,1,0
5.35504838085e+18,3594052,0,0,1,0,0,1,0,0,0,0,4940,90,63,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,-.1844845,0,
-2.57476978780e+18,42123791,0,0,1,0,0,0,0,1,0,0,2970,100,64,1,1,.14285715,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,-.20099592,0,
-6.26043159264e+18,5514194,1,0,0,0,0,0,1,0,0,0,370,80,30,1,1,.14285715,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,,1,0
1.97665121186e+18,78135047,0,1,0,0,0,0,0,0,1,0,2220,50,64,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,-.090718567,0,
-7.94425347827e+17,78133120,0,0,0,1,0,0,0,0,1,0,480,100,33,1,2,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,-.047599833,0,
6.78067521288e+16,78133135,0,0,0,1,0,0,0,0,1,0,2640,100,46,1,1,.2857143,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,-.15076369,0,
-1.32501994161e+18,42125377,0,1,0,0,0,0,0,1,0,0,640,100,58,1,1,.2857143,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,-.21289459,0,
2.41708496184e+18,42123753,1,0,0,0,0,0,0,1,0,0,1380,100,49,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,,1,0
6.37289680449e+18,78133845,0,1,0,0,0,0,0,0,1,0,6390,100,32,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,-.088627145,0,
-4.75257356462e+18,42124551,1,0,0,0,0,0,0,1,0,0,5140,100,65,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,,1,0
-6.22058930828e+18,3591778,1,0,0,0,0,1,0,0,0,0,960,100,50,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,-.1380887,0,
4.68220778138e+18,78133417,0,0,1,0,0,0,0,0,1,0,1680,100,56,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,-.082448028,0,
3.47309910059e+18,5520102,0,0,0,1,0,0,1,0,0,0,690,100,22,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,-.13987653,0,
-2.82506773621e+18,5521328,0,0,0,0,1,0,1,0,0,0,1790,50,60,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,-.22047324,0,
-3.15130838542e+18,78136371,0,0,0,1,0,0,0,0,1,0,2810,25,31,2,3,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,,1,0
-2.46740317106e+18,78136139,0,0,1,0,0,0,0,0,1,0,620,50,37,1,1,.42857143,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,-.14479357,0,
-1.51177120668e+18,5521299,0,0,0,0,1,0,1,0,0,0,1780,100,65,1,1,.14285715,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,-.23761071,0,
-5.99755854889e+18,42123817,0,0,1,0,0,0,0,1,0,0,5890,90,61,1,1,.14285715,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-.2340242,0,
-6.64936499937e+18,78134760,0,0,0,0,1,0,0,0,1,0,1260,100,32,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,,1,0
-6.40000076613e+18,3593988,0,0,0,0,0,1,0,0,0,0,930,100,62,1,1,.14285715,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,,1,0
-4.73664485550e+18,80119043,1,0,0,0,0,0,0,0,0,1,540,80,52,1,1,.42857143,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,-.13446756,0,
-2.05661275068e+18,3592285,1,0,0,0,0,1,0,0,0,0,2290,100,46,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,,1,0
3.60645331221e+18,10463048,0,1,0,0,0,0,0,0,0,0,1000,100,51,1,4,.2857143,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,,1,1
9.05510873287e+18,10463079,0,0,0,1,0,0,0,0,0,0,1680,100,37,2,3,.14285715,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,-.069169939,0,
6.07111087884e+18,78134931,0,0,0,1,0,0,0,0,1,0,1920,100,25,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,,1,0
8.44940340581e+18,42123645,0,0,1,0,0,0,0,1,0,0,1670,100,42,1,1,.14285715,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,,1,1
7.58737109770e+18,42123670,0,0,0,1,0,0,0,1,0,0,390,100,21,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,-.13733058,0,
1.53217490759e+18,3594047,0,0,1,0,0,1,0,0,0,0,380,100,45,1,1,.14285715,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,-.083305068,0,
3.16168399856e+18,78132471,0,0,0,0,1,0,0,0,1,0,880,85,26,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,-.095966786,0,
9.08685528709e+18,3591942,0,0,0,0,1,1,0,0,0,0,660,100,61,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,-.12320489,0,
5.03000995068e+18,3592376,0,0,1,0,0,1,0,0,0,0,810,100,36,1,1,.42857143,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,-.11871801,0,
2.95612442730e+18,78134324,0,0,1,0,0,0,0,0,1,0,600,50,46,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-.089985594,0,
2.21174675928e+18,78134421,1,0,0,0,0,0,0,0,1,0,1620,100,41,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-.080240272,0,
-4.94584490163e+18,5522900,0,0,0,1,0,0,1,0,0,0,3310,100,36,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,-.16877779,0,
7.14331162754e+18,42124875,0,0,0,0,1,0,0,1,0,0,910,100,45,1,1,.14285715,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,-.11739336,0,
-1.00518329047e+18,10463219,0,0,0,1,0,0,0,0,0,0,440,10,35,2,2,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,-.10131446,0,
1.44406324868e+18,5520141,0,0,0,0,1,0,1,0,0,0,610,100,25,1,1,.14285715,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,-.13084699,0,
1.11646950449e+18,3595405,0,0,1,0,0,1,0,0,0,0,230,90,41,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-.027106185,0,
2.34966852607e+18,42123879,0,0,0,0,1,0,0,1,0,0,770,100,28,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,-.13106963,0,
5.94695689716e+18,5514115,0,0,0,1,0,0,1,0,0,0,370,50,67,1,1,.85714287,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,-.25249255,0,
5.10694533038e+18,3595826,0,0,0,1,0,1,0,0,0,0,690,100,45,2,1,.14285715,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,,1,0
8.83685898971e+18,3594469,0,0,0,1,0,1,0,0,0,0,4630,100,26,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,,1,0
-6.00334385405e+18,3595230,1,0,0,0,0,1,0,0,0,0,4750,100,30,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,-.11082575,0,
-7.75804505317e+17,3594464,0,0,0,1,0,1,0,0,0,0,7490,100,60,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,,1,0
