sum_porcp_c,fee_arms,edad,genero,val_pren_pr,masqueprepa,faltas,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,prenda,insample,rf_pred_fee,rf_pred_nofee,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,tau_hat_oob_full$predictions,tau_hat_oob_full$variance.estimates
1.27425,0,41,1,1033.7166,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592395,1,0.7405587455352752,0.9290303087839813,0.07076704234659867,0.005726775548708201,-0.07257138596061595,0.00602004225812678
1.2705185,0,41,1,2553.2007,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592390,1,0.7011419675784515,0.8558083246245709,0.0019446121625892338,0.007499710981499677,-0.00432799675266404,0.0017051844744907793
1.2369332,0,41,1,873.77081,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592397,1,0.7391325488008192,0.9395108297978926,0.07112322741156986,0.006611316969940581,-0.0358825031901032,0.0023780252920503377
1.236946,0,41,1,985.73279,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591016,1,0.7449498996786243,0.9405541751671788,0.06617524412298573,0.005170045146236835,-0.06321958424689171,0.0013030167110686646
1.2742467,0,41,1,2793.1191,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592386,1,0.6874780454917476,0.832928466512536,0.02224447837359787,0.002466772165026704,-0.007217399487428681,0.0019720953400813
1.2369565,0,41,1,761.80884,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595405,1,0.6675314005586737,0.9368572307524473,0.016712449024473785,0.011787501374675147,-0.030921508916399297,0.005595373602258665
0.23806399,1,38,1,1973.9427,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,78136248,0,0.6255138549296521,0.7990906733692172,-0.026622237059327043,0.004968840474572575,-0.21901942752266162,0.012086806261179552
0,1,27,1,1718.0295,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10462867,0,0.5649342442797748,0.582513733818022,0.0201331057344136,0.003335777304883382,0.016235080942069186,0.0020221089719286594
1.2694286,1,27,1,1206.2034,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10462868,0,0.5585268543912176,0.5568418335810301,0.05142068777310357,0.0037277264380102576,0.03316596242062647,0.005587482673041206
1.2395194,1,44,0,2457.2332,1,0.14285715,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134530,0,0.7178289265442309,0.6426142730946247,0.09864274461304383,0.004018660493148082,0.015755556254862895,0.003076018421424697
0,1,44,0,4296.6089,1,0.14285715,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134532,0,0.731718631943201,0.7074955689083061,0.03118318383938948,0.0017121597246541331,-0.01532138128059088,0.0034111613033434344
1.2395226,1,44,0,2169.3311,1,0.14285715,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134531,0,0.7166724757871902,0.6539479090270565,0.06405928863398809,0.008814534387113361,-0.023603028548504865,0.003586669013619563
1.2395214,1,44,0,2265.2983,1,0.14285715,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134529,0,0.7205156352392843,0.6430596632869537,0.0915018527841608,0.005218547601909007,0.0038840357432714154,0.006680501058666415
0,1,41,0,681.836,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80115954,0,0.5965710854601253,0.46400584390841904,0.11230584573935778,0.007969351146603312,0.11871670765748503,0.0019407576165102448
1.158138,1,53,0,857.77625,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134158,0,0.7768351925825256,0.5131040828075651,0.2108159387705305,0.006461423156420472,0.10234077669422897,0.006758195627964683
1.229216,1,60,0,3157.5408,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595327,0,0.8215049485673988,0.6795904349461539,0.16323167023393942,0.013350550737339753,0.09602391157611424,0.009153914937646565
0,1,43,1,566.42059,0,0.5714286,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514209,0,0.6409870168353657,0.46042872620504527,0.11042004872287914,0.004969911080993239,0.10387072947296448,0.009051769562950649
0.47131535,1,31,1,2169.3311,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134757,0,0.6675803171819346,0.6458500993674665,0.028603351309874327,0.003585227658825673,-0.0651260614835269,0.002415086254281513
0.47130471,1,31,1,2441.2385,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134753,0,0.6941232434028306,0.6336239456460248,0.08426932834241722,0.007312665396698054,-0.00860504293737676,0.00367719387322879
1.4223776,1,31,1,4248.625,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134751,0,0.7117977318377914,0.7332346668802094,0.034602724621275505,0.0022703360256043637,-0.07079332225635056,0.0013899235905374474
0.47130769,1,31,1,1849.4396,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134755,0,0.6402700107384204,0.6295741754641655,0.03148365384556714,0.009956686238391976,-0.023345859189573853,0.003229476121544144
0.47131079,1,31,1,2761.1301,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134754,0,0.6937633004614273,0.5890062526829044,0.11421897023666493,0.002612638440942911,0.045812006036050755,0.005317641271120668
0.47131819,1,31,1,1801.4558,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134756,0,0.63024804078556,0.6191772126316194,0.032733744177893646,0.013411006369278658,-0.01718577188056354,0.0016323935281750946
1.4687316,1,31,1,1049.7111,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134752,0,0.6087292692457218,0.542131446847596,0.09603254501722167,0.008736620490595086,0.006815899371907763,0.003929296076936173
0,1,22,1,1670.0459,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463500,0,0.6194737581704773,0.5295285138957135,6.79719641674396e-4,0.01251006557371562,-0.006755973987961042,0.0023028170195919843
1.2369435,0,30,0,3224.9724,1,0.14285715,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78133130,1,0.6631721834571356,0.6433493423904694,0.0462634487436589,0.0041849103345185995,0.04455409831587164,0.00470133625732047
1.1903884,1,64,0,2197.8667,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514514,0,0.8997218561291217,0.6492591846637038,0.15682988160540606,0.01313399932383631,0.08495109621020593,0.008692618813142086
0,1,45,1,12989.602,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3594393,0,0.8542963249645037,0.6625270299747658,0.2430917366558757,0.008588923361929674,0.09774840145947117,0.003878934687268242
0.47131062,0,42,1,10486.507,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78135036,1,0.845839466069256,0.656815035691507,0.1782852111124505,0.004197788237224054,-0.007482126510684449,0.004619737251642743
0,1,40,1,2133.8884,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78131795,0,0.6482026353165588,0.6175914790308294,0.03155613486355625,0.002297960763517885,-0.010095032144541154,0.0019824583880774494
1.1634287,1,29,1,982.27942,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591011,0,0.555147015439549,0.66496273536764,0.05491820608264016,0.007916469952930308,-0.05582507668274873,0.004957847095948886
0,1,36,1,4392.5762,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,78131758,1,0.5959317767608585,0.7393379565028135,0.006720321329699572,0.012822642778832653,-0.04574716203769536,0.0049952004731529595
1.3245065,0,36,1,5124.3008,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,78133973,1,0.7017898040552661,0.8444312805741627,0.03284723096902752,0.006990938976891906,-0.10206961890389467,0.00691248578137445
1.2705181,1,30,1,4617.0737,0,0.14285715,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592121,1,0.6323915453206367,0.639082971407112,0.11238089305032205,0.0017741195326832285,0.01066502287410369,0.004170874693539359
0.23694278,0,38,1,6823.7505,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591029,1,0.7985204029223524,0.6195492595445666,0.18213101207879248,0.005720008460406682,0.0364343239557872,0.0042277174760948655
1.23695,0,38,1,1033.7166,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591028,1,0.6394445171642829,0.6670375126402,0.08432480672182255,0.006671957183300388,0.011968308671870511,0.002222247067247865
1.236946,0,38,1,985.73279,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591022,1,0.642661379419889,0.6770895859173893,0.07904119637414987,0.006518298952743176,0.024148711202262682,0.0020029068119282642
0.23694117,0,38,1,1209.6567,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591023,1,0.60183830291661,0.5965733263730243,0.0415804932668775,0.010380434099977279,0.0030514058879370747,0.0023395145841753322
0.23694517,0,38,1,5352.2505,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591025,1,0.7923870097713415,0.6177879717004366,0.16841554715304258,0.00313667921275201,0.04778508277365638,0.006354516354572639
0.23694462,0,38,1,5592.1689,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591024,1,0.7962814269571548,0.6186381075770221,0.17167469989936318,0.003566248042514709,0.04410510241706238,0.004101303386265275
0.23694737,0,38,1,1609.521,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591021,1,0.5980108941953952,0.5779409379114587,0.038159777054475194,0.006346916816474322,-0.00416623163400732,0.0025327418636216627
0,0,38,1,3192.9834,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591026,1,0.7020114683329406,0.5890877139999898,0.11187039484712098,0.011097785012389937,0.04832076158139025,0.0015266575760025719
0.23694547,0,38,1,1273.635,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591027,1,0.5947847961283478,0.5868046457762891,0.01872365852211219,0.0072368958215570005,0.03395633895127398,0.0014503929528037873
1.1589999,1,61,0,2069.9038,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594016,1,0.8193380331107668,0.8296648392013721,-0.015640911167758596,0.004719357319730436,-0.04030473738051034,0.009386949932140693
1.2060382,1,22,1,3733.3455,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,80116947,0,0.553422840719166,0.5859640817841275,-0.12851834140834775,0.017734439790699816,0.01972048000533126,0.01650697318708999
0.46872443,1,35,1,2005.9319,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522843,0,0.5376967007125377,0.6077859276246026,-0.036259180050287165,0.0076107762529583995,-0.03812704554974017,0.006370132060367241
1.4687378,1,35,1,3573.3997,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522845,0,0.6371160804059262,0.5293064688529131,0.10578585198478901,0.008216874617724057,0.14461986660306456,0.0030882818128747823
1.3794606,1,56,1,1609.521,0,0.14285715,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124179,0,0.7104856475974611,0.6226081729123732,0.0725383586011606,0.007406754687186352,0.062334787531369236,0.0021208993291332526
0,1,23,1,5796.645,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78135130,0,0.5651707121134134,0.7866072792566676,-0.17204177290146633,0.019650595865405216,-0.14857261704559982,0.0064099362006208235
1.0746881,1,41,1,10151.194,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3595240,1,0.8472868069820378,0.6279897731749148,0.23547923604943657,0.005900818673499422,0.08341806255259243,0.0033456732050711263
1.2544647,1,19,1,2134.1565,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133738,0,0.6044162881261226,0.618044278600119,-0.015758434907295654,0.013785636156170324,-0.0444282969991451,0.005878025157027503
1.254475,1,19,1,2470.0422,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133737,0,0.5950774098790933,0.6300536208148612,-0.08030789733578063,0.01125028541870237,-0.06044554356077541,0.0014618416398796772
0.23951896,1,48,1,9670.7842,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5523001,0,0.8595495235534113,0.5702514670975657,0.256458000747338,0.010516861304218703,0.16720008617427315,0.007837430571438169
0,0,31,1,6740.3242,0,0.2857143,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5523031,1,0.5993411442658385,0.4956450809138685,0.13865739986282488,0.008238284547924014,0.0725986059503633,0.002972646651505491
1.0952914,0,41,0,4421.1118,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463518,1,0.7211706358294214,0.663030307990966,0.07365033193470427,0.005775057362783411,0.048138557394293714,0.00966471364136993
1.4713058,0,41,0,3845.3074,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463519,1,0.7004268781402498,0.6785699416079269,0.027426736899054047,0.003248906077942023,0.0404900739188873,0.0035213684480094355
1.2781514,0,41,0,2933.6169,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463520,1,0.656605562616816,0.6622276323705382,0.06980761292564866,0.0027514574412721574,0.04811648450332109,0.002765342077672495
0.49512818,1,47,1,1845.9862,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592322,0,0.7037867459534338,0.6681136152356228,0.05889747697061639,0.006654287322323525,0.02100014777887263,0.005845812332882229
1.1462419,1,36,1,1385.597,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463008,0,0.5728104717993112,0.5586248885948337,0.023138297994594166,0.005175413214132935,0.027264606475630636,0.0021617207321239385
1.2240672,1,38,1,6583.832,1,0.14285715,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125219,0,0.7591314143380041,0.5658215738116262,0.18656861965069896,0.004721451587682616,0.06646912578226394,0.006314539674418404
1.2240666,1,30,1,1893.9698,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117133,0,0.6037352531249459,0.5319758745158425,0.03848473549051438,0.00793064249513885,0.06522634390090253,0.0074352236669756626
1.1750333,1,26,1,1353.6079,1,0.14285715,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514244,1,0.594490629738359,0.46032623506788706,0.05762190048266039,0.0017184068091584156,0.028125952756850026,0.0056193715893279456
1.2795556,1,42,1,2073.937,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592334,0,0.7136687858296575,0.7751054938369909,-0.018811116329977173,0.0026985289051636454,-0.05366276988708281,0.0019471071874395379
1.2795556,1,42,1,2073.937,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592337,0,0.7136687858296575,0.7751054938369909,-0.018811116329977173,0.0026985289051636454,-0.047674655563371846,0.0019227714921238453
1.2795533,1,42,1,2601.7578,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592336,0,0.714933903776702,0.7416431265229384,0.029963589595635137,0.0057929559005705,0.007737914071024484,0.00385039262882782
1.27956,1,42,1,3001.6221,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592335,0,0.7159413732097483,0.7119473270234095,0.07734179151464733,0.0030693544477923677,0.022116849229605124,0.002755332108225781
1.2795572,1,42,1,2717.1731,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592327,0,0.7106342290078743,0.7324544661517474,0.04152773593088322,0.0028776121562990977,0.01729190374385339,0.004240568151810927
1.1664001,1,42,1,1021.7488,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592330,0,0.7135692289273672,0.7196797719080221,0.0914789383312952,0.006827866906477158,-0.01619792442754368,0.006118308350678873
1.2795523,1,42,1,3372.9504,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592326,0,0.7209833179112972,0.7009707670234109,0.08104494401282901,0.003453778912053161,0.04335521364485272,0.005238040145109185
1.1663836,1,42,1,1789.4882,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592329,0,0.6905492678417139,0.749307719308132,-0.008132440035906612,0.003503673695220818,-0.006404481901974969,0.00716708955318541
1.2795584,1,42,1,1853.4664,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592328,0,0.6947277793316023,0.7534265918578587,-0.020568066707503815,0.004557924444397279,-0.0014221468761396027,0.0021815268381338918
1.1663849,1,42,1,4652.5161,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592331,0,0.7873911735419362,0.6987971438996458,0.14747428038988203,0.00339929933467093,0.03863226577597508,0.002760563902910353
1.2795556,1,42,1,2217.8882,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592332,0,0.7195966874007146,0.7727464947166364,0.0036882978260251663,0.00522467844380309,-0.048905013794613934,0.0024995181568999453
1.279557,1,42,1,3993.2854,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592333,0,0.7510035044775476,0.7159477516693232,0.062180744228916854,0.009228790541957356,-9.279151744517118e-4,0.009008195870049314
0,1,28,1,1385.597,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3586695,0,0.5389019839496422,0.6170643395411577,0.022447786780927157,0.004597153001343972,0.008701920425324935,0.0056076586882826355
1.0695,1,27,0,909.78687,1,0.14285715,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78136244,0,0.6144629187065086,0.684513681712407,0.050929971877117224,0.014792678897539976,-0.1586852275212891,0.007758121184000866
0.47131625,1,27,0,2073.937,1,0.14285715,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78133437,0,0.6618134009934232,0.6503607607539854,0.008817644814047582,0.002395803020083472,-0.04414730486299899,0.003960520033257241
1.0643888,1,52,1,5208.2993,1,0.14285715,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,42125339,1,0.9097022270022014,0.786857772505261,0.20086313056684912,0.011325379269131101,0.010460917487667627,0.007597674651716454
1.1339574,1,52,1,3768.7878,1,0.14285715,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,42125340,1,0.8402418352729939,0.796987187506724,0.13476774720592413,0.008585187369264127,-0.012157731538781517,0.008972596480211101
0,1,40,0,2165.8711,0,0.2857143,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124636,0,0.6329993334224167,0.5295486572705601,0.08497903854877542,0.004788291489673735,0.04771473308945189,0.006367466865769286
1.2420952,1,60,1,833.49731,1,0.85714287,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117894,1,0.7900778534029896,0.4873900647695477,0.2424961779383438,0.004196161719338004,0.15988725620288294,0.005485995458647855
1.2369394,1,42,1,1766.007,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123703,0,0.6390401305094386,0.6167369308062257,0.05519293039145529,0.006587969341365544,0.07675308426660724,0.0018066280342325762
1.23695,1,42,1,1989.9309,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123704,0,0.6483019010594537,0.6418332938232695,0.024541241547103486,0.003807334847476481,0.019371365536363136,0.0020696340453232546
0.53464061,1,33,1,998.27399,0,0.42857143,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134112,0,0.560701710366651,0.5599497907493788,0.11240256824882837,0.004405061164290683,0.012976027586706263,0.0017760349319361824
0.53465956,1,33,1,726.36627,0,0.14285715,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134110,0,0.5801162572004499,0.5294813461714315,0.07327363911431378,0.009320779871258733,0.03486815303962272,0.00395524229933731
0.53462142,1,33,1,1622.0621,0,0.42857143,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134113,0,0.5323445228332617,0.5940047227993304,0.04997133379828305,0.005006291190835473,-0.0199125988952862,0.010050907711973242
0.53463155,1,33,1,886.31201,0,0.42857143,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134111,0,0.565664986078442,0.542713293819269,0.11888473601224928,0.006018589927598238,0.03558997766685486,0.007853958491497424
0.56294107,1,42,1,7924.7593,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133564,0,0.8269847046166577,0.708193029324215,0.1507688930469413,0.004486905660846879,-0.02350587818851916,0.003739669179219764
0,1,45,1,1009.4376,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521236,0,0.7648463207370302,0.5224992748623043,0.19784951450795238,0.007497571518048111,0.059230203426107776,0.0016108382690131788
1.442981,1,25,0,15556.785,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78134698,0,0.5265375681798677,0.7546427603335827,-0.027470483784664972,0.00945831373580125,-0.12034522641819694,0.0030919796022187834
0,1,21,1,2309.8286,0,0.14285715,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134806,1,0.5218320172254987,0.6447268013336447,-0.11075947972645125,0.008715463820484307,-0.08623366807616505,0.007047893627224629
1.4750407,1,32,1,3024.7532,1,0.2857143,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522767,1,0.6776001467042199,0.48901280441968287,0.1491087979532309,0.009311754126794325,0.08950104160573204,0.007816247106610419
1.0077257,1,44,1,37241.969,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78136297,0,0.8865745203479328,0.6745275845766798,0.19601375264895474,0.00467317902009271,0.05085998709597835,0.0034164481213623176
0,1,30,1,1398.1318,1,0.14285715,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463235,0,0.5325699672929375,0.5144861622782045,0.015610666190348994,0.005976878184633668,0.020968497363133935,0.004019572584522765
0.20091304,1,42,1,342.49664,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78133148,0,0.5924862987928101,0.5780455026192565,0.05149121826105373,0.008964956868837918,0.07062108865203527,0.0016731513502957524
0,1,42,1,1318.1654,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78133149,0,0.644475424700885,0.6652646957174025,0.03500276712480394,0.006021473323334546,0.03934170502274135,0.004948405967081554
0,0,19,1,1397.5659,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463847,1,0.6127618015326026,0.4591004759042713,0.0456146915999111,0.0075208832300833195,0.008472047389784503,0.004646233646364878
1.2369438,0,36,1,16769.188,0,0.14285715,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594498,1,0.7852442003419539,0.6994016370525631,0.19025515300557452,0.003205316049111176,0.06098370392807966,0.004362846768083246
0,1,62,1,694.37714,0,0.14285715,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78136011,0,0.6421362322532553,0.590369002762851,0.05570266636974762,0.0034744234572742587,0.07528893821518297,0.005054912332557394
0,1,43,1,854.32288,1,0.14285715,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,78136217,0,0.7126674546639581,0.5224464790955842,0.14884533446041953,0.007010844342901736,0.07567281537228954,0.0035140393249432585
0.23951828,1,43,1,2597.731,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,78133036,0,0.7006862475211624,0.6416440861242884,0.0924176519428553,0.004806838647878522,0.007250566498561149,0.004338483309616448
0,1,43,1,1254.1871,1,0.14285715,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,78136216,0,0.6882331897219562,0.5650071125247877,0.08070560853528691,0.0013161148931292426,0.07394499329197521,0.007878573070196165
1.0746918,1,52,1,3045.5725,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514149,1,0.7808170760287314,0.5297145792815642,0.1907622246423724,0.0036805936692956434,0.1630671892869804,0.0012462852075541524
1.0798391,1,60,0,4229.4448,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520229,1,0.8677675532204522,0.6654967822189877,0.14052493680490472,0.00897640801453449,0.09026525439838876,0.0014505217959346296
1.1902291,1,60,0,9139.7773,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520227,1,0.9575813351736968,0.6834290888794855,0.23665651786907824,0.005183647120004801,0.12761990150800553,0.0029532890242181913
1.0798391,1,60,0,3733.6133,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520228,1,0.8486301069854721,0.6448392557893392,0.14054686150215626,0.009952997523799554,0.09172560569600136,0.007499338183851397
1.1902312,1,60,0,9267.7344,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520230,1,0.9595462851050063,0.6834290888794855,0.2370280347204403,0.005289105277078437,0.1144073039880081,0.0038405033844082243
0,1,30,1,566.42059,1,0.2857143,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78136094,1,0.4960051696506183,0.45840276827964804,0.08820664190654524,0.01238219746200322,0.06791962117211402,0.003025612390428592
