fc_trans,NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,num_arms,faltas,dummy_prenda_tipo1,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_choose_same1,dummy_choose_same2,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,dummy_choose_same3,dummy_trabajo9,fee,des_c,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
4071.4285,-112106501281e7,42125056,0,0,0,0,0,1,0,0,1,0,0,0,950,100,53,1,1,0.42857143,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0.031528058500816636,7.489208754580387e-4,0.42798176337215854
2392.4001,-112106501281e7,42125057,0,0,0,0,0,1,0,0,1,0,0,0,2010,100,53,1,1,0.42857143,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0.028872224444007045,4.89698914690825e-4,0.4381962024183061
3914.0601,-111767274176e7,78133193,0,0,0,0,0,1,0,0,0,1,0,0,3610,100,50,3,4,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,-0.016880062486732846,9.171563604893091e-4,0.3868951410864294
4552.7402,-111678974438e7,78133528,0,0,0,0,1,0,0,0,0,1,0,0,4040,100,38,1,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0.019700953272302382,0.0029179519975866992,0.5052516023860385
2897.73,-111678974438e7,78133527,0,0,0,0,1,0,0,0,0,1,0,0,2550,100,38,1,1,0.2857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,-0.001843244928886683,0.0014839480138223587,0.4847097248395789
4285.7144,-11032530359e8,5514265,0,0,0,0,1,0,0,1,0,0,0,0,2370,100,30,1,1,0.2857143,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0.04850265497262317,6.260426602681811e-4,0.414822653824399
1142.8572,-109159728016e7,78133976,0,0,0,0,0,1,0,0,0,1,0,0,1740,90,36,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0.019430768039179785,0.0034251750851512657,0.41772050937825106
1516.59,-108840725432e7,80117682,0,0,0,0,0,1,0,0,0,0,1,0,1150,100,39,1,1,0.5714286,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0.020779628872686584,7.753622976354136e-4,0.327122375117697
1339.5399,-108840725432e7,80117678,0,0,0,0,0,1,0,0,0,0,1,0,1010,100,39,1,1,0.5714286,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0.035536784222398,0.002122583982539216,0.3269344141612981
3464.02,-108840725432e7,80117679,0,0,0,0,0,1,0,0,0,0,1,0,2690,100,39,1,1,0.5714286,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,-0.01996524229561418,4.27941522477908e-4,0.290611242757972
3059.3701,-108840725432e7,80117681,0,0,0,0,0,1,0,0,0,0,1,0,2370,100,39,1,1,0.5714286,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,-0.01741596496170146,0.0012432156329706145,0.29344577997025895
9257.9404,-107845770498e7,3594293,0,0,0,0,1,0,1,0,0,0,0,0,8030,100,43,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0.0680813281992665,0.003084118756441464,0.4778535223490965
2641.1401,-107827180032e7,42126011,0,0,0,0,1,0,0,0,1,0,0,0,2060,100,35,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0.014152387405153817,3.6255551257804953e-4,0.5250891812140533
8859.71,-105957756885e7,10463701,0,0,1,0,0,0,0,0,0,0,0,1,8430,100,26,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0.0669831273552895,0.0022897896444292287,0.4427618651922085
2441.23,-103353563187e7,42125427,0,0,0,1,0,0,0,0,1,0,0,0,1900,100,63,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0.04646926476100782,0.0021308785950237877,0.41234520530942276
14116.31,-102638225173e7,80116943,0,0,0,0,0,1,0,0,0,0,1,0,2940,100,53,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,-0.010102559401699181,0.0010532314959001714,0.34115219635019517
5206.6899,-102638225173e7,80116946,0,0,0,0,0,1,0,0,0,0,1,0,3450,100,53,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,-0.0020654255868922528,0.0016318204788204327,0.33510176082596194
12546.494,-102638225173e7,80116944,0,0,0,0,0,1,0,0,0,0,1,0,2610,100,53,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,-0.013485777312452376,0.001741812284168013,0.3453084028915776
24142.021,-102638225173e7,80116945,0,0,0,0,0,1,0,0,0,0,1,0,5480,100,53,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0.034491411017961306,0.0017547664274753004,0.35754482605283033
3983.8486,-102638225173e7,80116942,0,0,0,0,0,1,0,0,0,0,1,0,810,100,53,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,-0.009732608151521955,3.8414361022627715e-4,0.38340363261768184
5468.4399,-102638225173e7,80117691,0,0,0,0,0,1,0,0,0,0,1,0,4350,100,53,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,-6.812760590704349e-4,0.002469439529427681,0.3592670665649481
2636.46,-102638225173e7,80117693,0,0,0,0,0,1,0,0,0,0,1,0,2070,100,53,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,-0.014029805065740635,0.0013315340060348828,0.37530212379203765
9517.6602,-102638225173e7,80117692,0,0,0,0,0,1,0,0,0,0,1,0,7610,100,53,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0.06638304221824551,0.002658133507611855,0.3952759156411366
3134.1309,-101412851196e7,42124882,0,0,0,0,1,0,0,0,1,0,0,0,1130,80,55,1,1,0.5714286,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0.03210916503674779,5.774918329348054e-4,0.4986465137812597
21428.572,-101331630269e7,5514243,0,0,0,1,0,0,0,1,0,0,0,0,15510,50,40,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0.04053202549830233,0.0015514548433341448,0.5743937451873384
1934.8036,-101103720607e7,80118530,1,0,0,0,0,0,0,0,0,0,1,0,530,100,20,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0.039336928523884,0.0012318665584663893,0.4310239388357961
6215.7896,-101103720607e7,80118529,1,0,0,0,0,0,0,0,0,0,1,0,1720,100,20,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0.006541982908772648,0.0023963991732660625,0.45541817448321686
3237.3972,-100915251923e7,5520155,0,0,0,0,0,1,0,1,0,0,0,0,1950,100,28,1,1,0.42857143,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0.04263332642414923,6.868704013346019e-4,0.4248865170974881
7142.8569,-100905895346e7,5520174,0,0,0,0,0,1,0,1,0,0,0,0,3680,70,47,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.029940824200011665,9.369972631579266e-4,0.47263688073038945
2857.1428,-100808694099e7,42125135,0,0,0,1,0,0,0,0,1,0,0,0,1280,80,32,1,1,0.42857143,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.032045803181527846,0.0010087348142115613,0.3766666427692598
1885.7142,-100518329047e7,10463219,0,0,0,1,0,0,0,0,0,0,0,1,440,10,35,2,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0.027078148137601205,6.378802379510425e-4,0.3833973913104194
428.57144,-100035737795e7,80115989,1,0,0,0,0,0,0,0,0,0,1,0,230,100,36,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0.00941308977096999,0.0050404883560812895,0.39439442598534097
8325.1104,-9.9393241294499994e+017,78132811,0,1,0,0,0,0,0,0,0,1,0,0,6680,100,57,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0.06785695391584962,0.0030697307716834855,0.41656279688146153
4285.7144,-9.9367428776300006e+017,78134786,0,0,0,0,1,0,0,0,0,1,0,0,10730,50,30,4,3,0.42857143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0.04636906453952474,8.407125386554711e-4,0.477874428380262
519.19,-9.8548153326499994e+017,80116717,0,0,0,1,0,0,0,0,0,0,1,0,260,100,25,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,4.5731228498347704e-5,0.0060466136730561795,0.4123701135034576
19445.568,-982318826788e6,3595215,1,0,0,0,0,0,1,0,0,0,0,0,9280,100,32,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0.06549333449611912,0.001157984031733457,0.42931623031744004
5732.0557,-980486380988e6,5514188,1,0,0,0,0,0,0,1,0,0,0,0,1240,80,37,1,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0.0521678144832613,3.6844073124302234e-4,0.5317967330233088
8571.4287,-980486380988e6,5514189,1,0,0,0,0,0,0,1,0,0,0,0,2000,80,37,1,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0.05395757755738118,0.0011244168672038177,0.5318077537122031
7179.0439,-9.7847276055100006e+017,42125385,0,1,0,0,0,0,0,0,1,0,0,0,5480,100,43,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.057191508217083534,0.001038562244635897,0.4183956555867439
642.85712,-9.7542696205299994e+017,80117740,1,0,0,0,0,0,0,0,0,0,1,0,150,100,50,1,2,0.2857143,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,-0.017159286694130586,0.001063900608800321,0.4691368548531722
993.2829,-972068568658e6,3595244,0,1,0,0,0,0,1,0,0,0,0,0,450,100,62,1,2,0.14285715,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0.03251520735583524,0.002074688433884561,0.5911043495265523
4285.7144,-953487374566e6,80117483,0,0,0,0,1,0,0,0,0,0,1,0,3120,100,33,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.0159981358458536,4.762272760163338e-4,0.5299356979373709
1304.92,-9.4019736732899994e+017,5522611,0,0,0,0,1,0,0,1,0,0,0,0,810,100,46,1,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0.047118173144510264,0.0014254256530403173,0.4791716760667141
1104.84,-9.2990980195100006e+017,78134265,0,1,0,0,0,0,0,0,0,1,0,0,680,100,38,1,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0.021957692365231034,0.002453979507505605,0.42538829498728453
2467.6301,-928985161548e6,78132733,0,0,0,0,0,1,0,0,0,1,0,0,1900,100,44,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0.015454051530092204,0.0010628949650923279,0.39199589180598826
10072.854,-9.1537128355699994e+017,78133448,1,0,0,0,0,0,0,0,0,1,0,0,2590,90,41,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0.006585266703539928,8.130165897380712e-4,0.39133659635585005
5719.6084,-9.1411235217100006e+017,3586644,0,0,0,1,0,0,1,0,0,0,0,0,2260,95,64,1,1,0.14285715,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0.03397986057710498,5.379953613294625e-4,0.4540813565972216
2226.2249,-9.0555926368700006e+017,42123506,0,0,0,1,0,0,0,0,1,0,0,0,730,100,43,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0.01629388676312001,0.0034165757112633744,0.34491561810056504
2189.8701,-9.0056311785100006e+017,5524162,0,0,0,0,0,1,0,1,0,0,0,0,1720,100,62,1,1,0.14285715,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0.08626863543561034,0.0035511946112611074,0.5561639129977773
974.92004,-8.9146119145900006e+017,42123929,0,0,0,0,0,1,0,0,1,0,0,0,780,100,42,1,1,0.5714286,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0.020972360741809585,0.0011490102431289668,0.32319920118309947
2764.98,-8.9146119145900006e+017,42123926,0,0,0,0,0,1,0,0,1,0,0,0,2310,100,42,1,1,0.5714286,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0.014621356255211826,9.924095074855762e-4,0.3145469659734406
1162.11,-8.9146119145900006e+017,42123927,0,0,0,0,0,1,0,0,1,0,0,0,940,100,42,1,1,0.5714286,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0.013402969198205134,0.0020973523102991278,0.3205223553876497
1618.4099,-8.9146119145900006e+017,42123932,0,0,0,0,0,1,0,0,1,0,0,0,1330,100,42,1,1,0.5714286,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0.025892384139931095,9.891278549785383e-4,0.3095915476439483
705.82001,-8.9146119145900006e+017,42123930,0,0,0,0,0,1,0,0,1,0,0,0,550,100,42,1,1,0.5714286,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0.03329113690771726,0.005293719059625225,0.3297280259911022
1536.51,-8.9146119145900006e+017,42123928,0,0,0,0,0,1,0,0,1,0,0,0,1260,100,42,1,1,0.5714286,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0.02463006195872967,0.0024352519222639885,0.30758914917077596
1723.71,-8.9146119145900006e+017,42123931,0,0,0,0,0,1,0,0,1,0,0,0,1420,100,42,1,1,0.5714286,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0.02512551104150105,4.762501771653526e-4,0.3059941989229638
10887.544,-8.7379664345500006e+017,78134776,0,0,0,0,1,0,0,0,0,1,0,0,2260,100,55,1,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0.00808772756978594,3.9816982575262565e-4,0.6353589096520156
24968.338,-8.7379664345500006e+017,78134774,0,0,0,0,1,0,0,0,0,1,0,0,5220,100,55,1,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0.05543092794129047,0.002308262855008769,0.6461490746620652
19735.594,-8.7379664345500006e+017,78134775,0,0,0,0,1,0,0,0,0,1,0,0,4120,100,55,1,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0.01772166145720339,7.912325995342512e-4,0.6479763666787455
8889.5938,-8.7379664345500006e+017,78134773,0,0,0,0,1,0,0,0,0,1,0,0,1840,100,55,1,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0.007686392105548693,8.562745683948761e-4,0.6213363618233639
12504.927,-8.7379664345500006e+017,78134772,0,0,0,0,1,0,0,0,0,1,0,0,2600,100,55,1,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0.010575489832129997,0.0017644619576132794,0.6366354388077698
4285.7144,-870904227618e6,10462426,0,0,0,1,0,0,0,0,0,0,0,1,1900,100,25,1,1,0.14285715,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0.0064180396564136755,0.0015667838889534247,0.35583098905005495
4049.9783,-8.6881998824300006e+017,10463857,0,0,0,1,0,0,0,0,0,0,0,1,1210,100,55,7,4,0.5714286,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0.0013469505167082061,9.087955298888424e-4,0.359903758230225
2258.6201,-8.6394150705900006e+017,10462602,0,0,0,1,0,0,0,0,0,0,0,1,1340,100,46,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0.026960360220217243,0.0017655127824694938,0.3397238492588802
225.12,-8.5912798069299994e+017,80117198,0,0,1,0,0,0,0,0,0,0,1,0,150,100,69,1,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0.005635405204452851,9.105354310551335e-4,0.43084161261930737
3915.8521,-85767319169e7,5514569,0,0,1,0,0,0,0,1,0,0,0,0,1730,100,52,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0.03342145038200792,4.2211205189601384e-4,0.44236433179272977
9849.5303,-8.5747056205500006e+017,5522754,0,0,0,0,1,0,0,1,0,0,0,0,8030,100,48,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0.08399168980299966,9.502302612834978e-4,0.370086228867239
6254.1699,-8.5747056205500006e+017,5522753,0,0,0,0,1,0,0,1,0,0,0,0,5000,100,48,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0.06248069610848966,0.0010681025305940024,0.36279055872008553
11783.01,-8.5747056205500006e+017,5514294,0,0,0,0,0,1,0,1,0,0,0,0,9640,100,48,2,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0.04922290940064891,0.001169677758691731,0.4500422245774313
11695.391,-8.3897929033500006e+017,42124996,1,0,0,0,0,0,0,0,1,0,0,0,9820,100,49,1,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0.058892740687168266,5.99077428728244e-4,0.48092711982713715
537.40997,-835165713352e6,5524602,0,0,0,0,0,1,0,1,0,0,0,0,400,100,57,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0.034773398190105595,0.003950099905302849,0.6078132583054342
2139.5901,-829092383024e6,42125335,1,0,0,0,0,0,0,0,1,0,0,0,2000,80,28,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0.03968871082536627,6.645592148411782e-4,0.4570336972786821
2217.97,-823735152584e6,42124178,0,0,1,0,0,0,0,0,1,0,0,0,1750,100,42,1,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0.04858631306588912,0.0010329701545485999,0.4259481938153017
1977.5814,-81827748952e7,10462905,1,0,0,0,0,0,0,0,0,0,0,1,840,100,35,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,8.822642813846564e-5,0.001290476054722984,0.4506556749745934
2521.5215,-81827748952e7,10462903,1,0,0,0,0,0,0,0,0,0,0,1,1970,100,35,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,-0.016349045063402807,9.719738595544078e-4,0.4425955972212789
2434.8713,-81827748952e7,10462904,1,0,0,0,0,0,0,0,0,0,0,1,1790,100,35,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,-0.016531407592630137,6.615063057773367e-4,0.4399305957229423
