NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,log_prestamo,pr_recup,edad,faltas,val_pren_std,genero,pres_antes,plan_gasto_bin,masqueprepa,pb,pro_2,eff_cost_loan,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-183782588074e7,3594310,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1092477,100,47,0,-0.55229366,0,1,1,1,0,1,-1.4285715,0.08710674151941374,0.0010929904068623197,0.3822846366941592
-183252527762e7,80118523,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.3588309,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.1589744,0.07833182378566574,6.054871071476118e-4,0.7725228680199393
-1815255935e9,78136435,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5.7037826,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.2317667,0.05904180626616896,0.001737845818388139,0.637473098830234
-18115733912e8,80117232,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.495542,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.034021686298402215,7.987940896656581e-4,0.5007029379526095
-18115733912e8,80117231,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.5652752,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.0353100431114067,4.896968774008229e-4,0.4457945460332625
-18115733912e8,80117719,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,7.6009026,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.7054714,0.02999566256016805,3.7673766066240595e-4,0.2960432606226755
-18115733912e8,80119090,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6.6846118,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.2664249,0.019061269596015704,0.0013108825167427768,0.44149602758349893
-18115733912e8,80119089,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,7.4383836,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.024441510213811385,8.686460470411011e-4,0.4597944986346586
-18115733912e8,80119365,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,7.8632669,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.0437647721088518,0.001665816527903614,0.6096518436436825
-180794505282e7,80117581,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.4324837,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.08605920674037802,0.0023180482532511493,0.6662558523702751
-180794505282e7,80117582,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.8977051,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.008282086657017483,0.0017420395495718716,0.7022166126874015
-180794505282e7,80118649,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.9177055,80,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.027742615822843136,3.264723432667503e-4,0.3626862768306359
-180794505282e7,80118648,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.21524,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.042678680614258335,7.418666093596078e-4,0.38573501272808414
-1.8001949064099999e+018,5524522,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36518,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-2.7597992,0.17718833544304732,0.0025463613476242796,0.5510364119622261
-1.7994270231500001e+018,78134288,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.3138523,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.9744171,0.14560645193433633,0.0031238747345814894,0.5986538707397342
-1.7994270231500001e+018,78134285,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.4595642,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.9669654,0.12034686225273294,0.002008751539969529,0.5971554711930369
-1.7994270231500001e+018,78134287,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.1718817,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.9706817,0.1247387251988929,0.002223485840124887,0.6055140867956756
-179851744568e7,5514156,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0387836,100,57,0.5714286,-0.34672859,1,1,0,0,0,1,-1.164535,0.16107190174528563,0.0017174244655315258,0.35427320645916494
-1.7893744760700001e+018,3586633,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0030289,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.6729761,0.08784305467820826,3.841505818458228e-4,0.6684418252633941
-1.7801799909500001e+018,3594080,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2344108,100,43,0.14285715,-0.58402431,1,1,1,1,0,0,-1.4285715,0.10029439228093648,5.929679173838524e-4,0.3673000305129556
-1.7801799909500001e+018,3594079,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9914646,100,43,0.14285715,-0.62203819,1,1,1,1,0,0,-1.4285715,0.09340974359595726,4.6617710689532356e-4,0.3585703829146571
-1.7801799909500001e+018,3594081,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7990928,100,43,0.14285715,-0.64622885,1,1,1,1,0,0,-1.2929091,0.08306439956212132,7.761434489842486e-4,0.37742691379753274
-1.7718404463900001e+018,78133229,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.8243737,80,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4738803,0.08670247731815606,8.319450397240792e-4,0.409667083675928
-1.7712668340300001e+018,5514227,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7097569,90,38,0.42857143,0.029954555,1,1,1,1,1,1,-1.2742467,0.16932397963113194,9.396799953741086e-4,0.5393631197617503
-1.7712668340300001e+018,5514228,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.20786,100,38,0,-0.26227961499999997,1,1,1,1,0,1,-1.2742443,0.12979804946073686,6.901347332783827e-4,0.5187868793989904
-1.7712668340300001e+018,5514229,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5652752,100,38,0,-0.26227961499999997,1,1,1,1,0,1,-1.2742486,0.14064883573269016,4.452701615315288e-4,0.5588919337107724
-1.7636234748499999e+018,80117355,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.8359747,100,38,0,0.13362882,1,1,1,1,1,0,-1.6655122,0.0642588208135034,0.0012597887383239876,0.317596565614721
-175979640618e7,80116798,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7.8594131,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.06329301794415043,0.001371749997989008,0.24443844455679983
-175979640618e7,80116799,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7.377759,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.0735763651315703,0.001685457542891164,0.28342820151948644
-175979640618e7,80116856,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,7.3330231,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.05636666991673637,0.001934357507307746,0.5676832298833854
-175979640618e7,80116857,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,6.6200733,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,-0.004478390519183275,7.911801557748287e-4,0.5408434805812001
-175979640618e7,80116855,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,6.7569323,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.00789556097357799,3.903937965619484e-4,0.5327915784409145
-175979640618e7,80117843,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,7.1777825,80,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.016890682839573855,4.6619252542327936e-4,0.4314512988240983
-175979640618e7,80117842,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,6.8977051,80,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.010893459386587454,0.0012511321123510684,0.46361476853655137
-175893001466e7,80119038,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.6724863,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.09754376276770832,0.001793504714145651,0.767868211913987
-1.7535877195699999e+018,5522944,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8.0294333,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.2369444,0.05944388322315222,5.454945130718738e-4,0.2973833342857766
-1.7495162192099999e+018,78136151,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0677757,40,21,0,0.39459789,0,1,1,1,0,1,-1.4285715,0.06657682772998093,0.0010288522238115396,0.8360355891825345
-1.7495162192099999e+018,78136141,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.4658995,40,21,0,0.93370402,0,1,1,1,0,1,-1.4285715,0.1432005219465352,6.056566779581541e-4,0.8389429947974475
-1.7495162192099999e+018,78136142,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.9010072,40,21,0,0.22526322,0,1,1,1,0,1,-1.4285715,0.06944388362715694,7.51419679832148e-4,0.842891724418875
-1.7495162192099999e+018,78136147,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.8748674,40,21,0,1.763098,0,1,1,1,0,1,-1.4285715,0.14740377645045846,0.003279934911770386,0.8242326474906314
-1.7495162192099999e+018,78136146,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.5755849,40,21,0,-0.033922419,0,1,1,1,0,1,-1.4285715,0.08404318689796397,6.045090624919024e-4,0.8559939147474603
-1.7495162192099999e+018,78136145,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.3714895,40,21,0,-0.15833149999999999,0,1,1,1,0,1,-1.4285715,0.09053835043126364,5.946996476807234e-4,0.846654753087501
-1.7495162192099999e+018,78136148,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.8804464,40,21,0,1.7769213,0,1,1,1,0,1,-1.4285715,0.1468488226262252,0.0033764448595879335,0.815606634743437
-1.7495162192099999e+018,78136150,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0894823,40,21,0,0.41878855,0,1,1,1,0,1,-1.4285715,0.06758430706603694,0.0013545106949948398,0.8348644617534067
-1.7495162192099999e+018,78136143,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.6544433,40,21,0,0.021370534,0,1,1,1,0,1,-1.4285715,0.07125585409433742,8.631258973400534e-4,0.8447755920226158
-1.7495162192099999e+018,78136149,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.1344671,40,21,0,0.47062567,0,1,1,1,0,1,-1.4285715,0.07036182814348993,0.0015705538771824607,0.838637451601379
-1.7495162192099999e+018,78136144,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.5908523,40,21,0,-0.023555001,0,1,1,1,0,1,-1.4285715,0.0808921485807531,5.559086894136884e-4,0.8556600512365916
-1.7415227145900001e+018,80118086,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.1226015,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.09677696995026998,0.0016914319597985624,0.4782611486377175
-1.7415227145900001e+018,80118089,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8.8706627,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.2395196,0.07114519482863366,0.0018756067887397126,0.5394421744488411
-173607086818e7,80117732,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.714231,100,25,0,-0.055855021,1,1,1,1,0,0,-1.2395222,0.0677957197828804,3.2199343843804213e-4,0.39916732786168246
-173054918408e7,78131705,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.1546154,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.2369454,0.09738833638959811,0.0011232934217059547,0.7817492662007753
-1.7221519288700001e+018,3591872,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6401234,100,45,0.14285715,-0.021882573,0,1,1,1,0,1,-1.4285715,0.1437328617077246,3.5407734031107604e-4,0.6669865426065772
-1.7221519288700001e+018,3591873,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.426549,100,45,0.14285715,-0.1601149,0,1,1,1,0,1,-1.4285715,0.16000231429778072,3.2030494543616055e-4,0.6522551290037203
-171929398354e7,78135034,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.5652752,100,32,0,-0.26227961499999997,1,0,1,1,0,0,-1.0437822,0.06135213122242705,6.814724600558561e-4,0.3416883772016451
-171929398354e7,78135035,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,6.6970344,100,32,0,-0.26227961499999997,1,0,1,1,0,0,-1.2432592,0.022374224265664225,5.808808168979304e-4,0.35148574468285354
-171594425366e7,80117319,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7.2442274,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.2138,0.04405198663971619,0.001196233772349929,0.4209458412235295
-170481406812e7,78134300,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.2930179,100,46,0.42857143,-0.32195231,1,1,1,1,0,0,-1.6680884,0.1689216978493401,0.001562000159413321,0.6107501986255086
-170481406812e7,78134299,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5510802,100,46,0.42857143,-0.58804953,1,1,1,1,0,0,-1.6680857,0.10709311937577548,0.0020168751941508863,0.6156915047133283
-170481406812e7,78134301,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.6970344,100,46,0.42857143,-0.55003566,1,1,1,1,0,0,-1.66809,0.1096917962479798,0.0013720800528549384,0.6010944825254404
-1.6897801646300001e+018,5523033,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8450575,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.09327434375301284,8.981220613592731e-4,0.5904893991987255
-1.6894318106499999e+018,80116005,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.8477626,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.2369413,0.07381645795452624,0.0017020542415445092,0.5133553904764069
-1.6894318106499999e+018,80117809,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6.8023949,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.3852665,0.015498312692819356,6.725284817169013e-4,0.6263123830580324
-168651052918e7,5521327,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7579064,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.1457012532290393,9.142138880249008e-4,0.37647123645292235
-166275717076e7,80118917,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7.3132205,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.044925945484139085,0.001042691899767445,0.42424594412270505
-165711902276e7,78132570,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8.1859074,100,28,0.14285715,0.41067907,1,1,1,1,0,0,-1.7065492,0.10700232615797696,7.623424096625209e-4,0.5041697925283172
-165711902276e7,78132569,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7.8785343,100,28,0.14285715,0.082377307,1,1,1,1,0,0,-1.4281969,0.09459982731473184,8.640637370499369e-4,0.4683879858826326
-165711902276e7,78132571,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8.0063677,100,28,0.14285715,0.20678639,1,1,1,1,0,0,-1.4285715,0.09762155358808539,0.0013856210431153295,0.4740814267096026
-165711902276e7,78132893,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7.0387836,100,28,0,-0.26227961499999997,1,1,1,1,0,1,-1.223228,0.09161440111346134,6.530953565850036e-4,0.5866733727633653
-1.6501016697500001e+018,78133930,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.1718817,70,21,0.14285715,0.39340007,1,1,1,1,1,0,-1.2694266,0.10011933351898984,0.0013603808369423297,0.5110114763251706
-164972961572e7,78132952,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6.3969297,100,52,0,-0.53334224,0,1,1,0,0,0,-1.01545,0.0062636753857090235,7.892493196511682e-4,0.4073925143967303
-1.6477342528700001e+018,78136086,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.6698809,100,40,0.5714286,-0.56377465,1,1,1,0,1,1,-1.0283449,0.09652868301483142,9.358198994090091e-4,0.452352537515729
-1.6453378412899999e+018,5520121,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7452364,100,58,0,-0.44694704,1,1,1,1,0,1,-1.9334773,0.10374928211522721,0.0020783626755495025,NA
-1.6416136840099999e+018,10463062,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,7.5283318,100,58,0.14285715,-0.098501883,0,1,1,1,0,1,-1.0334837,0.13985180624315705,8.781179521641437e-4,0.6411951890047514
-16385123063e8,80117518,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6.6846118,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.034148478371638806,1.8837288685939128e-4,0.25938393289328804
-1.6274511256700001e+018,80117354,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.0647593,100,34,0.71428573,-0.46131092,1,1,0,1,0,0,-1.0128803,0.06281429351244805,0.0016730286770985992,0.3584674815647027
-162533288434e7,3591807,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1886892,100,43,0,-0.26227961499999997,0,1,0,1,0,1,-1.4285715,0.08384599670653556,8.689446383153657e-4,0.8194895293432528
-162533288434e7,3591879,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.1718817,100,43,0.5714286,0.55235106,0,1,0,1,0,1,-1.2369435,0.18354514720395512,0.0035802776505802986,0.5525954715271254
-1.6141647173100001e+018,42122465,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6.8977051,100,40,0.14285715,-0.39856571,1,1,1,1,0,1,-1.1513433,0.06109057422182726,0.002102538127670306,0.7831774676892522
-1.6141647173100001e+018,42124757,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,6.9077554,100,40,0,-0.26227961499999997,1,1,1,1,0,0,-1.0798399,0.02963667745648666,0.002565849363666583,0.46802723537352936
-1.6127759534499999e+018,3594290,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5755849,100,43,0,-0.066808112,1,1,1,1,0,0,-1.2481334,0.1302973352341815,8.599954106187137e-4,0.1606363446200149
-1.6062420480499999e+018,78133202,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.426549,80,51,0.14285715,-0.24938029,1,1,1,1,0,1,-1.9334643,0.08364487789445274,0.002174030131903135,0.42038268840085763
-1.6047361856700001e+018,5522939,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2723985,80,43,0.14285715,-0.24305433,1,0,0,0,0,0,-1.2292151,0.13618846274069166,9.464403163034297e-4,0.3665486171499171
-160430863466e7,5522590,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.4489145,100,60,0.16666667,-0.26227961499999997,1,1,1,1,0,1,-1.1606894,0.15058751046025823,6.35250648014972e-4,0.2736927386361316
-1.5997755437699999e+018,10463846,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.1388669,100,54,0,-0.30525887,0,0,1,0,0,0,-1.0746903,0.06769494290947707,0.0020630287043716467,0.13274944042135317
-1.5987117010899999e+018,5514255,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0867748,90,42,0.2857143,-0.67790055,1,1,1,1,0,1,-1.4285715,0.07720905286758649,9.512219153904195e-4,NA
-1596555249e9,3591929,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0519781,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.9073453,0.11409923049271176,4.83864075080485e-4,0.3700132764274743
-159517670008e7,80119145,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.2728772,100,21,0,-0.64679831,1,1,1,1,0,1,-1.0360565,0.09603532875539873,0.0010497990946416384,0.5606077618637051
-157565471054e7,78136140,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.4658995,100,29,0,0.95106369,1,1,1,1,0,1,-1.4285715,0.16109552027425064,0.0012019399883428038,0.6877718945028201
-156349859498e7,5521291,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6009026,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.0875649,0.1333128290270774,9.703393891454595e-4,NA
-1.5618549430499999e+018,3595216,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0402546,100,43,0,-0.26227961499999997,0,1,0,0,0,1,-1.4285715,0.08636707773531253,4.058140116761242e-4,0.8063255632749954
-15602846538e8,3595956,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3332701,100,45,0,0.50229019,1,1,0,1,0,0,-1.9445978,0.1602997780374379,0.0018428127511717724,0.36404491682413226
-15602846538e8,3595957,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4029045,100,45,0,-0.26227961499999997,1,1,0,1,0,0,-1.9445961,0.1260278037863261,9.759401759023105e-4,0.3508364173443034
-1.5558783464300001e+018,80119262,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.1701198,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.040273572128405044,0.0012126305523935622,0.40523044678878195
-1.5558457260499999e+018,3592123,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8134446,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.1648352,0.09585266307218304,8.470794710139228e-4,0.6180694827298681
-1.5525943141699999e+018,78132884,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0867748,80,39,0,-0.60821497,0,1,0,1,0,1,-1.2748408,0.08908733377296349,5.723062021773176e-4,0.6170591901978978
-155066608168e7,5520125,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0063677,100,55,0,0.34629717,1,1,1,1,0,1,-1.9073415,0.0641567772435309,0.0037537349648556467,0.3240309612176736
-154789205364e7,5522769,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.857933,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4541428,0.07242399009878235,0.0019767683528301343,NA
-1.5457963543500001e+018,3592383,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9469762,80,64,0.14285715,-0.38128665,1,1,0,1,0,0,-1.2705193,0.12086924589409932,0.001419868356256486,0.4447570983463586
-1.5457963543500001e+018,3592385,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9010072,80,64,0.14285715,0.19237758,1,1,0,1,0,0,-1.2705185,0.1741310176355928,0.001632293440769815,0.5478185950463729
-1.5457963543500001e+018,3592382,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9177055,80,64,0.14285715,-0.3916541,1,1,0,1,0,0,-1.2705147,0.11722986945376673,0.0016045437599891395,0.43829852262509367
-1.5457963543500001e+018,3592384,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2298388,80,64,0.14285715,-0.26378914999999997,1,1,0,1,0,0,-1.2705216,0.12216707367359986,5.577505841661705e-4,0.46574388431016794
-1.5457963543500001e+018,3592381,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0210838,80,64,0.14285715,-0.35364023,1,1,0,1,0,0,-1.2705088,0.12777639754181663,0.0014740581923734328,0.4424459899996713
-1.5457963543500001e+018,3592380,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8977051,80,64,0.14285715,-0.39856571,1,1,0,1,0,0,-1.2705152,0.1174882934576946,0.0014872225845353297,0.45656941345395724
-154185312838e7,78132684,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.4424696,100,41,0,0.82378441,1,1,0,1,0,1,-1.1645324,0.17358794645570222,0.0032110598793983172,0.548670764293424
-1.5379365249699999e+018,78134214,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.7052627,50,52,0.85714287,-0.012521273,1,1,1,0,0,0,-1.4285715,0.12933243481855217,0.0015303451743348755,0.4595160381624476
-1.5379365249699999e+018,78134213,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.4359827,50,52,0.85714287,0.81341696,1,1,1,0,0,0,-1.4285715,0.18006873143517774,0.0014902788469401723,0.43301346966549115
-1.5360775854499999e+018,78132525,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.5525608,90,58,0,-0.26227961499999997,0,1,1,1,0,0,-1.684166,0.07387126408816808,0.0010330932726158877,0.4339726638546008
