prenda,tau_hat_oobpredictions,tau_hat_oobvarianceestimates
78132977,0.11143295080246142,0.003934717014821363
3592247,0.1912814771734099,0.0035395681127101124
80118486,0.1984995986838156,0.002766243002359169
80117965,0.1026488078060033,0.00267405174152928
78133615,0.08875355172416016,0.00555990784499898
10462556,0.10160281309912643,0.003310611558814636
10462810,0.06915742307202619,0.0019962220544833876
3594100,0.21522208458426859,0.00796842762669285
80118873,0.14568029104583333,9.372573551576567e-4
5524501,0.15435274571279475,0.0012506857046036116
10463256,0.2097329012683799,0.005188086695419957
10463257,0.2090856146061111,0.006907897693458355
80118872,0.13572839711469165,0.0010322688166514694
10463075,0.10385828195363332,0.001968627143490119
78134536,0.1481748339777337,0.0054787965132471386
78134017,0.1879825619894434,0.009747922658175576
5514277,0.2550808780079622,0.002250807039165712
10462928,0.11876973285325973,0.005294615434142445
80117383,0.10916903716125424,0.0014207672514137495
42124630,0.267282878224699,0.0034849356057443403
42124761,0.18814197878643116,0.005145103070721981
78133769,0.1387068196388611,0.004073385186216181
78136371,0.0864521703579114,0.0018029504177288316
78136372,0.11311357905754452,0.0012636626778585848
78132530,0.08095295735466886,0.007091294322778383
78132529,0.07710458363299276,0.00812133735526806
78132528,0.07884885334305301,0.007946957017835394
78132531,0.08325013044422955,0.003349529743792176
42123633,0.18792551964763715,0.0016000563011194114
10463430,0.13732761448412517,0.00401008639153806
78132506,0.0800760142717164,0.0030589120254468772
78132620,0.11653450913245818,0.0013412218488770744
42125106,0.17706100422769766,0.0024822876022695425
78134209,0.11505334180066361,0.002854165651432469
80118004,0.10993180780404835,9.498479127541212e-4
80118006,0.10748456560242023,9.276734567939295e-4
42124720,0.12639218588818618,0.006031294379890097
78133029,0.17520015290756816,0.006750808602850922
80117147,0.15176588444109929,0.00589321875669444
80117438,0.09237139241160312,0.006119496226025941
78135021,0.06768206377644204,0.004493060808729565
5524115,0.1214284094926613,0.010440195826412068
10462838,0.13230726911245172,0.007352763674074544
3595820,0.18869862488137804,0.0022989780323769077
42125208,0.15953533554113228,0.0032802475283667727
80115946,0.11235391855936289,0.0035870989884967926
10463450,0.13765296157958262,0.007246937116105119
78135033,0.13599085515813528,0.005911274498067347
5521159,0.1774235170319994,0.004414923706276665
5521158,0.17614297630850292,0.005046882797253289
5521160,0.17473548674900763,0.005873233514105898
5521328,0.20484055821977099,0.0028958797770309765
78133249,0.10669848704897558,0.004890177601721961
10462883,0.09409110442517549,8.10020693820543e-4
10462882,0.11397802452528792,0.004200303918455878
80117717,0.13206961418744506,0.0015439767877950717
80117027,0.16182967527137762,0.002922180678048343
78133778,0.11980880556062258,0.0016924915367920084
42124693,0.11723561304712209,0.005900782753291059
42126018,0.13685274047857454,0.006521486092267279
10462520,0.14376371058918938,0.0026835567234617173
10462521,0.1350487608317959,0.003416439104756632
80117439,0.1192193597855171,0.006304399294917813
80118736,0.09476696683250872,0.0035916758569107953
78132778,0.14673771377478478,0.002015850708567994
78136250,0.12623528669628697,0.0061846025348471
5522630,0.127999325694557,0.004014320500315423
80117878,0.11851812955835424,0.0015613500357983658
42123791,0.1714523951009991,0.003697388701823871
42123792,0.17150924392393985,0.00366742881235438
78134994,0.14370664841073805,0.004511797469199349
42123769,0.12069447695656502,0.0029417070566163774
42123770,0.11524916934124681,0.003349503560914451
78132737,0.08750715809815862,0.004254310946123886
5514309,0.08672739159197704,0.002149053645361342
5521191,0.0883442210950743,0.0023625028515181037
5514310,0.10561438308569761,0.0032949777407532436
5521192,0.08280730159359453,0.0031249842524966225
80118675,0.17354041339875206,0.003413554090080144
3595301,0.07211182406568088,0.0034668529996372045
3592072,0.12081353219668657,0.0011307300043001383
3592036,0.10095722136965363,0.005129675509780117
3594436,0.14999011425170145,0.004034960468161937
5522741,0.25118428200149395,0.002821942161025998
5522739,0.25098823079588795,0.002914520296836264
5522737,0.2502679903660429,0.0020900547310061073
5522738,0.25158581614353615,0.002329300550480651
5522740,0.24957872421853675,0.0021519236977108934
78132488,0.06561013097480377,0.006551775066740849
42124038,0.19386199696666764,0.0011011576893762399
42124037,0.18612237327154374,8.74154006249816e-4
78134141,0.14405041868519097,0.0034787896084682514
80117540,0.1302844389363604,0.006079444962984477
80117105,0.0803043026900081,0.0014818778395808028
42125768,0.1279407235207596,0.007402295208294496
42125769,0.12855261694430126,0.00669649620580962
5514284,0.21061695416910836,0.0044850220533664414
78134210,0.07360384126952521,9.281129705355747e-4
5522621,0.2058498874789774,0.0028960042754968126
80117550,0.16673906962854196,0.005652628972843938
80117548,0.16981867636854753,0.003715713707762949
80117549,0.16564424262492736,0.005905117467117685
78134234,0.16496450771184737,0.002491736475978898
78134233,0.1704934584566088,0.002805377672130145
5521169,0.1868661891309069,0.003050364916033141
5521168,0.1888211442046544,0.0030194508192192965
80117109,0.19525285048274482,0.0033015782913685073
80117450,0.09170072396257009,0.005236574949758153
10463798,0.11112346006865775,0.0030653997941694827
10463797,0.10399116726341671,0.0024293327363122132
42123638,0.12683549391822818,0.004790708460028882
78133712,0.16101877169840006,0.001839739417846045
10463536,0.12001324933287273,0.0022548953561469308
42125615,0.10116027480418963,0.005379855794863103
78134323,0.10279354988852406,0.002573654960017822
10462573,0.1202276081189694,8.985650955222516e-4
10464069,0.08823087150922869,0.004348082589252268
78132581,0.0980338016255477,0.0012974885107923902
78134801,0.10974571441626463,0.004344949506416074
10463792,0.12828167648022065,0.005061492535479015
80119079,0.16785289093666003,0.004321453992816769
3592285,0.14763585455277534,0.002489771147307467
3592286,0.14148665898861756,0.001855142235200466
3592283,0.14794149261531522,0.0019766392222856062
3592284,0.14672507997794917,0.0031842509651114283
80115932,0.16870422371492208,0.004025497093149548
5522994,0.18012009329641648,0.005223991735124355
80117526,0.07184551153432212,0.0019383101191217471
80117958,0.1367383980841778,8.214243433500171e-4
42123734,0.1750965931347457,0.004260323101439517
42123736,0.16392846226218194,0.003180348010568401
42123735,0.1607511266074061,0.002187443312427369
42123737,0.17446761058585902,0.005040545551008628
3595313,0.16699203369888402,0.0026853355319701308
3595958,0.1350845779404135,0.0066002339107533985
10463448,0.11738792814752338,0.0011243465091147664
78133512,0.09794725306436622,0.0028587872781252717
5523006,0.16809333223879264,0.0024268697770998427
78134003,0.1679167785908494,0.011415947854116235
5524525,0.1794442685033692,0.004979113314035257
78135045,0.017236149128262254,0.008016639316439318
3595819,0.05177844389012397,0.0035629869373197858
78133057,0.08780171762898738,0.0049609043159798685
42124318,0.12560951071112447,0.002099115006077206
10462441,0.1711290203182627,0.008366448066661767
10462440,0.16359374133938978,0.004282941628226623
78133236,0.04862721188223892,0.0065856634530715484
5521323,0.2555534890086403,0.004848722240659374
5521321,0.2442853971790682,0.0018049521220003125
5521320,0.25218714015604154,0.005331205008011591
5521322,0.2523675912220811,0.005902614742001705
5521219,0.2383871429090517,0.004510284824585031
80116738,0.1193192708437277,0.005339067044692647
78132820,0.13172332805518894,0.004976882646568787
3594376,0.09046934700832651,0.004830618010663091
80117564,0.17143803423534212,0.005398759403085047
78134051,0.09012196230351038,0.006392678709732208
3595421,0.1444804495584763,0.0036868359740139965
10463522,0.12241180075957836,0.004752162041552973
42123688,0.17192974308544937,0.0016891321820528382
80118444,0.10094925057829343,0.0019139210710163012
3592230,0.16936398001651,0.004906144082292922
5514202,0.22266103104597082,0.0027255068034804223
3595864,0.1786048647971524,0.0030873883574082856
80117355,0.1481718897073973,0.005825971426673558
42125757,0.20223889615062843,0.0024918622231767367
78136262,0.10284974113712367,0.003236230558759633
80117732,0.09292774077760978,0.0017305108534576188
78134301,0.1481818260542921,0.0011513916035288203
78134299,0.14227913962831765,0.0024822956151130077
78134300,0.15705265489878723,0.0014118200450671523
80118768,0.16760229400414914,0.008437113824613438
3593980,0.15554701687705183,0.002080096942246347
78132569,0.054102166470340406,0.0035831891564533035
78132571,0.05721922228770469,0.0033175442919600746
78132570,0.06383103050009593,0.0023901794627396557
78133011,0.12738820662489156,0.0011618055643485689
78133010,0.12394316948795495,0.0010121218951013033
78133930,0.06453998487758282,0.005791649882557279
78132952,0.039174043335470865,6.833830297544039e-4
3595427,0.13207904940356038,7.185655890130632e-4
80117354,0.06603422773607977,0.003223563167114799
5522624,0.18420818020433105,0.004024259540232795
5522625,0.15926652868097682,0.002751230222327166
10463846,0.10446458455325135,0.005318458862731968
10462567,0.13138770089840968,0.006111496413068682
3592381,0.14112569293989294,0.0023683030587961077
3592383,0.13355883468683222,0.0028912894360576835
3592382,0.13048863141317266,0.002828747014400536
3592385,0.17173838060263935,0.005332290694352514
3592380,0.129565141195178,0.0019620157367964087
3592384,0.15203475401591446,0.0023895715189988396
78134213,0.15910997822340484,0.002571784590930931
78134214,0.15688632500229915,0.003109577286397041
78132995,0.07238574813448119,0.0035876655644986
80116878,0.15088640495615716,0.0011498509638426268
80116877,0.15728767111519204,0.0019097809679471092
10463052,0.17752395796178977,0.005264269146488205
78133501,0.059594673303757256,0.004931426813172961
78133617,0.04441364418037919,0.006134817331210958
5521298,0.23516687195272673,0.0024040217064617954
5521299,0.2348351785273061,0.0026666586261163577
42124239,0.12010893065193853,0.00173967878168703
42124240,0.12095818064401494,0.0014284856026399767
78132593,0.12906174161933792,0.0016383936384336039
78132594,0.14274961107139264,0.0014589450733222026
78135176,0.18184241086351607,0.004927994977944974
78135175,0.1822794611068972,0.003049898379252294
78135177,0.16800370003611925,0.00585766347123335
78135178,0.17947478522157456,0.0060105301312463515
10463802,0.07469238630989244,0.0059766180690205796
78132536,0.12743968051994162,0.0024978921505812855
80118562,0.13730449968706504,0.0011495144560697626
3595202,0.1836547205666446,0.005233512684775237
42125583,0.14154602165212243,0.001345734649907012
78131753,0.1735826187898195,0.005822681672470731
78131752,0.17284066041727983,0.006272330059916937
78131754,0.17763858524025145,0.006696590615159508
78131755,0.17511298771403702,0.005858960320282163
80116876,0.11608592722456303,0.004769717119719024
80116875,0.1222028307964458,0.005044012099850528
80117089,0.14776504492355222,0.0020231168850544943
80116823,0.13367021757056122,0.0023532929528181897
78134067,0.043095834419859376,0.004085569882146114
5522666,0.19831332188316736,0.006209912002331617
78134521,0.06238705760184331,0.0010943946210302947
78132508,0.13352079835602643,0.0018190717424434062
78132953,0.17461005626218667,0.007795415182926734
42125377,0.23163699088189565,0.0046636623913785275
78135005,0.10153296267460112,0.008172087576177106
78134999,0.098495420138589,0.007893931946692419
78135004,0.10233664520834627,0.008777550056859231
42123849,0.13904122597963728,0.003995424026600054
78135029,0.10905944707699818,0.002967018807981366
42123518,0.11420177932864112,0.003522092358337453
42125751,0.16402561276838812,0.0059222469367695785
42125750,0.16368715996400152,0.004708899141818712
80116820,0.15199499757445217,0.0026202972058979087
80116822,0.13584755339412738,0.0012803362570761394
80116821,0.14735050127064633,0.004692311828813006
42123623,0.24078117825244774,0.002694211257016545
78136173,0.03523015822450954,0.005699053209802249
78133052,0.12051772476328215,0.0019378969337233653
5524226,0.17412882616656603,0.00453233277800716
80116721,0.21625050755652672,0.003127352107052901
78134172,0.08908527757377382,0.0011214277472733772
80118738,0.12894097178959196,0.0024745456723649162
80118739,0.1209278413355039,0.0013592274462768657
80119011,0.14267416461912086,0.004813990393913459
80119010,0.14775271518010497,0.0063620349130009
42125055,0.13429647961995936,0.0010240350232271606
42125056,0.1398608104071284,9.576094670380986e-4
42125057,0.16218898830139217,0.004248787341490867
78133527,0.11185081182910112,0.0024888847735005317
78133528,0.12011285348258,0.002829183490515591
5514265,0.2598415615184084,0.002492449095812766
78133976,0.08472413545165569,0.0013468418003292396
80117678,0.12677486637090318,0.004500596498076644
80117682,0.12330130348930103,0.003955288785891722
80117681,0.13368646317212607,0.0027700376781140445
80117679,0.13120370463491643,0.0044715454089851985
3594293,0.1367042562063009,0.0041999309428665385
42126011,0.2006959989617914,0.00411208091038244
80117691,0.09589091303420755,0.005184883879910417
80117692,0.11106007316959325,0.004177892622023432
80117693,0.07710189315849217,0.00294556229966796
80118530,0.06588896862119922,0.0028086436978303248
80118529,0.06725494762031356,0.0014334226512614672
5520155,0.14134670212415043,0.006347508490744543
5520174,0.16072716528444886,0.006998782838830425
10463219,0.1200800002779764,0.0024497090453896226
80115989,0.09595979729543147,0.006373873820580479
78132811,0.11312405752956237,0.004417571643584454
78134786,0.13633403858572612,9.86714800601861e-4
80116717,0.11067980384499718,0.004790979944040197
5514188,0.14733447954987033,0.0013382276697263573
5514189,0.16754356175108523,0.0023030351653882566
42125385,0.20826240631352216,0.004783469059521279
80117740,0.10972303705439597,0.001507606304574913
80117483,0.16934354640470137,0.0031633305930771514
78132733,0.09228031202887539,0.007563614504078902
42123506,0.14894971009967892,0.004926900997431761
5524162,0.200143074694822,0.008312099004539974
78134773,0.14827902920349872,0.009902377803732963
78134772,0.14901268123842504,0.010153143417540752
78134775,0.15689897578954543,0.007639075529523538
78134774,0.16589054584676385,0.00667669874609131
78134776,0.14866637993850146,0.009663192473117702
10462426,0.08925567442174888,0.002073184781439743
10463857,0.14222314422759497,0.0021484156594938917
5514569,0.17421778112452646,0.002420766988850976
5522753,0.22175748106047105,0.007554915888533153
5522754,0.22214609181876863,0.007265876868283112
5524602,0.1801009866628448,0.0018699828207241966
10462905,0.07041689411406434,0.002426762556183497
10462903,0.08994838318565333,0.004118774243626062
10462904,0.09078214765709212,0.0035761863512635047
78132981,0.1027290455512678,0.0010008833162309144
80117039,0.11841408008820879,0.003941488395465571
78133119,0.057813925234512134,0.003139111192046886
78133120,0.05803786912921065,0.00342124002838562
78134201,0.060949331708253375,0.003085135424630075
3594464,0.1654148058774169,0.005631341014437727
10463210,0.14435521218516525,9.304103525636606e-4
42125700,0.14854215705779142,0.0012559550646878779
42125701,0.12913694045421006,0.0011424457335234353
5514204,0.16433547152662462,0.0011546543283808882
10463781,0.1774367598469318,0.005667776772710617
80117375,0.1627039092445755,0.007383662690855544
80117446,0.1761209960253442,0.007289757263010964
42126036,0.22712929250756878,0.0031977481623627828
78136308,0.099992867688531,7.779589054345017e-4
5514332,0.20188563336542173,0.004628946930583923
3595357,0.12107731164950808,0.0021222175104759797
78134516,0.12403933853366444,0.005007721497777198
80117364,0.11637266602589647,0.0029688030807658175
42125565,0.2385299646342355,0.003952856034756056
78133110,0.0830333704596542,0.0026294966318805985
78134485,0.10721067080944878,0.0016485962006691814
80117844,0.12172499119211945,0.0035567816221970974
78134645,0.12839506956016755,0.00439463092243281
42124219,0.130423213702166,0.0017828968695531582
42124218,0.1403326388607908,0.0013858592355938044
5524176,0.16992980131080765,0.003556953048864999
5524177,0.17258487782733536,0.004308057253632158
42125293,0.1451319324777849,7.952634191920691e-4
80116016,0.18673746031645155,0.001972955082949867
78133105,0.1093835144668589,0.003086987107681937
78134694,0.12835074741058308,0.0033725383257254206
3595212,0.07682580794945158,0.0040037446839305615
10463435,0.05314136835998635,9.630914525929914e-4
78132705,0.10977260229407833,0.0018056838889519058
3593983,0.11519552642646401,0.001781054996198397
3593984,0.1170916328445356,0.0011822209647920656
5524171,0.16465929340169363,0.0034555054962568297
10462588,0.21050420026227504,0.0036149677982108795
78134777,0.16235762070512139,0.00580313491508343
78134778,0.16518261656224292,0.005064677253958762
42123968,0.1146236070045714,0.006132515940704703
42123521,0.15424753565269622,0.001259834791714311
42124563,0.13543908084221365,0.004064178459418176
78132982,0.11575549416432984,0.009802162423774415
5514326,0.1622308140133949,0.009403154570495325
42124637,0.17428986692585066,0.002768115699923042
78134614,0.14452349619388302,0.003318745950173058
78132976,0.09627170139786834,0.003454118399404323
80116744,0.2005194675160057,0.007815859831220007
5524256,0.17103061964252875,0.007759585073731809
78136034,0.08747023392807514,0.003202930367678625
10462515,0.12514946368191263,0.0015275904683031485
5520267,0.2748984844305098,0.006749732246825786
5520268,0.280657805029612,0.008936459794038669
3595829,0.15530207916502164,0.002240572148895335
80118685,0.17898118986400047,0.0033031122215878652
80118682,0.1646367117264008,0.003251613333778781
80118681,0.18121666917054705,0.0035799127855068473
80118658,0.13320047406956917,0.002316443242800416
5514214,0.12389884397103881,0.0022675947223588
3594067,0.0899247935016082,0.002287075983502688
78133136,0.13487350212531815,0.003866608919553354
78133135,0.13179341819639975,0.005844104899894563
78132579,0.12967537297936813,0.00254364608990759
3586699,0.19626534252305092,0.002837621040172419
80117115,0.16412348967267898,0.0030269909105268837
3594110,0.13432583798066133,0.0016884012724663968
80116737,0.11873491709948111,0.007272706266840308
78135058,0.13767493557704918,0.0021173983274423696
3594120,0.12038645235425918,0.0017028190327355996
10463173,0.10321512411101437,0.0018447984079201217
5523005,0.22776105318517997,0.004274933058447557
80117112,0.1461641629856534,0.0030617917876925296
80117113,0.14510079905093004,0.002358249450986334
80117114,0.14634669261643676,0.003641612669675128
78132777,0.03893566766808967,0.0012196506337003824
80115935,0.1496919275001963,0.005547944594897358
78132978,0.1128810711316812,0.0017379447431101435
3595487,0.14122258943070062,0.003182793866993206
78136164,0.03135647600956784,0.0022954922486286564
78136163,0.024963679474543553,0.0037578531613960352
78136162,0.028205681837804465,0.005957361702511498
42123832,0.17359099545642345,0.0020902771490704073
78136273,0.18314824570570565,0.005054125056094448
80117081,0.11269895505028768,0.006700661879666182
10463529,0.13997508480316367,0.0013883161840778676
80116872,0.1232563601411154,0.0033650579231046147
80116871,0.1264443830136379,0.0020034073254004
78136106,0.09403172996635684,0.006126069905862796
78135098,0.10666118114548913,0.007444761546053165
78135094,0.09192345784779342,0.006368096392875004
10464022,0.16552091538263813,0.003155919645058155
80117301,0.20023034256047698,0.004074076194905296
78132634,0.1260390693108082,0.0011792452526921344
78132938,0.06443650868886973,0.001022252951643933
5522622,0.15467171228285947,0.005560243621970459
5524328,0.16578090322850136,0.005176190070890273
3595418,0.15484428448369877,0.00442801454399031
78136283,0.17254003461449985,0.0073891594490675325
78136284,0.175779367572875,0.00635389614445354
78136282,0.17309016178734657,0.006232298923886567
10463108,0.1160841304487214,0.0017778583984231029
5521309,0.1613116823964328,0.005902635494367974
78132997,0.1337836711226092,0.010461015129574796
78133746,0.11329921055883724,0.001835299820727592
3595334,0.11207249117118422,0.0013896999322370934
80116838,0.10370314450979735,0.007492691163173741
78133896,0.09044571927464586,0.004815648164241953
10462881,0.17414868867285932,0.004225003057319237
78136285,0.13444312817249152,0.006469147994796706
10462031,0.10999349573673958,0.0015902683212536512
80118494,0.13459752467256345,9.80588147429037e-4
3594323,0.04290193872923208,0.0019840763608424054
80116973,0.1768546286507496,0.0040794469112178725
80115930,0.13665611581239248,0.004870291737525254
78134309,0.0751258885804064,0.0025392257399978833
78134527,0.12172053787149484,0.003594158176596923
80118889,0.1049446176316112,0.002213539592310147
5523029,0.217472153617175,0.005560053010518015
5523030,0.217472153617175,0.005560053010518015
10463933,0.22062804678998899,0.006883605767264485
10463934,0.22150793966183477,0.005381167645504289
10463501,0.09862222944034714,0.0014836910523935178
10462899,0.07741212949970629,9.908757486658203e-4
10462517,0.11072686276653355,0.003147766424425225
78133640,0.09107491549158975,0.0012108777313805975
10463949,0.12834666591844487,0.0024254912665817125
5514330,0.0744871042274537,0.001346212595493511
80117019,0.22804695720624246,0.002710180492153354
80117470,0.11750547433146534,0.007768736609277346
80117611,0.09381834006816214,0.007388200320392781
80117612,0.0905608554258947,0.0065705431134759
10462400,0.06893866491544728,0.003040433766509074
10463090,0.04849837287895428,0.00530455507359082
78133994,0.1333724716059443,0.0017949591039349813
78134241,0.06833977326732742,0.005133769664313047
3594427,0.20137198091187505,0.0018059512409375161
10463441,0.1581490887862197,0.004090548762893452
5514212,0.11455733977295872,0.006275492888197094
80117879,0.12012862821488356,0.0016898656148952326
80116765,0.11805033785387951,0.005326771636419442
78133128,0.09738547555825011,0.0010414777804796768
78133061,0.09601320354278885,0.0033985242002048353
78131730,0.1233613772677822,0.0029551248156140597
10462563,0.0713410526398735,0.004786451861174371
10462561,0.0713410526398735,0.004786451861174371
10462562,0.07796644328775451,0.004638973439294317
42125164,0.1569514895124815,0.003316538386637168
42125166,0.15728471163314384,0.003361499051492959
42125165,0.1534879812896435,0.004362888265860926
80115955,0.1391316583909039,0.005451936924281506
3591017,0.07118985789130945,0.0039931504163592335
3591015,0.07118985789130945,0.0039931504163592335
3592396,0.07118985789130945,0.0039931504163592335
3591016,0.06637894384540279,0.003915939128123932
3592394,0.07520828691727668,0.0035551930159502137
3592390,0.08661058290773085,8.13651812516982e-4
3595405,0.07054378327516965,0.003847847294290371
3592397,0.07007305976096716,0.0035684616072841685
3592392,0.07979357950600346,0.0013610876948124636
3592387,0.09306523446106539,9.861832888999702e-4
3592393,0.07010336602705361,0.0035423167231903884
3592391,0.07279989940928953,0.0017442232114942763
3592395,0.06683971366084089,0.004356771546053112
3592388,0.07289105923440921,0.003066176741678145
3592389,0.06759691258217208,0.0037306654171216057
3592386,0.0920695857217217,0.0011164320774659964
78136248,0.09584470199698122,0.007317249554428679
10462867,0.10464748988440187,0.0018055375436655554
10462868,0.10551940895837991,0.0015157206337876514
78134531,0.18469466546797364,0.0076385170060463995
78134532,0.18212903008654086,0.0055253795934617446
78134529,0.18750171493899312,0.005648846632605299
78134530,0.19112850377146462,0.005734233770032895
78134158,0.1587577042574813,0.0016603715100866683
5514209,0.16401480441467098,0.003165378408291323
10463500,0.053304291722237,0.00260614470118497
78133130,0.07079109436298504,0.0027053078507296123
3594393,0.11842259907813626,0.00678649208595008
78135036,0.1239174321933909,0.0036363358503567846
3591011,0.062355074915624635,0.004281512788228142
78133973,0.038233599837443684,0.004708384957793801
3591027,0.2111366084095053,0.007734122866510625
3591028,0.2034307066455717,0.006429761644084684
3591025,0.21896792725336606,0.012023079025996973
3591026,0.2217776996421852,0.010497487316223115
3591022,0.20328583309804885,0.007296522366454518
3591029,0.21952891478372846,0.010055131614014844
3591024,0.21906143475453807,0.011730182928583662
3591021,0.21656832514192342,0.009336541328906026
3591023,0.20998414894565867,0.008628343610519337
5522845,0.10145365943704442,0.0026227172834450956
5522843,0.0852214630620549,0.004255846546121746
5523031,0.17669794421679297,0.0021801954299978245
10463520,0.1489830104728481,0.003164765951609028
10463519,0.1424608460025981,0.003084164114219548
10463518,0.14035901705769527,0.003477417500182326
42125219,0.19509604713792045,0.00606250540808877
80117133,0.09659155152107941,0.0028823359030962564
3592327,0.22718182465521078,0.002764938437471558
3592326,0.23215326651097545,0.0020014625868103536
3592331,0.22817118096503708,0.0026751056934008334
3592335,0.19433368700781475,0.0013700177975219678
3592330,0.19621092664841988,0.00493154585089605
3592336,0.19578365104879686,0.0013085711550956045
3592328,0.20653946901469625,0.0031312082965571494
3592332,0.1925714376511557,0.001580007065676089
3592334,0.18872067840218104,0.0014270957190087804
3592337,0.18872067840218104,0.0014270957190087804
3592329,0.20487359218510368,0.003317795166651348
3592333,0.19226469034678395,0.0012050153898231198
3586695,0.05879575041237796,0.004092531136867905
78136244,0.07356330083412484,0.00243979255856631
42123703,0.13325824436188946,0.004146100518481518
42123704,0.1320845539489961,0.004231065940484677
78134111,0.11878208875799362,0.003441594024025061
78134110,0.10741995316524754,0.003389056256048168
78134112,0.11624650918396906,0.003174135239319782
78134113,0.11239158260051532,0.0053718742322977926
78134698,0.08786691951229182,0.005305517229679842
78136297,0.15245507490665058,8.620895007232883e-4
10463235,0.12320862038481253,0.005075638180846933
10463847,0.18261416254031143,0.0033025852111983243
3594498,0.07510306610181372,0.0035428216192828145
78136011,0.14090645761242196,0.00228252730441216
78133036,0.03729787100717534,0.00180709136198961
42124650,0.11805674301304463,0.007811554300137034
80118776,0.19797096140605155,0.0042328211432804096
5522948,0.21133061137014783,0.005169911142877184
80117827,0.1902302063749713,0.006891533638799213
80116006,0.055241407797016195,0.0016526003910756967
42123994,0.1734214956122424,0.0015039634041319817
80119008,0.16178644023020766,0.0027709922442650334
78134988,0.07256702295957355,9.806061215504522e-4
42123848,0.1653508819574252,0.0012928871969459948
5520276,0.256728250849299,0.0011379466959039845
5520275,0.26909638501187755,0.002235165595771185
80116897,0.2164016615077556,0.003859593586263527
42123520,0.27695077988720307,0.005643972067726088
78133165,0.12243860656866529,0.0024340404066000992
80118659,0.14548263316385435,0.0076156542310511985
3592049,0.10888938913464592,0.0030797194936801556
42126040,0.19021105310492503,0.002170759359945411
5514331,0.2603708250476341,0.0035648532132923497
10462503,0.0899609718454456,0.0039407677277027145
3591951,0.11281511047677546,0.005980200453185058
10463945,0.1353334468523,0.0025550581111539574
78131776,0.1175979422897757,0.0026525196325744693
80116020,0.16220238078837415,0.003997560710734707
42124525,0.16744018272589792,0.005857979323748415
78133275,0.09916791520618944,0.003444853406133386
42125198,0.14043403693738507,0.0022267115974145416
80117016,0.11191519442987768,0.00447462468470046
80117866,0.13807433659462287,0.0010104561942504077
10462937,0.17078330852150092,0.003776869332501152
10462910,0.11448721024542985,0.0028739316558933836
10462406,0.14686384258319066,0.0026204288801388916
80118309,0.17522754411783634,0.004513330389749067
78134791,0.09394319247162865,0.0027698494198642653
78134790,0.09339029704943878,0.0029211895911902654
10462583,0.1314408412867643,0.0025468307132192813
42125229,0.12672789860707515,0.001826479229073792
42125230,0.1265361881575591,0.0020069967809920927
42125228,0.12534279878897814,0.0022266286350343814
78133398,0.10959786606578158,0.0055606198733380565
80117657,0.10332699914186978,0.004423216383910178
78135047,0.1370955143705237,0.0037887206510129287
3586585,0.10591142055596187,0.005336451520591299
42126557,0.08344012518417868,0.001438477167270794
42124645,0.10743440298494221,0.0022505183991778765
10463084,0.18204510557686027,0.005086107969005609
42123624,0.15051222241588427,0.007061452460377696
3595969,0.15454746387080304,0.0028069949059046292
42123818,0.16693004757920715,0.0011848086478508327
42123820,0.1577528128296363,0.003619128007555936
42123819,0.16650787541814602,0.001553537387604209
42125852,0.11785002525696037,0.001084802907142534
10462689,0.05872304809914312,0.002926021015205398
80118391,0.18187752376299754,0.002053101464604699
80116755,0.1502111533968427,0.004130182662881145
42123708,0.12752555997666332,0.0035167159954714268
10462799,0.10735735555981843,0.001543116153496041
42125811,0.0947834170010941,0.004020667061981082
42125810,0.09702927070609672,0.0046294696898735565
80118455,0.15092061777759125,0.002842131150572853
5523032,0.1743072974876528,0.0014059136615312076
5524526,0.1495470037982631,0.011368660616771923
78132715,0.15885344842128196,0.009748068630232715
3595960,0.1304420605584734,0.004743375084591536
10463950,0.12952036116027849,0.0021147857234115495
80116733,0.15220942838628634,0.006025653254400141
10463462,0.09180389880689772,0.002277158960860207
42124740,0.1991636090056775,0.005108015803260687
42124741,0.19669575446556822,0.003989042388875455
80117153,0.09253816134251337,0.0024691968919688797
80116835,0.16388278788416655,0.0037821999499336647
80116837,0.166982816416378,0.005245686914536757
80116836,0.16354242951056447,0.0037547970860184595
78133915,0.1404092404228175,0.005027054682466524
78133916,0.1412485884554055,0.005618475217905859
42126604,0.09818127111448845,0.005235320212260509
3592241,0.1395023415666188,0.0030386270953236946
3592240,0.13725124758427393,0.002677703357939213
78134166,0.11583409805711643,0.0052358536718578735
3591983,0.1880358310140002,0.006770021812495611
3586601,0.195221331861646,0.004636590395361016
78134585,0.06400769332250535,0.003125420630083962
80117960,0.14574695299233656,0.0041215364732878285
80117961,0.14310627900736816,0.003507479826238503
42125105,0.03854108166193553,0.003929960033480196
78133357,0.1378971217159518,0.007126083244672863
80117975,0.12064674590062917,0.0014213388027289227
80117832,0.19911317372242401,0.002551103656930283
80118559,0.17818144251055024,0.004577881486859672
78133065,0.08486331001057731,0.002446825643771511
5514354,0.23293683198268147,0.004590842817589391
5514353,0.23406535516992139,0.004268223563373899
5514355,0.2347173213541483,0.0036308098183017814
78133425,0.10924994442952879,0.007074826458649174
42123754,0.09692670443716637,0.005153908882431146
42123753,0.08527288921509793,0.00553716626464586
42123752,0.074792128972322,0.008835004848042739
42123751,0.10699653296733673,0.004871122862586478
3594266,0.16150778845643693,0.0025879968591093648
5522647,0.20766265261614827,0.003036050472254051
