fc_admin_disc,fee_arms,edad,genero,val_pren_pr,masqueprepa,faltas,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,prenda,insample,rf_pred_fee,rf_pred_nofee,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,tau_hat_oob_full$predictions,tau_hat_oob_full$variance.estimates
2757.1428,0,49,1,3380.3284,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,10463499,0,2665.5312682299827,3065.3169410384444,-273.9691260154966,18321.884189519136,-59.427060571043455,15574.376880174017
2503.0278,1,29,1,3604.1675,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,78134414,1,2905.0103916591397,3076.9468699713702,-203.11488871608395,19063.963052634354,-115.72919671341909,9388.240892476086
3065.3738,1,29,1,4834.8315,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,78134415,1,3934.7053247013046,4328.762571099911,-219.85559947538692,64255.93044334948,-50.82107588508956,28875.76588958373
6726.187,1,29,1,9725.5801,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,78134413,1,7988.636607396027,9062.568655902478,-889.0462369212175,255294.4683915063,-771.4378837806414,299501.3746120035
1841.4298,1,29,1,3060.7405,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,78134416,1,2366.423385716753,2721.7300056579447,-240.13663862680207,11433.483466612823,-113.3360537266548,2709.7619980900945
1049.7888,0,43,1,1254.696,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,42123933,0,906.1444518932059,893.2532885938833,-60.67386456015706,2797.531624783282,-57.94815679426368,318.34423907460814
617.4574,0,23,1,1174.7701,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463088,1,822.7781763681755,807.8474611245135,-28.83129416022221,2756.049924565189,49.38489263077715,4643.425960528866
1920.9304,0,38,1,2836.9932,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594112,1,2177.61640257218,2416.7451111900655,-80.00702443701037,8482.007403052632,-142.76300239196337,2504.6980198939
805.86707,1,64,1,1398.5294,0,0.14285715,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514137,1,982.738742256277,1047.3314099803436,-83.8607137649426,8690.294665925812,-96.32726858979711,5757.268957232705
1614.2858,0,35,1,2197.6694,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521222,0,1731.9029050941567,1647.5179837094936,58.109982133995544,760.8789467212437,-42.6298171289342,4214.348508525511
2928.5715,1,40,0,3829.7437,1,0.71428573,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463247,0,3353.847328106469,3223.561053637871,-67.25256265689043,20589.82368013188,36.984474975662835,3088.0409624301774
2185.7144,1,25,1,3067.7905,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78136135,1,2410.8601493594942,2693.2768104724832,-180.60262795768907,11484.311929347694,-92.14249445306754,1586.3073750113517
728.48236,1,72,1,1366.5637,1,0.2857143,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10463071,1,931.0068031403821,1020.3670858687194,-90.66592203812246,9408.940276083991,-49.46661750010296,10067.776001685983
1696.8529,1,52,1,2501.3425,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124927,1,1955.4689599961418,1933.7861803642145,-82.84326014584246,5353.064628016179,-107.12348246792614,3188.974584977344
3363.593,0,47,1,4467.2388,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124618,0,3651.0111905352323,3841.41345598227,-85.44021465866386,22141.099959028186,-125.7446674299279,19041.1504843844
1113.219,0,47,1,1462.4724,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124616,0,1053.2607199000586,1072.9340788672507,10.3348916012397,6778.978128823025,-66.61335829550683,1641.3389560224698
1580.0437,0,47,1,2085.8015,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124617,0,1604.494963967808,1576.3231405800168,24.446171861932594,5009.563720174423,-82.22328109717016,2196.3709064348363
3674.8091,0,47,1,4882.7915,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124619,0,3972.285228656346,4223.544327474603,-84.45176075261693,19456.21880109046,-82.00277325640674,12295.768357166033
9959.2881,0,47,1,8942.4229,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124614,0,7307.09679659503,8188.4274410081325,-855.3453592395389,99363.15803456424,-789.0474174793783,36371.38574332721
2763.2729,1,63,1,4499.1123,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594051,1,3525.5826267827324,4072.5827726642847,-473.00848428617985,52562.8013853476,-397.08105528961437,10011.891083725834
6287.8779,1,63,1,8768.3486,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594052,1,7099.6754728339365,8006.046112622199,-919.6333214362733,56966.158736897945,-817.0137059192919,72198.29018315925
800.12585,0,42,1,1302.5643,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10462909,0,935.7863172294116,917.769345510809,18.602966279973824,1959.5454096317187,60.65893344419226,3322.0423180356406
2185.7144,0,18,1,2836.9814,1,0.71428573,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125614,0,2165.7404276861203,2599.238833466946,-227.56605108858042,21466.638408455718,-140.27152002044696,2722.9161826234404
3374.5771,1,49,0,4499.1245,0,0.42857143,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520171,0,3686.6025614347773,3988.691787116001,-306.2356845723758,4969.747820175886,-240.88451322250327,7902.662934418524
3182.1099,1,49,0,4259.3823,0,0.42857143,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520172,0,3527.4073375271623,3603.318376193792,-239.39681824647704,3422.1653231974087,-229.40505935031686,4003.583931100262
6285.7144,0,24,0,7331.5005,0,0.71428573,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10462967,0,6278.844628347741,6671.597826159848,-633.1395052257589,75007.15105854014,-368.57574807096427,146650.19889193878
5391.2349,1,76,0,5681.9316,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125642,1,4782.872580319667,4574.552287425531,-333.1497301403348,16194.873224245344,-376.65660529263363,22363.19405001676
1026.9901,0,40,0,1989.8929,0,0.14285715,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,80118311,0,1492.6848275138236,1454.4290231424668,-82.10932738605915,3376.7145986467663,-78.19958482552464,3331.8703131978323
1060.5996,0,40,1,1734.1682,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522826,0,1221.6504157002078,1392.07435740298,-107.45649963910763,6006.260470921657,-135.97875950698605,2136.2495144853124
3518.8613,0,32,1,3755.0508,1,0.2857143,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124730,0,3214.3305741182694,3181.8083200841647,-63.80404789627676,24834.544840162678,-93.46010188120366,13541.990532774684
783.7265,1,47,1,935.04004,1,0.14285715,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125413,1,608.4362904432618,649.9910323656339,-63.63979488251619,1607.384599010792,-63.858456571064544,593.2986593163888
2981.6509,0,60,0,4227.4849,1,0.5714286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594406,0,3444.0142082921366,3592.281516925106,-313.86424786822334,30858.33497861936,-346.01833450167,11860.113710037785
2493.3062,1,48,1,2629.2048,0,0.85714287,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117317,1,2147.776300094755,2205.5912655697985,-183.22963687828934,12217.603392835106,-160.36518800793363,6478.428151457413
2328.7168,0,52,1,3748.001,0,0.71428573,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,80118842,0,3318.8398586698668,3264.536963839713,-192.060956394125,17850.83415409994,-125.0480169820846,11925.614248995114
2714.2856,0,30,0,3012.804,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462044,1,2348.520338203728,2677.432904831303,-128.36099624273828,18006.27263826896,-6.999539570437338,4698.873831111563
4285.7144,1,21,0,5541.4883,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80119267,1,4759.351506663846,4593.131649528314,-198.96228625499225,18741.24915503346,-41.61289518730184,19076.322511066825
2843.5645,0,50,0,3104.9915,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80116881,0,2444.04031914777,2780.83322010103,-284.53066186099113,16911.567247077583,-210.53504300717574,2930.1639225475137
3307.5227,0,50,0,3600.4583,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80116882,0,2970.8137793884916,3174.296180588053,-217.5400373220614,17252.919576287833,-160.02866897429195,12003.734614458044
593.08362,0,36,1,919.04535,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134308,1,610.0913134943532,651.6763085438064,-23.436725562621998,1260.553489823267,-12.450446941778356,2881.704424871907
1652.4862,0,34,1,2580.9727,1,0.71428573,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,78135044,1,2030.1733347804964,2067.5028033695858,-124.68685336995797,11846.615006869935,-122.29628570413134,2128.465259268565
1529.6154,0,34,1,2423.2571,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78133427,1,1908.4270945489352,1899.6001216205532,0.5931695226124815,2582.5349928600895,-33.60220716613115,2125.4841354143514
1047.212,1,34,1,711.28082,1,0.14285715,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78133681,1,604.4225811740565,564.1837781979701,18.417283590978535,3744.7927105355616,0.38299679496336897,1566.2661960941348
11087.271,1,45,0,18166.314,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463968,1,13511.160484695407,16559.925936291955,-1375.087114476144,785478.7441912759,-1428.9787922827004,745676.3395588464
1553.1824,1,51,1,2728.5154000000002,1,0.14285715,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10462932,0,2157.1984687957124,2235.748962164647,-58.642305368278805,2583.2716502756757,-11.81005011065769,6004.994962772559
2023.5952,1,51,1,3316.4653,1,0.2857143,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,10462679,0,2617.4957484629385,3020.8220040613082,-281.8089134337193,3648.894973770602,-48.760757084178394,5517.75384794196
3436.9277,1,51,1,4358.7612,1,0.14285715,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10462930,0,3697.2199679722476,3601.414656497912,-135.80803122745905,5663.063008639045,-26.527936792768674,18190.14775272246
2315.5596,1,51,1,2808.4294,1,0.14285715,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10462931,0,2187.497932820337,2387.1937331906656,-119.57661682530333,8072.647526232029,-72.4919778165411,6934.576818539209
885.71429,0,33,1,1382.5465,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78132551,1,985.4582166237857,1000.3191689331387,-1.3391725633420202,2052.509880570701,14.375915785950758,2678.088031160476
1046.588,0,44,0,1286.6616,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118662,1,925.8724837395547,923.4285497166647,-95.64846852841956,1677.0366356778832,-86.78451031645965,2235.038153829355
1834.1201,0,37,1,3172.6201,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134950,0,2475.306552136263,2730.8543895273833,-133.03069422330242,13989.095073139062,-155.01118022812722,3442.5296989608987
2314.2856,1,26,1,2565.2856,1,0.2857143,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522604,1,2027.571910777686,2000.2690301484272,-75.97537889258787,7021.976652224279,-113.81360003382468,904.4909495143249
1477.3647,0,32,1,1973.9102,1,0.14285715,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133139,1,1502.2234160444277,1408.0019150426315,-5.965088244666445,809.3134231821066,-38.84450601096051,754.953445288965
2008.1614,0,52,1,2533.3201,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,80117100,0,2040.1526704967416,1935.275213735325,-94.10047959964695,2967.8248676805197,-99.40807229324638,6716.182198810763
3563.9783,1,51,0,4866.7969,1,0.5714286,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514389,1,3986.58159411113,4253.639559468088,-236.8345018747247,25968.94431610106,-218.54997473925812,5577.405600864992
3988.7615,1,51,0,5729.8682,1,0.5714286,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514391,1,4787.829124690394,4773.100354653064,-278.85751513179747,26729.44757763439,-221.2631077318928,13779.556033500328
8693.5703,1,51,0,11307.865,1,0.5714286,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514390,1,9419.7484117486,10677.233156612292,-1425.3252288733452,334961.73202847043,-1281.0231521761484,162362.75598387065
4114.2856,0,33,1,4671.3057,0,0.42857143,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134504,0,3962.873205515724,4366.197923556327,-356.1638616080184,7388.500620970279,-91.69324403356124,34347.761604013576
5343.5664,0,42,1,4770.9121,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125033,0,3895.779761538093,4161.366601457029,-149.73358446729566,26293.95743826006,-100.32136096840809,6750.800952446393
1914.2858,1,47,1,2925.7739,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522583,1,2207.8944759974984,2572.6533104475766,-253.93506477167864,12918.547758282712,-184.089121585464,3452.6188193780495
2108.2715,0,48,1,3044.7578,1,0.85714287,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594501,1,2473.541170876944,2808.036150763208,-224.54047619056928,16562.137548100876,-156.67002261079762,11339.33948828507
2193.3848,0,35,0,3476.2932,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78136008,0,2712.4495180585604,3067.656120307432,-138.36050192074643,7447.861975103497,-128.34188682858763,11164.09291919243
609.43921,0,49,1,1318.6154,0,0.42857143,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,80117754,1,950.7341706871417,934.0145323311606,-135.70925417467723,5595.630810188729,-103.10830034155646,1572.8476893142167
1085.8497,1,48,1,1766.1338,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594443,0,1329.041586097354,1331.6227195709967,30.62146020595456,4086.677975620247,-110.85485004980146,2619.282070657645
5065.5054,0,42,0,4531.1699,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5523024,1,3933.7442720406407,4223.585726781864,-284.1222740401237,8884.676786186363,-111.71534821506371,10256.026322080928
5114.2856,0,54,1,6113.4551,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520180,0,5084.315843650892,5305.921377668695,-390.7208382977851,46337.9844142651,-335.2246635074663,16464.22440099241
1571.4286,0,29,1,2630.9534,1,0.2857143,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124177,0,2130.7748924897896,2167.9085074000877,-112.0810493526773,4538.3872534172615,-95.11324944829069,787.7260672185721
1321.9905,0,52,0,2057.2498,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5524116,0,1500.2479447201501,1602.6810865343534,-83.35902825001894,2828.175727423285,-135.29939391034327,1364.554569726958
166.40585,0,28,0,538.88373,1,0.71428573,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124635,0,465.0384186534422,494.8878581315634,-117.51277951054341,1369.0566038113323,-70.29710203497729,1121.7069840772504
685.71429,1,39,0,579.43549,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78131599,1,500.01272240091464,518.8767751181448,-62.47112721292983,791.4000145269091,-44.5959683617344,1059.84384370701
3957.1428,0,28,1,3919.9207,1,0.14285715,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,10462897,0,3270.6106581738873,3229.1362379931315,-147.34737292813531,21484.947997974006,4.568714076013613,11800.216214170292
2257.1428,0,28,1,3398.1279,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10462027,1,2723.006500494529,2933.848594899287,-130.52476309489478,2226.2561700286533,30.965905709572024,5541.964306472268
2560.5417,0,38,0,3959.1909,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78132576,0,3316.850106965064,3299.232353536423,15.55947722476383,18198.76072938977,-48.322400243451675,4842.72727050659
4691.0781,0,56,1,5330.2178,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123973,1,4671.143811924743,4494.359080126064,-89.21572343013074,33580.67130212931,-110.99118243529611,15839.063277129795
2662.0642,0,56,1,3332.3679,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123975,1,2593.6524167084576,3073.161458717394,-195.44753565468352,20596.129832743944,-139.70338880707519,7446.1574834862395
4512.5225,0,56,1,5154.4072,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123974,1,4632.767568319637,4356.372526838979,-87.14245425451914,30199.256643326567,-35.27862918100589,35751.67139363324
1449.8523,0,26,0,2213.6521,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78136362,0,1699.8163350997957,1731.1732908442948,-112.92466734018873,3881.1397045864223,-66.63056873602441,3508.120190512326
257.14285,1,45,0,679.30341,0,0.14285715,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80119126,1,502.7529734428363,558.630116619398,-90.96795026868674,3910.132453970396,-58.84554901293206,1211.407983742415
2638.8474,0,27,0,3616.4409,0,0.42857143,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42122483,0,2973.649551687698,3102.1501366889343,-284.8983568959416,10116.220111536046,-202.0332953336021,8160.432055606594
314.28571,0,36,1,743.23456,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134465,0,568.6199581480053,611.4776899490524,-146.05969570375433,6214.042186587959,-87.07331842359466,2668.371611849766
357.14285,1,57,1,791.18298,1,0.14285715,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463965,1,531.9774794299462,583.612913396669,-42.26931378351904,3202.621150991631,2.711048534683066,598.0433837123146
2857.1428,0,34,1,3943.2083,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522865,0,3505.8505536844386,3316.0825732044677,-100.09865103450599,30280.594844727017,-73.85855355672791,12473.10795943146
6299.1519,0,40,1,7855.5923,0,0.85714287,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592318,0,6678.776138326746,7285.064623406299,-759.8747739026522,37095.16218719815,-723.0609011105413,63196.06181685722
369.73303,0,25,1,275.7623,0,0.14285715,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117614,0,383.6999968560239,397.850844241803,-82.80489210294134,1795.3778573804245,-45.4801471609269,1473.8049853909124
4970.0103,0,37,1,6161.4155,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591908,1,5157.6149330801245,5154.320706767793,-359.4753225904458,14784.122038497146,-254.66688569431858,31178.97989895796
3981.1482,0,37,1,4930.7397,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591910,1,4133.5893386799235,4288.368661461681,-225.1643657220085,23269.569010424842,-74.18849853003898,19132.538622947446
4456.3174,0,37,1,5522.1035,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591909,1,4708.0400756922045,4568.137502867292,-254.5676099481091,25601.395688439938,-155.67858303140918,23153.327701320246
185.71428,1,21,1,1116.0813,0,0.5714286,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80116854,1,661.0186035631638,846.1821032607405,-205.19988110490823,4108.665314522585,-89.25850173948582,1186.1319687195682
8214.2861,1,47,1,9936.7578,1,0.2857143,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118019,1,7982.090998114866,10288.857650839616,-1325.9467690296447,160777.15490114558,-1125.2124737040724,173711.96020017876
4756.2739,1,38,1,6225.0513,0,0.14285715,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78131596,1,5171.576006261617,5525.522540471267,-311.8936628326412,40264.43264602655,-228.10574248956522,37723.173337385306
2747.7991,0,38,1,2359.3259,0,0.5714286,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78133784,0,1758.0733708240396,2057.0037182819515,-275.7578983527221,9937.851771868221,-146.94883172725886,1089.8893202306474
757.14288,0,29,1,1238.7014,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123797,1,891.3474799422058,898.4232842994089,-75.58566362610921,3160.1611005100103,-44.321165417922415,1086.0600648627094
1057.1428,0,29,1,1574.3402,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123796,1,1144.525662477607,1166.325263393014,-76.01469394528088,5044.924149346454,-60.94689100459647,1619.6033312939596
1228.5714,0,29,1,1766.1338,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123795,1,1272.5855424743463,1374.9401656434363,-77.72554178320927,5288.002993176192,-59.60724921235171,2286.8326177454205
2370.7102,0,46,1,3827.915,1,0.14285715,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521232,0,3242.878434275277,3342.5627437247836,-38.38837532624789,18488.381352584034,-66.76800623404182,17796.03684824745
2396.5479,0,62,0,2549.291,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524289,0,2006.669189612668,1917.3217059532071,-69.52469832391238,3413.4599982264763,-112.78672403933177,3591.6046010618224
1596.5313,0,49,1,2300.6279,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125931,0,1742.3517109342436,1818.0873696303488,-55.73394024531138,1336.1072676549488,-97.18516605947437,588.1126529877561
6135.7954,0,23,1,7663.7988,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133743,0,6373.121178704685,6997.4370249532,-519.3521033376567,76299.3388145785,-566.7153939320198,85009.37716118875
7861.4614,0,45,1,7711.6553,1,0.14285715,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78133445,0,6310.592605500978,6953.237479211028,-748.5610730484991,45175.185929944826,-718.9398043197315,94342.75831826842
1249.4497,0,45,1,2021.7784,1,0.14285715,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78133444,0,1480.6031545487194,1496.7192269951981,-82.9478542048763,5277.908571097471,-93.28826882672702,1509.4020356230708
1871.4286,0,42,1,2485.3599,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524254,1,1952.417034100075,1865.9814490419606,-11.471848502405122,3611.4310821236527,-57.207770120608735,4777.580153849935
3264.5181,0,28,1,2900.9243,0,0.2857143,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124596,0,2178.057774991909,2535.917709051056,-213.16022154418886,7921.94243384857,-173.66305356017133,3482.8902828338887
1266.5623,0,28,1,1110.8508,0,0.2857143,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124597,0,690.8837132856995,805.1213665696217,-97.22488657446924,2247.5024779129444,-78.09687883099417,589.3013872158551
3839.998,1,35,1,3763.9956,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522634,0,3232.6542550638856,3229.8648673114567,-17.209461678383157,16773.596001334095,-85.50134066931697,7732.122235598297
4242.8569,0,58,1,4722.9634,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78132785,0,4056.6308101589652,4259.442665538516,-289.72491351202893,31781.132543024316,-273.80484650572885,12625.520415134159
5259.5581,1,37,1,7008.4922,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595325,0,5848.409433938781,6550.867423998503,-427.23179983889935,47418.48426074373,-591.3562278262423,44552.678089827736
1671.4286,0,31,1,1846.0596,1,0.14285715,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123726,0,1414.4384201782852,1386.264867730393,-23.001605927218804,1613.371427092496,-63.68066762817849,3741.2018886310275
1665.0403,0,20,0,2533.3201,0,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462368,0,2012.2255022334932,2006.0573658937162,-121.87347522345796,2370.2735740144713,-34.21112254528712,11192.157670283672
3288.98,0,50,1,3795.8811,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,42124517,0,3405.3855897374865,3227.6093695377067,-110.63686978951591,32604.22452244803,-96.2695424442079,10031.869752780523
1889.9124,0,67,1,2437.4114,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595847,0,1910.992539185711,1799.6481093446093,-40.936331331462114,4633.8432174901645,-76.1488272747659,1816.1035988465105
3617.4158,0,67,1,4307.3989,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595844,0,3521.6400149391616,3557.6257270195097,-313.2716345335904,12378.223362540424,-335.2302396367568,17496.7648706698
