NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,num_arms,faltas,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,OC,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,fee,def_c,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-107827180032e7,42126011,0,0,0,0,1,0,0,0,1,0,0,0,2060,100,35,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0.5120155882383696,6.491140233051424e-4,0.883580890539575
-101412851196e7,42124882,0,0,0,0,1,0,0,0,1,0,0,0,1130,80,55,1,1,0.5714286,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0.4538640521819944,0.0019085502832876578,0.891932535848782
-101331630269e7,5514243,0,0,0,1,0,0,0,1,0,0,0,0,15510,50,40,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0.4881176131614134,0.0015453629581046846,0.9296853457374794
-982318826788e6,3595215,1,0,0,0,0,0,1,0,0,0,0,0,9280,100,32,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0.48972710074133563,0.0015302824657999349,0.8518191259456843
-972068568658e6,3595244,0,1,0,0,0,0,1,0,0,0,0,0,450,100,62,1,2,0.14285715,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0.4376215197012824,4.6990255571734065e-4,0.8571700438308492
-9.4019736732899994e+017,5522611,0,0,0,0,1,0,0,1,0,0,0,0,810,100,46,1,1,0.14285715,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0.5195104904783255,6.735047595807996e-4,0.9272344696450865
-870904227618e6,10462426,0,0,0,1,0,0,0,0,0,0,0,1,1900,100,25,1,1,0.14285715,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0.5262723828974764,4.8055999964517694e-4,0.8883784980128644
-8.5912798069299994e+017,80117198,0,0,1,0,0,0,0,0,0,0,1,0,150,100,69,1,1,0.14285715,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.43292404492717956,0.0022188077195456858,0.8700758273933328
-8.5747056205500006e+017,5514294,0,0,0,0,0,1,0,1,0,0,0,0,9640,100,48,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0.46253987414344877,0.001054325884318737,0.9074891338024625
-8.3897929033500006e+017,42124996,1,0,0,0,0,0,0,0,1,0,0,0,9820,100,49,1,1,0.14285715,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0.45548843184804916,0.0013102263410435173,0.866608355306027
-829092383024e6,42125335,1,0,0,0,0,0,0,0,1,0,0,0,2000,80,28,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0.5152866163941184,0.0011053206261755902,0.897964076412468
-80834903326e7,5522896,0,0,0,1,0,0,0,1,0,0,0,0,1940,100,36,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0.5232372746787848,6.972097834506846e-4,0.9319487236034272
-7.9057418523900006e+017,78132924,0,0,0,0,1,0,0,0,0,1,0,0,3030,100,60,1,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0.41661362977975214,0.001479129178636346,0.882862808865821
-7.7137194714899994e+017,10463210,0,0,1,0,0,0,0,0,0,0,0,1,3180,50,23,1,1,0.71428573,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0.5207617119209357,0.0017197982978158198,0.9154012625753968
-763458511224e6,3592149,0,0,1,0,0,0,1,0,0,0,0,0,3030,100,40,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0.5025907847541754,0.0012698311038522065,0.8996529432992081
-7.5916840313299994e+017,42125701,0,1,0,0,0,0,0,0,1,0,0,0,830,100,40,1,1,0.42857143,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0.52866484166195,0.0016638806773034893,0.8664123170033626
-7.5916840313299994e+017,42125700,0,1,0,0,0,0,0,0,1,0,0,0,2920,100,40,1,1,0.42857143,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0.5007607843953502,0.0014743389741496457,0.8544942657367063
-655142850596e6,42123895,0,0,0,0,1,0,0,0,1,0,0,0,1150,100,46,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0.49310738074279575,6.459127025241349e-4,0.902949215730949
-556115628137e6,78133698,0,0,0,1,0,0,0,0,0,1,0,0,890,100,33,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0.5203794750012299,7.883462448005571e-4,0.9144422730204682
-541967289704e6,5522729,0,0,0,1,0,0,0,1,0,0,0,0,530,80,47,1,1,0.42857143,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0.5322108103251915,0.0011435005130678779,0.9523398359571245
-541967289704e6,5522730,0,0,0,1,0,0,0,1,0,0,0,0,870,80,47,1,1,0.42857143,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0.5245890788300414,0.001758078569381854,0.9484388359792133
-534418054715e6,78133207,0,0,0,0,0,1,0,0,0,1,0,0,1930,100,60,1,2,0.2857143,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0.44103647177528515,0.0013651654884053435,0.911759339597985
-534418054715e6,78133206,0,0,0,0,0,1,0,0,0,1,0,0,1230,100,60,1,2,0.2857143,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0.44913216905400766,0.001681033283067529,0.9246737250332681
-52309154851e7,3586616,0,0,1,0,0,0,1,0,0,0,0,0,1540,70,24,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0.5395798876384184,0.0010249666991265446,0.8834041814533141
-521795001516e6,80117180,0,1,0,0,0,0,0,0,0,0,1,0,3960,100,57,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0.43335673613103404,8.684472914753936e-4,0.9087158373223863
-521795001516e6,80117183,0,1,0,0,0,0,0,0,0,0,1,0,3180,100,57,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0.4295429353581653,8.870243831188898e-4,0.9157474205060846
-521795001516e6,80117185,0,1,0,0,0,0,0,0,0,0,1,0,1380,100,57,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0.45573064574950733,0.0013799269208677875,0.9202538177805553
-521795001516e6,80117181,0,1,0,0,0,0,0,0,0,0,1,0,1490,100,57,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0.45554644899075125,0.001496960915133261,0.9199956478556258
-521795001516e6,80117182,0,1,0,0,0,0,0,0,0,0,1,0,3430,100,57,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0.4329738971018948,5.98725698743884e-4,0.9146353232517267
-521795001516e6,80117184,0,1,0,0,0,0,0,0,0,0,1,0,7080,100,57,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0.42826291484158485,5.735612622946264e-4,0.9133454384670111
-426231898239e6,78132462,0,0,0,0,1,0,0,0,0,1,0,0,1500,90,76,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0.4223591390143689,0.0027781125522426957,0.8517815270538033
-426231898239e6,78132463,0,0,0,0,1,0,0,0,0,1,0,0,3840,90,76,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0.4011963488937906,0.0020248577145948977,0.8498745332728038
-388341646168e6,80118607,0,0,1,0,0,0,0,0,0,0,1,0,1530,100,37,1,2,0.5714286,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0.5355291422756976,6.944119703995553e-4,0.87843494255628
-383862312917e6,5522600,0,0,0,0,1,0,0,1,0,0,0,0,900,50,80,1,1,0.2857143,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.4293525029386123,0.0016707959015943654,0.8762644043517785
-37464054568e7,78136178,1,0,0,0,0,0,0,0,0,1,0,0,130,70,49,1,1,0.14285715,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0.4917407267586827,5.772380204398596e-4,0.8869976044547846
-334526223175e6,3586615,0,0,1,0,0,0,1,0,0,0,0,0,5830,100,47,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0.4617934229976529,0.0018157896993084314,0.8733201348397426
-330069787948e6,3592142,0,0,1,0,0,0,1,0,0,0,0,0,610,70,24,1,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0.5430103775221319,6.397416602243283e-4,0.956560655610363
-330069787948e6,3592144,0,0,1,0,0,0,1,0,0,0,0,0,1060,70,24,1,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0.5393892979796422,6.520225404036773e-4,0.9603712911747563
-330069787948e6,3592139,0,0,1,0,0,0,1,0,0,0,0,0,2190,70,24,1,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0.5175253070278228,5.632310337781671e-4,0.9577606248264928
-330069787948e6,3592146,0,0,1,0,0,0,1,0,0,0,0,0,2170,70,24,1,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0.5196971678489269,5.540634920843955e-4,0.9556689589236756
-330069787948e6,3592141,0,0,1,0,0,0,1,0,0,0,0,0,1240,70,24,1,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0.5398996267167079,4.700086763014381e-4,0.9588786882207269
-330069787948e6,3592140,0,0,1,0,0,0,1,0,0,0,0,0,1790,70,24,1,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0.5311912665836064,5.857042862439595e-4,0.9603299110623494
-330069787948e6,3592145,0,0,1,0,0,0,1,0,0,0,0,0,2260,70,24,1,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0.5163749425740264,0.00086546297740844845,0.9575272796309374
-330069787948e6,3592143,0,0,1,0,0,0,1,0,0,0,0,0,1290,70,24,1,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0.5367208891389619,6.146651583404215e-4,0.9582180805852063
-301609776455e6,10463435,0,0,1,0,0,0,0,0,0,0,0,1,290,100,26,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0.5532738881695933,7.264968777934358e-4,0.90678824348133
-287855658078e6,3593983,0,0,0,0,0,1,1,0,0,0,0,0,3330,100,40,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0.4862810725871837,0.0013784606640421862,0.9015483419965474
-287855658078e6,3593984,0,0,0,0,0,1,1,0,0,0,0,0,3770,100,40,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0.4843000016333511,0.0010071896100393206,0.8945214447601861
-235834392241e6,78132895,0,0,0,0,1,0,0,0,0,1,0,0,1240,100,28,1,4,0.14285715,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.540396393410898,0.0010317004096320232,0.8922952597671452
-219208719169e6,3594309,0,0,0,0,0,1,1,0,0,0,0,0,580,100,60,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0.46180687232965606,0.0013713043501437914,0.9023809197977489
-219208719169e6,3591966,0,0,0,0,0,1,1,0,0,0,0,0,1570,100,60,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0.4372576958161279,0.0023937440938365593,0.9020951242634915
-195574813443e6,3591814,1,0,0,0,0,0,1,0,0,0,0,0,750,100,30,1,1,0.14285715,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0.5535204644771516,6.748420333063524e-4,0.8665341616999772
-15825529275e7,42126006,0,0,1,0,0,0,0,0,1,0,0,0,1640,100,52,2,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0.4626587244937094,0.002047943160025025,0.857678359734652
-154795181134e6,10463397,1,0,0,0,0,0,0,0,0,0,0,1,33180,100,50,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0.4551067139773403,0.0012888137854106256,0.8581934588549419
-144718370383e6,42124267,0,0,0,0,1,0,0,0,1,0,0,0,1050,100,47,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0.5046887025863147,0.001249115094164166,0.8725432709253158
-139476551311e6,42124982,1,0,0,0,0,0,0,0,1,0,0,0,1570,100,34,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.5272078688944424,0.0011640174110331488,0.871586508939732
-136163177502e6,80117889,0,0,0,0,0,1,0,0,0,0,1,0,1100,50,45,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0.5167596906476967,9.571568380610838e-4,0.9310648871085755
-127655350974e6,3592154,0,0,1,0,0,0,1,0,0,0,0,0,1640,100,55,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0.4538693268927336,0.0012313564534881102,0.8833485245828012
-127655350974e6,3592155,0,0,1,0,0,0,1,0,0,0,0,0,1740,100,55,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0.45472898479084056,0.0019983896605020152,0.8870504382699504
-103267703674e6,42122454,0,0,0,0,1,0,0,0,1,0,0,0,500,100,47,1,1,0.14285715,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0.5085750266296618,7.753176174581193e-4,0.8989890592447016
-616691360526e5,3592161,0,0,1,0,0,0,1,0,0,0,0,0,4020,100,64,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0.39955008569475486,0.002068581107428285,0.8701395041370338
-425875971528e5,78131722,0,0,0,1,0,0,0,0,0,1,0,0,2630,100,39,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0.49432511271221186,0.0014716257164523337,0.9065414055689189
-285338962133e5,5522883,0,0,0,1,0,0,0,1,0,0,0,0,1210,70,18,1,1,0.14285715,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0.5403664814899577,0.0013269278115051308,0.9322969924639861
3474761286e7,5514148,0,0,0,0,1,0,0,1,0,0,0,0,1420,100,44,1,1,0.42857143,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0.5148216409087517,8.259982031435085e-4,0.8751805501473334
953465278565e5,80117212,0,0,1,0,0,0,0,0,0,0,1,0,930,100,50,1,1,0.42857143,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0.48544540713881235,0.0020376822299614425,0.9054783302220144
107251019133e6,80116737,0,0,0,0,1,0,0,0,0,0,1,0,1800,100,35,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0.5257673989874563,0.0010069838060817425,0.8922791447999433
134965808973e6,5523005,0,1,0,0,0,0,0,1,0,0,0,0,730,70,44,1,1,0.5714286,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0.5277179166178386,0.0010909708568436968,0.8866530643947882
266636107597e6,3594126,0,0,0,0,0,1,1,0,0,0,0,0,2190,90,40,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.5043821355488363,0.0016026639027989385,0.8978091364517832
278402064595e6,3594333,0,0,1,0,0,0,1,0,0,0,0,0,1060,100,41,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0.5194142853337791,8.233387912995487e-4,0.8626960002088078
310307180604e6,3591782,1,0,0,0,0,0,1,0,0,0,0,0,1390,100,70,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.4067472867349868,0.0013091342747359716,0.8377841540418223
338478517167e6,5520285,0,0,0,0,0,1,0,1,0,0,0,0,1530,80,52,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0.452005083594625,9.515151814378679e-4,0.9002508624978264
340634782366e6,10463529,0,0,0,0,1,0,0,0,0,0,0,1,470,80,42,1,1,0.42857143,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0.5274366948964407,0.0010538673950556028,0.8909981920336946
37250407322e7,80118628,0,0,1,0,0,0,0,0,0,0,1,0,3330,100,50,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.45980515956551826,5.717725679845313e-4,0.9290703675255558
436419344623e6,10463108,0,0,0,0,1,0,0,0,0,0,0,1,580,50,41,1,2,0.14285715,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0.528939559637826,7.512458694585391e-4,0.8967307216948184
493425702014e6,42124934,1,0,0,0,0,0,0,0,1,0,0,0,730,100,23,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0.533989333620309,0.0011180501954370034,0.8976121261297897
51904711311e7,3594339,0,0,1,0,0,0,1,0,0,0,0,0,3830,100,61,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0.4068539908095426,0.0019254609017452322,0.8333356024454098
5.9722933808700006e+017,78132864,0,0,1,0,0,0,0,0,0,1,0,0,100,100,47,1,1,0.14285715,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0.515047273710865,0.0012388296375345114,0.8911242672671238
633600864964e6,80116864,0,0,1,0,0,0,0,0,0,0,1,0,450,60,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0.5346834611238401,7.758449218517515e-4,0.8974227596197287
6.6938851034300006e+017,80118355,0,0,0,0,1,0,0,0,0,0,1,0,3800,100,54,2,3,0.14285715,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0.4452807438286247,0.0013495638203986228,0.8910939521073783
6.6938851034300006e+017,80118354,0,0,0,0,1,0,0,0,0,0,1,0,7240,100,54,2,3,0.14285715,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0.4388437425585942,0.0010983321256404941,0.9108265708565106
696238386644e6,10462899,1,0,0,0,0,0,0,0,0,0,0,1,1790,90,29,1,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0.5250931148399705,5.460383361663823e-4,0.8918541044134021
7.7810698620899994e+017,80117802,0,0,1,0,0,0,0,0,0,0,1,0,350,90,44,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0.5267133658967661,8.765504161942286e-4,0.9179254271413124
8.2216383996099994e+017,80116795,1,0,0,0,0,0,0,0,0,0,1,0,550,100,45,1,4,0.85714287,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0.5188796931912103,9.978708037441237e-4,0.883875934598477
8.2216383996099994e+017,80116794,1,0,0,0,0,0,0,0,0,0,1,0,1970,100,45,1,4,0.85714287,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0.5041412265875862,7.826765755533789e-4,0.8798406031264482
826719138356e6,78133711,0,0,0,1,0,0,0,0,0,1,0,0,2110,90,54,3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.44256589721616046,0.0013065965912039833,0.9009960908114009
826719138356e6,78134406,1,0,0,0,0,0,0,0,0,1,0,0,1440,100,54,5,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.4545258399831311,0.0017762662336225478,0.8546501817625205
8.3338083027299994e+017,10463967,1,0,0,0,0,0,0,0,0,0,0,1,480,100,25,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0.5470470758759051,7.503379219290245e-4,0.9084644920198194
8.4906069574300006e+017,80117221,0,0,1,0,0,0,0,0,0,0,1,0,1300,90,40,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0.5113755494250615,0.001437424167393005,0.873176226904792
912419456668e6,78133860,0,0,1,0,0,0,0,0,0,1,0,0,1490,90,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0.4698760380733928,5.456904011362213e-4,0.9031611453289813
924020539472e6,80116781,1,0,0,0,0,0,0,0,0,0,1,0,930,50,23,1,2,0.42857143,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.5442067636192806,6.046212822550286e-4,0.9204791330263022
9.3401322058300006e+017,10463441,0,0,1,0,0,0,0,0,0,0,0,1,170,20,27,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0.5572798565499171,5.346211548315034e-4,0.9160281745973563
9.3401322058300006e+017,10463626,0,0,1,0,0,0,0,0,0,0,0,1,4130,90,27,2,2,0.2857143,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0.5094429091457408,8.337085137068781e-4,0.9236675222367989
9.4061869508899994e+017,78132907,0,0,0,0,1,0,0,0,0,1,0,0,1110,90,25,1,1,0.14285715,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0.5339923394460369,6.22477367803877e-4,0.8917132034596853
9.8685265299299994e+017,80116800,1,0,0,0,0,0,0,0,0,0,1,0,280,100,38,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0.542516738747615,7.147285086470695e-4,0.9036299257396094
107307626995e7,10462561,0,1,0,0,0,0,0,0,0,0,0,1,500,100,41,2,3,0.14285715,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0.530309907581402,6.642564521665821e-4,0.7787754885056013
107307626995e7,10462562,0,1,0,0,0,0,0,0,0,0,0,1,1020,100,41,2,3,0.14285715,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0.519020103219803,0.0010412671706454186,0.7895394143569311
107307626995e7,10462563,0,1,0,0,0,0,0,0,0,0,0,1,500,100,41,2,3,0.14285715,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0.5287070055809795,9.364792623041153e-4,0.7845927973516724
112019021596e7,10462868,0,0,0,0,1,0,0,0,0,0,0,1,770,100,27,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0.5374621281409849,9.942393401480925e-4,0.9012748817247088
112019021596e7,10462867,0,0,0,0,1,0,0,0,0,0,0,1,1090,100,27,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0.5292210425925306,9.023034627931616e-4,0.9027356822586485
119683563848e7,3591011,1,0,0,0,0,0,1,0,0,0,0,0,630,80,29,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0.5503180474017639,9.254669755330391e-4,0.8916972509692539
120259199604e7,78131758,0,0,1,0,0,0,0,0,0,1,0,0,2500,100,36,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0.508122360547416,8.838568779184568e-4,0.8658352104373402
1.2230324339699999e+018,3594016,1,0,0,0,0,0,1,0,0,0,0,0,850,100,61,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.4396654008887631,0.0012119855626712207,0.886049332955273
124327368734e7,3595240,0,1,0,0,0,0,1,0,0,0,0,0,6220,100,41,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.4847313030059974,0.002293404737024739,0.8855829923458819
128530882708e7,5514244,0,0,0,1,0,0,0,1,0,0,0,0,600,100,26,1,1,0.14285715,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0.5587111643700772,7.784255633414611e-4,0.9051693067069996
1290778189e9,3592331,1,0,0,0,0,0,1,0,0,0,0,0,2520,50,42,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.4878757393473565,0.001032579164594752,0.8944214091183782
1290778189e9,3592329,1,0,0,0,0,0,1,0,0,0,0,0,730,50,42,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.514017993592685,0.0010948587219576508,0.8944394823092787
1290778189e9,3592330,1,0,0,0,0,0,1,0,0,0,0,0,250,50,42,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.5167574827595868,0.0018088023680928713,0.9039794087843215
