eff_cost_loan,def_c,fc_admin_disc,fc_survey_disc,fc_admin,fc_survey,dias_primer_pago,pro_2,pro_3,pro_4,pro_5,pro_6,pro_7,pro_8,pro_9,fee,NombrePignorante,prenda,fecha_inicial,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7
1.2705147,0,1316.8802,1651.5374,1283.22,1283.22,105,0,0,0,0,0,0,0,0,,-1.54579635435e+18,3592382,9/26/2012,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2705193,0,1355.9991,1700.5963,1321.34,1321.34,105,0,0,0,0,0,0,0,0,,-1.54579635435e+18,3592383,9/26/2012,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2705185,0,3520.3809,3761.3584,3430.4001,3430.3999,105,0,0,0,0,0,0,0,0,,-1.54579635435e+18,3592385,9/26/2012,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9627362,1,3284.4548,,3572.1799,,107,,,,,,,,,,-1.54579635435e+18,3595780,10/11/2012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.9627408,1,5540.271,,6025.6143,,107,,,,,,,,,,-1.54579635435e+18,3595781,10/11/2012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.9627451,1,2598.6985,,2826.3528,,107,,,,,,,,,,-1.54579635435e+18,3595779,10/11/2012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.9627339,1,1444.0126,,1570.1871,,107,,,,,,,,,,-1.54579635435e+18,3598813,11/7/2012,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.9627355,1,2310.0615,,2512.3015,,105,,,,,,,,,,-1.54579635435e+18,3598814,11/7/2012,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.4160414,0,11522.412,,11300.01,11300.01,105,,,,,,,,,,-1.54579635435e+18,3598810,11/7/2012,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.962733,1,1786.9653,,1943.1057,,107,,,,,,,,,,-1.54579635435e+18,3598812,11/7/2012,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.9627327,1,2237.8701,,2433.7886,,105,,,,,,,,,,-1.54579635435e+18,3598811,11/7/2012,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.660369,1,1358.2261,,1394.71,,92,,,,,,,,,,-1.54320585377e+18,3597915,10/30/2012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1645324,0,5953.5859,5187.5659,5403.4307,5403.4302,29,1,,,,,,,,1,-1.54185312838e+18,78132684,9/14/2012,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.8921517,1,2869.074,,3065.2856,,92,,,,,,,,,,-1.54140936572e+18,3596362,10/10/2012,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.892151,1,3117.0176,,3330.1858,,92,,,,,,,,,,-1.54140936572e+18,3596361,10/10/2012,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,6585.7144,5000,6585.7144,5000,109,0,0,0,0,0,0,0,0,,-1.53793652497e+18,78134213,10/27/2012,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,3171.4285,5000,3171.4285,5000,109,0,0,0,0,0,0,0,0,,-1.53793652497e+18,78134214,10/27/2012,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,6257.1431,,6257.1431,,109,,,,,,,,,,-1.53793652497e+18,5486205,11/15/2012,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4285715,1,5714.2856,,5714.2856,,109,,,,,,,,,,-1.53793652497e+18,5486206,11/15/2012,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4285715,1,885.71429,1385.597,885.71429,1385.597,106,,,1,,1,,,,,-1.53741424621e+18,80120008,12/19/2012,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0206037,0,1139.9629,1130.7891,1132.87,1132.87,7,,1,,,,,,,,-1.53651919736e+18,78133469,11/26/2012,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.684166,1,8454.2803,8054.2803,8723.9805,8323.9805,101,0,0,0,0,0,0,0,0,,-1.53607758545e+18,78132525,9/10/2012,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.9397523,1,1686.4768,,1823.3672,,102,,,1,,1,,,,,-1.53607758545e+18,78133027,9/25/2012,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.9397607,1,4359.7378,,4713.6187,,102,,,1,,1,,,,,-1.53607758545e+18,78133026,9/25/2012,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.9397647,1,2691.2009,,2909.6472,,102,,,1,,1,,,,,-1.53607758545e+18,78133025,9/25/2012,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.2420952,0,2148.8428,2664.4175,2086.7197,2086.72,98,0,0,0,0,0,0,0,0,,-1.53607758545e+18,78134184,10/27/2012,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1.9321826,1,4830.9302,5973.7876,5216.8931,6359.75,98,0,0,0,0,0,0,0,0,,-1.53607758545e+18,78134183,10/27/2012,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1.1545274,0,2377.1152,,2320.6003,2320.6001,48,,,,,,,,,,-1.53475156031e+18,3594897,10/23/2012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8921587,1,4472.1201,,4768.2402,,86,,,,,,,,,,-1.53475156031e+18,3599859,11/12/2012,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.8921565,1,8553.8096,,9120.1943,,86,,,,,,,,,,-1.53475156031e+18,3599860,11/12/2012,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.8995385,1,18347.574,,19603.236,,85,,,,,,,,,,-1.53475156031e+18,3601491,12/18/2012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.066973,0,402.11475,455.10803,394.78,394.78,25,1,,,,,,,,0,-1.53472126734e+18,42124271,10/12/2012,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0746903,0,920.93097,,902.73999,902.73999,28,1,,,,,,,,0,-1.53472126734e+18,42125873,12/12/2012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4713106,0,2402.1343,2470.9531,2368.8101,2368.8101,96,,,,1,,,1,,,-1.53457117876e+18,5514482,9/22/2012,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,428.57144,,428.57144,,109,0,0,0,0,0,0,0,0,,-1.53338031830e+18,80118091,11/24/2012,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.513768,0,1051.5094,1240.4276,1044.5,1044.5,101,,,1,,1,,,,,-1.53333444245e+18,78132995,9/24/2012,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.9397416,1,843.01678,871.58826,911.67859,940.25,99,,,,1,,,1,,,-1.53333444245e+18,78133276,10/2/2012,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.4824729,0,2507.8442,2745.5938,2475.73,2475.73,93,,,,1,,,1,,,-1.52819828698e+18,80116878,9/13/2012,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.48248,0,6036.8672,6415.1641,5959.5708,5959.5703,93,,,,1,,,1,,,-1.52819828698e+18,80116877,9/13/2012,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.2343686,0,8890.3086,10911.031,8640.5801,8640.5801,90,,,1,,1,,,,,-1.52795407626e+18,10463052,10/16/2012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.2355096,0,1299.2694,,1260.22,1260.22,98,,,,,,,,,,-1.52698477151e+18,5486070,11/9/2012,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2355051,0,1261.052,,1223.15,1223.15,98,,,,,,,,,,-1.52698477151e+18,5486069,11/9/2012,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,7942.8569,,7942.8569,,108,1,,,,,,,,0,-1.52221257100e+18,42125519,11/21/2012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0515089,0,3586.2119,3552.6555,3533.0703,3533.0701,19,0,0,0,0,0,0,0,0,,-1.52192584664e+18,10462519,9/7/2012,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1.2163401,0,2467.5645,2345.6267,2396.1899,2396.1899,83,0,0,0,0,0,0,0,0,,-1.52192584664e+18,10463082,10/18/2012,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1.4285715,1,13457.143,20000,13457.143,20000,108,,,,1,,,,1,,-1.52192584664e+18,10463315,10/30/2012,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1.650062,1,3416.219,,3498.1313,,85,,1,,,,,,,,-1.52192584664e+18,10463842,11/28/2012,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1.2317922,0,4884.356,,4742.4004,4742.3999,92,,,,,,,,,,-1.51348706216e+18,3598012,11/1/2012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1983042,0,567.9046,681.76703,551.21991,551.21997,76,,,1,,1,,,,,-1.51305688259e+18,78133501,10/5/2012,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.1880059,0,2068.6653,2006.5713,2007.7299,2007.73,72,,,,1,,,1,,,-1.51305688259e+18,78133617,10/9/2012,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.94832,1,3219.9307,4662.7876,3487.4929,4930.3501,101,0,0,0,0,0,0,0,0,,-1.51177120668e+18,5521298,9/21/2012,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.948313,1,3201.9336,4659.0762,3467.9971,4925.1401,101,0,0,0,0,0,0,0,0,,-1.51177120668e+18,5521299,9/21/2012,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9408758,1,1238.5609,1750.4058,1339.2042,1851.0491,102,,,,1,,,1,,,-1.50506646280e+18,5514470,9/22/2012,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3422987,0,1062.6481,,1033.5701,1033.5701,100,,,,1,,,,1,,-1.50303331566e+18,42124238,10/6/2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.1710927,0,1268.1932,1149.934,1135.9601,1135.96,31,,,,1,,,,1,,-1.50303331566e+18,42124240,10/6/2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.1759999,0,1127.807,1043.8289,1034.8801,1034.88,31,,,,1,,,,1,,-1.50303331566e+18,42124239,10/6/2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.9669852,1,1049.4097,1960.8383,1140.8514,2052.28,107,,,,1,,,,1,,-1.50303331566e+18,42124700,10/17/2012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1.9669846,1,2189.2861,2460.7146,2380.0515,2651.48,107,,,,1,,,,1,,-1.50303331566e+18,42124701,10/17/2012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1.9409161,1,5313.5352,4584.9639,5745.1113,5016.54,104,0,0,0,0,0,0,0,0,,-1.50303331566e+18,42124413,10/24/2012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1.2395139,0,918.94922,1108.0607,892.45007,892.45001,96,1,,,,,,,,1,-1.50303331566e+18,42125399,11/14/2012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1.2395,0,382.89218,474.66684,371.85001,371.85001,96,1,,,,,,,,1,-1.50303331566e+18,42125398,11/14/2012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1.2240727,0,693.06976,730.8493,673.23993,673.23999,86,0,0,0,0,0,0,0,0,,-1.50303331566e+18,42125559,11/24/2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1.2641249,0,726.99908,909.41199,707.90991,707.90997,103,,1,,,,,,,,-1.50303331566e+18,42125918,12/14/2012,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1.2641428,0,363.50351,454.71002,353.95996,353.95999,103,,1,,,,,,,,-1.50303331566e+18,42125916,12/14/2012,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1.2343447,0,737.02814,907.8078,715.92004,715.91998,92,,1,,,,,,,,-1.50303331566e+18,42125917,12/14/2012,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1.2641308,0,1090.5026,1364.1221,1061.8701,1061.87,103,,1,,,,,,,,-1.50303331566e+18,42125915,12/14/2012,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1.4285715,1,2000,,2000,,108,,,,,,,,,,-1.50067284239e+18,5514698,10/5/2012,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,1457.1428,,1457.1428,,108,,,,,,,,,,-1.50053095740e+18,3594662,10/9/2012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,6328.5713,,6328.5713,,106,,,,,,,,,,-1.49954119727e+18,5528554,12/20/2012,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8921568,1,4870.1421,,5203.4316,,93,,,,,,,,,,-1.49720259476e+18,5523366,10/13/2012,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2343667,0,1524.0509,,1481.2399,1481.24,90,,,,,,,,,,-1.49511097658e+18,5514658,10/2/2012,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2343636,0,698.52203,,678.89996,678.90002,90,,,,,,,,,,-1.49511097658e+18,5514657,10/2/2012,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,928.57141,,928.57141,,108,,,,,,,,,,-1.49237026695e+18,3595000,10/29/2012,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,371.42856,400,371.42856,400,108,,1,,,,,,,,-1.48769246269e+18,10462481,9/25/2012,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.2317777,0,228.16197,245.04886,221.72,221.72,89,,,1,,1,,,,,-1.48769246269e+18,10463905,12/5/2012,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1.8818572,1,5320.6211,2520.6213,5664.3901,2864.3901,84,1,,,,,,,,1,-1.48721154299e+18,78133182,9/29/2012,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0180364,0,562.95483,556.42651,559.91998,559.91998,6,0,0,0,0,0,0,0,0,,-1.48490255093e+18,42123985,9/25/2012,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2.3544974,1,1789.6946,932.55176,1907.1428,1050,6,0,0,0,0,0,0,0,0,,-1.48490255093e+18,42123986,9/25/2012,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1.4285715,1,1514.2858,2000,1514.2858,2000,108,,1,,,,,,,,-1.48490255093e+18,42124603,10/9/2012,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1.4285715,1,1628.5714,2000,1628.5714,2000,108,,1,,,,,,,,-1.48490255093e+18,42124604,10/9/2012,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1.1350329,0,1088.3033,,1032.8799,1032.88,30,,,1,,,1,,,0,-1.48152511093e+18,5522658,9/10/2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2582045,0,569.01447,563.14313,553.60999,553.60999,102,,,1,,1,,,,,-1.48074841604e+18,10463159,10/22/2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.3863208,0,3405.3137,,3327.1702,3327.1702,92,,,,,,,,,,-1.47763430238e+18,3594803,10/19/2012,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.386322,0,3788.4146,,3701.48,3701.48,92,,,,,,,,,,-1.47763430238e+18,3594802,10/19/2012,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3863211,0,5016.729,,4921.4395,4921.4399,97,,,,,,,,,,-1.47763430238e+18,3597845,10/27/2012,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.386318,0,3108.9539,,3049.8997,3049.8999,97,,,,,,,,,,-1.47763430238e+18,3597846,10/27/2012,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.3090556,0,961.4259,,942.52002,942.52002,110,,,,,,,,,,-1.47763430238e+18,3598730,11/22/2012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.4285715,1,1457.1428,2800,1457.1428,2800,107,,,1,,1,,,,,-1.47755050682e+18,78132781,9/18/2012,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.6863729,1,2301.1399,,2377.7856,,105,,,,,,,,,,-1.47708315640e+18,3591056,10/13/2012,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6863686,1,2252.1748,,2327.1885,,105,,,,,,,,,,-1.47708315640e+18,3591058,10/13/2012,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6863704,1,3166.1035,,3271.5586,,105,,,,,,,,,,-1.47708315640e+18,3591057,10/13/2012,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6863726,1,2627.5425,,2715.0601,,105,,,,,,,,,,-1.47708315640e+18,3591059,10/13/2012,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2369397,0,1897.0645,2061.9446,1843.0402,1843.04,93,,,,1,,,1,,,-1.47644430087e+18,78132593,9/11/2012,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.2369411,0,865.77515,1067.9558,841.12,841.12,93,,,,1,,,1,,,-1.47644430087e+18,78132594,9/11/2012,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.8998314,1,2663.4434,5020.5859,2849.7471,5206.8901,89,,,1,,1,,,,,-1.47644430087e+18,78135178,12/13/2012,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.8998332,1,4137.2188,7798.647,4426.6113,8088.04,89,,,1,,1,,,,,-1.47644430087e+18,78135176,12/13/2012,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.8998315,1,3071.8386,5790.4102,3286.7085,6005.2803,89,,,1,,1,,,,,-1.47644430087e+18,78135175,12/13/2012,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.8998214,1,1207.423,2275.9944,1291.8785,2360.45,89,,,1,,1,,,,,-1.47644430087e+18,78135177,12/13/2012,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.9024626,1,4409.1699,8306.3125,4718.1069,8615.25,93,,1,,,,,,,,-1.47426987593e+18,42124792,10/23/2012,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2317886,0,1556.8719,,1515.1001,1515.1,84,,,,,,,,,,-1.47047851496e+18,3596223,10/8/2012,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,2127.5154,3510.3726,1257.1428,2640,106,0,0,0,0,0,0,0,0,,-1.46863833019e+18,10463942,12/7/2012,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.4285715,1,4206.6729,4720.959,2485.7144,3000,106,0,0,0,0,0,0,0,0,,-1.46863833019e+18,10463941,12/7/2012,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.4285715,1,728.57141,,728.57141,,106,,,,,,,,,,-1.46640277754e+18,5527802,12/20/2012,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.273175,0,1138.0889,1012.4101,1018.5401,1018.54,22,1,,,,,,,,1,-1.46463043798e+18,80117178,9/25/2012,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1.2395155,0,1632.3662,,1586.58,1586.58,93,1,,,,,,,,1,-1.46463043798e+18,80117801,10/17/2012,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1.3811655,0,4278.7646,,4171.1206,4171.1201,93,1,,,,,,,,1,-1.46463043798e+18,80117800,10/17/2012,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1.2395196,0,2921.2039,,2838.5002,2838.5,94,,,1,,1,,,,,-1.46463043798e+18,80117908,10/22/2012,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1.2395282,0,676.09015,,656.95001,656.95001,94,,,1,,,1,,,1,-1.46463043798e+18,80117909,10/22/2012,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1.9441631,1,4306.9478,,4665.9917,,103,,,,,,,,,,-1.45804594471e+18,5527645,12/3/2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9441714,1,3319.95,,3596.717,,103,,,,,,,,,,-1.45804594471e+18,5527644,12/3/2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2317939,0,1661.9513,,1613.65,1613.65,92,,,,,,,,,,-1.45793561714e+18,5514944,10/17/2012,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3863206,0,,,,,94,,,,,,,,,,-1.45645263665e+18,5523382,10/15/2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8921552,1,6972.7485,,7455.0913,,91,,,,,,,,,,-1.45623484921e+18,5523466,10/19/2012,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6603464,1,647.62134,,664.13855,,87,,,1,,1,,,,,-1.45573992804e+18,80119579,12/24/2012,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.113322,0,5712.292,5791.5127,5566.6099,5566.6099,43,0,0,0,0,0,0,0,0,,-1.45537645684e+18,78133133,9/27/2012,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.1545265,0,2892.0171,,2828.5898,2828.5901,44,,,,,,,,,,-1.45397934368e+18,3599364,12/6/2012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0746889,0,493.35516,490.73257,483.61002,483.60999,28,,,,1,,,,1,,-1.45277866317e+18,10463802,11/24/2012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.6706623,1,893.18561,1107.4713,918.86426,1133.15,95,,,1,,1,,,,,-1.45181807873e+18,3592307,9/24/2012,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.258209,0,1422.5398,1510.6104,1384.0299,1384.03,102,,,,1,,,1,,,-1.45140119648e+18,10463036,10/15/2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.2582166,0,1551.8691,1610.5828,1509.86,1509.86,102,,,,1,,,1,,,-1.45140119648e+18,10463039,10/15/2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.2582107,0,2638.168,2450.2842,2566.75,2566.75,102,,,,1,,,1,,,-1.45140119648e+18,10463040,10/15/2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.1333835,0,1737.686,1727.1763,1654.7401,1654.74,32,,,,1,,,,1,,-1.45140119648e+18,10463038,10/15/2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.2369435,0,1806.9478,,1756.4601,1756.46,91,,,1,,1,,,,,-1.45064005442e+18,3586600,9/18/2012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2317936,0,2765.6897,,2685.3101,2685.3101,92,,,,,,,,,,-1.45064005442e+18,3594544,10/2/2012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.2503686,0,2303.7104,,2238.1599,2238.1599,102,,,,,,,,,,-1.45064005442e+18,3598227,11/8/2012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.4285715,1,257.14285,,257.14285,,108,1,,,,,,,,0,-1.44671811631e+18,80118424,10/30/2012,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,3957.1428,,3957.1428,,108,,,,,,,,,,-1.44260103624e+18,3599861,11/12/2012,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1195714,1,2370.0825,,2628.2686,,92,,,,,,,,,,-1.44166965125e+18,3597301,11/23/2012,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2369394,0,420.50089,521.45313,408.19003,408.19,96,0,0,0,0,0,0,0,0,,-1.44063562479e+18,78132536,9/10/2012,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,6857.1431,6000,6857.1431,6000,108,,,,1,,,1,,,-1.44021388272e+18,80118562,11/5/2012,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
