dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,prestamo,pr_recup,edad,visit_number,faltas,dummy_prenda_tipo1,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_choose_same1,dummy_choose_same2,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,dummy_dow6,dummy_suc6,dummy_prenda_tipo5,dummy_edo_civil4,dummy_choose_same3,dummy_trabajo9,pro_4,sum_porcp_c,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
0,0,1,0,0,0,0,1,0,0,610,100,33,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1.2369344,0.10740519513928513,0.005777259390438601,0.5324267343896975
0,0,1,0,0,0,0,1,0,0,5390,100,53,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1.025755,0.07988407874799908,0.00507222260644842,0.534037234845269
1,0,0,0,0,0,0,0,1,0,2660,100,60,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1.4017782,-0.020318803577146438,0.001362185973081879,0.6041657525163294
0,0,0,0,1,1,0,0,0,0,8360,100,29,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0.45585769,0.028376086242350964,0.005562798006680217,0.4745513726440728
1,0,0,0,0,0,0,0,0,0,380,100,42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0.47389472,0.0952994075680528,0.002355424013702578,0.52785747312864
0,0,1,0,0,0,0,0,0,0,550,100,50,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1.1545273,0.08170416200942535,0.005164870056452636,0.5629748250515382
0,0,0,0,0,1,0,0,0,0,3080,100,48,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.023304567481195408,0.005637605055206477,0.5191794834885232
0,0,0,1,0,0,0,0,1,0,510,80,19,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,-0.03875008450249884,0.007033257529350433,0.5073539803494621
0,0,0,1,0,1,0,0,0,0,1610,100,45,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.06393037815212006,0.001285950458823213,0.47498591944457325
0,0,0,1,0,1,0,0,0,0,400,100,61,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.030863488876116844,0.0030149425019569322,0.5002595546723714
0,1,0,0,0,0,0,0,1,0,950,90,29,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,-0.0432107629706108,0.01090869052254022,0.6874781989023472
1,0,0,0,0,0,0,0,0,0,2000,100,38,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1.04893,0.06353257065224367,0.0012327107692048948,0.6155558155383158
1,0,0,0,0,0,0,0,0,1,640,100,60,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1.1931562,0.07186935065731052,0.0035048027853426924,0.5372095011095469
1,0,0,0,0,0,0,0,0,0,2660,100,61,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1.1116617,-0.003244221331936639,0.0042962108332943805,0.6140297084338288
0,1,0,0,0,0,0,0,1,0,510,50,39,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0.03423285525306003,0.007630267780735022,0.6115447762037505
0,0,1,0,0,0,0,0,1,0,610,100,24,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-0.06161049943558811,0.007955035874299009,0.5450258391063078
0,0,0,1,0,1,0,0,0,0,2820,100,21,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,-0.03969016167188473,0.008512016950155155,0.43132355863082467
0,1,0,0,0,0,0,0,0,0,2640,80,33,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0.06286883638736669,0.006571422012765213,0.570481773534796
0,0,1,0,0,0,0,0,1,0,820,100,28,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0.53463411,-0.03585318771854638,0.003081766160572908,0.5438973838239106
0,1,0,0,0,0,0,0,1,0,35100,100,35,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1.0798396,-0.004844907409628636,0.008876724353768116,0.6526677460227681
0,0,0,0,1,0,0,1,0,0,950,100,28,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.2395158,0.05903753557379199,0.002837737751984527,0.6888069765621078
0,0,0,0,1,0,0,1,0,0,1180,100,28,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.2395254,0.05199333506326825,0.0037432494632810534,0.7077707310121274
0,0,0,0,1,0,0,1,0,0,930,100,28,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.2395161,0.06043879684396138,0.004075703132625364,0.7035791760403554
0,0,0,0,0,0,0,1,0,0,3910,100,29,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1.1390613,0.02187025709756884,0.004732690040855823,0.5760051663049546
0,0,0,0,0,0,0,0,0,1,1350,100,57,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1.2317926,0.09286761586073568,0.008016727681264196,0.5996125244439046
0,1,0,0,0,1,0,0,0,0,3820,100,75,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1.162254,-0.028650642060414774,0.007332006626753157,0.5279668187415358
0,1,0,0,0,0,0,0,0,0,710,100,29,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1.1856197,0.04391932833366581,0.005382816123250556,0.6743361260102324
0,1,0,0,0,0,0,0,0,0,5910,100,55,3,3,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1.3476903,0.021147992401633817,0.011056451035526105,0.6382948343754089
0,1,0,0,0,0,0,0,0,0,2410,100,55,3,3,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0.06899783413639991,0.013473476229855445,0.646815013636399
0,0,0,1,0,0,0,0,0,1,850,100,26,1,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.08971670273103974,0.002456456743246564,0.48525984554510854
1,0,0,0,0,0,0,0,1,0,990,100,26,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1.2420909,-0.07665661036200896,0.011390478578857924,0.5560202175648628
0,1,0,0,0,0,0,0,1,0,1850,100,45,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1.2936053,0.045131093144913176,0.0019662394029875646,0.6159554880092738
0,0,0,1,0,0,0,0,0,1,1400,100,40,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.045659912782880945,0.00830669332069514,0.4487012461920429
0,1,0,0,0,0,1,0,0,0,6000,100,43,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1.002575,0.06276296381276225,0.010013054302793803,0.6195780092038462
0,0,0,1,0,0,0,1,0,0,1320,100,45,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0.07508267995563021,0.006004826053041873,0.5118966676058866
0,0,0,1,0,0,0,1,0,0,1530,100,45,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0.06808244595004387,0.0013792816295120428,0.5084346830687312
0,1,0,0,0,0,0,0,1,0,530,100,42,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1.4700755,0.020789983482515217,0.003190939032789869,0.6649697527473059
0,1,0,0,0,0,1,0,0,0,250,100,30,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0.23696001,0.06871762507070053,0.006603496090369736,0.672330237917749
0,1,0,0,0,0,1,0,0,0,230,100,30,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0.23695652,0.09386243753882244,0.005320891919471738,0.6694278719404144
0,0,0,0,1,0,0,0,0,0,240,100,50,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1.2656667,0.01088397922971886,0.0031340616969361755,0.5365745921640694
0,0,0,0,1,0,1,0,0,0,3130,100,50,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0.02790878111864002,0.0031792065665565395,0.501925646995439
0,1,0,0,0,0,1,0,0,0,2590,100,42,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1.2266409,0.07720830919634936,0.0018727397276797116,0.622703713798206
0,0,1,0,0,0,0,0,0,0,910,100,39,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.0650732042273404,0.0076607533737650816,0.4414955456498494
0,0,0,1,0,0,0,0,0,0,250,100,34,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.04445329151178141,0.008323195911508175,0.4885508415407019
0,0,0,0,0,0,1,0,0,0,800,100,40,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0.08624396000451566,0.00465549697110117,0.5808472902707595
0,0,1,0,0,0,0,0,0,0,2440,100,36,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0.03879742335061316,0.0012490675566626443,0.5017871440436709
0,0,0,0,0,0,1,0,0,0,4430,100,59,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1.1133544,0.0603918086278303,0.002496279959376729,0.5545316252735041
0,0,1,0,0,0,0,0,1,0,2200,100,60,3,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.2806409,-0.008893327362993414,0.00528018388836371,0.5202457983657601
0,0,1,0,0,1,0,0,0,0,520,90,41,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2317885,-0.009735001482259809,0.014083639804069582,0.20114557299938804
0,0,1,0,0,1,0,0,0,0,400,90,41,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2318,-0.03408427917322849,0.018141207588635074,0.20890619434967525
0,0,1,0,0,1,0,0,0,0,490,90,41,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2317959,0.0034721086157699964,0.010168299309081155,0.20416249057877098
0,0,1,0,0,1,0,0,0,0,350,90,41,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2318,-0.023360058960914105,0.0089549325390011,0.20934432752449836
0,0,1,0,0,1,0,0,0,0,370,90,41,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2317839,-0.023542330021018177,0.006574150289887102,0.20310976344110968
0,0,0,0,0,1,0,0,0,0,2520,100,47,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1.2369444,0.04160688481677812,0.003684133339735469,0.5917422560547604
1,0,0,0,0,0,0,1,0,0,610,90,40,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1.2111803,0.09908199043692305,0.0026033225946431706,0.5772081941705673
0,1,0,0,0,0,0,1,0,0,2010,100,48,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.46873632,0.05638409249164515,0.006011589096300665,0.4713631051977268
0,1,0,0,0,0,0,1,0,0,1500,100,48,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.46873331,0.07082182062102214,0.00626608746807522,0.46162080892268215
0,1,0,0,0,0,0,1,0,0,1480,100,48,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.46873647,0.06531614065188744,0.003426539394332987,0.47851970767687363
0,1,0,0,0,0,0,1,0,0,1020,100,48,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.46873528,0.06929922038300008,0.010304432002460895,0.4806521002645624
0,1,0,0,0,0,0,1,0,0,2750,80,39,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1.2656837,0.10524423595152604,0.00454640700561534,0.5508767765257399
0,1,0,0,0,0,0,1,0,0,1790,80,39,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1.2656872,0.1223927749683142,0.006000662932067217,0.5557478296616105
0,1,0,0,0,1,0,0,0,0,4840,100,45,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1.2369442,0.032017096750449725,0.00927770766498207,0.6249398041416396
1,0,0,0,0,0,1,0,0,0,9780,100,38,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1.280726,0.10927210124481686,0.0018295940574997315,0.5859304425512494
1,0,0,0,0,0,0,0,0,1,780,80,38,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0.51244873,0.07897150775836705,0.0017265681112844378,0.5177804883457523
0,0,0,0,1,1,0,0,0,0,1450,100,42,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0.23693793,0.0774253861711699,0.00534762086939946,0.5588843009640169
1,0,0,0,0,0,0,0,0,0,1310,100,33,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0.008513669765209717,0.0018561782898923306,0.6138379942748333
0,0,1,0,0,0,0,0,0,0,780,75,20,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,-0.011823378437579577,0.008292286958608563,0.567885683966301
0,0,0,0,1,0,0,1,0,0,290,100,50,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.09557221701076093,0.0022379848580146105,0.5961245303618842
0,0,0,0,1,0,1,0,0,0,950,100,30,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1.4584316,0.030500158341104918,0.00481565465886891,0.5863208620427572
0,0,0,1,0,0,0,0,1,0,3550,100,20,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-0.036530922264062925,0.010683787422131932,0.5572572328961377
0,0,0,0,1,0,0,0,1,0,2340,100,60,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1.2395171,-0.012069595274564323,0.0023046188038271208,0.538888034325847
0,0,1,0,0,0,0,0,1,0,180,100,24,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,-0.06951949978253266,0.00849548922387851,0.5806294237723386
0,0,0,1,0,0,0,0,0,0,880,100,26,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,-0.013988687801598301,0.0037607094492499234,0.46611336225185296
0,0,0,0,1,0,0,1,0,0,410,100,50,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1.2656829,0.11117691852704287,0.009797859870794148,0.616942482696092
0,0,0,0,1,0,0,0,0,0,4110,80,45,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1.2806399,0.10528076935718418,0.0034210493419882786,0.5399765155491545
0,0,0,1,0,1,0,0,0,0,480,100,43,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0.052429053998917195,0.008342659917917087,0.4392216964091322
1,0,0,0,0,0,0,1,0,0,5140,100,65,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1.1606362,0.03530131060157525,0.003734400244263183,0.5663445892488415
0,0,0,0,1,0,0,1,0,0,3680,90,24,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1.2858804,0.06833419793755122,0.0064217964272098626,0.5557431834705829
0,0,0,0,0,0,1,0,0,0,3030,90,37,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0.07585226434012908,0.002293473286082138,0.5256981507369425
1,0,0,0,0,0,0,0,0,1,820,100,54,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1.2317927,0.04520540486101742,0.012229664470558463,0.5001340466259323
0,0,0,0,1,1,0,0,0,0,1020,100,39,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1.090147,0.04079398923991102,0.011625873507459054,0.5906040442399568
0,0,1,0,0,0,0,0,0,0,2110,100,30,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0.38913268,0.03995506525348612,0.003917850299326936,0.5260052420640842
0,0,0,1,0,0,0,0,0,1,2650,50,65,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0.08444256935150242,0.0019213303544927621,0.5235907497333071
0,0,0,1,0,0,0,1,0,0,4770,100,28,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1.2395198,0.01164950061104812,0.008051854179671894,0.49587290955816865
0,1,0,0,0,0,0,1,0,0,1240,100,33,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0.47504032,0.014523896681888922,0.0052965674821631795,0.6500271711092133
0,1,0,0,0,0,0,0,0,0,1750,100,27,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1.3348171,0.010912310290454606,0.006258864050384116,0.6374557204618764
0,0,0,1,0,0,0,1,0,0,1240,100,47,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1.0386291,0.06786625452071157,0.006413018433252693,0.4932108919993847
0,1,0,0,0,0,0,0,0,0,330,100,45,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0.11257882700538034,0.0018794619809670192,0.6516261035787504
