NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,num_arms,faltas,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,OC,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,pro_3,eff_cost_loan,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-442169248716e7,42124174,0,0,1,0,0,0,0,0,1,0,0,0,22820,100,35,1,1,0.14285715,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1.8998821,-0.05899098495726963,9.597871258144413e-4,0.5763223296760702
-440402621312e7,10462422,0,0,1,0,0,0,0,0,0,0,0,1,3500,100,77,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1.1519513,-0.03520581523220692,0.0019635509934448586,0.4756758222421524
-43513897106e8,10462599,0,0,0,1,0,0,0,0,0,0,0,1,470,100,53,1,2,0.85714287,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1.4285715,-0.05698568615688027,0.0028111908575911555,0.3979615407220506
-435003489376e7,5522972,1,0,0,0,0,0,0,1,0,0,0,0,440,100,61,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.1430907,-0.03524428122970266,0.0010208220865152156,0.5613217790056787
-433542322725e7,78133978,0,0,0,0,0,1,0,0,0,1,0,0,2590,60,18,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1.2683203,-0.009205790915355757,0.0017001527695039336,0.3820176462169893
-431893827275e7,42125420,0,0,0,1,0,0,0,0,1,0,0,0,5800,100,21,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1.2137637,0.018004091236265833,0.0016356533145938056,0.5179014162481916
-431741799393e7,10462535,0,0,0,0,0,1,0,0,0,0,0,1,830,50,21,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1.4285715,-0.007890948465836132,0.0017865240852676016,0.4914064946256256
-431529944805e7,5522936,0,0,0,0,1,0,0,1,0,0,0,0,2890,100,35,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1.8998829,0.012569272800173795,6.844458574042276e-4,0.30457513273209624
-431529944805e7,5522934,0,0,0,0,1,0,0,1,0,0,0,0,4890,100,35,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1.8998803,0.022486771509818582,0.0011537171068923206,0.30275421024554866
-431529944805e7,5522933,0,0,0,0,1,0,0,1,0,0,0,0,1670,100,35,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1.8998768,0.0010362465575885283,0.001293690910231834,0.30723419338688346
-431529944805e7,5522935,0,0,0,0,1,0,0,1,0,0,0,0,1810,100,35,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1.8998864,0.008103217534054553,0.0032336773620501662,0.3043642606164874
-4.3052944619399997e+018,78136057,0,0,0,0,1,0,0,0,0,1,0,0,1320,80,45,1,1,0.14285715,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1.4285715,-0.036334274886442725,0.0015161571814503894,0.3741835753647752
-428815757387e7,78133817,1,0,0,0,0,0,0,0,0,1,0,0,880,100,22,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1.4285715,-0.03885523643289057,0.0012545416126834082,0.5509477701910104
-42726122422e8,80117023,0,1,0,0,0,0,0,0,0,0,1,0,970,100,46,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1.2343709,-0.007574765639396684,0.0018082027637252307,0.25528355500050715
-425415477397e7,3595472,0,0,0,0,0,1,1,0,0,0,0,0,2870,100,29,1,1,0.14285715,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1.6655157,-0.022479671787394264,0.001013015039210557,0.23471919287356913
-4.2410508889799997e+018,80117601,0,0,1,0,0,0,0,0,0,0,1,0,440,100,52,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1.6500714,5.747839669062805e-4,0.001004888259709726,0.2970763989199964
-422040897908e7,78133602,1,0,0,0,0,0,0,0,0,1,0,0,230,100,33,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1.1236522,-0.019791456828685397,6.739406678152929e-4,0.5018496615088758
-421287671748e7,42125528,0,0,0,0,1,0,0,0,1,0,0,0,670,70,36,1,1,0.2857143,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1.4285715,-0.036423745041502933,0.001770106461308219,0.6004705232962921
-413880506877e7,42125147,0,0,0,1,0,0,0,0,1,0,0,0,1640,100,58,2,2,0.2857143,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1.4285715,-0.010576258231753224,0.0022789673203140724,0.4213786344050592
-407683868296e7,5521303,0,0,0,0,1,0,0,1,0,0,0,0,3650,100,27,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1.8947358,-0.02398315627176819,0.0027316922638843696,0.3679961669615647
-407683868296e7,5521302,0,0,0,0,1,0,0,1,0,0,0,0,2920,100,27,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1.8947358,-0.028915461176557404,0.0010653718306357961,0.374238988048992
-4.0332405145400003e+018,78135138,0,0,0,0,1,0,0,0,0,1,0,0,1460,60,45,1,1,0.71428573,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1.4738903,-0.05551092586912853,0.002852266654143597,0.36714166245587637
-39953650994e8,78133111,0,0,0,1,0,0,0,0,0,1,0,0,7260,100,53,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1.2369435,-0.002635802506905372,4.6387240745418546e-4,0.4149915789362853
-392100579567e7,42124800,0,1,0,0,0,0,0,0,1,0,0,0,14190,100,65,1,1,0.2857143,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1.9247948,-0.09986482019724084,7.613309527198108e-4,0.40723143024380265
-389696511652e7,80118809,0,0,0,1,0,0,0,0,0,0,1,0,2000,100,33,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1.4285715,0.0032629707546963497,0.0017599324207478834,0.30871057517681916
-3.8956965033400003e+018,80116941,0,0,0,0,0,1,0,0,0,0,1,0,1060,100,37,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1.4429812,0.018365969488285984,6.28975500875974e-4,0.4856334792023065
-388300927512e7,42126541,0,0,0,1,0,0,0,0,1,0,0,0,1500,100,40,1,1,0.2857143,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1.4285715,-0.029153099323594618,9.780887292405941e-4,0.4143837342800089
-388300927512e7,42126539,0,0,0,1,0,0,0,0,1,0,0,0,1720,100,40,1,1,0.2857143,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1.4285715,-0.031203484474108114,8.059633738304048e-4,0.41574998420111836
-388300927512e7,42126540,0,0,0,1,0,0,0,0,1,0,0,0,1470,100,40,1,1,0.2857143,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1.4285715,-0.03157080839262124,0.0010079343325147278,0.39932266031203656
-386545905811e7,42124756,1,0,0,0,0,0,0,0,1,0,0,0,1020,100,38,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1.2395196,0.03782122168039149,8.2433842987009e-4,0.6875473235745373
-381738346669e7,42126024,0,0,0,1,0,0,0,0,1,0,0,0,4270,100,54,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1.2395198,0.051517084851077984,0.0011683784782980167,0.4372252678907217
-381738346669e7,42125962,1,0,0,0,0,0,0,0,1,0,0,0,660,100,54,2,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1.4763939,0.03699487438360407,6.216701826863718e-4,0.3915839328910363
-381738346669e7,42125963,1,0,0,0,0,0,0,0,1,0,0,0,400,100,54,2,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1.4764249,0.03203169836891894,0.0028176366296191664,0.38595071730740965
-381738346669e7,42125960,1,0,0,0,0,0,0,0,1,0,0,0,780,100,54,2,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1.4532435,0.03226640587974088,4.8192997024238706e-4,0.3965041033306836
-381738346669e7,42125964,1,0,0,0,0,0,0,0,1,0,0,0,400,100,54,2,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1.4764249,0.03759160234598021,0.001432112064918387,0.3894261087896474
-381738346669e7,42125961,1,0,0,0,0,0,0,0,1,0,0,0,830,100,54,2,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1.4532287,0.03411922388725617,8.294062392393826e-4,0.40000953939283046
-3.7770104668199997e+018,3595426,0,0,1,0,0,0,1,0,0,0,0,0,1240,100,23,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1.2369435,-0.024075804215334642,8.237275047703176e-4,0.2837080656694801
-376776829221e7,10462543,1,0,0,0,0,0,0,0,0,0,0,1,1750,100,43,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1.4787769,-0.03994401395224868,0.001631213142651077,0.4676786454510864
-37566711096e8,80117491,0,0,0,0,1,0,0,0,0,0,1,0,1840,100,37,1,2,0.14285715,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1.4285715,-0.018057480024155508,0.002639755885195891,0.22959307010435195
-372825496797e7,80116982,1,0,0,0,0,0,0,0,0,0,1,0,1700,80,50,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1.4285715,0.012208231214257669,2.5761142424895545e-4,0.24328848719162471
-3.7002104106599997e+018,5514488,1,0,0,0,0,0,0,1,0,0,0,0,1430,100,45,1,1,0.71428573,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1.9422987,-0.10796543165025069,7.355772419859624e-4,0.4760177399335383
-369161302283e7,78132662,0,0,0,1,0,0,0,0,0,1,0,0,1570,100,51,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1.4285715,-0.0019236192959299048,0.0028664701743226933,0.46570513217961884
-369161302283e7,78132663,0,0,0,1,0,0,0,0,0,1,0,0,2540,100,51,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1.4285715,-6.730500758508873e-4,0.0020253080338203037,0.4820858930231579
-368571512147e7,42125582,0,1,0,0,0,0,0,0,1,0,0,0,530,60,72,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1.4285715,-0.030409962627062206,0.0024493983554790414,0.5381230940346965
-368218598333e7,42124171,0,0,1,0,0,0,0,0,1,0,0,0,2010,80,42,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1.4738855,-0.01115756098254877,0.002530945142235589,0.7508006210824896
-368218598333e7,42124170,0,0,1,0,0,0,0,0,1,0,0,0,470,80,42,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1.6681033,-0.013134196825561339,9.2315432394884e-4,0.7614186442035786
-368218598333e7,42124164,0,0,1,0,0,0,0,0,1,0,0,0,550,80,42,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1.6680804,-0.020497123366575068,5.55383308382958e-4,0.758230075116595
-368218598333e7,42124165,0,0,1,0,0,0,0,0,1,0,0,0,1280,80,42,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1.4738827,-0.018629521453151224,0.0019188355374311818,0.7710998269853077
-368218598333e7,42124172,0,0,1,0,0,0,0,0,1,0,0,0,880,80,42,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1.4738863,-0.0062701604698396545,0.0016009820100099117,0.7668867705677174
-368218598333e7,42124166,0,0,1,0,0,0,0,0,1,0,0,0,1170,80,42,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1.4738889,-0.011462046430706372,8.470764740352201e-4,0.7744467693842557
-368218598333e7,42124162,0,0,1,0,0,0,0,0,1,0,0,0,2700,80,42,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1.4738889,-4.86399208273119e-4,0.0019683058754832545,0.7009190766447272
-368218598333e7,42124163,0,0,1,0,0,0,0,0,1,0,0,0,1570,80,42,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1.4738917,-0.02701613203071773,0.0028563598092835683,0.7565612558600814
-368218598333e7,42124169,0,0,1,0,0,0,0,0,1,0,0,0,550,80,42,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1.6680804,-0.01872908837080645,7.458888982570362e-4,0.7630375654492912
-368218598333e7,42124167,0,0,1,0,0,0,0,0,1,0,0,0,770,80,42,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1.4738832,-0.0149082669200787,0.0017202708476740105,0.7657945724843049
-368218598333e7,42124168,0,0,1,0,0,0,0,0,1,0,0,0,1020,80,42,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1.4738922,-0.015629858333492612,0.0020975148046397233,0.7606474930860464
-3.6512011780199997e+018,10462782,0,0,0,0,0,1,0,0,0,0,0,1,3140,100,55,1,1,0.2857143,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1.2240667,-0.026375439017889968,0.0012799421619420469,0.4071975350459583
-361999362735e7,80118893,0,1,0,0,0,0,0,0,0,0,1,0,1260,100,37,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1.4285715,-0.04624513261237958,0.0013933283311061112,0.20031920186561147
-3.6160139565400003e+018,10462704,0,1,0,0,0,0,0,0,0,0,0,1,1900,100,35,1,1,0.14285715,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1.4687369,-0.017543046568891024,7.709050339443115e-4,0.4054133280868797
-360369665175e7,5524197,1,0,0,0,0,0,0,1,0,0,0,0,1900,100,57,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1.6706662,-0.02820412498002116,0.0015750169026925048,0.5213472957971675
-360162878061e7,80118982,0,0,0,1,0,0,0,0,0,0,1,0,800,80,66,1,1,0.71428573,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1.2009499,-0.04779346881674819,6.208141776970126e-4,0.2494716857672866
-355730385881e7,42124188,0,0,0,1,0,0,0,0,1,0,0,0,15910,100,72,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1.2420647,-0.010063174619361027,6.445881758293991e-4,0.48380099165043017
-3.5368453205400003e+018,10463290,1,0,0,0,0,0,0,0,0,0,0,1,2330,100,45,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1.0798368,-0.05940952128845011,0.001628281090231322,0.3953645120109106
-352618759043e7,3591892,0,0,0,1,0,0,1,0,0,0,0,0,3340,100,56,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1.2163413,-0.0019551753800639716,0.0018528743613830448,0.2670463213424575
-3.5249961468600003e+018,42124450,1,0,0,0,0,0,0,0,1,0,0,0,1130,100,43,1,1,0.2857143,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1.2317965,-0.012792161416386873,0.003652082274633691,0.5695262476702558
-3.5249961468600003e+018,42124451,1,0,0,0,0,0,0,0,1,0,0,0,700,100,43,1,1,0.2857143,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1.2317855,-0.0037152541400667202,0.0021687462041169265,0.5750657834416764
-3.4566546627000003e+018,78133954,0,0,0,0,1,0,0,0,0,1,0,0,3630,90,50,1,1,0.14285715,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1.1802838,-0.04310486082275711,0.001521678491837843,0.3714356411410281
-3.4566546627000003e+018,78133953,0,0,0,0,1,0,0,0,0,1,0,0,2820,100,50,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1.1802835,-0.03438601013826552,0.0014432109603945823,0.4334765427551489
-3.4524501606200003e+018,78132956,0,0,0,0,0,1,0,0,0,1,0,0,20620,100,31,2,5,0.71428573,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1.4285715,-0.04886743025531043,0.0010175234983780743,0.3704232052501667
-3.4524501606200003e+018,78133664,0,0,1,0,0,0,0,0,0,1,0,0,36810,100,31,3,5,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1.4285715,0.016831755759698034,8.587274621279338e-4,0.5512107008022816
-3.4277963936600003e+018,78133346,0,0,1,0,0,0,0,0,0,1,0,0,710,100,35,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1.4285715,-0.04995434470354318,0.0011112660332525696,0.6008656311117597
-342678612684e7,80115973,0,0,0,1,0,0,0,0,0,0,1,0,330,100,69,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1.2163334,0.012775747508478314,0.0016121803618173159,0.379262124009645
-34086982848e8,10463848,0,0,0,1,0,0,0,0,0,0,0,1,1460,90,47,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1.2034657,0.003472677985728362,4.966124718208724e-4,0.436639944901455
-3368768533e9,3594096,0,0,0,1,0,0,1,0,0,0,0,0,2480,100,38,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1.2343709,-0.013844676815469838,0.0010619266729070666,0.21732626179392697
-335675227993e7,10462848,0,0,0,1,0,0,0,0,0,0,0,1,1060,90,53,4,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1.2395189,-0.00268409010222414,0.0014527241983697935,0.4262600611623593
-3.3390529274599997e+018,10463515,0,1,0,0,0,0,0,0,0,0,0,1,2340,100,29,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1.4285715,-0.04352784944584419,0.002573536670331725,0.35636053573817916
-325296444985e7,3594100,0,0,0,1,0,0,1,0,0,0,0,0,760,100,72,1,1,0.14285715,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.9073477,-0.020054008462813955,0.0017574503305742496,0.21795247191139644
-323428710555e7,10463075,0,0,0,1,0,0,0,0,0,0,0,1,2590,100,30,1,1,0.14285715,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1.0051506,0.01482743286226935,0.001948815591476581,0.36117281893162234
-322592573047e7,78133785,1,0,0,0,0,0,0,0,0,1,0,0,300,100,39,2,2,0.2857143,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1.2395,-0.02324964423922519,0.0037374074555873494,0.49323577220589504
-3.2185252315399997e+018,78136353,0,0,1,0,0,0,0,0,0,1,0,0,2050,100,43,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1.4285715,0.0028709983790329136,0.0022018180484346794,0.5265386449149625
-320796435369e7,5514277,0,0,0,0,1,0,0,1,0,0,0,0,8270,100,70,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1.4285715,-0.025308557824180566,0.003108984142763777,0.33490137088754335
-317805075308e7,42124761,1,0,0,0,0,0,0,0,1,0,0,0,830,100,51,2,2,0.42857143,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1.2395182,-0.05704024406607472,0.0014381240080796652,0.4907146167959157
-316249029671e7,3594350,0,0,0,1,0,0,1,0,0,0,0,0,190,80,43,1,1,0.14285715,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1.6767293,-0.01795208052531825,2.725157018707179e-4,0.25285848544594264
-314795608111e7,78132531,1,0,0,0,0,0,0,0,0,1,0,0,3870,100,32,1,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1.3966227,0.035726883327627315,5.32565535435128e-4,0.3764865414263823
-314795608111e7,78132530,1,0,0,0,0,0,0,0,0,1,0,0,2910,100,32,1,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1.4713092,0.0353505710735857,7.410587215709799e-4,0.36523774751151944
-314795608111e7,78132529,1,0,0,0,0,0,0,0,0,1,0,0,2690,100,32,1,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1.4713123,0.03834704991234795,7.495525887078844e-4,0.3505862806676327
-314795608111e7,78132528,1,0,0,0,0,0,0,0,0,1,0,0,2330,100,32,1,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1.4285715,0.03426022095613365,0.0015274506465043202,0.3748877515309064
-312019706745e7,42125948,0,0,0,0,0,1,0,0,1,0,0,0,360,100,37,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1.4285715,-0.039966921826416486,3.4843297167394993e-4,0.5722992684087809
-308500721848e7,42125106,0,0,1,0,0,0,0,0,1,0,0,0,830,90,58,1,1,0.14285715,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1.8998727,0.0012187082486798029,0.001221020038385655,0.5391320440753667
-308357473723e7,78134209,0,0,0,0,0,1,0,0,0,1,0,0,1030,100,35,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.4285715,-0.0194811519088214,0.0012648917952396972,0.3568881240228836
-3.0751284151000003e+018,42122482,0,1,0,0,0,0,0,0,1,0,0,0,1110,100,85,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1.1545315,-0.03577175010506851,5.000262089643242e-4,0.5598112657774685
-299652046703e7,78135021,0,0,0,0,0,1,0,0,0,1,0,0,450,100,33,1,1,0.14285715,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1.955127,-0.036827699170825685,0.001160389330748017,0.40001575652546223
-299310783612e7,80118984,0,0,0,1,0,0,0,0,0,0,1,0,730,100,40,1,1,0.14285715,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1.1560683,0.014425208694326013,6.023490838502773e-4,0.28599388165716677
-294806606324e7,3595820,0,0,1,0,0,0,1,0,0,0,0,0,2270,100,70,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1.133925,-0.052651675788557145,0.0013887241443420015,0.22353932192966935
-293065614367e7,5524182,1,0,0,0,0,0,0,1,0,0,0,0,880,95,20,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1.4285715,-8.101685700179711e-4,0.00318831407279268,0.5512946955048771
-2.8703235971800003e+018,78135033,0,1,0,0,0,0,0,0,0,1,0,0,460,100,41,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1.6655062,-0.029387056086426673,0.0022238112736409268,0.4559776639758416
-286820659287e7,42124467,0,1,0,0,0,0,0,0,1,0,0,0,790,100,27,1,1,0.71428573,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1.8998753,-0.01303635505148998,0.0034724766604865066,0.6731924392881014
-286820659287e7,42124466,0,1,0,0,0,0,0,0,1,0,0,0,1100,100,27,1,1,0.71428573,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1.8998805,-0.015104899994640986,0.00415523050033566,0.6916134137478186
-286820659287e7,42124468,0,1,0,0,0,0,0,0,1,0,0,0,830,100,27,1,1,0.71428573,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1.8998727,-0.009485871422828326,0.0030586712081202947,0.6853796941409773
-282594217723e7,78132635,0,0,0,1,0,0,0,0,0,1,0,0,1610,100,28,1,2,0.14285715,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1.899882,0.008495723187300755,8.654412268621053e-4,0.3942751501553152
-282506773621e7,5521328,0,0,0,0,1,0,0,1,0,0,0,0,1790,50,60,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1.4285715,-0.031870620073241304,0.0011019997611977808,0.3769950797485147
-280725764021e7,78136349,0,0,1,0,0,0,0,0,0,1,0,0,5680,100,49,1,1,0.71428573,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1.2343433,-0.08799462795835941,5.372251727844195e-4,0.4851359531948857
-2.7830620216199997e+018,78133249,1,0,0,0,0,0,0,0,0,1,0,0,330,100,56,2,2,0.42857143,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1.2395151,-0.03473910011690995,5.863717841319435e-4,0.4648055485552128
