NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,pro_9,eff_cost_loan,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-7.0354893386800005e+018,42124414,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4285715,-0.004525445439700729,4.467160158554129e-4,0.14927966706117748
-702996763928e7,80117722,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.4285715,-0.0014801929589678322,6.455567746105621e-4,0.015738180478429203
-700316029595e7,42124633,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.2395151,-0.016286771747729523,0.0010113207655485996,0.1936321495937788
-699890592168e7,3591894,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6953566,-0.01607198819842264,0.0014094442008799153,5.614070758530762e-4
-69794880515e8,10463411,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.903604,-0.010663878471486895,0.0010269107536818635,0.30550083598739597
-697762847083e7,3594452,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.072113,0.01998294191677665,0.0019828978918944367,0.003987050427055541
-6.9593190173199995e+018,10463186,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1.239516,-0.01729465541743161,8.080816791034474e-4,0.3302358966587725
-6.9593190173199995e+018,10463464,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.4285715,-0.02104652038099855,0.0019892734283661214,0.23743118038373995
-694262590154e7,5521330,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4285715,0.038216077721804104,0.0012939926725199916,0.004340258997375
-694262590154e7,5521329,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4285715,0.035201823291532354,0.0014409285693751334,0.003984589751375202
-694213378247e7,78134204,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7118778,0.09274393901899046,0.0021754054279927862,0.2269348874142937
-692286284649e7,3594084,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4285715,-0.01110492945213461,6.928771883057865e-4,4.903300698688044e-4
-6.9134864485199995e+018,80117728,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1.9509485,0.012392623123682507,0.0035889963434758173,0.011425424654329178
-6.9134864485199995e+018,80117734,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1.4285715,0.009768671282843415,0.0030048872213639054,0.011151404980779881
-6.9134864485199995e+018,80117733,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1.4285715,0.020986222212042212,0.0027738648323257947,0.012013062228294688
-6.9134864485199995e+018,80117727,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1.4285715,0.009997819088915458,0.0025391052470995035,0.011521860681039303
-6.9038295536399995e+018,80118904,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4285715,-0.019149324077147714,0.0014006058240504386,0.09627687137012599
-6.8927500712399995e+018,3595475,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1767821,0.039158184357922045,0.0031586301506955276,0.3651740357995921
-688774263157e7,80117597,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.2317929,0.011537546715553463,0.00480753550873028,0.06994264686119045
-686906501632e7,78133736,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1.269424,-0.0525164741723217,0.0015298461714333487,0.2646998175682673
-686906501632e7,78133733,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1.2694263,-0.060102253452378185,0.0011329110383887532,0.27211798030699635
-6.8645388473999995e+018,80117367,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0257547,0.02773289491680322,7.542462566583034e-4,0.014951318884167864
-685783704546e7,42123547,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1666455,0.09113909547159411,0.0019904428868157487,0.6589832390277508
-685688926322e7,80118667,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4285715,-0.009121227467509709,0.0014713765011401929,0.04842398220277312
-685642838669e7,3592256,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4285715,0.04646816380304362,0.004105230940262175,0.3544544178361735
-685642838669e7,3592257,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4285715,0.04528794904818585,0.0025569704719263808,0.3550437733468372
-685642838669e7,3592269,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4285715,0.045822149801483775,0.0029994006157002336,0.35236788654449663
-685642838669e7,3592254,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4285715,0.04670229045060435,0.003192912243003815,0.34643215017148365
-685642838669e7,3592253,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4285715,0.04586337160639314,0.0030746138209500717,0.34902045876002485
-685642838669e7,3592268,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4285715,0.04844365475543463,0.002946734635117859,0.34810633343689473
-685642838669e7,3592258,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4285715,0.045886830744967,0.003161227626275928,0.3482775547314517
-685642838669e7,3592251,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4285715,0.04633234362035985,0.0021521000233649824,0.3475923239067694
-685642838669e7,3592255,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4285715,0.04621584091971021,0.0031659151721634676,0.35141244660791304
-685642838669e7,3592252,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4285715,0.04491122233693935,0.0026311840142803117,0.3556414659250129
-685022517281e7,10463991,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1.4285715,-0.046542399647784304,0.0011712033184842219,0.13691827335566187
-681605467803e7,10463883,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.0309091,-0.12931121798096581,0.0014525241744867913,0.40506781522560736
-679660797731e7,80118400,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.2395263,-0.0522117029339372,5.411832599934445e-4,0.01587909000891906
-679660797731e7,80118044,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.8998817,-0.04305590526377962,5.13592564722566e-4,0.01580379559610356
-679660797731e7,80118399,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.8998874,-0.0492499993091895,0.0018944818132976282,0.01505463923576063
-679660797731e7,80118043,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.8998798,-0.04504242238019723,7.78336139127575e-4,0.01635277309665405
-679255902213e7,10462550,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.3147204,-0.010484831436743804,8.059600872493667e-4,0.3507521611242371
-678940298358e7,10462998,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.876698,-0.04006761503342375,7.170251509006859e-4,0.6872583511265359
-678940298358e7,10462999,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8767054,-0.037106502085136675,0.001395512948049777,0.6798893413855736
-678859650171e7,42124412,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2395306,-0.005770388720675838,0.0010907645593617012,0.14840540421757759
-678859650171e7,42124410,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2395127,-0.008709421060324109,9.77378221711097e-4,0.1512605831303423
-678859650171e7,42124409,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2395227,-0.008826997523385026,0.0012751657611759,0.15082138750782342
-678859650171e7,42124411,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2395306,-0.005382225639665454,0.0011896637708390734,0.14810915912160189
-6.7871925653199995e+018,42125043,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.4285715,-0.03067443448375506,0.002155457286136947,0.2111606159883538
-6.7871925653199995e+018,42125041,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.4285715,-0.03816713197209197,0.0015584554024978363,0.21910477020132332
-6.7871925653199995e+018,42125045,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.4285715,-0.034201562628321074,0.003132146778723226,0.21819633434806004
-6.7871925653199995e+018,42125042,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.4285715,-0.035608849686807366,0.001494877985130772,0.20279005010327325
-6781804796e9,78133980,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.2420909,-0.010296411894919673,0.004023524551002385,0.23077717243418722
-678019250393e7,80117263,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.9259647,-0.018885133589402928,0.00267937299229785,0.050505883075093995
-678019250393e7,80117262,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4619007,-0.013555096078143768,0.002334267659042934,0.05190559761407906
-677969078538e7,78132944,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0205998,0.07716530619358336,0.0035469730044844854,0.21912133721734434
-677922675783e7,42125176,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4285715,0.04785077090333516,0.003332660583518795,0.15571130602756109
-677578452873e7,80118997,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.2395167,-0.08910343259359726,0.0024965595022162904,0.1129278254317827
-677578452873e7,80118996,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.2395179,-0.09205614762554362,0.001535523447481228,0.11289413927044055
-676946462946e7,78132572,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4285715,-0.025413360988297287,0.003229712438768448,0.14795686936117816
-676183757263e7,10463025,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.1633725,-0.062332312780497286,0.001292013532505487,0.1717235162770144
-676183757263e7,10463024,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.1633749,-0.06139291852158176,0.0017528917412376885,0.1716632108540039
-674115164753e7,78134033,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1.9322361,0.06109434394767734,6.022294724792269e-4,0.4915982981743138
-674115164753e7,78134034,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1.9322381,0.07144534554177046,8.170215247132232e-4,0.48416856871821157
-673417236517e7,3592021,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6655159,0.03049898410949068,0.0031388720125557013,0.9994633437790701
-673417236517e7,3592023,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6655132,0.02975248821607339,0.002869100691129634,0.9989386972592343
-673417236517e7,3592022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6655161,0.03881252694729987,7.548653808116284e-4,0.9987612551321448
-673091513581e7,42125802,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1531799,0.09282031298578168,0.002265814087179155,0.6564355723653577
-672683519729e7,42125292,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6603754,-0.053770588715859026,0.0016664792531433758,0.4119287100642919
-668935883311e7,42124758,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2395189,0.08901665313885301,0.0024237955176690407,0.6714796912195758
-668901804918e7,10463623,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2.3351803,-0.09365932717525803,9.431517733038229e-4,0.40418843163588486
-668901804918e7,10464314,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2.0609629,-0.09998890020099406,0.003129106425825204,0.4168216842270924
-66877037645e8,10463921,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4285715,-0.06721692725712519,0.0014388508092746468,0.18827284791415794
-66786438147e8,78134398,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1.4285715,-0.002468027263677617,0.0032135830150397658,0.17661933752956455
-6.6704324604400005e+018,10463931,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.4285715,-0.10007926350178588,5.114168106521856e-4,0.30003959053744195
-6.6585211113200005e+018,80117573,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.2507284,0.023437254022354838,0.003716260493185264,0.07251337611186685
-661899350555e7,10463578,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.4285715,-0.013395585392472032,0.0010976896931370122,0.3141662294507246
-661899350555e7,10463776,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1.4285715,-0.01152827594104626,0.001967131056962375,0.40746299576965406
-661899350555e7,10463780,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1.4285715,-0.003574440083056613,0.001714673232703303,0.4088011876054697
-661899350555e7,10463778,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1.4285715,-0.006667802505913408,7.893484386182357e-4,0.4051421751491973
-661899350555e7,10463777,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1.4285715,-0.0022489599742183232,0.0014434956262890624,0.4046846480115575
-661899350555e7,10463620,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1.4285715,-0.02638456286794467,0.001468666972595163,0.1520460485048408
-661899350555e7,10463619,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1.4285715,-0.02635232468966822,0.0013541371343472725,0.16049952402089374
-661623961943e7,5514267,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3837447,0.03192720407843033,0.001359941441971222,0.004154399930295216
-66119351801e8,42126014,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.0992858,0.04660574320948532,0.0034750995282603033,0.4370700116638878
-66119351801e8,42126013,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.0991049,0.04954899187165373,0.003438139576575653,0.44203180672574854
-660152332078e7,3594102,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4285715,0.03793417131420129,0.001500943695097048,0.004000579403922408
-65966751803e8,78134150,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4285715,0.14867318972551408,0.0028733005943815926,0.6150438530546546
-659658848121e7,42123983,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4285715,0.014974500433317264,0.002651576577743987,0.00474564252873106
-6.5866142121999995e+018,78133982,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1.4285715,0.09278030420759434,0.0029627636675176707,0.19244150079792613
-657732892008e7,78134027,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4285715,-0.01416898498733371,0.003247237731537848,0.3930350987565565
-657732892008e7,78134026,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4285715,-0.02098740616345216,0.005001662777887037,0.3971110253119457
-657732892008e7,78134025,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4285715,-0.02460091425431033,0.0035471636228391287,0.3894318181791166
-656632285741e7,5520260,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.4285715,0.032377781785976084,0.00210016459877179,0.01359305848893807
-656632285741e7,5520259,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.4285715,0.04078111418919384,0.0014034487055377505,0.010935257920440903
-656610598642e7,78133913,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4285715,0.15003118621855768,0.0025928191323138007,0.612780004438668
-656429460087e7,78134655,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2395186,0.07480769855577392,0.0034786835518468553,0.48939743257297286
-656429460087e7,78134654,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2395184,0.0751070740374745,0.0034024177237441493,0.4862969716776407
-655363331893e7,3595390,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4285715,0.024813431673727276,0.0025709456312894524,0.003650957026555106
-653313903319e7,80117585,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.8870051,0.018140639584236718,0.003915020076873998,0.07436002969671544
-653313903319e7,80117586,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.8870051,0.02197832120579063,0.0027426044160747272,0.07467173620594664
-653313903319e7,80117584,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.8870066,0.024392187067289434,0.003872157633908202,0.07014347766225588
-652982839286e7,5524163,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1.0566666,-0.07497329918630377,0.0024330373778452276,0.8759033516361994
-65264309628e8,3595963,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.2406764,-0.04399517903299072,0.004298342604511551,0.2667780819400294
-65264309628e8,3595962,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.2245486,-0.03786328816223514,0.004455041115172457,0.27187418966363397
-6.5204599841200005e+018,78135042,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.4285715,0.0376433142629609,0.004033918732148502,0.5885188152084955
-651855075598e7,42124912,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.2656817,-0.024024120026061253,7.2653525173006e-4,0.2933079563519264
-651855075598e7,42124910,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.2656894,-0.01745548342901781,6.812954072704279e-4,0.29173899262547726
-651855075598e7,42124909,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.265687,-0.019815263101213176,6.061271483553402e-4,0.2858532433697971
-651855075598e7,42124911,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.265687,-0.018535006414721923,8.973179716506925e-4,0.27892132309881146
-651855075598e7,42124913,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.2656825,-0.016928582802296185,9.724110839933221e-4,0.28774373323134894
-6511254886e9,42123998,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4285715,-0.022651411177508036,6.718860395133737e-4,0.012846948670980192
-650082272451e7,10462741,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.1648333,-0.01207696088569002,9.374912590339439e-4,0.7774545797590364
-650082272451e7,10462740,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.1055954,-0.011815345426229466,7.215661498346028e-4,0.7777461078973279
-649992045882e7,80117267,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.9222671,-0.009415521415026334,0.006184883127015869,0.02838080220620524
-649992045882e7,80118656,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.9073669,0.05040328151542103,0.00568815502621424,0.025042149032421905
-649992045882e7,80118654,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.9073683,0.06049589324583156,0.002947087263929764,0.023590013102876187
-649992045882e7,80118655,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.9073659,0.06160969788690667,0.00484179250101635,0.023682834408097507
-649075041621e7,10463076,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4285715,-0.07156526131596991,0.0016289942697691937,0.18907308542507595
-649063116751e7,42126550,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.4285715,0.02343508299531426,0.0026584775525064566,0.4286215120342705
-649063116751e7,42126548,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.4285715,0.022571195158484852,0.003951517352339845,0.4323591071789384
-6.4847704855600005e+018,3594089,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1596785,-0.009748468828982457,0.001531359106294541,0.001357862200096636
-6.4763880545200005e+018,80117716,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4285715,0.02443459537425521,0.001003159534403342,0.014064071032299352
-64602614319e8,5520277,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8998848,0.030494593727753594,0.0013027294047673096,0.004125844436782123
-645826072451e7,10463308,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1.4285715,-0.06726968514696723,0.0013962996726369088,0.36270172248914456
-645683079329e7,42123952,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4197955,0.09170544772409395,0.002444484166121095,0.6585573549485922
-6.4556662841200005e+018,78134393,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1.3888862,0.00799038531672849,0.0030494026288888374,0.18252371696442993
-64174747343e8,42125121,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.4285715,-0.018426587998368455,5.535200563284034e-4,0.2821173797543834
-641282073933e7,78136391,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.241786,-0.07204415181102039,4.375630863853682e-4,0.30141116535031776
-640759892619e7,78133250,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.9472593,0.011128512836167451,0.005893036122678942,0.10276696329329732
-640759892619e7,78133253,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.9472691,0.01055970681308906,0.004003349851691468,0.10636055740010616
-640759892619e7,78133251,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.9472476,0.0027945025075006777,0.00529871249512987,0.10651330259845773
-640759892619e7,78134660,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1.9444908,0.03884174130618234,8.775988955476118e-4,0.4010442405439842
-640759892619e7,78134659,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1.9444845,0.03700572498928913,0.0016077754640730758,0.4133771017341656
-639972196842e7,3592002,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4285715,0.037108015403086544,0.0013748457330598244,0.9986646917068446
-639154520782e7,42125850,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.146805,0.010984537305705474,0.00119152655440613,0.005933898826880794
-634976117895e7,42126564,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.4285715,-0.04923012520203711,0.001242356639179048,0.30362484993530253
-634958021627e7,80117264,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.6655169,-0.01685554303449973,0.0012472952591485854,0.04807104636877886
-6.3449593622799995e+018,5522949,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0386333,0.02673259307679015,6.305829007143397e-4,0.004165428523918593
-634406038855e7,80117723,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4285715,0.022578495749672963,0.0010864096678810057,0.014675259566997379
-634097684357e7,10463407,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4285715,-0.014608199883882934,0.0015452445546634433,0.3077171064337307
-632663813733e7,10463772,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.2582116,-0.026205188765958308,0.0015862492333612633,0.33965472309267525
-6.3232531529200005e+018,80117849,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.9446493,-0.006765231168118353,0.00323123943572169,0.030794695596240127
-631394585002e7,80117370,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.4285715,0.012279262807957885,5.547132077289306e-4,0.01292682798362806
-629921034002e7,5522925,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4285715,0.03729629690341487,7.230094725464276e-4,0.0038443681826786447
-629710120246e7,78132543,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.680431,-0.027262000981362215,0.002527583445222796,0.38191293389147135
-629710120246e7,78132545,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2630601,-0.03816883891805027,0.0025495701076300296,0.38197252975428236
-629710120246e7,78132548,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2630608,-0.03924379667292216,0.0012459066876770995,0.3796226795828571
