sum_porcp_c,fee_arms,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,edad,faltas,val_pren_std,genero,masqueprepa,prenda,insample,tau_hat_oob$predictions,tau_hat_oob$variance.estimates
0.53466666,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,46,0,-0.56503606,1,1,42124463,0,0.07738299506433648,0.007603054363023349
0.51152062,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,46,0.71428573,-0.14054103,1,1,42125544,1,0.10836009657153822,0.006972708681014836
0.23953488,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,0.2857143,-0.60465872,1,0,10462951,1,0.1518941484452558,0.008540617354590685
0.49256125,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59,0,-0.4912869,1,1,80117861,0,0.028137500441672812,0.005177067256185309
1.3605669,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0.38303262,1,1,5522605,1,0.11793399992609095,0.008266236805082133
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,19,0.2857143,-0.24651015,0,1,78133634,0,-0.08601310658324442,0.00464585307901852
1.0927184,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0.14285715,0.26207936,1,0,3595245,1,0.1811515478637965,0.0050847406543592915
1.2292167,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72,0,-0.25630814,0,0,80117339,1,0.08037208782599654,0.004431131707302935
1.2137606,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.14285715,-0.38574502,1,1,3595964,1,-0.0474319234851727,0.005332105416666096
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0.42857143,0.31333086,1,1,78134547,0,0.11617066952115179,0.00284548620757544
1.1004444,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0.42857143,-0.21195203,1,1,78134548,0,0.1170432432618304,0.004241893989612298
0.23694345,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,0,0.33119547,1,1,10462459,0,0.13118195841569816,0.003216336177963433
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0.42857143,-0.60016358,1,1,78134750,0,0.10676471208187759,0.005901061600732813
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0.14285715,-0.48783112,1,0,80116014,1,0.04748241381534731,0.010684319985080824
1.0334893,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,40,0.14285715,-0.57826775,0,1,10462829,0,0.11615352926955008,0.00993873937766018
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,-0.44981721,1,1,3592082,0,-0.03987406582957444,0.0037916478775081195
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,-0.36687779,1,1,3592083,0,-0.08395160076360436,0.004720729338331274
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,-0.49979028,1,1,3594322,0,0.006957756462453739,0.004616261638913308
1.2575488,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,-0.37033361,1,1,3593892,0,-0.07117527139548144,0.002768635112717959
1.189244,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.14285715,2.6258523,1,0,5520239,1,0.26878685315149803,0.0035671065978823075
0.48247728,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.14285715,0.32369831,0,0,5524609,0,0.1834905248994025,0.001550596979750239
1.2395185,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,63,0,1.59198,1,0,80118610,1,0.22997485236176718,0.007641367974244187
1.2395151,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,63,0,0.064512677,1,0,80118612,1,0.1190229032823725,0.0015099486544735063
1.1545233,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0.14285715,-0.41060552,1,1,80119062,0,0.0017930961519163908,0.002963821066811184
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,28,0,-0.41238895,1,0,5524554,0,0.013916089488231625,0.00546382139922552
1.2884517,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,1.5470545,1,1,5522751,1,0.3018047891770267,0.005740824319533928
1.288453,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,1.5401429,1,1,5522750,1,0.30207312442393175,0.005912416916901997
0.23694339,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.14285715,0.45214885,1,0,5522639,0,0.18279014771315844,0.004084196783141969
0.47388789,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.42857143,-0.33981699,1,1,5524209,0,0.1447320083882741,0.006675123765453597
0.47388801,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0.092159048,1,1,5524208,0,0.16582881048207776,0.011395400608279751
1.2369435,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.71428573,-0.26479173,1,1,3595470,1,0.09545345404107516,0.002770415481980698
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0.42104656,1,1,3592168,0,-0.1271101305957241,0.021524308485958855
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,-0.41814551,1,0,5514578,0,0.0053064000506799,0.00265541463142978
1.0437829,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,14.145929,1,1,3593982,0,0.24753931993433698,0.007116209456057839
0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,36,0,-0.13938007,0,1,78133823,0,0.06924396060947685,0.005416047812604917
0.46100557,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0.56963015,1,1,78134616,0,-0.04027559642953771,0.021666301938114044
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.42857143,-0.38819829,1,1,5514411,1,0.01314883658639847,0.003994770595831518
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.42857143,1.6058033,1,1,5514407,1,0.16143932885113899,0.0018678629356357263
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.42857143,-0.57481194,1,1,5514417,1,0.11494110425971102,0.008513841290709038
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.42857143,-0.47459349,1,1,5514416,1,0.02184693950492452,0.00141916265722528
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.42857143,1.0390507,1,1,5514406,1,0.14110137198554037,0.003821042679287777
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.42857143,0.21656823,1,1,5514410,1,0.09776169048261157,0.003461897045419349
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.42857143,-0.23614272,1,1,5514412,1,0.0728764262043427,0.00251509017892363
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.42857143,0.86626023,1,1,5514405,1,0.13486367942325184,0.0043222124274246146
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.42857143,-0.23614272,1,1,5514413,1,0.0728764262043427,0.00251509017892363
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.42857143,0.52067935,1,1,5514408,1,0.1170135755916579,0.0015241025189170398
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.42857143,0.49648872,1,1,5514409,1,0.11633959815920328,0.002118056779706833
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.42857143,0.28914019,1,1,5514404,1,0.1054758494340654,0.002770261986015205
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.42857143,-0.084087119,1,1,5514415,1,0.11624155670781604,0.003121576767699311
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.42857143,0.74876273,1,1,5514414,1,0.13173985683860415,0.0035324731311800607
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.42857143,-0.24996597,1,1,5514418,1,0.06886367780338942,0.0019444769427716358
1.2369432,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,77,0.14285715,1.010294,1,0,80117125,0,0.23809200808575567,0.0039198639683443
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,77,0.14285715,-0.75562406,1,0,80117126,0,0.06753602028128528,0.004736614029631007
0.47130951,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64,1,-0.014970981,0,0,5522780,0,0.14797798346939464,0.0080456083847146
0.47130695,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64,1,-0.042617455,0,0,5522779,0,0.165979456961551,0.008691263545317615
0.49630156,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,32,0.5714286,-0.52297485,1,0,78135151,0,0.043380780583320996,0.002091554351289354
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,-0.33923131,1,0,3594135,1,-0.12429115094832724,0.009451063521328242
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46,0,0.64567405,1,0,80117831,1,0.18093200420195044,0.005592955125493555
1.2317967,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,0,-0.061488252,0,1,10463265,0,0.1054833449883623,0.006951388783247469
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,0.2857143,-0.54025388,1,1,80117131,0,0.08362168781302168,0.009893140980763946
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,0.2857143,-0.26033339,1,1,80117130,0,0.11206942843738774,0.010130506087520839
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,-0.50511014,0,0,78136169,1,0.04721703206918715,0.0032491928529279155
0.51113337,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0,-0.53493398,1,1,80117765,0,0.08177286023237604,0.00410961848414298
0.51111805,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0,-0.19280893,1,1,80117764,0,0.13340736597562097,0.006821361763719254
0.51111269,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0,-0.44508299,1,1,80117763,0,0.04980169502831641,0.0021871996363533094
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,0,-0.16644092,0,1,10462818,0,0.08831272230423232,0.0013899741321425785
1.0386297,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,-0.22391123,1,1,42124561,0,0.151913006819383,0.0025103175858006725
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3.9822385,1,0,78135126,0,0.12619726589669822,0.01349625101555547
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,-0.4619312,1,0,78135127,0,0.04079225536172421,0.008141787972247001
1.2369374,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,50,0.5714286,-0.66407734,1,1,78133932,1,0.07448363213558183,0.007675109907925265
1.2137667,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,50,0.42857143,-0.63701648,1,1,78134575,0,0.08520127271308622,0.009680732601480294
1.2189158,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,-0.30123368,0,0,42123790,0,0.0661136439967047,0.007360581519326041
0.23951516,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48,0,-0.6018728,1,1,80117378,0,0.13097337792061342,0.010476694765214302
1.4635818,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,-0.069678254,1,1,78134471,0,0.07122870646557261,0.006655684571330408
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72,0,-0.60532856,1,0,78133231,1,0.09087118917488284,0.00961065114173812
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,-0.55349147,1,1,42125455,0,0.06907965423615907,0.008059609326839518
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,0.14285715,-0.52067995,1,0,10463058,0,0.03656146280347314,0.004041001481722012
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,-0.54303986,1,1,5514375,0,0.060998960901867,0.008907715446236794
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,-0.54995143,1,1,5514373,0,0.0643052186224716,0.009061877495741201
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,-0.53267241,1,1,5514372,0,0.05973064143912838,0.00907121173249279
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,-0.30467325,1,1,42126603,0,-0.011182196812410953,0.007325302619339676
0.50857192,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,0.15494926,1,0,5520111,1,0.1232020568831974,0.011186953040474712
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0.14285715,0.86179829,0,0,80118586,1,0.09046499301877832,0.005460368112608379
0.47129545,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,21,0.14285715,-0.58863521,1,1,78131733,0,0.05916584294440815,0.008257735509196035
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.2857143,0.0063495245,1,1,42124390,0,0.16966360555269813,0.002398321458064614
1.2343637,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0,-0.47459349,1,0,78132606,0,0.035155804276304325,0.004762532392109966
1.2214911,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.2857143,0.43428412,1,1,5524276,0,0.21137253710771095,0.0021507492802110223
0.23952083,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,-0.57481194,0,0,80118025,0,0.11434896479153113,0.006344345697341973
0.27953571,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,-0.64392811,0,1,78133547,0,0.1197607569285297,0.01276330827747869
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,0,-0.14629172,1,1,10463757,0,0.13123650781900859,0.010143972171445078
0.47383749,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,2.4490206,0,1,42125993,0,0.2766694683459686,0.005177805541341175
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0.90081829,0,1,42125994,0,0.2545269253891147,0.003593420414234556
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,1.5435987,0,1,42125995,0,0.2773267330543178,0.004274600504252584
0.47383735,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,2.5526948,0,1,42125992,0,0.2771113759252265,0.005328529352350232
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,0.14285715,-0.047665015,0,1,10463989,1,0.09092388877811299,0.0064636197556966965
1.2544706,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.85714287,0.011514536,0,1,42124893,0,0.0590735421935921,0.009604099022432882
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0.14285715,0.32024249,1,0,10463218,1,-0.1021738184844983,0.011637240224007615
1.2240727,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.2857143,-0.55062127,1,0,3591748,0,0.09552440982650734,0.005391131597602473
1.2343706,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,-0.059896465,1,1,3594044,1,0.07937369699154058,0.002957979141342571
0.23178835,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-0.12656294,1,0,78132505,0,0.14317775208149902,0.001931517489514204
1.2395158,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0.14285715,-0.50165433,1,1,78133667,0,-0.001789349155272852,0.0014679260539402056
1.2656891,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0.84898114,0,0,42125217,0,0.14337367376634194,0.003792607277359485
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,-0.17335251,1,0,5514497,0,0.17839617225615054,0.0050950319952805636
1.1655411,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-0.43077809,1,1,5514287,1,0.02227933936000539,0.008903543186223129
0.48881415,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,50,0.14285715,0.039730441,0,1,78133594,0,0.05085466306983174,0.0023557727422858607
0.48881024,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,50,0.14285715,0.20560925,0,1,78133592,0,0.08242975131707624,0.004459403257737333
0.51861006,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,50,0.14285715,-0.19180873,0,1,78133593,0,0.07746394531779222,0.009935294011284162
1.0103,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,52,0,-0.36171278,0,1,10462553,1,-0.01056249725163525,0.012827949032844418
1.1545306,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,0,0.21656823,0,1,10462399,0,0.1455341083129577,0.007610327601404171
1.0257542,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,-0.33290535,1,0,78133610,0,0.011761890343656534,0.008403424380390498
1.2432547,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.14285715,-0.32412967,1,0,42124874,1,0.0857990937734989,0.004409536957052618
1.1081759,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.14285715,-0.37596679,1,0,42124875,1,0.04952584383725782,0.004120006899396476
1.2432766,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.14285715,-0.52802241,1,0,42124876,1,0.06575086369590791,0.005468290332752317
0.27797928,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,-0.1629851,1,1,3591895,1,0.13092117491761054,0.006556334900332441
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.2857143,-0.48091948,1,0,42124976,0,0.10236583462599379,0.005320039643621764
1.0643868,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53,0,-0.37437505,1,0,78131789,0,-0.0089766165263422,0.008923988339774105
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.14285715,0.28222856,1,0,42124687,0,0.20119229500485775,0.004632770977196721
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0.38244697,1,0,5514508,0,0.18955922499390623,0.0039037901175517408
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0.12326135,1,0,5514510,0,0.1400261284634934,0.0052746062468286324
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0.33406568,1,0,5514509,0,0.1881148390862139,0.0031178068173198115
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,-0.43657961,1,0,5514511,0,-0.0024399952036259355,0.005497611172694087
1.2742513,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,42,0.2857143,-0.19754317,1,1,10462434,0,0.12288483417926756,0.003543260632745307
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,-0.60346454,1,1,5524225,0,0.11463909315649895,0.00929048672843017
0.50520533,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,0,3.3101025,0,1,10463830,0,0.10379787018161897,0.007903651726020328
0.50520664,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,0,8.9534378,0,1,10463831,0,0.10379787018161897,0.007903651726020328
0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0.5714286,-0.48266608,1,1,5522848,0,0.017465072405203497,0.008565140267856675
0.47130001,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,-0.44853878,1,0,5521235,0,0.17099149862668248,0.011052553150619333
1.1777054,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.71428573,-0.18589734,0,0,3595233,1,0.15389064652012416,0.008712430077294928
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.42857143,0.78561562,0,1,5522782,0,0.15115554261024247,0.0031988949009845945
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0.14285715,-0.67444474,1,1,10462414,1,0.0721710196478855,0.014946575881441462
1.2369452,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0.33809087,1,1,80117102,0,0.12859630883532477,0.00493121556089177
1.2369442,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0.69058341,1,1,80117101,0,0.13553943302717428,0.003686303364249966
0.88488752,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,0,-0.46481761,0,0,78136432,1,0.037108184837839994,0.006163901580251948
0.51598734,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,0,0.53508818,1,1,10463313,0,0.11517435834013462,0.002306600883498419
1.2369404,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,0,0.012675495,1,0,80115949,0,0.08708667562016585,0.007001708714981589
1.2395185,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.14285715,0.19237758,1,1,42124986,1,0.10813173975882508,0.005005655647282092
1.2395215,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.14285715,-0.097910352,1,1,42124987,1,0.10867394783425825,0.0029909760224600974
1.4713182,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.14285715,-0.43657961,1,1,42124988,1,0.048459607233046105,0.005250207900014544
1.4713182,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.14285715,-0.43657961,1,1,42124984,1,0.048459607233046105,0.005250207900014544
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0.14285715,-0.62203819,1,1,78133387,0,0.13901538021185633,0.00517689455117158
1.01288,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0.5714286,-0.39510992,0,1,78132692,1,0.09687951569938727,0.004152091140694492
0.47130880000000003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,-0.50569576,1,1,3594073,1,0.01787370843049687,0.006019885679250902
0.47131547,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,-0.1601149,1,1,3594072,1,0.14144370145725135,0.004773339620622214
1.3347857,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,-0.64392811,0,1,80117970,0,0.13522493078517567,0.004996871398031234
1.1527491,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,41,0.42857143,0.27877274,1,0,42124247,0,0.1809080363427787,0.006819123130979018
1.2369401,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0.42857143,-0.28611577,1,0,78132852,1,0.1277244697421547,0.0024571108453701864
1.4043481,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.42857143,0.15335758,1,1,5523055,0,0.20655811514538724,0.0049263624634837255
1.2240655,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,0.013261117,1,1,10462396,0,-0.14308870332776297,0.016822093237987612
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,-0.47618526,1,1,42126077,0,0.015810343517845736,0.010998948976216746
0.47131452,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,0,-0.35119051,1,1,3586673,0,-0.05958310290966268,0.0036323819436799272
