prenda,val_pren,genero,edad,pres_antes,ahorros,cta_tanda,rec_cel,prestamo,des_c,faltas,tentado,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_prenda_tipo5,dummy_educacion2,dummy_educacion3,dummy_educacion4,dummy_educacion5,dummy_plan_gasto2,dummy_plan_gasto3
5514747,,,,,,,,600,1,,,,,,,,,,,,
5528354,,,,,,,,1240,0,,,,,,,,,,,,
5526357,,,,,,,,910,0,,,,,,,,,,,,
5526356,,,,,,,,2000,0,,,,,,,,,,,,
5526358,,,,,,,,800,0,,,,,,,,,,,,
5523788,,1,45,1,,,,250,0,,0,,,,,,,,,0,1
5523787,,1,45,1,,,,880,0,,0,,,,,,,,,0,1
5522686,1092.666870117188,1,45,1,1,0,0,440,1,0,0,0,1,0,0,,,,,0,1
5522687,,1,45,1,,,,1430,1,,0,,,,,,,,,0,1
78133650,,,,,,,,360,0,,,,,,,,,,,,
10463421,2310,0,,0,0,0,0,770,0,0,1,0,1,0,0,,,,,0,1
42124869,1140.659423828125,1,31,0,1,1,1,470,1,0,0,0,1,0,0,0,0,0,1,0,1
42123492,,,,,,,,440,0,,,1,0,0,0,,,,,,
42123493,,,,,,,,420,0,,,1,0,0,0,,,,,,
80119065,,,,,,,,200,0,,,,,,,,,,,,
42124153,2700,1,73,1,,,,2940,1,,1,0,0,0,0,1,0,0,0,0,1
42123588,2000,1,73,1,0,0,1,800,1,0,1,0,0,1,0,1,0,0,0,0,1
3592357,,,,,,,,2910,0,,,0,1,0,0,,,,,,
3586669,3000,1,61,1,,,,1020,0,,1,0,1,0,0,0,1,0,0,0,0
3594959,,1,61,1,,,,1190,1,,1,,,,,0,1,0,0,0,0
3594348,5025.77685546875,1,61,1,0,0,0,2880,1,.14285715,1,0,0,0,1,0,1,0,0,0,0
5528090,,,,,,,,1570,1,,,,,,,,,,,,
3598357,,,,,,,,3440,0,,,,,,,,,,,,
5524736,,,,,,,,3510,1,,,,,,,,,,,,
5524735,,,,,,,,2910,1,,,,,,,,,,,,
5528072,,,,,,,,3310,1,,,,,,,,,,,,
78134343,700,,,,,,,260,1,,,1,0,0,0,,,,,,
78135180,3000,,,,,,,2660,1,,,1,0,0,0,,,,,,
78131726,3000,,,,,,,1500,1,,,0,1,0,0,,,,,,
78135179,3000,,,,,,,1500,1,,,1,0,0,0,,,,,,
78134958,2000,1,44,1,0,0,0,1720,1,0,0,1,0,0,0,1,0,0,0,0,0
42124251,3000,,,,,,,3390,0,,,0,1,0,0,,,,,,
80119593,,,,,,,,500,1,,,,,,,,,,,,
42124332,1770.373413085938,,,1,1,0,1,900,0,.14285715,1,1,0,0,0,1,0,0,0,0,1
42124330,1498.416015625,,,1,1,0,1,730,0,.14285715,1,1,0,0,0,1,0,0,0,0,1
42124331,2682.23046875,,,1,1,0,1,1470,0,.14285715,1,1,0,0,0,1,0,0,0,0,1
3599151,,,,,,,,990,1,,,,,,,,,,,,
3596329,,,,,,,,1490,1,,,,,,,,,,,,
3599150,,,,,,,,2080,0,,,,,,,,,,,,
3598901,,,,,,,,1660,0,,,,,,,,,,,,
3598902,,,,,,,,990,0,,,,,,,,,,,,
5524924,,,,,,,,1800,1,,,,,,,,,,,,
5486413,,,,,,,,2300,1,,,,,,,,,,,,
3594863,,,,,,,,2000,0,,,,,,,,,,,,
78134815,1000,1,81,1,0,0,0,830,1,0,0,1,0,0,0,0,0,0,0,0,0
5523310,,,,,,,,810,1,,,,,,,,,,,,
5523309,,,,,,,,630,1,,,,,,,,,,,,
10462099,3000,0,40,,,,0,3120,0,.14285715,,0,0,0,0,0,1,0,0,,
78134951,1500,1,51,1,0,1,1,9550,1,0,0,0,0,0,1,1,0,0,0,0,1
78133015,3100,1,51,1,,,,3180,0,,0,0,1,0,0,1,0,0,0,0,1
78136452,,1,51,1,,,,6060,1,,0,,,,,1,0,0,0,0,1
80119121,,1,50,1,,,,530,1,,1,,,,,0,0,1,0,0,1
80119564,1500,1,50,1,,,,630,1,,1,0,1,0,0,0,0,1,0,0,1
80117361,,1,50,1,,,,660,1,,1,,,,,0,0,1,0,0,1
80117111,3000,1,50,1,0,0,1,1280,1,.14285715,1,0,1,0,0,0,0,1,0,0,1
80119122,,1,50,1,,,,580,0,,1,,,,,0,0,1,0,0,1
80117724,,1,50,1,,,,1680,1,,1,,,,,0,0,1,0,0,1
3596907,,,,,,,,840,1,,,,,,,,,,,,
3595089,,,,,,,,840,1,,,,,,,,,,,,
3591973,,,,,,,,390,0,,,,,,,,,,,,
5524220,600,1,22,0,0,0,1,370,0,1,1,0,1,0,0,,,,,0,0
5528595,,,,,,,,5270,1,,,,,,,,,,,,
10463537,,,,,,,,1570,1,,,,,,,,,,,,
78134335,1500,0,37,1,0,0,0,1280,0,.2857143,0,0,1,0,0,0,0,0,1,0,1
78132677,,,,,,,,860,1,,,1,0,0,0,,,,,,
5523173,,,,,,,,2500,1,,,,,,,,,,,,
3595709,,,,,,,,7850,0,,,,,,,,,,,,
3595710,,,,,,,,7780,1,,,,,,,,,,,,
3595701,,,,,,,,11220,0,,,,,,,,,,,,
3595706,,,,,,,,9020,0,,,,,,,,,,,,
3595707,,,,,,,,2300,0,,,,,,,,,,,,
3595705,,,,,,,,8910,0,,,,,,,,,,,,
3595708,,,,,,,,2780,0,,,,,,,,,,,,
5486078,,,,,,,,1740,0,,,,,,,,,,,,
5523607,,,,,,,,280,1,,,,,,,,,,,,
5523608,,,,,,,,380,0,,,,,,,,,,,,
5525023,,,,,,,,730,0,,,,,,,,,,,,
80119496,,,,,,,,990,1,,,,,,,,,,,,
5525266,,,,,,,,1280,1,,,,,,,,,,,,
5525265,,,,,,,,1280,0,,,,,,,,,,,,
3594607,,,,,,,,1270,0,,,,,,,,,,,,
3594678,,,,,,,,1310,0,,,,,,,,,,,,
80117473,,,,,,,,1830,0,,,,,,,,,,,,
80117277,,,,,,,,2920,1,,,0,1,0,0,,,,,,
80117276,,,,,,,,710,0,,,0,1,0,0,,,,,,
80117275,5010,,,,,,,1670,1,,,0,1,0,0,,,,,,
10462438,6000,1,39,1,0,1,1,2000,1,.14285715,0,1,0,0,0,1,0,0,0,0,1
5524352,,,,,,,,3130,1,,,,,,,,,,,,
78134850,3030,,,,,,,1010,1,,,0,1,0,0,,,,,,
80117948,1000,0,29,1,0,0,0,1200,0,0,0,1,0,0,0,0,0,0,1,0,1
42124797,7000,,,,,,,9360,1,,,0,1,0,0,,,,,,
42125693,1000,0,39,1,,,,800,1,,1,0,1,0,0,0,1,0,0,0,1
42123799,2500,0,39,1,1,1,1,1770,1,1,1,1,0,0,0,0,1,0,0,0,1
42123800,2500,0,39,1,1,1,1,880,1,1,1,1,0,0,0,0,1,0,0,0,1
80119445,,,,,,,,510,0,,,,,,,,,,,,
3596379,,,,,,,,1390,0,,,,,,,,,,,,
42126589,3500,,,,,,,3250,0,,,0,1,0,0,,,,,,
42124609,20000,1,63,0,0,1,0,13220,1,.14285715,0,0,0,0,0,0,0,0,1,0,1
42126066,,1,63,0,,,,990,1,,0,,,,,0,0,0,1,0,1
5527632,,,,,,,,4860,1,,,,,,,,,,,,
80118817,500,0,50,1,1,1,1,470,1,0,1,1,0,0,0,0,1,0,0,0,1
42124430,3210,,,,,,,1070,1,,,0,1,0,0,,,,,,
3594885,,,,,,,,440,0,,,,,,,,,,,,
3599034,,,,,,,,990,1,,,,,,,,,,,,
3594884,,,,,,,,1020,0,,,,,,,,,,,,
78134238,5014.763671875,1,30,1,0,1,1,3150,1,.14285715,0,1,0,0,0,0,0,0,1,1,0
10463611,29970,0,27,1,1,1,0,9990,1,0,1,0,1,0,0,0,0,0,1,0,1
10463612,21780,0,27,1,1,1,0,7260,1,0,1,0,1,0,0,0,0,0,1,0,1
10463610,,0,27,1,,,,8360,1,,1,,,,,0,0,0,1,0,1
80117050,800,1,60,1,0,0,0,440,0,0,0,0,1,0,0,1,0,0,0,1,0
80118999,,1,60,1,,,,1900,1,,0,,,,,1,0,0,0,1,0
5524107,4822.7939453125,1,43,0,,,,3030,0,,,1,0,0,0,0,0,0,1,,
5486284,,,,,,,,3290,0,,,,,,,,,,,,
5528231,,,,,,,,290,0,,,,,,,,,,,,
3601496,,,,,,,,4230,0,,,,,,,,,,,,
3598016,,,,,,,,3340,0,,,,,,,,,,,,
3601054,,,,,,,,4400,0,,,,,,,,,,,,
3598018,,,,,,,,3230,0,,,,,,,,,,,,
3598017,,,,,,,,2920,0,,,,,,,,,,,,
5524167,1000,1,49,1,0,1,0,3810,0,.2857143,1,0,1,0,0,0,0,0,1,0,1
5528295,,1,49,1,,,,2480,0,,1,,,,,0,0,0,1,0,1
5524165,,1,49,1,,,,1420,0,,1,,,,,0,0,0,1,0,1
5524168,1000,1,49,1,0,1,0,2150,0,.2857143,1,0,1,0,0,0,0,0,1,0,1
5526077,,1,49,1,,,,1240,0,,1,,,,,0,0,0,1,0,1
5524164,,1,49,1,,,,510,0,,1,,,,,0,0,0,1,0,1
5524169,1000,1,49,1,0,1,0,1830,0,.2857143,1,0,1,0,0,0,0,0,1,0,1
3594855,,,,,,,,790,1,,,,,,,,,,,,
3598358,,,,,,,,1970,0,,,,,,,,,,,,
3596241,,,,,,,,1460,1,,,,,,,,,,,,
3594854,,,,,,,,1420,0,,,,,,,,,,,,
3596242,,,,,,,,1240,1,,,,,,,,,,,,
80118694,,,,,,,,550,1,,,,,,,,,,,,
5526333,,,,,,,,730,0,,,,,,,,,,,,
5524954,,,,,,,,2900,1,,,,,,,,,,,,
5514179,,,,,,,,2520,1,,,,,,,,,,,,
10463200,810,0,34,1,0,1,1,270,1,.42857143,1,,,,,0,0,1,0,1,0
80116965,1200,1,35,,,,,900,1,,,0,1,0,0,0,0,1,0,,
80119159,,1,35,,,,,970,1,,,,,,,0,0,1,0,,
80117760,,1,35,,,,,780,1,,,,,,,0,0,1,0,,
80117759,2000,1,35,,,,,1220,1,,,1,0,0,0,0,0,1,0,,
80119158,,1,35,,,,,220,1,,,,,,,0,0,1,0,,
80119223,1500,1,35,,,,,1120,1,,,0,0,0,0,0,0,1,0,,
80118327,1500,1,35,,,,,1470,0,,,0,1,0,0,0,0,1,0,,
78133190,,,,,,,,4020,1,,,,,,,,,,,,
78133298,2375.17724609375,1,68,1,0,0,0,1500,0,0,1,1,0,0,0,0,1,0,0,0,0
5528529,,1,,1,,,,3390,0,,0,,,,,0,1,0,0,0,1
5514542,5000,1,,1,0,0,0,3390,1,.2857143,0,,,,,0,1,0,0,0,1
80117770,900,,,,,,,580,0,,,1,0,0,0,,,,,,
3598074,,,,,,,,1330,0,,,,,,,,,,,,
3598611,,,,,,,,1120,0,,,,,,,,,,,,
3598068,,,,,,,,1440,0,,,,,,,,,,,,
3598612,,,,,,,,1310,0,,,,,,,,,,,,
3601390,,,,,,,,780,1,,,,,,,,,,,,
3586606,,,,,,,,2040,0,,,,,,,,,,,,
3586609,,,,,,,,2190,1,,,,,,,,,,,,
3598614,,,,,,,,650,0,,,,,,,,,,,,
3586608,,,,,,,,1320,1,,,,,,,,,,,,
3586607,,,,,,,,1680,1,,,,,,,,,,,,
3598067,,,,,,,,1340,0,,,,,,,,,,,,
3598615,,,,,,,,1310,0,,,,,,,,,,,,
3586605,,,,,,,,2630,1,,,,,,,,,,,,
3598073,,,,,,,,1310,0,,,,,,,,,,,,
3598630,,,,,,,,3720,0,,,,,,,,,,,,
3598069,,,,,,,,1930,0,,,,,,,,,,,,
3601397,,,,,,,,1280,1,,,,,,,,,,,,
5523791,,,,,,,,780,0,,,,,,,,,,,,
5514987,,,,,,,,2810,0,,,,,,,,,,,,
5524973,,,,,,,,2620,0,,,,,,,,,,,,
5486409,,,,,,,,2580,0,,,,,,,,,,,,
5527828,,,,,,,,4110,0,,,,,,,,,,,,
5514986,,,,,,,,1570,0,,,,,,,,,,,,
5514988,,,,,,,,2770,0,,,,,,,,,,,,
5524971,,,,,,,,2340,0,,,,,,,,,,,,
5514985,,,,,,,,3800,0,,,,,,,,,,,,
5524970,,,,,,,,580,0,,,,,,,,,,,,
5514984,,,,,,,,1670,0,,,,,,,,,,,,
5527826,,,,,,,,2680,0,,,,,,,,,,,,
5514989,,,,,,,,2050,0,,,,,,,,,,,,
5524968,,,,,,,,3180,0,,,,,,,,,,,,
5526642,,,,,,,,4750,0,,,,,,,,,,,,
5524972,,,,,,,,2450,0,,,,,,,,,,,,
5527827,,,,,,,,2890,0,,,,,,,,,,,,
5524969,,,,,,,,2160,0,,,,,,,,,,,,
3595416,8000,1,37,1,1,0,0,4430,0,.2857143,1,0,0,0,1,0,0,0,1,0,1
3595417,8000,1,37,1,1,0,0,3290,0,.2857143,1,0,0,0,1,0,0,0,1,0,1
3591889,,,,,,,,4270,0,,,,,,,,,,,,
3586593,,,,,,,,2490,1,,,,,,,,,,,,
3594983,,,,,,,,1130,1,,,,,,,,,,,,
3599469,,,,,,,,2450,1,,,,,,,,,,,,
3596091,,,,,,,,1560,0,,,,,,,,,,,,
3596092,,,,,,,,1450,0,,,,,,,,,,,,
78134119,300,1,18,,,,,230,1,,,1,0,0,0,,,,,,
5523864,,,,,,,,1640,0,,,,,,,,,,,,
3597057,,,,,,,,2110,1,,,,,,,,,,,,
42125046,2000,,,,,,,3320,1,,,0,1,0,0,,,,,,
5522692,1000,1,56,1,1,0,0,780,0,0,1,0,0,0,0,0,0,0,1,0,1
3601091,,,,,,,,4270,0,,,,,,,,,,,,
3592117,2520,0,31,1,1,1,0,840,0,.2857143,1,0,1,0,0,0,0,1,0,0,1
3595439,1500,0,31,1,,,,5910,0,,1,0,1,0,0,0,0,1,0,0,1
3592119,3000,0,31,1,1,1,0,1020,0,.2857143,1,0,1,0,0,0,0,1,0,0,1
3592118,2190,0,31,1,1,1,0,730,0,.2857143,1,0,1,0,0,0,0,1,0,0,1
3586635,2310,1,56,1,0,0,1,770,1,1,1,0,1,0,0,0,0,1,0,1,0
3597516,,1,56,1,,,,770,0,,1,,,,,0,0,1,0,1,0
3597515,,1,56,1,,,,500,0,,1,,,,,0,0,1,0,1,0
3586634,1500,1,56,1,0,0,1,500,1,1,1,0,1,0,0,0,0,1,0,1,0
10462663,2190,1,56,1,0,0,0,730,1,.14285715,1,0,1,0,0,0,0,1,0,1,0
3594361,,,,,,,,870,0,,,,,,,,,,,,
3594360,,,,,,,,620,0,,,,,,,,,,,,
78133198,2190,,,,,,,730,1,,,0,1,0,0,,,,,,
78136098,,,,,,,,290,1,,,,,,,,,,,,
78133819,500,,,,,,,370,1,,,0,1,0,0,,,,,,
78133140,,,,,,,,290,0,,,,,,,,,,,,
3599313,,,,,,,,12740,1,,,,,,,,,,,,
3601623,,,,,,,,2680,0,,,,,,,,,,,,
3597195,,,,,,,,17530,1,,,,,,,,,,,,
3601544,,,,,,,,590,0,,,,,,,,,,,,
3594124,750,1,46,0,0,1,0,250,1,0,1,1,0,0,0,0,1,0,0,0,1
5527628,,,,,,,,2980,1,,,,,,,,,,,,
78136307,1500,0,41,1,0,0,0,1310,0,.14285715,1,1,0,0,0,0,0,0,1,0,1
42124665,8000,,,,,,,4680,1,,,0,1,0,0,,,,,,
80117197,,,,,,,,430,1,,,,,,,,,,,,
42126590,700,,,,,,,870,0,,,0,0,1,0,,,,,,
42125905,2500,,,,,,,1310,0,,,0,0,1,0,,,,,,
42124966,1092.666870117188,1,59,1,0,1,0,440,1,.2857143,0,0,1,0,0,0,1,0,0,1,0
5521211,,,,,,,,560,0,,,,,,,,,,,,
5521209,,,,,,,,1260,0,,,,,,,,,,,,
5521210,,,,,,,,2120,0,,,,,,,,,,,,
5521208,,,,,,,,430,0,,,,,,,,,,,,
3594347,,,,,,,,3260,1,,,,,,,,,,,,
3598989,,,,,,,,3710,0,,,,,,,,,,,,
3600856,,,,,,,,4090,0,,,,,,,,,,,,
5514231,10435.203125,1,48,1,0,0,1,6280,1,.2857143,1,0,1,0,0,0,0,1,0,1,0
5514230,6835.76708984375,1,48,1,0,0,1,4030,1,.2857143,1,0,1,0,0,0,0,1,0,1,0
5526561,,1,48,1,,,,4100,0,,1,,,,,0,0,1,0,1,0
5526560,,1,48,1,,,,6280,0,,1,,,,,0,0,1,0,1,0
3595825,3000,0,31,1,1,0,1,1460,1,0,1,0,1,0,0,0,0,0,1,0,1
3599111,,,,,,,,10000,1,,,,,,,,,,,,
3599112,,,,,,,,10000,1,,,,,,,,,,,,
42124334,999.3179321289063,0,31,1,1,1,0,180,0,0,0,0,1,0,0,0,0,1,0,0,1
3586659,1671.28759765625,1,39,1,0,0,1,1060,0,.14285715,0,1,0,0,0,,,,,0,1
42126034,15500,,,,,,,7560,1,,,0,1,0,0,,,,,,
42126032,15500,,,,,,,5510,1,,,0,1,0,0,,,,,,
42126033,10950,,,,,,,3650,1,,,0,1,0,0,,,,,,
42126035,13590,,,,,,,4530,1,,,0,1,0,0,,,,,,
42126065,10000,,,,,,,7920,0,,,0,1,0,0,,,,,,
80117577,2520,,,,,,,840,0,,,1,0,0,0,,,,,,
80118702,2850,,,,,,,950,0,,,1,0,0,0,,,,,,
80118703,1860,,,,,,,620,0,,,1,0,0,0,,,,,,
80117208,6120,,,,,,,2040,0,,,1,0,0,0,,,,,,
80117209,4380,,,,,,,1460,0,,,1,0,0,0,,,,,,
80117578,2970,,,,,,,990,0,,,1,0,0,0,,,,,,
80117902,500,,,,,,,950,0,,,1,0,0,0,,,,,,
80118701,2400,,,,,,,800,0,,,1,0,0,0,,,,,,
80119429,,,,,,,,3320,0,,,,,,,,,,,,
80117579,1740,,,,,,,580,0,,,1,0,0,0,,,,,,
80117206,5130,,,,,,,1710,0,,,1,0,0,0,,,,,,
80117575,2580,,,,,,,860,0,,,1,0,0,0,,,,,,
80119428,,,,,,,,2490,0,,,,,,,,,,,,
80117207,5580,,,,,,,1860,0,,,1,0,0,0,,,,,,
80117576,2400,,,,,,,800,0,,,1,0,0,0,,,,,,
10462700,1500,,,,,,,830,1,,,1,0,0,0,,,,,,
10463014,,,,,,,,1500,1,,,,,,,,,,,,
80117545,1572.591674804688,1,,1,0,1,1,740,0,.42857143,0,0,1,0,0,0,0,0,1,0,1
3599152,,,,,,,,3790,1,,,,,,,,,,,,
3601308,,,,,,,,5530,0,,,,,,,,,,,,
3599049,,,,,,,,3470,1,,,,,,,,,,,,
3599050,,,,,,,,2680,1,,,,,,,,,,,,
42124598,14154.876953125,1,30,1,0,1,1,8510,0,.42857143,1,0,0,0,0,0,0,1,0,0,0
78135072,240,,,,,,,80,1,,,0,0,0,0,,,,,,
78132843,,,,,,,,660,0,,,,,,,,,,,,
42125347,,,,,,,,1510,0,,,,,,,,,,,,
42125348,,,,,,,,1610,0,,,,,,,,,,,,
42125349,,,,,,,,2590,1,,,,,,,,,,,,
80117867,2880,1,,1,0,1,0,960,0,.2857143,1,0,1,0,0,0,1,0,0,0,0
80117868,4590,1,,1,0,1,0,1530,0,.2857143,1,0,1,0,0,0,1,0,0,0,0
80117869,8000,1,,1,0,1,0,2910,0,.2857143,1,0,1,0,0,0,1,0,0,0,0
42126610,1527.310180664063,0,19,0,0,0,0,970,0,0,1,1,0,0,0,0,1,0,0,0,0
10462467,8451.513671875,0,26,1,0,0,0,5040,0,0,1,0,1,0,0,0,0,0,1,0,1
3591781,,1,68,1,,,,400,1,,0,,,,,0,0,0,0,0,1
3597061,,1,68,1,,,,1530,1,,0,,,,,0,0,0,0,0,1
3597062,,1,68,1,,,,430,1,,0,,,,,0,0,0,0,0,1
3591780,2057.863525390625,1,68,1,0,0,0,1100,1,0,0,1,0,0,0,0,0,0,0,0,1
80118831,1789.188110351563,1,34,1,0,1,1,730,1,0,1,0,1,0,0,0,0,1,0,0,1
42123896,,,,,,,,2140,0,,,,,,,,,,,,
10463754,4000,,,,,,,1820,1,,,0,1,0,0,,,,,,
10463739,,,,,,,,2940,1,,,,,,,,,,,,
5527681,,,,,,,,1260,0,,,,,,,,,,,,
42125752,,,,,,,,930,0,,,,,,,,,,,,
10463498,1000,,,,,,,380,1,,,0,1,0,0,,,,,,
10462769,,,,,,,,1000,1,,,,,,,,,,,,
3598122,,,,,,,,2740,1,,,,,,,,,,,,
3591726,,,,,,,,2740,1,,,,,,,,,,,,
10463110,2000,,,,,,,1390,0,,,0,1,0,0,,,,,,
10464004,2400,,,,,,,800,1,,,0,1,0,0,,,,,,
10463111,870,,,,,,,290,0,,,0,1,0,0,,,,,,
10462821,1530,,,,,,,510,0,,,0,1,0,0,,,,,,
10462820,1700,,,,,,,1060,0,,,0,1,0,0,,,,,,
10464003,2310,,,,,,,770,1,,,0,1,0,0,,,,,,
10463109,2000,,,,,,,950,0,,,0,1,0,0,,,,,,
10463237,1200,,,,,,,1530,0,,,0,1,0,0,,,,,,
10463192,5000,0,60,1,0,0,0,2090,0,0,1,0,1,0,0,0,0,0,1,0,1
10463191,5000,0,60,1,0,0,0,3140,0,0,1,0,1,0,0,0,0,0,1,0,1
5525028,,,,,,,,9270,0,,,,,,,,,,,,
42126612,,,,,,,,1030,0,,,,,,,,,,,,
3598076,,,,,,,,3200,1,,,,,,,,,,,,
42125178,4788.087890625,0,62,1,0,0,0,2750,0,0,1,0,1,0,0,0,0,0,1,0,1
42125177,8307.5361328125,0,62,1,0,0,0,4950,0,0,1,0,1,0,0,0,0,0,1,0,1
5514262,2724.4111328125,1,30,1,1,0,0,1460,1,0,1,0,1,0,0,0,0,1,0,0,1
5528328,,1,30,1,,,,3590,0,,1,,,,,0,0,1,0,0,1
5526011,,1,30,1,,,,1680,1,,1,,,,,0,0,1,0,0,1
5514768,,1,30,1,,,,3540,0,,1,,,,,0,0,1,0,0,1
5526612,,1,30,1,,,,1980,0,,1,,,,,0,0,1,0,0,1
5514927,,,,,,,,730,0,,,,,,,,,,,,
3595235,1200,,,,,,,2460,0,,,1,0,0,0,,,,,,
3594510,215.5157623291016,1,39,1,1,0,0,150,0,.5714286,1,1,0,0,0,0,0,1,0,0,1
42125749,4000,1,33,1,,,,3780,1,,1,1,0,0,0,0,0,0,1,0,1
42125848,3000,1,33,1,,,,1760,1,,1,0,1,0,0,0,0,0,1,0,1
42124516,1500,1,33,1,1,1,0,2590,1,0,1,0,1,0,0,0,0,0,1,0,1
78132709,663.445556640625,1,42,1,0,0,0,430,1,.14285715,1,1,0,0,0,,,,,1,0
78132711,1031.387939453125,1,42,1,0,0,0,660,0,.14285715,1,1,0,0,0,,,,,1,0
78132707,983.3954467773438,1,42,1,0,0,0,630,0,.14285715,1,1,0,0,0,,,,,1,0
78132708,1191.36279296875,1,42,1,0,0,0,760,0,.14285715,1,1,0,0,0,,,,,1,0
78132706,1495.315185546875,1,42,1,0,0,0,950,0,.14285715,1,1,0,0,0,,,,,1,0
78132710,583.4581298828125,1,42,1,0,0,0,380,1,.14285715,1,1,0,0,0,,,,,1,0
42124081,,,,,,,,1160,1,,,,,,,,,,,,
42124434,1830,,,,,,,610,1,,,0,1,0,0,,,,,,
42123793,,,,,,,,1440,0,,,0,1,0,0,,,,,,
42124435,1890,,,,,,,630,1,,,0,1,0,0,,,,,,
42125568,,,,,,,,1590,0,,,0,1,0,0,,,,,,
42124311,1000,,,,,,,670,0,,,0,1,0,0,,,,,,
42125326,2220,,,,,,,740,0,,,0,1,0,0,,,,,,
42124634,2000,,,,,,,1200,1,,,0,1,0,0,,,,,,
5521228,600,0,33,1,1,0,0,780,0,0,1,1,0,0,0,0,0,0,1,0,1
3596770,,,,,,,,1190,0,,,,,,,,,,,,
5525856,,,,,,,,1440,0,,,,,,,,,,,,
5523259,,,,,,,,880,1,,,,,,,,,,,,
78135053,300,,,,,,,1670,0,,,0,0,0,1,,,,,,
5523979,,,,,,,,2990,1,,,,,,,,,,,,
5526562,,,,,,,,760,1,,,,,,,,,,,,
42124184,,,,,,,,470,0,,,1,0,0,0,,,,,,
42123517,2000,,,,,,,1140,0,,,0,1,0,0,,,,,,
5525770,,,,,,,,1420,0,,,,,,,,,,,,
5523385,,,,,,,,690,0,,,,,,,,,,,,
10462693,,1,,1,,1,0,510,0,0,1,,,,,0,0,1,0,0,0
3596975,,,,,,,,2560,1,,,,,,,,,,,,
3596978,,,,,,,,1060,1,,,,,,,,,,,,
3596976,,,,,,,,2880,1,,,,,,,,,,,,
3596977,,,,,,,,1140,1,,,,,,,,,,,,
3591975,,,,,,,,2880,1,,,,,,,,,,,,
80117335,700,,,,,,,6860,0,,,0,1,0,0,,,,,,
80117336,700,,,,,,,6320,0,,,0,1,0,0,,,,,,
80118924,4000,,,,,,,1570,0,,,0,1,0,0,,,,,,
80117337,700,,,,,,,5550,0,,,0,1,0,0,,,,,,
80118925,4000,,,,,,,1460,0,,,0,1,0,0,,,,,,
80117570,,0,60,1,,,,300,1,,0,0,1,0,0,1,0,0,0,0,1
80116702,1200,0,60,1,1,0,0,400,1,0,0,0,1,0,0,1,0,0,0,0,1
80118678,1000,0,60,1,0,0,0,400,1,.2857143,0,0,1,0,0,1,0,0,0,0,1
80118919,,0,60,1,,,,400,1,,0,,,,,1,0,0,0,0,1
80116972,2000,0,25,1,1,0,1,1060,0,0,1,0,0,0,1,0,0,0,1,0,1
3598514,,,,,,,,10710,0,,,,,,,,,,,,
3598568,,,,,,,,1020,0,,,,,,,,,,,,
3597010,,,,,,,,370,0,,,,,,,,,,,,
80118823,3300,1,30,1,1,1,1,3450,0,0,1,0,1,0,0,0,1,0,0,0,1
78133569,500,,,,,,,1290,0,,,1,0,0,0,,,,,,
78134841,3000,,,,,,,1360,1,,,1,0,0,0,,,,,,
78133570,500,,,,,,,3460,0,,,1,0,0,0,,,,,,
3595985,,,,,,,,2000,0,,,,,,,,,,,,
5522908,5370,1,44,1,0,0,0,1790,1,.2857143,1,0,1,0,0,0,0,0,1,0,1
5522909,4920,1,44,1,0,0,0,1640,0,.2857143,1,0,1,0,0,0,0,0,1,0,1
78132540,4000,1,71,,,,,1670,1,,,0,1,0,0,,,,,,
78132539,4000,1,71,,,,,1750,1,,,0,1,0,0,,,,,,
80118027,,,,,,,,1830,0,,,0,1,0,0,,,,,,
78132468,3588.27587890625,1,47,1,0,,0,2000,1,0,0,0,1,0,0,0,0,1,0,0,1
78132716,2500,1,27,1,0,1,0,1460,1,0,,0,1,0,0,0,0,1,0,0,1
78134436,4000,1,27,1,,,,4540,0,,,0,1,0,0,0,0,1,0,0,1
42124524,1000,1,53,1,,,,960,0,,0,0,0,0,1,0,0,0,1,0,0
42123807,2730,1,53,1,1,1,1,910,0,.14285715,0,1,0,0,0,0,0,0,1,0,0
42123805,4470,1,53,1,1,1,1,1490,0,.14285715,0,1,0,0,0,0,0,0,1,0,0
42123804,15120,1,53,1,1,1,1,5040,0,.14285715,0,1,0,0,0,0,0,0,1,0,0
42123803,1350,1,53,1,1,1,1,450,0,.14285715,0,1,0,0,0,0,0,0,1,0,0
42123801,5760,1,53,1,1,1,1,1920,0,.14285715,0,1,0,0,0,0,0,0,1,0,0
42123806,2070,1,53,1,1,1,1,690,0,.14285715,0,1,0,0,0,0,0,0,1,0,0
3599135,,1,45,1,,,,3500,1,,0,,,,,0,0,1,0,0,0
3594844,,1,45,1,,,,4450,1,,0,,,,,0,0,1,0,0,0
3594128,3766.959228515625,1,45,1,0,1,0,2370,1,0,0,1,0,0,0,0,0,1,0,0,0
3594129,4582.83154296875,1,45,1,0,1,0,2880,1,0,0,1,0,0,0,0,0,1,0,0,0
10462495,990,0,,1,0,0,0,330,0,.2857143,1,0,1,0,0,0,1,0,0,0,1
10463622,1500,0,,1,,,,990,0,,1,0,1,0,0,0,1,0,0,0,1
10462494,1500,0,,1,0,0,0,1190,1,.2857143,1,0,1,0,0,0,1,0,0,0,1
42125486,1890,,,,,,,630,1,,,0,1,0,0,,,,,,
5514720,,1,35,1,,,,500,0,,1,,,,,,,,,0,0
