eff_cost_loan,fee_arms,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,edad,faltas,val_pren_std,genero,masqueprepa,prenda,insample
-1.4285715,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,-.46364045,1,1,10463500,0
-1.2369435,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,30,.14285715,-.12901266,0,1,78133130,1
-1.1903884,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,-.3495988,0,0,5514514,0
-1.4285715,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,0,1.9813254,1,1,3594393,0
-1.8998821,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1.4399244,1,1,78135036,1
-1.4285715,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,-.36342201,1,0,78131795,0
-1.1634285,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,-.6122402,1,1,3591011,0
-1.3245065,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,36,0,.28293169,1,0,78133973,1
-1.4285715,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,36,0,.12326135,1,0,78131758,1
-1.2705181,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,.14285715,.17409241,1,0,3592121,1
-1.2369499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,-.60245842,1,0,3591028,1
-1.665516,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,.38244697,1,0,3591024,1
-1.6655166,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,.33060986,1,0,3591025,1
-1.6655188,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,-.47804931,1,0,3591021,1
-1.4285715,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,-.13592425,1,0,3591026,1
-1.6655169,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,-.55062127,1,0,3591027,1
-1.6655126,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,-.56444448,1,0,3591023,1
-1.6655142,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,.64854425,1,0,3591029,1
-1.2369459,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,-.61282587,1,0,3591022,1
-1.1589999,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,-.37726146,0,1,3594016,1
-1.2060382,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,22,0,-.017841129,1,1,80116947,0
-1.8972958,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,-.39106846,1,1,5522843,0
-1.4687378,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,-.052399248,1,1,5522845,0
-1.3794606,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,.14285715,-.47804931,1,0,42124179,0
-1.4285715,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,.42795819,1,1,78135130,0
-1.074688,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,0,1.3698021,1,0,3595240,1
-1.2544646,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,-.36568001,1,1,78133738,0
-1.2544749,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,-.29310805,1,1,78133737,0
-1.6680903,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1.2636782,1,0,5523001,0
-1.4285715,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,.2857143,.6318509,1,0,5523031,1
-1.0952914,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,0,.13075861,0,1,10463518,1
-1.2781513,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,0,-.19063157,0,1,10463520,1
-1.4713058,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,0,.0063495245,0,1,10463519,1
-1.9236996,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,-.42562655,1,1,3592322,0
-1.1462419,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,0,-.52643061,1,0,10463008,0
-1.2240672,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,.14285715,.59670717,1,1,42125219,0
-1.2240665,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,-.41525912,1,1,80117133,0
-1.1750333,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,.14285715,-.53334224,1,1,5514244,1
-1.2795522,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-.096046321,1,1,3592326,0
-1.1663849,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,.18041833,1,1,3592331,0
-1.2795556,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-.34427887,1,1,3592332,0
-1.2795584,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-.42434812,1,1,3592328,0
-1.2795572,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-.23773447,1,1,3592327,0
-1.2795556,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-.37538117,1,1,3592337,0
-1.2795532,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-.26133949,1,1,3592336,0
-1.279557,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,.039315853,1,1,3592333,0
-1.1664,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-.60405016,1,1,3592330,0
-1.2795556,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-.37538117,1,1,3592334,0
-1.2795599,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-.17494431,1,1,3592335,0
-1.1663835,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-.43817136,1,1,3592329,0
-1.4285715,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,-.52643061,1,1,3586695,0
-1.0695,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,27,.14285715,-.62824082,0,1,78136244,0
-1.8998877,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,27,.14285715,-.37538117,0,1,78133437,0
-1.1339574,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,52,.14285715,-.011515158,1,1,42125340,1
-1.0643888,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,52,.14285715,.29950756,1,1,42125339,1
-1.4285715,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,.2857143,-.35652655,0,0,42124636,0
-1.2420952,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,.85714287,-.64503819,1,1,80117894,1
-1.2369499,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-.39454049,1,1,42123704,0
-1.2369394,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-.44292179,1,1,42123703,0
-1.963231,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,.14285715,-.66753316,1,0,78134110,0
-1.963203,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,.42857143,-.63297504,1,0,78134111,0
-1.963212,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,.42857143,-.60878438,1,0,78134112,0
-1.9631928,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,.42857143,-.47400787,1,0,78134113,0
-1.9915125,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,.88825053,1,1,78133564,0
-1.4285715,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,-.60702431,1,0,5521236,0
-1.442981,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,25,0,2.5354156,0,1,78134698,0
-1.4285715,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,.14285715,-.32540807,1,0,78134806,1
-1.4750407,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,.2857143,-.17159243,1,1,5522767,1
-1.0077257,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,44,0,7.2220774,1,1,78136297,0
-1.4285715,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,.14285715,-.52240539,1,1,10463235,0
-1.6294844,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,42,0,-.75047255,1,0,78133148,0
-1.4285715,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,42,0,-.53966826,1,0,78133149,0
-1.4285715,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,-.52227175,1,1,10463847,1
-1.2369437,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,.14285715,2.7963848,1,0,3594498,1
-1.4285715,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62,.14285715,-.67444474,1,0,78136011,0
-1.6680897,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,43,0,-.26320353,1,1,78133036,0
-1.4285715,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,43,.14285715,-.55349147,1,1,78136216,0
-1.4285715,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,43,.14285715,-.63988668,1,1,78136217,0
-1.0746918,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,-.16645712,1,1,5514149,1
-1.079839,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,.08703085,0,1,5520229,1
-1.1902311,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1.1756107,0,1,5520230,1
-1.079839,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,-.02009918,0,1,5520228,1
-1.1902289,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1.1479641,0,1,5520227,1
-1.4285715,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,.2857143,-.68135637,1,1,78136092,1
-1.4285715,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,.2857143,-.70209122,1,1,78136094,1
-1.4285715,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,.2857143,-.56385887,1,1,78136093,1
-1.4285715,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,.14285715,-.52988642,1,1,5520141,1
-1.4285715,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,.14285715,-.11864524,1,1,5520140,1
-1.7129515,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,-.16932732,1,1,42124650,0
-1.9296014,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,70,.2857143,1.3327944,1,1,80118776,0
-1.2406857,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,.14285715,-.58685178,1,0,3595238,1
-1.8947325,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,.71428573,2.6823432,1,1,5522948,1
-1.4285715,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,.23039143,1,1,5514385,0
-1.4072754,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,-.40202153,1,1,5522652,0
-1.0412049,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,-.04952905,1,0,3594289,1
-1.8973018,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,63,.2857143,-.21482223,0,0,80117827,1
-1.2266378,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,.14285715,-.42908236,1,1,80116006,1
-1.4285715,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,.2857143,-.42275637,1,1,42123994,1
-1.4285715,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,.14285715,-.60937005,0,1,3594047,1
-1.4285715,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,-.56040311,1,0,80119008,1
-1.243258,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,.14285715,-.31217051,1,1,78134988,0
-1.2369444,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,.26206309,0,1,3586611,0
-1.3940499,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,85,0,-.38239676,0,0,42123848,1
-1.2317936,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,-.39452428,0,1,78135117,0
-1.8998805,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62,.85714287,-.44981721,1,0,5520276,1
-1.8998806,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62,.85714287,.17568409,1,0,5520275,1
-1.4285715,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47,0,-.6537261,1,0,80116897,0
-1.4285715,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,.5714286,.29605183,1,1,42123520,1
-1.4455564,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,48,0,.74597681,1,0,42124088,0
-1.0875676,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,42,.14285715,-.61282587,1,1,78133165,0
-1.07212,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,42,0,-.65429556,1,1,78135123,0
-1.2395186,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51,.2857143,.92500895,1,0,80118659,1
-1.2769082,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41,0,-.29432201,0,1,80116000,1
-1.2769098,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41,0,-.28741044,0,1,80116001,1
-1.4285715,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,.14285715,-.069678254,1,0,80118749,0
-1.6655149,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,.2857143,1.1272293,1,1,3592049,0
-1.8973085,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,.22526322,1,0,3592010,0
-1.0849934,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79,.14285715,-.25097209,1,0,42124930,1
-1.2420967,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48,0,-.61569601,0,0,80117891,1
-1.4285715,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,-.076589905,0,0,42126040,1
-1.4285715,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,-.32412967,1,1,78133435,0
-1.1582699,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,.14285715,.94760782,1,1,5514331,0
-1.1313555,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39,0,-.58577091,0,1,3594035,1
-1.4285715,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,1,-.093299478,1,1,5521270,0
-1.8921577,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,49,0,-.52930081,1,0,78134769,0
-1.6629424,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,49,0,-.40143588,1,0,78134770,0
-1.2317932,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,0,-.31158489,1,0,10462503,1
-1.4285715,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,-.14226645,1,1,3591951,1
-1.4285715,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,-.32766613,0,1,5524303,0
-1.4285715,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,-.104822,0,1,5524290,0
-1.2189116,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,.14285715,-.50569576,1,0,78133997,0
-1.4285715,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,-.6986354,1,1,78136222,0
-1.2343636,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,1,-.58863521,1,0,10463945,1
-1.1983151,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,73,0,-.13357142,0,1,78131776,0
-1.167407,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,.2857143,-.25687757,1,1,3591713,1
-1.4285715,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,-.31217051,1,0,80118078,0
-1.4285715,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,-.53218716,0,1,80117385,0
-1.0772641,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64,0,.26899099,1,0,80116020,0
-1.2582114,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,1.139269,1,0,42124525,1
-1.4285715,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,-.62664908,1,0,78133275,0
-1.0540864,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72,.14285715,-.47055209,1,0,5522684,1
-1.0592384,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,49,.42857143,-.30812907,1,1,78133147,0
-1.4285715,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,.14285715,-.4912869,1,1,42125198,1
-1.0334816,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,-.080631346,1,1,42124852,0
-1.4698913,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,.62959278,0,1,5520130,1
-1.4285715,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,55,0,-.57481194,0,1,80117016,1
-1.9669199,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,.2857143,.082377307,1,0,80117866,0
-1.4285715,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,0,.59325135,0,1,10462937,0
-1.110745,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,.2857143,-.13879445,0,1,80117064,1
-1.4285715,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,.011003119,1,1,3592136,1
-1.4285715,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,-.24127093,1,1,3592137,1
-1.4285715,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,.66760671,1,1,3592135,1
-1.2266409,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48,0,1.2448075,0,1,80118330,1
-1.2266417,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48,0,1.5281837,0,1,80118329,1
-1.2111878,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47,0,-.17552993,0,0,80117063,1
-1.4285715,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,.2857143,-.65025407,0,0,10462910,0
-1.4285715,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,30,0,-.54255462,1,0,78134431,1
-1.2343664,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55,1,.92846477,1,1,10462406,0
-1.1262,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73,.42857143,-.69115436,1,0,80118309,0
-1.4285715,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,35,.14285715,-.68944514,0,1,10463770,0
-1.6830459,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,-.086957321,0,1,42124458,0
-1.4285715,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,3.0163589,0,1,42124455,0
-1.2008872,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77,0,-.17326829,1,0,78134845,0
-1.2008855,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77,0,-.18017994,1,0,78134844,0
-1.2008836,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77,0,-.069594033,1,0,78134846,0
-1.2682779,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,46,0,-.20042956,1,1,78134791,0
-1.2019451,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,46,0,-.19351797,1,1,78134790,0
-1.0077283,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,46,0,-.48035005,1,1,78133775,0
-1.2369437,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,.2857143,-.27702677,0,1,10462583,0
-1.8181818,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,-.40490791,0,1,42125229,0
-1.8185714,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,-.46365663,0,1,42125230,0
-1.8173038,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,-.42564276,0,1,42125228,0
-1.0103064,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,-.45674503,0,1,3594037,1
-1.4713097,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,63,0,.82133466,1,1,78133398,0
-1.182857,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,35,0,-.53966826,1,0,80117657,0
-1.4285715,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64,0,-.043778364,1,0,78135047,1
-1.2369516,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,-.52643061,1,1,42123525,1
-1.8998868,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,.2857143,-.1601149,0,1,3586585,0
-1.6729767,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,.85714287,.48325104,1,1,3591861,1
-1.4285715,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,.14285715,-.58459377,1,0,42126557,1
-1.92231,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,.14285715,-.17148848,1,1,42124645,0
-1.4682066,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,-.021882573,1,1,5522907,1
-1.3626065,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,-.2223195,1,1,42123615,0
-1.6804396,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,-.29489145,1,1,42123614,0
-1.3626049,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,-.04952905,1,1,42123616,0
-1.2266433,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37,0,.48444888,0,1,80117580,1
-1.4285715,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64,0,-.092108831,0,0,10463084,1
