nombrepignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,prestamo,pr_recup,edad,visit_number,num_arms,faltas,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,masqueprepa,estresado_seguido,oc,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,tau_hat_oobpredictions,insample,pago_frec_vol_fee
3.51522704020e+18,78134984,0,0,0,0,1,0,0,0,1,0,1500,100,46,1,1,.85714287,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,,1,0
-7.58683993374e+18,78134024,0,1,0,0,0,0,0,0,1,0,3030,100,64,2,2,.42857143,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,-230.84604,0,
-4.26231898239e+17,78132462,0,0,0,0,1,0,0,0,1,0,1500,90,76,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,-95.198326,0,
1.44219728146e+18,78136094,1,0,0,0,0,0,0,0,1,0,370,80,30,1,1,.2857143,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,-83.553864,0,
-3.80361874229e+18,3592194,0,0,0,0,1,1,0,0,0,0,2100,100,50,1,1,.14285715,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,,1,0
4.05277703200e+18,5522996,0,1,0,0,0,0,1,0,0,0,390,95,20,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,,1,1
-8.22998974841e+18,42123714,0,0,0,0,0,0,0,1,0,0,1340,95,45,1,1,.71428573,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,,1,0
2.17174989411e+18,5524526,0,0,1,0,0,0,1,0,0,0,7000,100,30,1,1,.42857143,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,-781.42358,0,
4.67547822733e+18,10463911,0,0,1,0,0,0,0,0,0,0,380,100,44,1,1,.14285715,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,,1,0
2.09140039798e+18,42125852,0,1,0,0,0,0,0,1,0,0,760,100,29,1,1,.14285715,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,-41.964481,0,
7.94011930345e+18,42124030,0,0,0,1,0,0,0,1,0,0,1160,100,22,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,-76.363098,0,
7.21519002117e+18,5520207,0,1,0,0,0,0,1,0,0,0,12450,100,45,1,2,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,,1,0
1.52364771041e+18,80117827,0,0,0,1,0,0,0,0,0,1,1780,100,63,1,2,.2857143,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-152.48341,0,
9.20467102730e+18,78134718,0,0,1,0,0,0,0,0,1,0,200,100,25,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,,1,0
1.57964301328e+18,42123848,0,0,0,1,0,0,0,1,0,0,1600,100,85,1,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,-176.23131,0,
-8.45948177720e+18,3594441,0,1,0,0,0,1,0,0,0,0,2850,100,49,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,,1,1
3.41758632489e+18,80116980,1,0,0,0,0,0,0,0,0,1,320,100,55,1,3,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,-24.902617,0,
8.79374650170e+18,42125725,0,1,0,0,0,0,0,1,0,0,330,50,24,1,1,.14285715,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,,1,0
7.74733609162e+18,42125204,0,1,0,0,0,0,0,1,0,0,2010,25,57,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,,1,0
-8.19294225084e+18,3595480,0,0,0,0,0,1,0,0,0,0,8010,100,22,1,1,.14285715,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,-691.31482,0,
-5.29831140785e+18,10462035,0,0,0,1,0,0,0,0,0,0,250,100,34,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,25.203386,0,
-8.15254455598e+17,78132981,1,0,0,0,0,0,0,0,1,0,180,50,22,1,1,.42857143,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,,1,0
3.61780034505e+18,78134200,0,0,0,0,0,0,0,0,1,0,3410,100,59,2,1,.2857143,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,-265.87289,0,
6.68393462437e+18,42124391,0,0,0,0,0,0,0,1,0,0,1720,90,27,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,,1,1
4.05193985446e+18,78136360,0,0,0,1,0,0,0,0,1,0,5980,100,44,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,,1,0
5.42705898663e+18,10463968,1,0,0,0,0,0,0,0,0,0,11020,100,45,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,-487.92392,0,
-5.67839515525e+18,80117320,0,0,0,0,0,0,0,0,0,1,790,100,29,1,2,.85714287,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,-122.70897,0,
5.20089854322e+18,80117899,0,0,0,0,0,0,0,0,0,1,770,100,21,1,1,.14285715,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,-45.984581,0,
-7.60758888563e+18,78134212,0,0,0,0,0,0,0,0,1,0,590,80,47,7,3,.5714286,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,-155.84258,0,
-5.18800672722e+18,5523075,0,0,0,0,0,0,1,0,0,0,4430,100,59,1,1,.14285715,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,,1,1
-5.90247883868e+18,42123821,0,0,1,0,0,0,0,1,0,0,610,100,33,1,1,.14285715,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,-60.470383,0,
-5.87300695517e+18,42123622,0,0,1,0,0,0,0,1,0,0,5390,100,53,1,2,.42857143,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,,1,0
-7.19080433984e+18,78134730,0,0,0,1,0,0,0,0,1,0,1820,100,45,2,2,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,-169.64748,0,
7.49207290595e+18,42125360,1,0,0,0,0,0,0,1,0,0,420,100,20,1,2,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,-56.650158,0,
-6.28292062455e+18,42123860,0,0,0,1,0,0,0,1,0,0,100,50,52,1,2,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,-27.818325,0,
7.04754763971e+18,42125995,0,1,0,0,0,0,0,1,0,0,6610,100,51,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,,1,0
3.98692794103e+18,78135006,0,0,0,0,0,0,0,0,1,0,1130,100,20,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,-58.208309,0,
5.90543780134e+18,5523014,0,1,0,0,0,0,1,0,0,0,3180,100,44,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,,1,0
-1.97914526351e+18,3595958,0,0,0,0,0,1,0,0,0,0,2330,100,34,1,1,.14285715,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,-77.704681,0,
6.27323884534e+18,10462367,0,0,0,0,0,0,0,0,0,0,580,90,50,1,1,.14285715,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,,1,0
-2.03568595884e+18,42123735,1,0,0,0,0,0,0,1,0,0,2880,100,77,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,,1,1
-4.07683868296e+18,5521302,0,0,0,0,1,0,1,0,0,0,2920,100,27,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,-107.90102,0,
5.52005399019e+18,5522583,0,0,0,1,0,0,1,0,0,0,1340,100,47,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,-82.758759,0,
-5.48451081742e+18,10463070,0,0,1,0,0,0,0,0,0,0,690,100,50,1,2,.85714287,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,-139.36371,0,
7.14331162754e+18,42124876,0,0,0,0,1,0,0,1,0,0,470,100,45,1,1,.14285715,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,-62.552883,0,
5.49146769838e+18,5514390,0,0,0,1,0,0,1,0,0,0,6830,95,51,1,1,.5714286,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,-631.35474,0,
-4.90492937627e+18,5514457,0,0,0,0,1,0,1,0,0,0,950,100,30,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,-114.30628,0,
4.59669470106e+18,5514153,0,0,0,0,1,0,1,0,0,0,470,80,31,1,2,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,-117.59507,0,
6.07860979527e+18,42124781,1,0,0,0,0,0,0,1,0,0,1040,100,50,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,-44.010426,0,
-8.88315713377e+18,78133246,1,0,0,0,0,0,0,0,1,0,450,100,60,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,-26.032633,0,
9.40618695089e+17,78132907,0,0,0,0,1,0,0,0,1,0,1110,90,25,1,1,.14285715,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,-100.99393,0,
-2.56685826644e+18,78134994,0,0,0,0,1,0,0,0,1,0,380,100,35,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,,1,0
-5.23091548510e+17,3586616,0,0,1,0,0,1,0,0,0,0,1540,70,24,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,-70.076675,0,
-2.53393171303e+18,5521192,1,0,0,0,0,0,1,0,0,0,770,100,38,2,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,,1,0
-3.36582854939e+18,42124925,1,0,0,0,0,0,0,1,0,0,620,90,38,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,-3.4904313,0,
8.46605111668e+18,80117353,1,0,0,0,0,0,0,0,0,1,510,100,36,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1.2089101,0,
-9.82318826788e+17,3595215,1,0,0,0,0,1,0,0,0,0,9280,100,32,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,-856.94885,0,
-8.43613528974e+18,80117230,0,0,0,1,0,0,0,0,0,1,950,100,59,1,1,.85714287,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-121.50332,0,
-4.27261224220e+18,80117023,0,1,0,0,0,0,0,0,0,1,970,100,46,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,17.178043,0,
3.54984686521e+18,5521280,0,0,0,1,0,0,1,0,0,0,2350,100,19,1,1,.2857143,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,-97.458,0,
-4.75257356462e+18,42124551,1,0,0,0,0,0,0,1,0,0,5140,100,65,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,,1,0
-8.02326196355e+18,5520265,0,0,0,0,1,0,1,0,0,0,1500,90,22,2,2,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,-133.77164,0,
-5.09925479411e+18,3586603,0,1,0,0,0,1,0,0,0,0,4840,100,45,1,2,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,,1,0
-7.83976649595e+18,5514313,1,0,0,0,0,0,1,0,0,0,1100,80,43,1,1,.2857143,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,,1,0
1.11646950449e+18,3592389,0,0,1,0,0,1,0,0,0,0,470,90,41,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-34.044514,0,
-5.50848587696e+18,3594433,0,1,0,0,0,1,0,0,0,0,3820,100,75,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,,1,0
7.04754763971e+18,42125993,0,1,0,0,0,0,0,1,0,0,9230,100,51,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,,1,0
-3.76776829221e+18,10462543,1,0,0,0,0,0,0,0,0,0,1750,100,43,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,-73.738777,0,
-6.94723067751e+18,3592223,0,0,0,0,1,1,0,0,0,0,1470,90,32,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,,1,0
2.34249255965e+18,42125105,0,0,1,0,0,0,0,1,0,0,660,100,32,2,2,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,-61.47353,0,
-7.98001239887e+18,3594123,0,0,0,0,1,1,0,0,0,0,1140,100,47,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,-127.84559,0,
-4.43422747343e+18,42124708,0,0,0,1,0,0,0,1,0,0,1240,100,47,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,,1,1
5.01294602882e+18,3595946,0,0,0,0,0,1,0,0,0,0,1310,30,44,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,-157.91624,0,
-1.95009892397e+18,78133512,0,0,0,0,1,0,0,0,1,0,3980,100,30,1,2,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,,1,0
-7.60758888563e+18,78134211,0,0,0,0,0,0,0,0,1,0,1130,80,47,7,3,.5714286,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,-166.97191,0,
7.74848185079e+18,5514459,0,0,0,0,1,0,1,0,0,0,3800,100,63,1,1,.71428573,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,-345.63144,0,
5.33572776198e+18,10463247,0,0,0,0,1,0,0,0,0,0,2050,80,40,1,1,.71428573,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,,1,1
-4.35295667068e+18,80116757,0,0,0,0,0,0,0,0,0,1,1160,100,37,1,2,.14285715,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,1,0
6.09234746046e+18,78134349,0,0,0,1,0,0,0,0,1,0,100,100,38,2,3,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-63.211853,0,
1.26013108119e+18,5523031,0,0,1,0,0,0,1,0,0,0,4230,50,31,1,1,.2857143,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,-268.5,0,
-7.83976649595e+18,5514311,1,0,0,0,0,0,1,0,0,0,2590,80,43,1,1,.2857143,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,,1,0
-2.05966548885e+17,42124563,1,0,0,0,0,0,0,1,0,0,500,100,72,2,2,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,,1,0
3.06458110002e+18,80116933,0,0,0,0,1,0,0,0,0,1,3380,100,47,1,1,.14285715,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,,1,0
1.85557948922e+17,78132777,0,1,0,0,0,0,0,0,1,0,3690,80,20,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,,1,0
-3.58803923842e+18,80117066,0,0,0,1,0,0,0,0,0,1,550,100,35,1,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-30.283531,0,
4.71309979614e+18,80115962,0,1,0,0,0,0,0,0,0,1,350,100,30,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,3.2882688,0,
-1.64972961572e+18,78132952,0,0,0,0,0,0,0,0,1,0,600,100,52,2,3,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,-75.875267,0,
-6.27844111310e+18,3594482,0,0,0,0,1,1,0,0,0,0,730,100,21,1,1,.14285715,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,,1,0
9.05510873287e+18,10463079,0,0,0,1,0,0,0,0,0,0,1680,100,37,2,3,.14285715,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,-49.384705,0,
-5.47185568901e+18,80117238,0,0,0,1,0,0,0,0,0,1,850,100,26,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,-110.92588,0,
3.10287292233e+18,10462876,0,0,0,0,1,0,0,0,0,0,5360,100,51,1,1,.14285715,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,,1,0
-9.16066678280e+18,78132464,0,0,0,0,1,0,0,0,1,0,2080,0,54,1,1,.71428573,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,-180.79222,0,
8.75979355709e+18,78133869,0,0,1,0,0,0,0,0,1,0,1460,90,28,1,2,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,-53.126991,0,
-3.15130838542e+18,78136371,0,0,0,1,0,0,0,0,1,0,2810,25,31,2,3,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,,1,0
-1.74951621921e+18,78136145,0,0,1,0,0,0,0,0,1,0,1590,40,21,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,-79.915184,0,
4.81837257659e+18,80118517,0,0,0,0,0,0,0,0,0,1,1300,70,30,1,1,.14285715,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,-83.306717,0,
-5.50728414780e+18,10462922,0,1,0,0,0,0,0,0,0,0,710,100,29,1,2,.14285715,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,,1,1
9.08352377545e+18,80118741,1,0,0,0,0,0,0,0,0,1,2230,100,45,2,2,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,-114.16469,0,
-1.29216416241e+18,78135029,0,0,0,0,0,0,0,0,1,0,620,80,40,1,1,.14285715,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,-67.092026,0,
8.07438452502e+18,3594492,0,0,0,0,1,1,0,0,0,0,590,100,57,1,1,.14285715,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,,1,0
6.01671654371e+18,3594326,0,1,0,0,0,1,0,0,0,0,1750,100,34,2,2,.2857143,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,,1,0
4.56003872847e+18,78132939,0,0,0,0,0,0,0,0,1,0,460,100,42,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,-32.319714,0,
7.62751039877e+18,10463543,0,0,0,0,0,0,0,0,0,0,300,80,35,3,4,.14285715,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,-71.622917,0,
2.57693130894e+17,78136162,0,0,0,1,0,0,0,0,1,0,1800,100,52,2,2,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,-71.287201,0,
-5.54086236119e+18,42124226,0,0,0,0,1,0,0,1,0,0,1180,100,28,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,,1,0
-8.55914645521e+18,5522909,0,0,0,1,0,0,1,0,0,0,1640,100,44,1,1,.2857143,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,-189.7066,0,
8.84772845219e+18,3586622,0,0,1,0,0,1,0,0,0,0,1200,100,42,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,-84.11895,0,
3.62642034420e+18,5520103,0,0,0,1,0,0,1,0,0,0,440,90,48,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-118.78522,0,
-5.56062306618e+18,80118595,0,1,0,0,0,0,0,0,0,1,4510,90,84,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,-127.7126,0,
3.89811718032e+18,78134789,0,0,0,0,1,0,0,0,1,0,330,90,21,1,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,,1,0
-1.77934105665e+18,5514202,0,1,0,0,0,0,1,0,0,0,1790,80,64,2,1,.2857143,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,,1,0
-7.40493098607e+18,3594227,0,0,0,1,0,1,0,0,0,0,1770,100,34,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,-109.00606,0,
-3.81738346669e+18,42125963,1,0,0,0,0,0,0,1,0,0,400,100,54,2,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,-90.798042,0,
-5.21795001516e+17,80117181,0,1,0,0,0,0,0,0,0,1,1490,100,57,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,-3.0010941,0,
2.41708496184e+18,42123752,1,0,0,0,0,0,0,1,0,0,1270,100,49,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,,1,0
-8.41071628145e+18,3594273,0,0,0,0,0,1,0,0,0,0,22190,100,54,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,,1,0
-6.68935883311e+18,42124758,1,0,0,0,0,0,0,1,0,0,1060,100,42,1,1,.14285715,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,-57.154461,0,
2.94267967583e+18,3590998,0,0,1,0,0,1,0,0,0,0,2740,100,50,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,-11.902903,0,
4.09879125502e+18,78132897,0,0,0,0,1,0,0,0,1,0,340,50,48,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,-52.224625,0,
-3.73597343885e+18,10463129,0,0,0,0,0,0,0,0,0,0,5180,100,31,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,-264.92902,0,
-7.79478748521e+18,42125370,0,1,0,0,0,0,0,1,0,0,3680,90,44,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,8.1707134,0,
-3.55257183517e+17,5514303,1,0,0,0,0,0,1,0,0,0,2740,100,36,2,2,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,,1,0
-6.97406751892e+18,78132629,0,0,1,0,0,0,0,0,1,0,790,100,21,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,,1,0
5.23447789295e+18,5522689,0,0,1,0,0,0,1,0,0,0,2000,100,28,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-116.76275,0,
2.41708496184e+18,42123751,1,0,0,0,0,0,0,1,0,0,2970,100,49,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,,1,0
2.34966852607e+18,42123879,0,0,0,0,1,0,0,1,0,0,770,100,28,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,-64.667259,0,
3.20161396435e+18,78134185,0,0,0,0,0,0,0,0,1,0,330,0,40,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,-94.132202,0,
6.35760633990e+18,80117061,0,0,0,1,0,0,0,0,0,1,3000,100,21,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,53.971775,0,
-6.67401643126e+18,80117634,0,0,0,1,0,0,0,0,0,1,440,100,31,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,,1,0
-1.47644430087e+18,78135177,0,0,0,1,0,0,0,0,1,0,680,100,70,2,2,.85714287,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,,1,0
-7.79053927799e+18,78133043,0,1,0,0,0,0,0,0,1,0,530,80,43,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,,1,0
-3.01186137746e+18,5522602,0,0,0,0,1,0,1,0,0,0,2290,100,58,1,1,.14285715,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,-231.99115,0,
7.95063818840e+18,80117028,0,1,0,0,0,0,0,0,0,1,2530,100,35,1,1,.42857143,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,-56.717468,0,
4.04457151982e+17,5524328,0,0,0,0,0,0,1,0,0,0,370,100,25,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,,1,0
-7.60758888563e+18,78133765,0,0,0,0,0,0,0,0,1,0,1460,90,47,5,3,.85714287,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,,1,0
3.79330776743e+18,80116839,0,1,0,0,0,0,0,0,0,1,1570,100,52,1,2,.14285715,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,,1,0
-3.26959482638e+17,78133105,0,0,0,1,0,0,0,0,1,0,2300,100,51,3,2,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,-65.46756,0,
-3.45665466270e+18,78133954,0,0,0,0,1,0,0,0,1,0,3630,90,50,1,1,.14285715,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,-239.84489,0,
-7.00652423802e+18,42124685,0,0,0,0,1,0,0,1,0,0,510,100,41,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,-65.659622,0,
2.87808233086e+18,42124877,0,0,0,0,1,0,0,1,0,0,510,100,44,1,1,.14285715,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,-94.259659,0,
-1.94062076338e+18,5524525,0,0,1,0,0,0,1,0,0,0,7300,80,55,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,-633.82947,0,
-1.74951621921e+18,78136143,0,0,1,0,0,0,0,0,1,0,2110,40,21,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,-38.935322,0,
4.73166497887e+18,10462936,0,1,0,0,0,0,0,0,0,0,1630,100,30,1,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,,1,0
4.92716609833e+18,10462080,0,0,1,0,0,0,0,0,0,0,3000,80,50,1,1,.14285715,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,,1,0
-1.92572558273e+18,10462441,0,0,0,1,0,0,0,0,0,0,12300,80,50,1,3,.14285715,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,,1,0
-4.30657570211e+18,3594230,0,0,0,1,0,1,0,0,0,0,560,100,40,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,-16.931885,0,
-8.87874720489e+18,42124998,1,0,0,0,0,0,0,1,0,0,1830,90,39,2,2,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,-75.801605,0,
-2.18706619194e+18,3591774,0,0,0,0,0,1,0,0,0,0,910,80,38,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,1,0
-9.13719072709e+18,3591005,1,0,0,0,0,1,0,0,0,0,300,100,21,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,,1,0
-7.11542336465e+18,80117116,0,0,0,0,0,0,0,0,0,1,1300,90,45,1,1,.14285715,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,,1,0
7.54438548994e+18,3586632,0,0,1,0,0,1,0,0,0,0,1420,100,26,2,3,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,-65.833084,0,
-6.50159815741e+18,3595329,1,0,0,0,0,1,0,0,0,0,3090,100,45,2,2,.14285715,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,,1,0
5.43480585014e+18,10462931,0,1,0,0,0,0,0,0,0,0,1290,100,51,4,3,.14285715,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,,1,1
-2.49934555181e+18,3594436,0,1,0,0,0,1,0,0,0,0,1060,100,42,1,1,.2857143,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,,1,1
-3.74640545680e+17,78136178,1,0,0,0,0,0,0,0,1,0,130,70,49,1,1,.14285715,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-76.154839,0,
-3.01609776455e+17,10463435,0,0,1,0,0,0,0,0,0,0,290,100,26,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,,1,1
