NombrePignorante,prenda,suc_x_dia,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,num_arms,faltas,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,OC,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,pago_frec_vol_fee,pago_frec_vol_promise,pago_frec_vol
-7.76104540894e+18,78132605,283,0,1,0,0,0,0,0,0,0,1,0,0,2200,100,32,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,,0,0
-7.76104540894e+18,78133641,306,0,1,0,0,0,0,0,0,0,1,0,0,1720,0,32,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,,0,0
-7.74778591921e+18,78136042,349,0,0,0,1,0,0,0,0,0,1,0,0,150,100,22,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,,0,0
-7.74724580449e+18,78134681,336,0,1,0,0,0,0,0,0,0,1,0,0,1570,100,44,2,4,,0,1,1,,,,,,,,,,,1,0,,,,1,1,1,1,,,1,1
-7.74724580449e+18,78134651,336,0,1,0,0,0,0,0,0,0,1,0,0,730,100,44,2,4,,0,1,1,,,,,,,,,,,1,0,,,,1,1,1,1,,,1,1
-7.74724580449e+18,78134741,339,0,0,0,0,1,0,0,0,0,1,0,0,4220,100,44,3,4,,0,1,1,,,,,,,,,,,1,0,,,,1,1,1,1,,0,,0
-7.74724580449e+18,78134992,344,0,0,0,0,1,0,0,0,0,1,0,0,1590,90,44,5,4,,0,1,1,,,,,,,,,,,1,0,,,,1,1,1,1,,0,,0
-7.74724580449e+18,78134961,344,0,0,0,0,1,0,0,0,0,1,0,0,1710,100,44,5,4,,0,1,1,,,,,,,,,,,1,0,,,,1,1,1,1,,0,,0
-7.74724580449e+18,78134993,344,0,0,0,0,1,0,0,0,0,1,0,0,1200,90,44,5,4,,0,1,1,,,,,,,,,,,1,0,,,,1,1,1,1,,0,,0
-7.74724580449e+18,78134959,344,0,0,0,0,1,0,0,0,0,1,0,0,690,100,44,5,4,,0,1,1,,,,,,,,,,,1,0,,,,1,1,1,1,,0,,0
-7.74724580449e+18,78134960,344,0,0,0,0,1,0,0,0,0,1,0,0,580,100,44,5,4,,0,1,1,,,,,,,,,,,1,0,,,,1,1,1,1,,0,,0
-7.74484083826e+18,3592103,11,0,1,0,0,0,0,1,0,0,0,0,0,880,,45,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,1,1,0,0,1,0,,0
-7.74484083826e+18,3594414,16,1,0,0,0,0,0,1,0,0,0,0,0,2720,100,45,2,1,,1,1,0,,,,,,,,,,,1,0,,,,1,1,0,0,,0,,0
-7.74484083826e+18,3594416,16,1,0,0,0,0,0,1,0,0,0,0,0,1020,100,45,2,1,,1,1,0,,,,,,,,,,,1,0,,,,1,1,0,0,,0,,0
-7.74484083826e+18,3594415,16,1,0,0,0,0,0,1,0,0,0,0,0,2820,100,45,2,1,,1,1,0,,,,,,,,,,,1,0,,,,1,1,0,0,,0,,0
-7.74044954551e+18,80118932,435,0,0,1,0,0,0,0,0,0,0,1,0,180,100,47,1,1,,1,1,0,0,1,0,,,,,,,,0,0,,,,0,1,0,0,1,,0,0
-7.73856505052e+18,3594265,3,0,0,0,0,0,1,1,0,0,0,0,0,5580,100,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.73787888271e+18,78134821,341,0,1,0,0,0,0,0,0,0,1,0,0,990,100,,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.73404372070e+18,78132604,283,0,1,0,0,0,0,0,0,0,1,0,0,1160,100,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
-7.73404372070e+18,78132802,288,0,1,0,0,0,0,0,0,0,1,0,0,610,100,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.73404372070e+18,78132805,288,0,1,0,0,0,0,0,0,0,1,0,0,690,100,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.73404372070e+18,78132803,288,0,1,0,0,0,0,0,0,0,1,0,0,560,100,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.73404372070e+18,78132806,288,0,1,0,0,0,0,0,0,0,1,0,0,400,100,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.73404372070e+18,78132807,288,0,1,0,0,0,0,0,0,0,1,0,0,990,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.73404372070e+18,78132804,288,0,1,0,0,0,0,0,0,0,1,0,0,470,100,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.73404372070e+18,78132801,288,0,1,0,0,0,0,0,0,0,1,0,0,440,100,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.73404372070e+18,78136024,348,0,0,1,0,0,0,0,0,0,1,0,0,690,100,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.72808769195e+18,80118696,426,0,0,0,0,1,0,0,0,0,0,1,0,2330,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.72731792232e+18,80118552,422,1,0,0,0,0,0,0,0,0,0,1,0,1170,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
-7.72120351754e+18,80116727,372,0,0,0,0,1,0,0,0,0,0,1,0,280,100,39,1,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,,0
-7.70630061056e+18,42124539,214,1,0,0,0,0,0,0,0,1,0,0,0,1200,100,52,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,0,,0
-7.70491647973e+18,3592312,16,1,0,0,0,0,0,1,0,0,0,0,0,470,100,46,1,1,,0,1,,,0,0,,,,,,,,1,0,,0,0,1,1,0,0,,0,,0
-7.70491647973e+18,3592311,16,1,0,0,0,0,0,1,0,0,0,0,0,710,100,46,1,1,,0,1,,,0,0,,,,,,,,1,0,,0,0,1,1,0,0,,0,,0
-7.70384371542e+18,78134505,331,0,0,1,0,0,0,0,0,0,1,0,0,1600,100,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.70044884851e+18,3591992,10,1,0,0,0,0,0,1,0,0,0,0,0,1860,100,31,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,,1,1
-7.70044884851e+18,3591998,10,1,0,0,0,0,0,1,0,0,0,0,0,2300,,31,1,1,,0,1,0,,,,,,,,,,,1,1,,,,1,1,1,0,,,1,1
-7.69011768437e+18,5521202,103,1,0,0,0,0,0,0,1,0,0,0,0,1630,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.68983065083e+18,5521224,104,0,1,0,0,0,0,0,1,0,0,0,0,2850,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
-7.68114564326e+18,42124723,223,0,0,0,1,0,0,0,0,1,0,0,0,1750,100,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.68114564326e+18,42124722,223,0,0,0,1,0,0,0,0,1,0,0,0,1250,100,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.68067118336e+18,42124646,217,0,0,0,1,0,0,0,0,1,0,0,0,12560,89,43,1,1,.14285715,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,,,1,1,1,1,1,,0,0
-7.68011151135e+18,80117142,386,1,0,0,0,0,0,0,0,0,0,1,0,370,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.67694746332e+18,3594463,19,0,0,0,1,0,0,1,0,0,0,0,0,1960,100,48,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,,0
-7.67584153435e+18,78134405,328,0,0,0,0,0,1,0,0,0,1,0,0,370,,41,1,1,,1,1,0,,,,,,,,,,,1,1,,,,1,1,1,1,,,1,1
-7.67584153435e+18,78134582,334,0,0,0,0,0,1,0,0,0,1,0,0,360,80,41,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,1,1,1,1,1,,0,0
-7.67370236311e+18,78134663,336,0,1,0,0,0,0,0,0,0,1,0,0,710,100,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
-7.67370236311e+18,78134662,336,0,1,0,0,0,0,0,0,0,1,0,0,760,100,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
-7.67370236311e+18,78134664,336,0,1,0,0,0,0,0,0,0,1,0,0,3890,100,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
-7.67370236311e+18,78134665,336,0,1,0,0,0,0,0,0,0,1,0,0,2150,100,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
-7.67253644932e+18,10463021,494,0,0,0,1,0,0,0,0,0,0,0,1,4850,90,52,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,,0,0
-7.67253644932e+18,10463015,494,0,0,0,1,0,0,0,0,0,0,0,1,910,90,52,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,,0,0
-7.67253644932e+18,10463016,494,0,0,0,1,0,0,0,0,0,0,0,1,2550,,52,1,1,,0,0,1,,,,,,,,,,,1,0,,,,0,1,0,0,,,0,0
-7.67069424039e+18,3586680,14,0,0,0,0,1,0,1,0,0,0,0,0,1220,90,52,2,2,,1,1,0,,,,,,,,,,,1,1,,,,1,0,0,1,,0,,0
-7.67011418049e+18,3593977,3,0,0,0,0,0,1,1,0,0,0,0,0,1540,40,60,1,1,1,1,1,1,1,0,0,,1,,,,,,0,1,,,,0,1,0,0,,0,,0
-7.67011418049e+18,3593976,3,0,0,0,0,0,1,1,0,0,0,0,0,1880,,60,1,1,,1,1,1,,,,,,,,,,,0,1,,,,0,1,0,0,,0,,0
-7.66943738955e+18,10463146,503,1,0,0,0,0,0,0,0,0,0,0,1,510,100,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.66943738955e+18,10463864,535,0,0,0,0,1,0,0,0,0,0,0,1,510,100,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
-7.66859716447e+18,10463784,529,0,0,0,0,1,0,0,0,0,0,0,1,1060,70,27,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,,1,1
-7.66702159347e+18,10462925,492,0,1,0,0,0,0,0,0,0,0,0,1,1490,100,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.66591779073e+18,80117146,386,1,0,0,0,0,0,0,0,0,0,1,0,900,100,36,1,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0
-7.66122234714e+18,78134487,331,0,0,1,0,0,0,0,0,0,1,0,0,3610,100,50,4,4,,0,1,0,,,,,,,,,,,0,0,,,,0,0,1,1,,0,,0
-7.66122234714e+18,78134949,344,0,0,0,0,1,0,0,0,0,1,0,0,1960,95,50,5,4,,0,1,0,,,,,,,,,,,0,0,,,,0,0,1,1,,0,,0
-7.65625205809e+18,80116756,373,0,0,0,0,0,1,0,0,0,0,1,0,3400,100,65,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.64866071785e+18,80119224,445,0,1,0,0,0,0,0,0,0,0,1,0,270,100,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
-7.63785527751e+18,80117688,403,0,0,0,0,0,1,0,0,0,0,1,0,980,100,39,1,1,.5714286,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,,0,0
-7.63785527751e+18,80117686,403,0,0,0,0,0,1,0,0,0,0,1,0,3080,100,39,1,1,.5714286,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,,0,0
-7.63785527751e+18,80117687,403,0,0,0,0,0,1,0,0,0,0,1,0,1120,100,39,1,1,.5714286,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,,0,0
-7.62418694690e+18,10463862,535,0,0,0,0,1,0,0,0,0,0,0,1,1240,100,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
-7.62415638466e+18,78132812,288,0,1,0,0,0,0,0,0,0,1,0,0,630,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.62369554100e+18,78133047,294,0,1,0,0,0,0,0,0,0,1,0,0,4650,100,58,1,2,.14285715,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,,0
-7.62122951078e+18,80119381,453,0,0,0,1,0,0,0,0,0,0,1,0,1560,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
-7.61923911511e+18,42124566,214,1,0,0,0,0,0,0,0,1,0,0,0,2770,100,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.61923911511e+18,42124567,214,1,0,0,0,0,0,0,0,1,0,0,0,8690,100,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.61923911511e+18,42124570,214,1,0,0,0,0,0,0,0,1,0,0,0,4200,100,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.61923911511e+18,42124568,214,1,0,0,0,0,0,0,0,1,0,0,0,1570,100,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.61923911511e+18,42124571,214,1,0,0,0,0,0,0,0,1,0,0,0,4260,100,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.61923911511e+18,42124569,214,1,0,0,0,0,0,0,0,1,0,0,0,3130,100,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.61416542296e+18,10462072,471,0,0,0,0,1,0,0,0,0,0,0,1,2590,100,38,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,,0,0
-7.60758888563e+18,78132838,288,0,1,0,0,0,0,0,0,0,1,0,0,3760,,47,1,3,,1,1,1,,,,,,,,,,,0,0,,,,1,1,0,1,,0,,0
-7.60758888563e+18,78133171,297,0,0,0,0,1,0,0,0,0,1,0,0,1460,,47,3,3,,1,1,1,,,,,,,,,,,0,0,,,,1,1,0,1,,,0,0
-7.60758888563e+18,78133172,297,0,0,0,0,1,0,0,0,0,1,0,0,1420,,47,3,3,,1,1,1,,,,,,,,,,,0,0,,,,1,1,0,1,,,0,0
-7.60758888563e+18,78133173,297,0,0,0,0,1,0,0,0,0,1,0,0,1610,100,47,3,3,,1,1,1,,,,,,,,,,,0,0,,,,1,1,0,1,,,0,0
-7.60758888563e+18,78133169,297,0,0,0,0,1,0,0,0,0,1,0,0,1860,100,47,3,3,,1,1,1,,,,,,,,,,,0,0,,,,1,1,0,1,,,0,0
-7.60758888563e+18,78133174,297,0,0,0,0,1,0,0,0,0,1,0,0,2080,100,47,3,3,,1,1,1,,,,,,,,,,,0,0,,,,1,1,0,1,,,0,0
-7.60758888563e+18,78133170,297,0,0,0,0,1,0,0,0,0,1,0,0,1460,100,47,3,3,,1,1,1,,,,,,,,,,,0,0,,,,1,1,0,1,,,0,0
-7.60758888563e+18,78133168,297,0,0,0,0,1,0,0,0,0,1,0,0,2560,100,47,3,3,,1,1,1,,,,,,,,,,,0,0,,,,1,1,0,1,,,0,0
-7.60758888563e+18,78133556,304,0,0,0,0,0,1,0,0,0,1,0,0,1420,50,47,4,3,,1,1,1,,,,,,,,,,,0,0,,,,1,1,0,1,,0,,0
-7.60758888563e+18,78133765,310,0,0,0,0,0,1,0,0,0,1,0,0,1460,90,47,5,3,.85714287,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,,0
-7.60622138780e+18,80118773,430,0,0,1,0,0,0,0,0,0,0,1,0,1290,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.60622138780e+18,80118772,430,0,0,1,0,0,0,0,0,0,0,1,0,2750,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.60053162614e+18,5524103,108,0,0,0,0,0,1,0,1,0,0,0,0,960,100,60,1,2,.14285715,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,0,0,1,0,1,,0,0
-7.60053162614e+18,5524104,108,0,0,0,0,0,1,0,1,0,0,0,0,1090,100,60,1,2,.14285715,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,0,0,1,0,1,,0,0
-7.60053162614e+18,5524102,108,0,0,0,0,0,1,0,1,0,0,0,0,1050,100,60,1,2,.14285715,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,0,0,1,0,1,,0,0
-7.60053162614e+18,5521177,108,0,0,0,0,0,1,0,1,0,0,0,0,1240,100,60,1,2,.14285715,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,0,0,1,0,1,,0,0
-7.59943580610e+18,78133157,297,0,0,0,0,1,0,0,0,0,1,0,0,5300,100,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
-7.58996416179e+18,5522670,98,0,1,0,0,0,0,0,1,0,0,0,0,1110,100,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.58996416179e+18,5524120,114,0,0,0,0,0,1,0,1,0,0,0,0,2910,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.58996416179e+18,5524322,114,0,0,0,0,0,1,0,1,0,0,0,0,4900,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.58996416179e+18,5524323,114,0,0,0,0,0,1,0,1,0,0,0,0,5720,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.58996416179e+18,5524324,114,0,0,0,0,0,1,0,1,0,0,0,0,4120,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.58996416179e+18,5524325,114,0,0,0,0,0,1,0,1,0,0,0,0,2700,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.58874959283e+18,10463041,497,1,0,0,0,0,0,0,0,0,0,0,1,870,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
-7.58683993374e+18,78133084,295,0,0,1,0,0,0,0,0,0,1,0,0,880,,64,1,2,,0,1,0,,,,,,,,,,,0,1,,,,0,0,1,1,,,0,0
-7.58668058856e+18,5520206,98,0,1,0,0,0,0,0,1,0,0,0,0,840,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.57749747852e+18,80119370,453,0,0,0,1,0,0,0,0,0,0,1,0,580,100,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
-7.57090444638e+18,3594413,16,1,0,0,0,0,0,1,0,0,0,0,0,2550,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.57090444638e+18,3594412,16,1,0,0,0,0,0,1,0,0,0,0,0,690,50,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.57090444638e+18,3594411,16,1,0,0,0,0,0,1,0,0,0,0,0,840,50,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.57047952695e+18,42124733,224,0,0,0,0,1,0,0,0,1,0,0,0,1580,100,25,1,1,1,1,1,0,0,0,1,,,,,,1,,1,0,1,0,0,1,1,1,1,1,0,,0
-7.56664221401e+18,78133361,302,0,0,0,1,0,0,0,0,0,1,0,0,810,100,58,2,3,,1,1,0,,,,,,,,,,,0,0,,,,0,1,1,1,,0,,0
-7.56664221401e+18,78133914,314,0,0,0,1,0,0,0,0,0,1,0,0,3540,100,58,3,3,.14285715,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,,0,0
-7.56664221401e+18,78134005,317,1,0,0,0,0,0,0,0,0,1,0,0,1680,100,58,4,3,,1,1,0,,,,,,,,,,,0,0,,,,0,1,1,1,,0,,0
-7.56664221401e+18,78134930,343,0,0,0,1,0,0,0,0,0,1,0,0,1000,80,58,5,3,,1,1,0,,,,,,,,,,,0,0,,,,0,1,1,1,,0,,0
-7.55949571718e+18,42124389,225,0,0,0,0,0,1,0,0,1,0,0,0,670,100,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,1
-7.55386829276e+18,42123955,202,1,0,0,0,0,0,0,0,1,0,0,0,1940,40,25,1,1,.5714286,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,,1,1
-7.55324302919e+18,80116741,372,0,0,0,0,1,0,0,0,0,0,1,0,690,100,23,1,2,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,,0
-7.55324302919e+18,80116874,377,0,0,0,1,0,0,0,0,0,0,1,0,400,,23,2,2,,1,1,0,,,,,,,,,,,1,0,,,,1,0,1,1,,,0,0
-7.55324302919e+18,80116873,377,0,0,0,1,0,0,0,0,0,0,1,0,800,,23,2,2,,1,1,0,,,,,,,,,,,1,0,,,,1,0,1,1,,,0,0
-7.54635615961e+18,78136321,364,0,1,0,0,0,0,0,0,0,1,0,0,910,100,30,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,,,1,0,1,1,0,,0,0
-7.54367075862e+18,5522656,97,1,0,0,0,0,0,0,1,0,0,0,0,1900,100,,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,,0,0,1,1,0,0,0,1,,1
-7.54203565042e+18,78133356,302,0,0,0,1,0,0,0,0,0,1,0,0,1820,100,30,1,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,,0
-7.54203565042e+18,78136027,349,0,0,0,1,0,0,0,0,0,1,0,0,200,100,30,2,2,,1,1,0,,,,,,,,,,,1,0,,,,0,1,1,1,,,0,0
-7.54049684713e+18,10462450,471,0,0,0,0,1,0,0,0,0,0,0,1,2120,,31,1,1,,0,1,1,,,,,,,,,,,1,0,,,,1,1,0,0,,,0,0
-7.54049684713e+18,10462734,481,0,0,1,0,0,0,0,0,0,0,0,1,1280,100,31,2,1,.14285715,0,1,1,,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,,1,1
-7.53729189006e+18,42124655,217,0,0,0,1,0,0,0,0,1,0,0,0,230,100,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
-7.53393678671e+18,42125272,241,0,0,0,1,0,0,0,0,1,0,0,0,2060,100,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
-7.53393678671e+18,42125273,241,0,0,0,1,0,0,0,0,1,0,0,0,4310,100,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
-7.53393678671e+18,42125825,265,1,0,0,0,0,0,0,0,1,0,0,0,3140,100,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
-7.53173434328e+18,80118794,430,0,0,1,0,0,0,0,0,0,0,1,0,580,100,23,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,,0
-7.51639934917e+18,78132967,293,1,0,0,0,0,0,0,0,0,1,0,0,2550,100,63,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.50077361886e+18,5522654,97,1,0,0,0,0,0,0,1,0,0,0,0,1140,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.50077361886e+18,5522653,97,1,0,0,0,0,0,0,1,0,0,0,0,1890,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.49390635762e+18,10463161,503,1,0,0,0,0,0,0,0,0,0,0,1,1890,100,49,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,,1,,0,0,,0
-7.49259822415e+18,78134928,343,0,0,0,1,0,0,0,0,0,1,0,0,250,75,34,1,1,.14285715,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,,0,0,,0
-7.49132148933e+18,80117616,401,0,0,0,1,0,0,0,0,0,0,1,0,5090,30,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,0,1,1,0,0,,0
-7.48475918946e+18,10462675,479,1,0,0,0,0,0,0,0,0,0,0,1,4020,100,61,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,0,0,1,1,0,1,,1
-7.48034506122e+18,3595338,16,1,0,0,0,0,0,1,0,0,0,0,0,950,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,1
-7.48034506122e+18,3595337,16,1,0,0,0,0,0,1,0,0,0,0,0,910,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,1
-7.48025534349e+18,78132813,288,0,1,0,0,0,0,0,0,0,1,0,0,1640,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.48025534349e+18,78133918,314,0,0,0,1,0,0,0,0,0,1,0,0,3790,100,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
-7.47739589359e+18,5522834,104,0,1,0,0,0,0,0,1,0,0,0,0,2240,50,45,1,1,.14285715,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,,1,0,,0,0
-7.46955845185e+18,42125622,258,0,0,0,1,0,0,0,0,1,0,0,0,900,100,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
-7.46127103990e+18,3595860,19,0,0,0,1,0,0,1,0,0,0,0,0,1120,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.45966777636e+18,42123583,190,1,0,0,0,0,0,0,0,1,0,0,0,420,100,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
-7.45966777636e+18,42124652,217,0,0,0,1,0,0,0,0,1,0,0,0,80,100,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
-7.45966777636e+18,42124958,239,0,1,0,0,0,0,0,0,1,0,0,0,560,100,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.45966777636e+18,42125733,262,0,0,1,0,0,0,0,0,1,0,0,0,550,100,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
-7.45888005007e+18,10462479,479,1,0,0,0,0,0,0,0,0,0,0,1,940,100,,1,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,0,1,0,0,,0
-7.45146593841e+18,42123515,187,0,0,0,1,0,0,0,0,1,0,0,0,230,100,43,1,1,.5714286,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,,0,0
-7.45138706267e+18,3594269,3,0,0,0,0,0,1,1,0,0,0,0,0,2060,100,60,1,1,.5714286,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,,1
-7.45138706267e+18,3594268,3,0,0,0,0,0,1,1,0,0,0,0,0,530,100,60,1,1,.5714286,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,,1
-7.45138706267e+18,3594267,3,0,0,0,0,0,1,1,0,0,0,0,0,350,100,60,1,1,.5714286,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,,1
-7.44285695367e+18,78134538,332,0,0,0,1,0,0,0,0,0,1,0,0,3000,100,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
