des_c,dias_al_desempenyo,num_p,sum_porcp_c,ref_c,reincidence,t_producto,NombrePignorante,fecha_inicial,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,faltas,dummy_prenda_tipo1,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_choose_same1,dummy_choose_same2,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,dummy_choose_same3,dummy_trabajo9,pro_2,pro_3,pro_4,pro_5
0,,3,.47388676,1,0,5,3.84396508775e+18,11/17/2012,0,0,0,0,0,1,0,0,0,0,1,0,4680,,43,2,,,,,,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,0,1,,,1,1,1,0,0,0,,,,1
0,,1,.39583185,0,1,3,3.84513340530e+18,9/28/2012,0,0,0,0,1,0,0,1,0,0,0,0,1130,100,36,1,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,1,,,,,,,,,,,1,1,,,,,,,1,1,,1,,
0,,15,1.3090476,0,1,,3.84513340530e+18,10/26/2012,0,0,0,0,1,0,0,1,0,0,0,0,840,,36,2,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,1,,,,,,,,,,,1,1,,,,,,,1,1,,,,
1,98,1,1.2429079,0,1,,3.84513340530e+18,1/8/2013,0,1,0,0,0,0,0,1,0,0,0,0,760,,36,3,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,1,,,,,,,,,,,1,1,,,,,,,1,1,,,,
0,,3,.46358573,1,0,,3.84738611063e+18,11/20/2012,0,1,0,0,0,0,0,1,0,0,0,0,1400,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,91,1,1.2317904,0,0,,3.84948105874e+18,11/9/2012,0,0,0,0,1,0,0,1,0,0,0,0,2290,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,92,1,1.2395294,0,0,2,3.84966024682e+18,10/11/2012,0,0,0,1,0,0,0,0,0,1,0,0,510,100,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,
0,,0,0,0,0,,3.85312497994e+18,10/10/2012,0,0,1,0,0,0,1,0,0,0,0,0,1100,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.25932479,1,0,2,3.85487346486e+18,12/10/2012,1,0,0,0,0,0,0,0,0,1,0,0,1170,75,35,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,,,
0,,0,0,0,0,3,3.85498978197e+18,12/7/2012,0,0,0,0,1,0,0,0,0,1,0,0,850,100,,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,1,1,1,0,1,0,,1,,
0,,0,0,0,0,4,3.85498978197e+18,12/20/2012,0,0,0,1,0,0,0,0,0,1,0,0,650,100,,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,,,1,
0,,0,0,0,0,5,3.85499572850e+18,11/12/2012,1,0,0,0,0,0,0,0,0,1,0,0,5070,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
0,,0,0,0,0,5,3.85499572850e+18,11/12/2012,1,0,0,0,0,0,0,0,0,1,0,0,840,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
1,92,10,1.2401696,1,0,5,3.85505870656e+18,10/30/2012,0,1,0,0,0,0,0,0,0,0,0,1,2830,100,20,1,.14285715,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,,,,1
1,62,6,1.1596612,1,0,1,3.85505870656e+18,11/9/2012,0,0,0,0,1,0,0,0,0,0,0,1,8470,,20,2,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,1,1,,,0,1,1,1,1,0,0,0,0,0
1,62,10,1.1621093,1,0,1,3.85505870656e+18,11/9/2012,0,0,0,0,1,0,0,0,0,0,0,1,8510,,20,2,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,1,1,,,0,1,1,1,1,0,0,0,0,0
1,62,10,1.1598423,1,0,1,3.85505870656e+18,11/9/2012,0,0,0,0,1,0,0,0,0,0,0,1,5960,100,20,2,,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,1,1,,,0,1,1,1,1,0,0,0,0,0
0,,3,.47131658,1,0,2,3.85532827010e+18,9/6/2012,0,0,0,1,0,0,0,0,0,1,0,0,2590,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,
1,89,1,1.2317917,0,0,,3.85562993123e+18,10/3/2012,0,0,1,0,0,0,1,0,0,0,0,0,2450,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,1,.23922223,1,0,,3.85599262537e+18,10/20/2012,0,0,0,0,0,1,0,1,0,0,0,0,2520,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.46358821,1,0,,3.85599262537e+18,11/1/2012,0,0,0,1,0,0,0,1,0,0,0,0,1700,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,1,.23176792,1,0,,3.85599262537e+18,12/28/2012,0,0,0,0,1,0,0,1,0,0,0,0,2370,,,3,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,3.85738585350e+18,10/18/2012,0,0,0,1,0,0,1,0,0,0,0,0,3610,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,3.85738585350e+18,10/18/2012,0,0,0,1,0,0,1,0,0,0,0,0,4340,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,3.85738585350e+18,10/18/2012,0,0,0,1,0,0,1,0,0,0,0,0,2320,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,64,1,1.1674067,0,0,1,3.85812986122e+18,11/27/2012,0,1,0,0,0,0,0,0,1,0,0,0,3000,,28,1,0,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
0,,0,0,0,0,2,3.85997743254e+18,9/20/2012,0,0,0,1,0,0,0,0,0,0,1,0,9900,100,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,
0,,0,0,0,0,5,3.85997743254e+18,9/28/2012,0,0,0,0,1,0,0,0,0,0,1,0,4100,100,,2,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
0,,0,0,0,0,1,3.85997743254e+18,10/1/2012,1,0,0,0,0,0,0,0,0,0,1,0,5620,100,,3,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0
0,,0,0,0,0,1,3.85997743254e+18,10/1/2012,1,0,0,0,0,0,0,0,0,0,1,0,4700,100,,3,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0
1,99,1,1.246994,0,0,1,3.86093713656e+18,10/29/2012,1,0,0,0,0,0,0,0,0,0,1,0,1650,100,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0
1,99,1,1.2469963,0,0,1,3.86093713656e+18,10/29/2012,1,0,0,0,0,0,0,0,0,0,1,0,2700,100,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0
1,99,1,1.2469941,0,0,1,3.86093713656e+18,10/29/2012,1,0,0,0,0,0,0,0,0,0,1,0,3470,100,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0
1,85,1,1.2214956,0,0,5,3.86093713656e+18,12/4/2012,0,1,0,0,0,0,0,0,0,0,1,0,1130,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
1,85,1,1.2214934,0,0,5,3.86093713656e+18,12/4/2012,0,1,0,0,0,0,0,0,0,0,1,0,1500,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
1,85,1,1.2214946,0,0,5,3.86093713656e+18,12/4/2012,0,1,0,0,0,0,0,0,0,0,1,0,910,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
1,175,3,1.4558598,1,0,4,3.86159377567e+18,9/10/2012,1,0,0,0,0,0,0,1,0,0,0,0,1640,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
0,,0,0,0,0,4,3.86319132209e+18,10/9/2012,0,1,0,0,0,0,0,0,0,0,0,1,400,100,26,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,,,1,
0,,0,0,0,0,,3.86727086632e+18,12/4/2012,0,1,0,0,0,0,1,0,0,0,0,0,1080,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,3.86727086632e+18,12/4/2012,0,1,0,0,0,0,1,0,0,0,0,0,2590,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,73,1,1.1905826,0,0,2,3.86761438759e+18,9/21/2012,0,0,0,0,1,0,0,0,1,0,0,0,2420,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,
1,73,1,1.1905872,0,0,2,3.86761438759e+18,9/21/2012,0,0,0,0,1,0,0,0,1,0,0,0,1090,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,
0,,3,.47388887,1,0,3,3.86761438759e+18,10/29/2012,1,0,0,0,0,0,0,0,1,0,0,0,2520,90,,2,,1,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
0,,3,.47389114,1,0,3,3.86761438759e+18,10/29/2012,1,0,0,0,0,0,0,0,1,0,0,0,2480,90,,2,,1,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
0,,0,0,0,0,3,3.86761438759e+18,11/28/2012,0,0,1,0,0,0,0,0,1,0,0,0,5400,80,,3,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
0,,0,0,0,0,3,3.86761438759e+18,11/28/2012,0,0,1,0,0,0,0,0,1,0,0,0,5110,80,,3,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
0,,0,0,0,0,3,3.86761438759e+18,11/28/2012,0,0,1,0,0,0,0,0,1,0,0,0,7500,80,,3,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
1,30,1,1.077265,0,0,,3.87135535132e+18,11/17/2012,0,0,0,0,0,1,0,1,0,0,0,0,2000,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,88,1,1.2317672,0,0,,3.87235503165e+18,12/21/2012,0,0,0,0,1,0,1,0,0,0,0,0,730,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,24,1,1.0643922,0,0,3,3.87303942423e+18,11/23/2012,0,0,0,0,1,0,0,0,1,0,0,0,1020,100,83,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,,1,,
0,,3,.46354288,1,0,,3.87368433291e+18,1/8/2013,0,1,0,0,0,0,0,1,0,0,0,0,350,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.47844648,1,0,,3.87515439063e+18,12/4/2012,0,1,0,0,0,0,0,1,0,0,0,0,2710,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.47844535,1,0,,3.87515439063e+18,12/4/2012,0,1,0,0,0,0,0,1,0,0,0,0,1280,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.50068456,1,0,,3.87515439063e+18,12/31/2012,1,0,0,0,0,0,0,1,0,0,0,0,1680,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,2,.24069232,1,1,1,3.87536905336e+18,9/14/2012,0,0,0,0,1,0,0,1,0,0,0,0,130,100,56,1,,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,,,,,,,,,1,1,,,1,,,,1,0,0,0,0,0
0,,0,0,0,1,4,3.87536905336e+18,11/28/2012,0,0,1,0,0,0,0,0,0,1,0,0,800,100,56,2,,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,,,,,,,,,,,1,1,,,1,,,,1,0,,,1,
0,,3,1.3966275,0,1,4,3.87536905336e+18,11/28/2012,0,0,1,0,0,0,0,0,0,1,0,0,1020,100,56,2,,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,,,,,,,,,,,1,1,,,1,,,,1,0,,,1,
0,,0,0,0,1,,3.87536905336e+18,12/21/2012,0,0,0,0,1,0,0,1,0,0,0,0,1360,,56,3,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,,,,,,,,,,,1,1,,,1,,,,1,0,,,,
1,13,1,1.077265,0,0,,3.87596148670e+18,11/22/2012,0,0,0,1,0,0,1,0,0,0,0,0,2340,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,99,1,1.239222,0,0,,3.88084340213e+18,10/15/2012,1,0,0,0,0,0,1,0,0,0,0,0,5180,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,99,1,1.239222,0,0,,3.88084340213e+18,10/15/2012,1,0,0,0,0,0,1,0,0,0,0,0,4730,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,3.88497388495e+18,12/31/2012,1,0,0,0,0,0,1,0,0,0,0,0,800,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,65,1,1.2317901,0,0,,3.88576106594e+18,11/10/2012,0,0,0,0,0,1,1,0,0,0,0,0,1000,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,91,1,1.23694,0,1,2,3.88614739139e+18,9/15/2012,0,0,0,0,0,1,1,0,0,0,0,0,1500,90,33,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,,,
1,95,3,1.2317909,1,1,,3.88614739139e+18,10/6/2012,0,0,0,0,0,1,1,0,0,0,0,0,1100,,33,2,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,1,1,,,1,1,1,1,1,0,,,,
1,95,3,1.2317958,1,1,,3.88614739139e+18,10/6/2012,0,0,0,0,0,1,1,0,0,0,0,0,1420,,33,2,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,1,1,,,1,1,1,1,1,0,,,,
1,95,3,1.2317907,1,1,,3.88614739139e+18,10/6/2012,0,0,0,0,0,1,1,0,0,0,0,0,1720,,33,2,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,1,1,,,1,1,1,1,1,0,,,,
0,,3,.46358222,1,1,,3.88614739139e+18,11/17/2012,0,0,0,0,0,1,1,0,0,0,0,0,2920,,33,3,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,1,1,,,1,1,1,1,1,0,,,,
0,,3,.46358183,1,1,,3.88614739139e+18,11/17/2012,0,0,0,0,0,1,1,0,0,0,0,0,2200,,33,3,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,1,1,,,1,1,1,1,1,0,,,,
0,,3,.46353331,1,1,,3.88614739139e+18,12/15/2012,0,0,0,0,0,1,1,0,0,0,0,0,1500,,33,4,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,1,1,,,1,1,1,1,1,0,,,,
0,,1,.38627893,1,1,,3.88614739139e+18,1/9/2013,0,0,1,0,0,0,1,0,0,0,0,0,1470,,33,5,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,1,1,,,1,1,1,1,1,0,,,,
0,,1,.38627869,1,1,,3.88614739139e+18,1/9/2013,0,0,1,0,0,0,1,0,0,0,0,0,1220,,33,5,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,1,1,,,1,1,1,1,1,0,,,,
0,,1,.3862766,1,1,,3.88614739139e+18,1/9/2013,0,0,1,0,0,0,1,0,0,0,0,0,940,,33,5,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,1,1,,,1,1,1,1,1,0,,,,
0,,3,.53046548,1,0,,3.88751005545e+18,10/8/2012,1,0,0,0,0,0,1,0,0,0,0,0,1160,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,121,10,1.2603437,1,0,1,3.89201997734e+18,11/27/2012,0,1,0,0,0,0,0,0,0,1,0,0,960,100,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0
1,121,10,1.2448082,1,0,1,3.89201997734e+18,11/27/2012,0,1,0,0,0,0,0,0,0,1,0,0,730,100,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0
1,121,10,1.2602082,1,0,1,3.89201997734e+18,11/27/2012,0,1,0,0,0,0,0,0,0,1,0,0,1440,100,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0
0,,0,0,0,0,4,3.89203274038e+18,12/18/2012,0,1,0,0,0,0,0,0,1,0,0,0,950,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
0,,0,0,0,0,4,3.89203274038e+18,12/18/2012,0,1,0,0,0,0,0,0,1,0,0,0,690,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
0,,0,0,0,0,,3.89433581946e+18,10/27/2012,0,0,0,0,0,1,1,0,0,0,0,0,830,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,91,1,1.2369436,0,0,5,3.89589821790e+18,11/21/2012,0,0,1,0,0,0,0,0,0,0,1,0,3720,100,32,1,,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,,,,,,,,1,0,0,0,1,1,1,1,1,0,,,,1
0,,0,0,0,0,,3.89602043872e+18,10/9/2012,0,1,0,0,0,0,1,0,0,0,0,0,10880,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,3.89602043872e+18,11/14/2012,0,0,1,0,0,0,1,0,0,0,0,0,4050,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.50113332,1,0,4,3.89768023150e+18,11/16/2012,0,0,0,0,1,0,0,0,0,1,0,0,750,100,55,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,,,1,
0,,2,.23951516,1,0,4,3.89811718032e+18,11/16/2012,0,0,0,0,1,0,0,0,0,1,0,0,330,90,21,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,1,
0,,3,.47131032,1,0,3,3.89811718032e+18,11/21/2012,0,0,1,0,0,0,0,0,0,1,0,0,580,100,21,2,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,0,0,,,0,0,0,1,1,0,,1,,
0,,0,0,0,0,4,3.89811718032e+18,12/14/2012,0,0,0,0,1,0,0,0,0,1,0,0,300,50,21,3,,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,0,0,,,0,0,0,1,0,0,,,1,
0,,0,0,0,0,2,3.90255269960e+18,10/17/2012,0,0,1,0,0,0,0,0,0,1,0,0,220,70,51,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,,,
1,90,1,1.2343704,0,0,5,3.90375185707e+18,11/1/2012,0,0,0,1,0,0,0,0,0,0,1,0,1350,100,24,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,,,,1
1,47,1,1.154528,0,0,,3.90615492642e+18,10/27/2012,0,0,0,0,0,1,1,0,0,0,0,0,6610,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,47,1,1.1545277,0,0,,3.90615492642e+18,10/27/2012,0,0,0,0,0,1,1,0,0,0,0,0,5250,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,47,1,1.1545283,0,0,,3.90615492642e+18,10/27/2012,0,0,0,0,0,1,1,0,0,0,0,0,7100,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.46358415,1,0,,3.90623480150e+18,11/20/2012,0,1,0,0,0,0,0,1,0,0,0,0,1010,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,79,1,1.2060342,0,0,1,3.90648000707e+18,10/31/2012,0,0,1,0,0,0,0,0,0,1,0,0,880,75,49,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
0,,3,.47132501,1,0,4,3.90659125933e+18,9/28/2012,0,0,0,0,1,0,1,0,0,0,0,0,400,,43,1,.42857143,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,,,1,
0,,9,.30905631,1,0,,3.90682907851e+18,11/7/2012,0,0,1,0,0,0,1,0,0,0,0,0,5150,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,6,.540851,1,0,,3.90682907851e+18,11/7/2012,0,0,1,0,0,0,1,0,0,0,0,0,3960,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,3.90984370413e+18,12/8/2012,0,0,0,0,0,1,1,0,0,0,0,0,750,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,3.91510633344e+18,10/30/2012,0,1,0,0,0,0,1,0,0,0,0,0,2370,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.51931506,1,0,,3.92046198103e+18,10/5/2012,0,0,0,0,1,0,0,1,0,0,0,0,730,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.51932353,1,0,,3.92046198103e+18,10/5/2012,0,0,0,0,1,0,0,1,0,0,0,0,680,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.51929581,1,0,,3.92046198103e+18,10/5/2012,0,0,0,0,1,0,0,1,0,0,0,0,710,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.51932353,1,0,,3.92046198103e+18,10/5/2012,0,0,0,0,1,0,0,1,0,0,0,0,680,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.53417897,1,0,,3.92046198103e+18,10/23/2012,0,1,0,0,0,0,0,1,0,0,0,0,1900,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,1,1.3090569,0,0,,3.92053966010e+18,11/6/2012,0,1,0,0,0,0,0,1,0,0,0,0,2810,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,3.92053966010e+18,11/20/2012,0,1,0,0,0,0,0,1,0,0,0,0,4020,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,49,1,1.1287755,0,0,4,3.92155132411e+18,9/12/2012,0,0,1,0,0,0,0,0,1,0,0,0,980,100,32,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,0,,,1,
