dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,faltas,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,dummy_choose_same3,dummy_trabajo9,pro_3,reincidence,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
0,0,0,0,0,1,0,0,0,0,0,1,1240,90,18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,-0.011471690105023784,6.0664343638033814e-5,0.475646020783679
0,0,0,1,0,0,0,0,0,1,0,0,2620,100,46,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,-0.008530910044127041,2.717344358152486e-4,0.4738053295843447
0,0,0,0,1,0,1,0,0,0,0,0,4420,100,43,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,-0.024593902724181972,6.072177724130774e-4,0.3599275673249172
0,1,0,0,0,0,0,0,0,1,0,0,770,100,66,0.5714286,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,-0.0017493475184474497,5.098200770898764e-4,0.48923769616309704
0,1,0,0,0,0,0,0,0,0,1,0,990,100,50,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,-0.016557321338943956,4.086768153507513e-4,0.23190589290584088
0,0,0,0,1,0,0,0,0,1,0,0,2650,100,41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,-0.012514679919648294,3.386745947467973e-4,0.44688692431819976
0,0,0,1,0,0,0,0,0,1,0,0,2013.3333333333333,100,52,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,-0.007367795074233683,4.8267355773077533e-4,0.5052116390478044
0,0,0,1,0,0,0,0,1,0,0,0,10610,100,41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,6.407824661807623e-6,3.2007328330777495e-4,0.5257836556478152
0,0,0,0,0,1,0,0,0,1,0,0,4450,80,53,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,-0.011751290417685521,1.0893108106476232e-4,0.4230117213376068
0,0,0,0,1,0,0,0,1,0,0,0,470,100,42,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,-0.00650332357408687,0.0016621609533216872,0.5391335977590016
0,1,0,0,0,0,0,0,0,0,0,1,6820,90,28,0.2857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,-0.021868027357115457,7.492027550674063e-4,0.4574825621279901
0,0,0,0,1,0,0,0,1,0,0,0,12210,100,35,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,-0.027463810286721773,0.0010861543752264044,0.6131168576152182
0,0,1,0,0,0,1,0,0,0,0,0,1430,100,41,0.42857143,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,-0.029580010291252835,6.840626448434008e-4,0.33350186241753293
0,0,0,0,1,0,0,1,0,0,0,0,3460,100,57,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0.001386685596475513,2.1887847254737492e-4,0.4695771542210076
0,0,0,1,0,0,0,0,0,0,0,1,800,100,25,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,-0.001076825399271695,4.6658435879309054e-4,0.48046283492738245
0,0,0,1,0,0,0,0,0,0,0,1,470,90,43,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,-0.006516293245109011,9.243509938610781e-4,0.4367791365206431
1,0,0,0,0,0,0,0,0,0,1,0,5230,100,76,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0.005225379091077492,3.582012559317525e-4,0.25656219189555823
0,0,1,0,0,0,0,0,0,1,0,0,2300,100,31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,-0.03048760236488082,2.872175238930984e-4,0.5328797050107003
0,0,1,0,0,0,0,1,0,0,0,0,14320,90,52,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.027687919868516556,3.4958402956505446e-4,0.4539219523099142
0,0,0,1,0,0,0,0,0,0,0,1,450,100,55,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.003291320503966938,9.862106977807238e-4,0.4160689086746131
0,0,0,0,1,0,0,0,0,0,0,1,2080,70,40,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,-0.023430965193744522,2.928671841416989e-4,0.4748514978432075
0,0,1,0,0,0,0,0,0,1,0,0,410,100,21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,-0.02152677758102269,2.868686756898304e-4,0.4928426883457246
0,0,1,0,0,0,0,0,0,1,0,0,730,100,49,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,-0.01796245085189579,2.5290890801113724e-4,0.4365748804537147
0,1,0,0,0,0,0,0,1,0,0,0,743.3333333333334,100,47,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,-0.009068434502108267,2.79508959500375e-4,0.5585058993978161
0,0,0,1,0,0,0,0,0,0,0,1,770,100,39,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,-0.005020889510262245,2.8146065695198075e-4,0.516635731409338
0,0,0,0,0,1,0,0,1,0,0,0,780,50,29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,-0.011648947754476285,1.8837664336591965e-4,0.5439078828741849
0,0,0,1,0,0,0,0,1,0,0,0,1410,100,32,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,-0.005081851980899791,1.4543006521697743e-4,0.5741209637962166
0,1,0,0,0,0,0,0,1,0,0,0,905,100,41,0.14285715,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,-0.011523791434429305,4.4726670463193454e-4,0.5610037648390707
0,0,1,0,0,0,0,0,0,1,0,0,7010,100,44,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,-0.024979002711374453,5.960785444601785e-4,0.5450421092247835
0,0,1,0,0,0,0,0,1,0,0,0,9200,80,42,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,-0.024973872204630432,1.0757201900573568e-4,0.5046081822398992
0,0,0,1,0,0,0,0,0,1,0,0,1040,100,38,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,-0.006901422318510598,0.00096738020810884005,0.5066523970743656
0,0,0,1,0,0,0,0,0,1,0,0,1770,100,30,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,-0.0011296017459183625,6.4768300224297e-4,0.4717009600862485
0,1,0,0,0,0,0,0,0,1,0,0,6310,100,42,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,-0.014595157200968673,1.916129134006037e-4,0.49138615139149894
0,0,0,0,0,1,1,0,0,0,0,0,1634.4444444444443,100,38,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.004492325114467917,6.849740440002212e-4,0.37287667834899557
0,0,1,0,0,0,0,0,1,0,0,0,760,100,56,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,-0.02164856945902887,6.149902409765448e-4,0.5792951637986163
0,0,0,0,1,0,0,0,0,1,0,0,3640,50,23,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,-0.030261144057501906,3.655479550259799e-4,0.47392372379576214
0,0,1,0,0,0,0,1,0,0,0,0,4230,50,31,0.2857143,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,-0.028437496003835265,1.2971769925396339e-4,0.47235609005746676
0,1,0,0,0,0,0,0,0,0,0,1,2350,100,41,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,-5.151954322158952e-4,8.36558372127906e-4,0.4378867262545352
1,0,0,0,0,0,0,0,0,1,0,0,4750,100,42,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,-0.019427224667732876,2.0648027260022016e-4,0.4719752262433477
0,0,0,1,0,0,0,0,0,0,0,1,690,100,19,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.006549930304750782,8.589861475200983e-4,0.5103849723188615
0,0,1,0,0,0,0,1,0,0,0,0,2810,100,46,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,-0.030781655743005308,8.872464490929582e-4,0.5220279305196389
0,1,0,0,0,0,0,0,0,0,1,0,1160,100,33,0.14285715,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.0154258626286837,1.5874492804811616e-4,0.25951671260588266
0,1,0,0,0,0,0,0,1,0,0,0,920,100,67,0.2857143,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0.0032819529075873714,2.0570578502128868e-4,0.5840865822512882
0,0,0,0,1,0,0,0,0,0,1,0,780,50,32,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,-0.017786661520279662,5.841854544018588e-4,0.2580339463706914
0,0,0,0,1,0,0,0,0,1,0,0,1260,90,23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,-0.022054790607956093,3.1822393929176055e-4,0.5261797428467054
0,0,0,0,1,0,0,0,0,1,0,0,250,80,42,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,-0.00744933425833381,8.878153292198363e-4,0.42231920374984133
0,0,0,1,0,0,0,0,0,0,1,0,4820,100,51,0.2857143,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-0.004023574866326974,0.0010998910910462534,0.29568123387421347
0,0,0,1,0,0,0,0,1,0,0,0,2180,90,59,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.005360435548609331,7.392259189554193e-4,0.557343229587611
1,0,0,0,0,0,0,0,0,1,0,0,1060,100,36,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,-0.003110278984587541,4.7758652795274777e-4,0.5290743769725698
0,0,0,0,1,0,0,0,0,0,0,1,1500,90,31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.02073774157368328,4.493812620270966e-4,0.4500224565843436
0,0,0,0,1,0,1,0,0,0,0,0,1530,100,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,-0.02932845127435132,5.010763953994777e-4,0.3310070018167499
0,0,0,1,0,0,0,1,0,0,0,0,1840,100,23,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,-0.017290428050033564,2.859749903198176e-4,0.5360555448236533
0,1,0,0,0,0,0,0,0,1,0,0,380,50,23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,-0.008878026371611013,6.349397734187044e-4,0.523302697108826
0,0,0,0,1,0,0,0,0,0,0,1,440,100,60,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,-0.0176100878133819,0.0010418392050363166,0.4610334705613726
0,1,0,0,0,0,0,0,1,0,0,0,5440,80,52,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,-0.018725079180609335,7.117122517381402e-4,0.5315544899246377
0,0,0,0,0,1,0,0,1,0,0,0,980,50,26,0.14285715,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,-0.010293225265130365,1.1101486873423704e-4,0.5389953351854629
0,0,0,1,0,0,0,0,1,0,0,0,1910,100,56,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0.0012385158252426116,3.4655354411696664e-4,0.5641345055031827
0,1,0,0,0,0,0,0,0,1,0,0,2220,50,64,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0.001798187614096295,3.588786954168415e-4,0.43543990647847797
0,0,0,1,0,0,0,0,1,0,0,0,710,100,23,0.14285715,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,-0.004432517794836822,0.0010806690185954457,0.5842003182454906
0,1,0,0,0,0,0,0,1,0,0,0,1596.6666666666667,100,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-0.005530402787924281,5.841491449958183e-4,0.5562242976312217
0,0,0,1,0,0,0,0,0,0,0,1,2440,50,64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0.0054146089196529315,4.635947979517505e-4,0.45529005116639365
0,0,0,0,0,1,1,0,0,0,0,0,5070,100,36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,-0.01792709008787554,3.156143549838396e-4,0.3450876345376212
0,0,1,0,0,0,0,0,1,0,0,0,2003.3333333333333,95,45,0.71428573,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,-0.026264091997529486,4.190446903202076e-4,0.5611292672447873
0,0,0,1,0,0,0,0,0,1,0,0,690,100,21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,6.644821622266098e-4,1.4826843258032162e-4,0.5322931421955771
0,1,0,0,0,0,0,0,1,0,0,0,760,100,29,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,-0.009106424449695415,3.2022100544069345e-4,0.5916854786110637
1,0,0,0,0,0,0,0,0,0,1,0,2030,60,58,0.5714286,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0.005026835920550804,8.953977065796418e-4,0.23822906674873223
0,0,1,0,0,0,0,1,0,0,0,0,2120,50,31,0.2857143,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,-0.02676988719409933,4.761988180002916e-4,0.468363860782285
0,0,0,0,0,1,1,0,0,0,0,0,1130,100,19,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,-0.011902977497187371,7.014320793622927e-5,0.4356865707984833
0,0,0,0,1,0,1,0,0,0,0,0,1430,100,27,0.14285715,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,-0.02381789145033322,6.635378172035888e-4,0.34377189919563816
0,0,0,0,1,0,0,0,1,0,0,0,1320,100,62,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0013608667586993777,0.0014532003425535356,0.5403667026281473
1,0,0,0,0,0,0,0,1,0,0,0,950,100,50,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,-0.013116353987115413,3.2384038455278137e-4,0.5889454216299772
0,0,1,0,0,0,1,0,0,0,0,0,2960,100,52,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,-0.023336492632715224,2.1446660119553489e-4,0.39907318827355226
0,0,0,1,0,0,0,0,0,0,1,0,720,100,29,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,-0.0011795964706321647,4.663837247435313e-4,0.3090928442135675
0,0,1,0,0,0,0,0,0,1,0,0,1060,100,56,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,-0.02547436525223996,6.522948404102421e-4,0.5230129961681107
0,1,0,0,0,0,0,0,0,0,0,1,530,90,45,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,-0.020121303235678508,8.039939386047587e-4,0.457695399330805
0,0,0,0,1,0,0,0,0,0,1,0,600,100,52,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,-0.013771845936312472,1.8891310878645334e-4,0.247703431565172
0,0,0,0,1,0,0,0,0,1,0,0,6100,100,35,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,-0.030162849309112495,0.0010223641329738051,0.5147318023936582
0,0,0,1,0,0,0,0,0,0,1,0,2100,100,53,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0.004558556464421778,6.967056553491197e-4,0.27641599663722044
0,0,1,0,0,0,0,0,0,1,0,0,1830,100,50,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,-0.02466308794696067,7.363952066145077e-4,0.570051301625615
0,0,1,0,0,0,0,0,0,1,0,0,2696.6666666666665,60,50,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,-0.018250420544440198,7.425488163788622e-4,0.46097450222400943
0,0,0,1,0,0,0,0,1,0,0,0,1060,80,26,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,8.230260304348734e-5,5.704076259758501e-4,0.5460976376335221
0,0,1,0,0,0,0,0,0,1,0,0,2900,100,61,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.008850867381538747,0.0010502568666273281,0.4693506983313848
1,0,0,0,0,0,0,1,0,0,0,0,330,100,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,-0.009146141646457695,4.894867868772925e-4,0.5228950733955137
0,1,0,0,0,0,0,0,0,0,1,0,630,100,20,0.5714286,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,-0.018918588340416785,4.643931070658551e-4,0.2658846242551881
0,1,0,0,0,0,0,0,0,1,0,0,380,40,28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,-0.0027514967134213797,1.3616487035030168e-4,0.4708777741131506
0,0,1,0,0,0,0,0,0,1,0,0,2170,100,50,0.5714286,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,-0.02120986762927419,4.160257749029296e-4,0.5308744006704975
0,0,1,0,0,0,0,0,0,1,0,0,600,50,46,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.026967988708486216,9.917501612549146e-4,0.4553854090127229
0,0,0,1,0,0,0,0,0,0,0,1,910,90,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.009839491076597146,3.461124858552113e-4,0.46352878506128103
0,0,0,0,1,0,0,0,0,1,0,0,2050,100,46,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-0.00346649148838604,2.0344961486700933e-4,0.45685241926888215
0,0,0,1,0,0,0,0,0,0,0,1,1420,100,45,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0.004152458623771494,7.955132810075155e-4,0.43407670398201453
0,0,1,0,0,0,0,0,0,1,0,0,3255,100,51,0.85714287,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,-0.025927330487428603,5.233499459476709e-4,0.47621536788184704
1,0,0,0,0,0,0,0,0,0,0,1,840,100,34,0.42857143,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,-0.00196814176957479,9.735559523713882e-4,0.44195033405310186
0,0,0,1,0,0,0,0,0,0,0,1,690,100,42,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-0.0022390076800124442,5.876185708919657e-4,0.44836756237153297
0,0,0,0,0,1,1,0,0,0,0,0,680,100,55,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.001849672635068759,9.459335889119601e-4,0.33628831659917746
0,0,0,0,0,1,0,0,0,1,0,0,330,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,-0.010257735402734867,5.977111499310314e-4,0.43750949172295034
1,0,0,0,0,0,0,0,0,0,0,1,700,100,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,7.628454406558742e-4,5.630010151871476e-4,0.49350886743804306
