
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)",="(9)",="(10)",="(11)",="(12)"
="3068.date_opening",="0.020",="0.028",="0.011",="0.047***",="0.014*",="0.046***",="0.016*",="0.050***",="0.023***",="0.055***",="0.025***",="0.062***"
="",="(0.022)",="(0.017)",="(0.0068)",="(0.011)",="(0.0082)",="(0.012)",="(0.0084)",="(0.013)",="(0.0067)",="(0.015)",="(0.0075)",="(0.016)"

="3069.date_opening",="0.048**",="0.011",="0.024***",="0.037***",="0.030***",="0.034***",="0.037***",="0.040***",="0.043***",="0.044***",="0.047***",="0.037***"
="",="(0.023)",="(0.017)",="(0.0090)",="(0.011)",="(0.011)",="(0.011)",="(0.012)",="(0.012)",="(0.012)",="(0.013)",="(0.013)",="(0.013)"

="3070.date_opening",="0.030",="-0.0021",="0.011*",="0.036***",="0.015*",="0.030***",="0.021**",="0.033***",="0.030***",="0.030***",="0.034***",="0.034***"
="",="(0.022)",="(0.016)",="(0.0067)",="(0.0086)",="(0.0085)",="(0.0083)",="(0.0094)",="(0.0090)",="(0.0087)",="(0.0095)",="(0.0098)",="(0.011)"

="3071.date_opening",="0.025",="0.018",="0.015**",="0.049***",="0.017**",="0.052***",="0.021**",="0.049***",="0.028***",="0.048***",="0.028***",="0.048***"
="",="(0.022)",="(0.017)",="(0.0069)",="(0.0095)",="(0.0083)",="(0.010)",="(0.0087)",="(0.010)",="(0.0072)",="(0.011)",="(0.0075)",="(0.011)"

="3072.date_opening",="0.052**",="0.013",="0.020**",="0.039***",="0.015*",="0.040***",="0.015*",="0.050***",="0.024***",="0.049***",="0.028***",="0.042***"
="",="(0.023)",="(0.017)",="(0.0091)",="(0.011)",="(0.0087)",="(0.011)",="(0.0087)",="(0.013)",="(0.0076)",="(0.014)",="(0.0087)",="(0.014)"

="3073.date_opening",="0.039*",="0.0077",="0.016**",="0.040***",="0.016**",="0.042***",="0.021**",="0.045***",="0.031***",="0.048***",="0.034***",="0.051***"
="",="(0.022)",="(0.016)",="(0.0067)",="(0.0079)",="(0.0080)",="(0.0085)",="(0.0083)",="(0.0090)",="(0.0071)",="(0.0099)",="(0.0079)",="(0.011)"

="3074.date_opening",="0.032",="0.0060",="0.013**",="0.037***",="0.013*",="0.040***",="0.019**",="0.043***",="0.027***",="0.043***",="0.030***",="0.040***"
="",="(0.022)",="(0.016)",="(0.0060)",="(0.0075)",="(0.0073)",="(0.0086)",="(0.0079)",="(0.0093)",="(0.0061)",="(0.0095)",="(0.0066)",="(0.0096)"

="3075.date_opening",="0.038*",="0.019",="0.012*",="0.041***",="0.014*",="0.033***",="0.019**",="0.032***",="0.028***",="0.027***",="0.030***",="0.028***"
="",="(0.022)",="(0.016)",="(0.0064)",="(0.0090)",="(0.0078)",="(0.0085)",="(0.0080)",="(0.0087)",="(0.0066)",="(0.0086)",="(0.0070)",="(0.0091)"

="3076.date_opening",="0.029",="0.0094",="0.014**",="0.032***",="0.015*",="0.031***",="0.021**",="0.037***",="0.029***",="0.035***",="0.030***",="0.039***"
="",="(0.022)",="(0.016)",="(0.0067)",="(0.0077)",="(0.0081)",="(0.0084)",="(0.0086)",="(0.0096)",="(0.0072)",="(0.010)",="(0.0079)",="(0.011)"

="3077.date_opening",="0.028",="0.013",="0.016**",="0.028***",="0.017**",="0.027***",="0.021**",="0.028***",="0.029***",="0.031***",="0.026***",="0.031***"
="",="(0.022)",="(0.017)",="(0.0070)",="(0.0090)",="(0.0084)",="(0.0074)",="(0.0087)",="(0.0079)",="(0.0073)",="(0.0087)",="(0.0071)",="(0.0089)"

="3078.date_opening",="0.046**",="-0.0019",="0.025***",="0.027***",="0.029***",="0.023**",="0.037***",="0.024**",="0.045***",="0.024**",="0.049***",="0.020*"
="",="(0.023)",="(0.017)",="(0.0092)",="(0.0093)",="(0.011)",="(0.0091)",="(0.012)",="(0.0096)",="(0.012)",="(0.011)",="(0.013)",="(0.011)"

="3079.date_opening",="0.039*",="0.011",="0.023***",="0.030***",="0.020**",="0.034***",="0.025***",="0.037***",="0.034***",="0.034***",="0.034***",="0.034***"
="",="(0.022)",="(0.016)",="(0.0070)",="(0.0083)",="(0.0080)",="(0.0090)",="(0.0082)",="(0.0096)",="(0.0068)",="(0.0092)",="(0.0072)",="(0.0099)"

="3080.date_opening",="0.021",="0.0073",="0.014**",="0.021***",="0.016**",="0.020***",="0.017**",="0.025***",="0.024***",="0.027***",="0.026***",="0.029***"
="",="(0.022)",="(0.016)",="(0.0065)",="(0.0066)",="(0.0080)",="(0.0071)",="(0.0082)",="(0.0079)",="(0.0063)",="(0.0083)",="(0.0069)",="(0.0091)"

="3081.date_opening",="0.020",="-0.00071",="0.015**",="0.029***",="0.017**",="0.026***",="0.020**",="0.028***",="0.029***",="0.031***",="0.027***",="0.034***"
="",="(0.021)",="(0.016)",="(0.0064)",="(0.0070)",="(0.0078)",="(0.0071)",="(0.0080)",="(0.0077)",="(0.0065)",="(0.0088)",="(0.0062)",="(0.0092)"

="3082.date_opening",="0.035",="0.021",="0.011",="0.038***",="0.013",="0.044***",="0.014*",="0.050***",="0.024***",="0.052***",="0.024***",="0.058***"
="",="(0.022)",="(0.017)",="(0.0070)",="(0.0086)",="(0.0085)",="(0.0096)",="(0.0085)",="(0.011)",="(0.0075)",="(0.012)",="(0.0081)",="(0.013)"

="3083.date_opening",="0.033",="0.012",="0.010",="0.032***",="0.013*",="0.030***",="0.018**",="0.033***",="0.025***",="0.035***",="0.027***",="0.036***"
="",="(0.022)",="(0.016)",="(0.0064)",="(0.0080)",="(0.0079)",="(0.0081)",="(0.0083)",="(0.0089)",="(0.0065)",="(0.0096)",="(0.0072)",="(0.010)"

="3084.date_opening",="0.015",="0.0029",="0.018**",="0.035***",="0.017*",="0.034***",="0.021**",="0.036***",="0.031***",="0.030**",="0.032***",="0.035***"
="",="(0.021)",="(0.016)",="(0.0084)",="(0.0098)",="(0.0096)",="(0.010)",="(0.010)",="(0.011)",="(0.0097)",="(0.012)",="(0.011)",="(0.013)"

="3085.date_opening",="0.022",="-0.0051",="0.019**",="0.0061",="0.019**",="-0.00044",="0.026***",="0.0024",="0.031***",="0.0012",="0.036***",="0.0015"
="",="(0.022)",="(0.016)",="(0.0079)",="(0.0055)",="(0.0091)",="(0.0045)",="(0.0099)",="(0.0052)",="(0.0086)",="(0.0054)",="(0.010)",="(0.0063)"

="3086.date_opening",="0.023",="-0.015",="0.029***",="0.026***",="0.034***",="0.021**",="0.039***",="0.027**",="0.045***",="0.029**",="0.045***",="0.029**"
="",="(0.023)",="(0.017)",="(0.010)",="(0.0097)",="(0.012)",="(0.0096)",="(0.013)",="(0.011)",="(0.012)",="(0.011)",="(0.013)",="(0.011)"

="3087.date_opening",="0.013",="0.015",="0.021**",="0.034***",="0.024**",="0.035***",="0.026**",="0.043***",="0.037***",="0.042***",="0.035***",="0.042***"
="",="(0.022)",="(0.017)",="(0.0088)",="(0.010)",="(0.010)",="(0.011)",="(0.011)",="(0.012)",="(0.011)",="(0.013)",="(0.0094)",="(0.013)"

="3088.date_opening",="0.024",="-0.0021",="0.029***",="0.013*",="0.034***",="0.015*",="0.039***",="0.017**",="0.052***",="0.019**",="0.055***",="0.022**"
="",="(0.021)",="(0.016)",="(0.0089)",="(0.0075)",="(0.010)",="(0.0081)",="(0.011)",="(0.0082)",="(0.011)",="(0.0095)",="(0.012)",="(0.010)"

="3089.date_opening",="0.019",="-0.017",="0.014*",="0.013**",="0.016*",="0.016**",="0.023**",="0.021***",="0.033***",="0.022***",="0.037***",="0.026***"
="",="(0.022)",="(0.016)",="(0.0074)",="(0.0060)",="(0.0087)",="(0.0065)",="(0.0095)",="(0.0077)",="(0.0085)",="(0.0084)",="(0.0099)",="(0.0097)"

="3090.date_opening",="0.011",="-0.0054",="0.023**",="0.019**",="0.024**",="0.018*",="0.029***",="0.023**",="0.042***",="0.027**",="0.049***",="0.032**"
="",="(0.021)",="(0.017)",="(0.0095)",="(0.0090)",="(0.011)",="(0.0094)",="(0.011)",="(0.010)",="(0.012)",="(0.012)",="(0.014)",="(0.014)"

="3091.date_opening",="0.00020",="0.0017",="0.0074",="0.022**",="0.010",="0.026**",="0.016*",="0.027**",="0.026***",="0.027**",="0.028***",="0.030**"
="",="(0.022)",="(0.016)",="(0.0065)",="(0.0092)",="(0.0081)",="(0.011)",="(0.0089)",="(0.012)",="(0.0080)",="(0.013)",="(0.0089)",="(0.014)"

="3092.date_opening",="-0.0043",="-0.0025",="0.0046",="0.027***",="0.0038",="0.021***",="0.0041",="0.022**",="0.012***",="0.021**",="0.013***",="0.020**"
="",="(0.021)",="(0.016)",="(0.0060)",="(0.0084)",="(0.0070)",="(0.0081)",="(0.0064)",="(0.0088)",="(0.0038)",="(0.0093)",="(0.0043)",="(0.0095)"

="3093.date_opening",="0.010",="-0.010",="0.018**",="0.030***",="0.021**",="0.023**",="0.023**",="0.027**",="0.029***",="0.018*",="0.031***",="0.020*"
="",="(0.024)",="(0.018)",="(0.0091)",="(0.011)",="(0.010)",="(0.0099)",="(0.011)",="(0.011)",="(0.0092)",="(0.010)",="(0.010)",="(0.011)"

="3094.date_opening",="0.0048",="-0.0090",="0.0043",="0.018**",="0.0057",="0.021***",="0.0097",="0.021**",="0.018***",="0.020**",="0.016***",="0.020**"
="",="(0.021)",="(0.016)",="(0.0058)",="(0.0070)",="(0.0072)",="(0.0078)",="(0.0075)",="(0.0082)",="(0.0059)",="(0.0087)",="(0.0055)",="(0.0090)"

="3095.date_opening",="0.0030",="-0.0054",="0.017",="0.024**",="0.014",="0.020*",="0.019*",="0.024**",="0.023**",="0.028**",="0.025**",="0.025*"
="",="(0.023)",="(0.017)",="(0.010)",="(0.012)",="(0.011)",="(0.011)",="(0.011)",="(0.012)",="(0.0096)",="(0.013)",="(0.011)",="(0.013)"

="3096.date_opening",="0.026",="-0.018",="0.019**",="0.016*",="0.022**",="0.020**",="0.027**",="0.021**",="0.037***",="0.023**",="0.038***",="0.019*"
="",="(0.024)",="(0.017)",="(0.0087)",="(0.0088)",="(0.010)",="(0.0097)",="(0.011)",="(0.010)",="(0.010)",="(0.011)",="(0.011)",="(0.011)"

="3097.date_opening",="0.018",="-0.011",="0.020*",="0.018*",="0.024*",="0.019*",="0.029**",="0.016",="0.039***",="0.017",="0.045***",="0.020"
="",="(0.023)",="(0.017)",="(0.011)",="(0.010)",="(0.012)",="(0.011)",="(0.013)",="(0.011)",="(0.013)",="(0.012)",="(0.016)",="(0.014)"

="3098.date_opening",="0.032",="-0.0013",="0.044***",="0.043***",="0.039**",="0.045***",="0.045***",="0.042***",="0.055***",="0.037**",="0.061***",="0.042**"
="",="(0.025)",="(0.018)",="(0.015)",="(0.015)",="(0.015)",="(0.016)",="(0.016)",="(0.016)",="(0.016)",="(0.016)",="(0.018)",="(0.017)"

="3099.date_opening",="0.0062",="-0.014",="0.0040",="0.0070",="0.0018",="0.0063",="0.0050",="0.0074",="0.013***",="0.0033",="0.014**",="0.0038"
="",="(0.023)",="(0.016)",="(0.0063)",="(0.0055)",="(0.0069)",="(0.0059)",="(0.0070)",="(0.0064)",="(0.0049)",="(0.0053)",="(0.0057)",="(0.0061)"

="3100.date_opening",="0.013",="-0.021",="0.0051",="0.020**",="0.0036",="0.013",="0.0072",="0.015",="0.015**",="0.016",="0.017**",="0.013"
="",="(0.023)",="(0.017)",="(0.0073)",="(0.0092)",="(0.0080)",="(0.0084)",="(0.0083)",="(0.0094)",="(0.0069)",="(0.010)",="(0.0079)",="(0.010)"

="3101.date_opening",="0.020",="-0.019",="0.018**",="0.024**",="0.021**",="0.025**",="0.027**",="0.025**",="0.038***",="0.029**",="0.043***",="0.025*"
="",="(0.023)",="(0.017)",="(0.0093)",="(0.011)",="(0.011)",="(0.011)",="(0.011)",="(0.011)",="(0.012)",="(0.012)",="(0.013)",="(0.013)"

="3102.date_opening",="0.00039",="-0.016",="0.0098",="0.020***",="0.0072",="0.020***",="0.012",="0.023***",="0.021***",="0.027***",="0.024***",="0.031***"
="",="(0.021)",="(0.016)",="(0.0067)",="(0.0072)",="(0.0074)",="(0.0074)",="(0.0080)",="(0.0083)",="(0.0069)",="(0.0098)",="(0.0080)",="(0.011)"

="3103.date_opening",="0.017",="-0.0082",="0.021*",="0.013",="0.023*",="0.015",="0.029**",="0.014",="0.041***",="0.0093",="0.038**",="0.0055"
="",="(0.023)",="(0.017)",="(0.012)",="(0.010)",="(0.013)",="(0.011)",="(0.014)",="(0.010)",="(0.015)",="(0.010)",="(0.015)",="(0.011)"

="3104.date_opening",="0.0029",="-0.0049",="0.015",="0.037**",="0.016",="0.030*",="0.022*",="0.037*",="0.031***",="0.041*",="0.035**",="0.046*"
="",="(0.023)",="(0.019)",="(0.0099)",="(0.019)",="(0.011)",="(0.018)",="(0.012)",="(0.021)",="(0.012)",="(0.023)",="(0.014)",="(0.026)"

="3105.date_opening",="0.018",="-0.027*",="0.029**",="0.0033",="0.033**",="0.0028",="0.041**",="0.0036",="0.045***",="0.0017",="0.051***",="0.0021"
="",="(0.023)",="(0.016)",="(0.013)",="(0.0095)",="(0.015)",="(0.0097)",="(0.016)",="(0.0098)",="(0.016)",="(0.011)",="(0.018)",="(0.012)"

="3106.date_opening",="-0.0046",="-0.010",="0.0080",="0.011",="0.011",="0.0074",="0.016",="0.011",="0.024**",="0.011",="0.028*",="0.014"
="",="(0.022)",="(0.016)",="(0.0088)",="(0.010)",="(0.011)",="(0.0099)",="(0.012)",="(0.012)",="(0.011)",="(0.012)",="(0.014)",="(0.016)"

="3107.date_opening",="0.018",="-0.0093",="0.042***",="0.0062",="0.040***",="0.0010",="0.048***",="0.0064",="0.065***",="0.00043",="0.072***",="0.00067"
="",="(0.023)",="(0.018)",="(0.014)",="(0.011)",="(0.014)",="(0.010)",="(0.016)",="(0.012)",="(0.018)",="(0.013)",="(0.020)",="(0.014)"

="3108.date_opening",="0.016",="-0.014",="0.029**",="0.019*",="0.029**",="0.021*",="0.036**",="0.023**",="0.034***",="0.026**",="0.040***",="0.026*"
="",="(0.023)",="(0.017)",="(0.012)",="(0.010)",="(0.013)",="(0.011)",="(0.014)",="(0.012)",="(0.011)",="(0.012)",="(0.013)",="(0.014)"

="3109.date_opening",="0.00039",="-0.011",="0.0071",="0.018**",="0.0049",="0.018**",="0.0087",="0.016*",="0.012**",="0.014",="0.014**",="0.016"
="",="(0.022)",="(0.016)",="(0.0080)",="(0.0088)",="(0.0083)",="(0.0091)",="(0.0085)",="(0.0086)",="(0.0053)",="(0.0093)",="(0.0062)",="(0.011)"

="3110.date_opening",="0.0049",="-0.0098",="0.023**",="0.028***",="0.012",="0.021**",="0.013",="0.022**",="0.021***",="0.020**",="0.023***",="0.013"
="",="(0.021)",="(0.016)",="(0.0094)",="(0.0097)",="(0.0086)",="(0.0088)",="(0.0084)",="(0.0095)",="(0.0068)",="(0.0094)",="(0.0074)",="(0.0082)"

="3111.date_opening",="-0.00085",="-0.0059",="0.012",="0.025*",="0.015",="0.030*",="0.013",="0.030*",="0.022",="0.033*",="0.024",="0.029"
="",="(0.023)",="(0.019)",="(0.013)",="(0.014)",="(0.015)",="(0.016)",="(0.015)",="(0.016)",="(0.015)",="(0.018)",="(0.017)",="(0.019)"

="3112.date_opening",="0.012",="-0.0057",="0.0065",="0.021**",="0.0078",="0.019**",="0.0076",="0.018**",="0.015***",="0.021**",="0.016***",="0.023**"
="",="(0.022)",="(0.016)",="(0.0063)",="(0.0087)",="(0.0076)",="(0.0086)",="(0.0067)",="(0.0088)",="(0.0046)",="(0.010)",="(0.0051)",="(0.011)"

="3113.date_opening",="-0.0085",="-0.0052",="0.010",="0.0076",="0.013",="0.0094",="0.017",="0.012",="0.026*",="0.013",="0.029*",="0.015"
="",="(0.024)",="(0.019)",="(0.011)",="(0.012)",="(0.013)",="(0.012)",="(0.013)",="(0.013)",="(0.013)",="(0.015)",="(0.016)",="(0.017)"

="3114.date_opening",="0.017",="-0.0030",="-0.0028",="0.021**",="-0.0014",="0.014*",="0.0019",="0.010",="0.0094***",="0.011",="0.0091***",="0.013"
="",="(0.025)",="(0.017)",="(0.0041)",="(0.0094)",="(0.0056)",="(0.0082)",="(0.0055)",="(0.0073)",="(0.00095)",="(0.0080)",="(0.0011)",="(0.0091)"

="3115.date_opening",="0.012",="-0.0061",="0.012",="0.017",="0.014",="0.020",="0.019",="0.014",="0.027*",="0.014",="0.029*",="0.0040"
="",="(0.025)",="(0.018)",="(0.012)",="(0.013)",="(0.014)",="(0.014)",="(0.015)",="(0.013)",="(0.015)",="(0.013)",="(0.016)",="(0.0083)"

="3116.date_opening",="-0.0038",="-0.012",="0.015",="0.0094",="0.017",="0.011",="0.021",="0.014",="0.033",="0.016",="0.038",="0.018"
="",="(0.030)",="(0.022)",="(0.019)",="(0.021)",="(0.020)",="(0.021)",="(0.021)",="(0.022)",="(0.024)",="(0.026)",="(0.027)",="(0.029)"

="3117.date_opening",="0.034",="-0.0099",="0.022",="0.010",="0.024",="0.013",="0.029",="0.016",="0.037",="0.016",="0.040",="0.017"
="",="(0.032)",="(0.018)",="(0.021)",="(0.011)",="(0.022)",="(0.012)",="(0.024)",="(0.014)",="(0.024)",="(0.014)",="(0.025)",="(0.015)"

="3118.date_opening",="0.018",="0.012",="0.017",="0.020",="0.020",="0.023",="0.024",="0.016",="0.034*",="0.018",="0.039*",="0.021"
="",="(0.027)",="(0.022)",="(0.015)",="(0.016)",="(0.016)",="(0.017)",="(0.017)",="(0.014)",="(0.018)",="(0.016)",="(0.022)",="(0.019)"

="3119.date_opening",="-0.0064",="-0.018",="0.017",="0.0041",="0.013",="0.0014",="0.0076",="0.0069",="0.016",="0.0076",="0.019",="0.0087"
="",="(0.025)",="(0.018)",="(0.014)",="(0.011)",="(0.014)",="(0.011)",="(0.011)",="(0.011)",="(0.011)",="(0.012)",="(0.013)",="(0.014)"

="3120.date_opening",="0.061*",="-0.017",="0.019",="0.011",="0.016",="0.011",="0.028",="0.019",="0.050*",="0.026",="0.066*",="0.037"
="",="(0.032)",="(0.021)",="(0.013)",="(0.012)",="(0.014)",="(0.014)",="(0.020)",="(0.021)",="(0.027)",="(0.029)",="(0.037)",="(0.041)"

="3121.date_opening",="0.0047",="-0.016",="0.016*",="0.017*",="0.023*",="0.020",="0.032**",="0.015",="0.048***",="0.011",="0.056***",="0.0037"
="",="(0.023)",="(0.017)",="(0.0095)",="(0.010)",="(0.012)",="(0.013)",="(0.015)",="(0.013)",="(0.017)",="(0.014)",="(0.021)",="(0.014)"

="3122.date_opening",="-0.0084",="-0.023",="0.0077",="0.0052",="-0.0020",="2.2e-12",="0.0013",="6.3e-12",="0.0073***",="3.8e-13",="0.0073***",="-1.6e-11"
="",="(0.024)",="(0.017)",="(0.011)",="(0.0054)",="(0.0057)",="(0.000093)",="(0.0057)",="(0.00061)",="(0.0017)",="(0.00014)",="(0.0020)",="(0.00016)"

="3123.date_opening",="-0.0035",="-0.021",="0.0073",="0.0085",="0.011",="0.0077",="0.022*",="-0.0064",="0.038**",="-0.0095",="0.039**",="-0.0097"
="",="(0.022)",="(0.016)",="(0.0071)",="(0.0074)",="(0.0094)",="(0.0084)",="(0.013)",="(0.0052)",="(0.017)",="(0.0072)",="(0.017)",="(0.0073)"

="3124.date_opening",="0.015",="-0.038**",="0.011",="-0.0077",="0.015",="-0.0075",="0.019",="-0.0062",="0.028",="-0.0071",="0.031",="-0.0083"
="",="(0.031)",="(0.019)",="(0.016)",="(0.0075)",="(0.019)",="(0.0079)",="(0.021)",="(0.0084)",="(0.022)",="(0.0090)",="(0.026)",="(0.010)"

="demand_past_immn",="",="0.62***",="",="0.49***",="",="0.42***",="",="0.31***",="",="0.33***",="",="0.32***"
="",="",="(0.012)",="",="(0.071)",="",="(0.076)",="",="(0.080)",="",="(0.079)",="",="(0.080)"

="residual",="",="-0.0093",="",="-0.015",="",="0.016",="",="0.11",="",="0.082",="",="0.080"
="",="",="(0.011)",="",="(0.070)",="",="(0.075)",="",="(0.079)",="",="(0.078)",="",="(0.079)"

="_cons",="-0.022",="0.027*",="-0.0087**",="9.4e-14",="-0.0097*",="-2.0e-13",="-0.013**",="6.1e-13",="-0.022***",="-3.8e-13",="-0.024***",="-1.3e-12"
="",="(0.020)",="(0.015)",="(0.0041)",="(0.000061)",="(0.0056)",="(0.000091)",="(0.0055)",="(0.00059)",="(0.00082)",="(0.0000045)",="(0.00091)",="(.)"

="N",="223528",="223528",="110016",="110016",="95828",="95828",="83239",="83239",="71174",="71174",="61767",="61767"
="R-sq",="0.036",="0.325",="0.012",="0.086",="0.013",="0.078",="0.014",="0.077",="0.015",="0.078",="0.016",="0.079"
="DepVarMean",="0.063",="0.074",="0.012",="0.043",="0.012",="0.041",="0.012",="0.042",="0.014",="0.043",="0.015",="0.044"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
