
="dummy_suc5",="0.55",="-0.30",="-16.0",="-36.0",="13.3",="-0.12",="0.022",="0.042"
="",="(1.58)",="(0.058)",="(76.9)",="(8.05)",="(5.05)",="(0.026)",="(0.040)",="(0.011)"

="dummy_suc6",="-6.26",="-0.28",="-208.6",="-31.5",="0",="-0.17",="0",="0"
="",="(1.96)",="(0.075)",="(67.8)",="(8.58)",="(.)",="(0.030)",="(.)",="(.)"

="num_arms_d3",="-4.09",="0.0023",="37.1",="-1.70",="-5.12",="0.052",="0.064",="0.0027"
="",="(1.77)",="(0.062)",="(55.1)",="(6.25)",="(4.60)",="(0.026)",="(0.034)",="(0.010)"

="num_arms_d4",="-3.86",="-0.15",="41.8",="8.38",="-13.2",="0.0014",="0.0085",="-0.028"
="",="(2.09)",="(0.081)",="(103.8)",="(9.33)",="(5.52)",="(0.036)",="(0.043)",="(0.014)"

="num_arms_d5",="-5.62",="-0.065",="343.6",="-6.33",="-5.24",="0.063",="0.10",="-0.012"
="",="(2.65)",="(0.11)",="(206.5)",="(9.71)",="(10.6)",="(0.048)",="(0.072)",="(0.024)"

="num_arms_d6",="-5.08",="0.063",="-104.6",="-22.8",="-27.6",="-0.014",="-0.13",="0.018"
="",="(4.14)",="(0.28)",="(189.9)",="(16.1)",="(10.3)",="(0.13)",="(0.063)",="(0.081)"

="visit_number_d2",="1.95",="-0.054",="-21.8",="0.54",="4.10",="-0.0095",="0.013",="-0.0046"
="",="(1.65)",="(0.062)",="(65.8)",="(5.83)",="(5.02)",="(0.028)",="(0.038)",="(0.012)"

="visit_number_d3",="5.96",="0.014",="206.9",="-12.2",="19.8",="-0.034",="-0.0024",="0.015"
="",="(2.24)",="(0.100)",="(224.2)",="(9.97)",="(8.39)",="(0.042)",="(0.059)",="(0.020)"

="visit_number_d4",="5.83",="-0.34",="-249.3",="-21.3",="-0.81",="-0.082",="-0.0028",="-0.055"
="",="(3.06)",="(0.12)",="(110.9)",="(12.7)",="(6.86)",="(0.065)",="(0.076)",="(0.022)"

="visit_number_d5",="5.58",="-0.016",="-165.6",="14.4",="16.4",="0.029",="0.13",="0.0085"
="",="(3.43)",="(0.15)",="(156.1)",="(11.9)",="(15.5)",="(0.063)",="(0.10)",="(0.033)"

="visit_number_d6",="-17.5",="-0.012",="-221.5",="43.3",="-37.2",="0.10",="0.074",="-0.029"
="",="(9.65)",="(0.18)",="(180.5)",="(23.2)",="(14.4)",="(0.084)",="(0.087)",="(0.056)"

="visit_number_d7",="-2.60",="-0.27",="822.8",="-7.28",="-14.5",="0.0061",="0.10",="-0.043"
="",="(5.88)",="(0.15)",="(841.3)",="(14.9)",="(12.1)",="(0.087)",="(0.10)",="(0.041)"

="0.pro_4",="",="",="",="",="",="",="",="0"
="",="",="",="",="",="",="",="",="(.)"

="1.pro_4",="",="",="",="",="",="",="",="0.00067"
="",="",="",="",="",="",="",="",="(0.012)"

="0.des_c",="",="",="",="",="",="",="",="0"
="",="",="",="",="",="",="",="",="(.)"

="1.des_c",="",="",="",="",="",="",="",="1.05"
="",="",="",="",="",="",="",="",="(0.011)"

="0.pro_4#0.des_c",="",="",="",="",="",="",="",="0"
="",="",="",="",="",="",="",="",="(.)"

="0.pro_4#1.des_c",="",="",="",="",="",="",="",="0"
="",="",="",="",="",="",="",="",="(.)"

="1.pro_4#0.des_c",="",="",="",="",="",="",="",="0"
="",="",="",="",="",="",="",="",="(.)"

="1.pro_4#1.des_c",="",="",="",="",="",="",="",="-0.011"
="",="",="",="",="",="",="",="",="(0.014)"

="_cons",="93.6",="1.34",="916.8",="96.6",="76.4",="0.76",="0.60",="0.13"
="",="(1.95)",="(0.071)",="(82.8)",="(9.07)",="(4.95)",="(0.029)",="(0.041)",="(0.015)"

="N",="5922",="6037",="6037",="3120",="2633",="6037",="5992",="5992"
="R-sq",="0.017",="0.016",="0.017",="0.028",="0.045",="0.021",="0.011",="0.883"
="Control Mean",="90.0",="1.06",="764.5",="75.1",="92.6",="0.69",="0.64",="0.64"

="Standard errors in parentheses"
