
="dummy_suc5",="0.63",="-0.28",="-151.3",="0",="-13.2",="-0.14",="-0.040",="0.031"
="",="(1.52)",="(0.075)",="(117.0)",="(.)",="(4.97)",="(0.027)",="(0.041)",="(0.012)"

="dummy_suc6",="-6.65",="-0.25",="-309.7",="1.71",="-25.0",="-0.15",="-0.024",="0"
="",="(2.21)",="(0.082)",="(93.6)",="(9.52)",="(5.05)",="(0.028)",="(0.041)",="(.)"

="num_arms_d3",="-3.38",="0.049",="38.0",="14.0",="-8.19",="0.051",="0.045",="0.0093"
="",="(2.05)",="(0.077)",="(69.0)",="(8.33)",="(4.84)",="(0.029)",="(0.035)",="(0.014)"

="num_arms_d4",="-0.87",="-0.22",="-79.6",="-1.15",="-6.35",="-0.022",="-0.015",="-0.027"
="",="(2.57)",="(0.088)",="(130.3)",="(8.37)",="(7.51)",="(0.044)",="(0.055)",="(0.017)"

="num_arms_d5",="-7.00",="0.063",="138.8",="19.5",="1.14",="0.086",="0.11",="-0.0073"
="",="(3.35)",="(0.13)",="(219.6)",="(15.8)",="(10.4)",="(0.057)",="(0.078)",="(0.021)"

="num_arms_d6",="-5.79",="-0.27",="-400.1",="-24.3",="-26.2",="-0.19",="-0.22",="-0.079"
="",="(5.88)",="(0.22)",="(222.0)",="(16.0)",="(11.0)",="(0.090)",="(0.083)",="(0.038)"

="visit_number_d2",="-0.33",="0.058",="50.3",="4.83",="5.46",="0.025",="0.076",="-0.00032"
="",="(2.21)",="(0.083)",="(85.4)",="(8.50)",="(5.36)",="(0.034)",="(0.040)",="(0.015)"

="visit_number_d3",="2.35",="0.079",="265.7",="-4.34",="5.89",="0.032",="0.068",="0.022"
="",="(2.89)",="(0.11)",="(252.9)",="(11.6)",="(9.41)",="(0.050)",="(0.067)",="(0.022)"

="visit_number_d4",="4.07",="-0.18",="-32.7",="-19.9",="-4.27",="-0.054",="0.023",="-0.036"
="",="(3.56)",="(0.12)",="(141.1)",="(13.0)",="(7.33)",="(0.072)",="(0.090)",="(0.020)"

="visit_number_d5",="2.50",="-0.16",="-175.4",="-24.3",="-12.8",="0.067",="0.14",="-0.011"
="",="(4.26)",="(0.12)",="(192.7)",="(15.7)",="(10.2)",="(0.070)",="(0.10)",="(0.022)"

="visit_number_d6",="7.18",="-0.32",="-280.5",="2.38",="-16.7",="-0.039",="-0.018",="0.0012"
="",="(6.70)",="(0.23)",="(199.0)",="(23.0)",="(14.2)",="(0.13)",="(0.14)",="(0.050)"

="visit_number_d7",="5.61",="-0.22",="818.4",="-8.81",="-9.46",="-0.034",="0.060",="-0.016"
="",="(4.85)",="(0.17)",="(842.4)",="(28.0)",="(11.3)",="(0.084)",="(0.11)",="(0.026)"

="0.pro_3",="",="",="",="",="",="",="",="0"
="",="",="",="",="",="",="",="",="(.)"

="1.pro_3",="",="",="",="",="",="",="",="-0.0066"
="",="",="",="",="",="",="",="",="(0.014)"

="0.des_c",="",="",="",="",="",="",="",="0"
="",="",="",="",="",="",="",="",="(.)"

="1.des_c",="",="",="",="",="",="",="",="1.05"
="",="",="",="",="",="",="",="",="(0.011)"

="0.pro_3#0.des_c",="",="",="",="",="",="",="",="0"
="",="",="",="",="",="",="",="",="(.)"

="0.pro_3#1.des_c",="",="",="",="",="",="",="",="0"
="",="",="",="",="",="",="",="",="(.)"

="1.pro_3#0.des_c",="",="",="",="",="",="",="",="0"
="",="",="",="",="",="",="",="",="(.)"

="1.pro_3#1.des_c",="",="",="",="",="",="",="",="-0.0071"
="",="",="",="",="",="",="",="",="(0.018)"

="_cons",="93.2",="1.41",="1055.9",="61.9",="111.5",="0.82",="0.63",="0.14"
="",="(1.95)",="(0.096)",="(112.3)",="(13.5)",="(6.49)",="(0.034)",="(0.050)",="(0.015)"

="N",="4656",="4758",="4758",="2410",="2070",="4758",="4728",="4728"
="R-sq",="0.015",="0.028",="0.017",="0.044",="0.035",="0.026",="0.015",="0.883"
="Control Mean",="90.0",="1.06",="764.5",="75.1",="92.6",="0.69",="0.64",="0.64"

="Standard errors in parentheses"
