10192.41,10192.41,97,94
71.428574,300,1,2
2325.45,2325.45,55,52
818.08002,818.08002,16,15
1834.05,1834.05,45,42
3596.8301,3596.8301,74,69
1478.15,1478.15,36,33
3339.8701,3339.8701,71,66
2734.5801,2734.5801,62,58
1995.95,1995.95,49,45
471.42856,400,6,4
6828.5713,11000,92,95
5314.2856,5000,86,79
971.35999,971.35999,21,19
857.83002,857.83002,17,16
2452.7415,2124.1699,58,48
4590.4902,4590.4902,82,77
1253.08,1253.08,30,28
5222.7998,5222.7998,86,81
6664,6664,92,87
7204.2598,7204.2598,93,88
5764.79,5764.79,89,83
6614.7202,6614.7202,92,87
3621.47,3621.47,74,69
2325.1599,2325.1599,55,52
3314.71,3314.71,71,66
1904.89,1904.89,47,43
1939.0601,1939.0601,48,44
115.45,115.45,1,1
1934.5757,15920.29,48,98
4168.8643,16983.15,79,98
2697.4956,16283.21,62,98
3257.1428,1500,70,34
1657.23,1657.23,41,38
752.96002,752.96002,14,13
4869.25,11269.25,84,95
4250.9272,11108.07,80,95
869.51715,10226.66,17,94
730.40997,730.40997,14,13
371.42856,1500,4,34
8090.4902,8090.4902,95,90
968.71002,968.71002,21,19
5863.6396,5863.6396,89,84
1600.4399,1600.4399,40,37
3957.1428,3500,77,68
2263.3201,2263.3201,54,50
5514.2856,5000,87,79
4382.6401,5082.6401,81,80
1231.79,1231.79,29,27
862.23999,862.23999,17,16
3061.6101,3061.6101,67,63
1571.0629,1313.92,39,30
3380.79,3380.79,71,67
2257.8799,2257.8799,54,50
1965.95,1965.95,48,44
383.17001,383.17001,4,4
488.10999,488.10999,6,6
4027.7515,1499.1799,78,34
1228.34,1228.34,29,27
723.36713,780.51001,13,14
2574.5601,2574.5601,60,56
2668.46,2668.46,61,57
955.23999,955.23999,20,18
1246.1,1246.1,30,28
2429.5601,2429.5601,57,53
2341.74,2341.74,56,52
1300,1500,31,34
1257.1428,1200,30,26
8885.7139,6200,96,85
358.42999,358.42999,3,3
5709.2671,4466.4102,88,76
1495,1495,37,34
2313.3501,2313.3501,55,51
642.73999,642.73999,11,10
2092.1001,2092.1001,51,48
2098.6599,2098.6599,51,48
1112.3199,1112.3199,25,24
2085.95,2085.95,51,47
1942,1942,48,44
1454.13,1454.13,36,33
2990.23,2990.23,66,61
3463.4399,3463.4399,72,68
4057.1699,4057.1699,78,73
834.60571,1220.3201,17,27
1185.7142,1000,28,20
2056.4299,2056.4299,50,47
771.03003,771.03003,15,14
1308.9657,1694.6799,32,39
881.78003,881.78003,18,16
1748.11,1748.11,43,40
1325.64,1325.64,32,30
1047.74,1047.74,23,22
1532.29,1532.29,38,35
903.19006,903.19006,19,17
947.26001,947.26001,20,18
728.57141,1000,13,20
1120.46,1120.46,26,24
8361.7402,8361.7402,95,91
991.62,991.62,21,19
1028.88,1028.88,23,22
764.10004,764.10004,15,13
4680.0957,3665.8101,83,70
1465.6528,3208.51,36,65
3371.8101,3371.8101,71,67
678.90002,678.90002,12,11
668.5,668.5,11,11
5675.6401,5675.6401,88,83
1945.55,1945.55,48,44
1457.1428,500,36,6
2428.5715,2000,57,45
828.57141,200,16,1
671.42859,600,11,9
214.28572,200,1,1
114.28571,800,1,14
663.25995,663.25995,11,11
2309.02,2309.02,55,51
2170.29,2170.29,52,49
8283.2471,6940.3901,95,88
1648.26,1648.26,41,38
3585.8257,2971.54,74,61
2069.4099,2069.4099,50,47
634.98999,634.98999,10,10
265.54001,265.54001,2,2
785.71429,2500,15,54
2328.5715,2500,55,54
3079.4199,3079.4199,67,63
2697.5701,2697.5701,62,57
6393,6393,91,86
3037.97,3037.97,67,63
739.08002,739.08002,14,13
1569.95,1569.95,39,36
483.06,483.06,6,6
893.69,893.69,18,17
1100,2900,25,60
540.57001,540.57001,8,8
847.39001,847.39001,17,16
3518.73,3518.73,73,68
1932.6328,3475.49,48,68
3391.8,3391.8,72,67
1373.89,1373.89,33,31
1691.3,1691.3,42,39
4077.4399,4077.4399,78,74
4918.1396,4918.1396,84,79
3821.49,3821.49,76,71
304.41998,304.41998,2,2
1857.09,1857.09,46,42
3293.25,3293.25,71,66
1866.6,1866.6,46,43
2127.54,2127.54,51,48
4842.8569,3000,84,61
577.26001,577.26001,9,8
1142.98,1142.98,26,25
1835.37,1835.37,46,42
2634.46,2634.46,61,57
3366.1401,3366.1401,71,67
4188.0098,4188.0098,79,74
913.37,913.37,19,17
776.03003,776.03003,15,14
997.75,997.75,22,20
6045.0527,4587.9102,90,77
6996.3398,6996.3398,93,88
4542.8569,3100,82,63
9697.5703,9697.5703,97,93
781.17004,781.17004,15,14
1883.28,1883.28,47,43
2168.9302,2168.9302,52,49
777.64001,777.64001,15,14
818.08002,818.08002,16,15
855.01001,855.01001,17,16
904.90002,904.90002,19,17
528.57141,600,7,9
5457.0601,5457.0601,87,82
1812.61,1812.61,45,41
1828.5714,1500,45,34
1095.85,1095.85,25,23
3153.78,3153.78,69,64
9583.3398,9583.3398,97,93
409.79999,409.79999,4,4
1071.58,1071.58,24,23
1325.75,1325.75,32,30
2367.3601,2367.3601,56,52
4139.3501,4139.3501,79,74
2702.1299,2702.1299,62,57
3855.51,3855.51,76,71
1449.6,1449.6,36,33
1714.2858,1000,42,20
10267.92,10267.92,97,94
1066.26,1066.26,24,23
2150.9399,2150.9399,52,48
985.44,985.44,21,19
4642.8569,3500,82,68
1015.5,1015.5,22,21
6362.0195,6362.0195,91,86
581.37,581.37,9,9
1633.05,1633.05,41,38
5495.8896,5495.8896,87,82
2907.5,2907.5,65,60
2801.1099,2801.1099,63,59
1448.9399,1448.9399,36,33
3304.1399,3304.1399,71,66
10864.78,10864.78,98,95
7390.8901,7390.8901,94,89
9264.2998,9264.2998,96,92
911.38141,1082.8101,19,23
2350.1899,2350.1899,56,52
4040.2,4040.2,78,73
985.40997,985.40997,21,19
6473.5273,2030.67,91,47
3653.0486,1581.62,74,36
3606.3557,1992.0699,74,45
1162.11,1162.11,27,25
1798.42,1798.42,45,41
2274.54,2274.54,54,51
1814.8401,1814.8401,45,42
681.72998,681.72998,12,11
3240.0999,3240.0999,70,65
3706.55,3706.55,75,70
303.38,303.38,2,2
3133.3401,3133.3401,68,64
1157.37,1157.37,27,25
272.13,272.13,2,2
1323.6899,1323.6899,32,30
1020.53,1020.53,22,21
2796.6099,2196.6099,63,49
2523.3601,2523.3601,59,55
1382.49,1382.49,34,31
966.83002,966.83002,20,19
4868.98,4868.98,84,78
3925.9299,3925.9299,77,72
828.57141,900,16,17
2757.9299,2757.9299,63,58
978.16998,978.16998,21,19
2496.4299,2496.4299,58,54
1605.1899,1605.1899,40,37
1961.47,1961.47,48,44
3914.8701,3914.8701,77,72
8416.4814,10087.91,95,94
6250.6099,9550.6104,90,93
2865.5801,2865.5801,64,59
1424.91,1424.91,35,32
3027.78,3027.78,67,62
247.17999,247.17999,2,2
2436.05,2436.05,57,53
4021.1499,4021.1499,78,73
1114.2858,1000,25,20
1457.1428,3000,36,61
1200,3000,28,61
8442.8574,1500,95,34
1042.8572,3000,23,61
902.96997,902.96997,19,17
950.46002,950.46002,20,18
617.17999,617.17999,10,10
313.89999,313.89999,3,3
420.60001,420.60001,5,5
843.02997,843.02997,17,16
251.28999,251.28999,2,2
4361.48,4361.48,80,75
2492.1584,2120.73,58,48
5379.0898,5379.0898,87,82
567.33997,567.33997,8,8
2475.2886,3103.8599,58,63
1655.0972,1112.24,41,24
550.32001,550.32001,8,8
3671.3301,3671.3301,74,70
7768.0098,7768.0098,94,90
4984.8799,4984.8799,85,79
1723.21,1723.21,43,39
10772.64,10772.64,98,95
10772.64,10772.64,98,95
5784.3701,5784.3701,89,83
11314.286,10000,98,93
9653.3896,9653.3896,97,93
7035.7202,7035.7202,93,88
4660.7002,4660.7002,82,77
1142.8572,10000,26,93
1200,10000,28,93
1142.8572,10000,26,93
1357.1428,10000,33,93
4060.8643,16975.15,78,98
828.57141,10000,16,93
1228.5714,10000,29,93
1357.1428,500,33,6
5674.0859,17759.801,88,98
5173.4331,17516.289,86,98
4756.2173,17313.359,83,98
885.71429,10000,18,93
1414.2858,10000,35,93
1041.21,1041.21,23,22
6407.54,6407.54,91,86
1932.6801,1932.6801,48,43
4820.0303,4820.0303,84,78
3324.48,3324.48,71,66
4372.7803,4372.7803,80,75
99.160004,99.160004,1,1
3210.3601,3210.3601,69,65
5637.3027,9480.1602,88,93
2963.9644,8778.25,66,92
1859.7186,8488.29,46,91
529.66998,529.66998,7,7
1766.4301,1766.4301,44,40
1261.48,1261.48,30,28
488.60001,488.60001,6,6
577.26001,577.26001,9,8
871.01001,871.01001,17,16
3189.8701,3189.8701,69,64
1970,1970,48,44
415.23001,415.23001,4,4
1440.4099,1440.4099,35,32
2937.5901,2937.5901,65,60
2997.5798,2997.5798,66,61
1579.7928,2222.6499,39,50
2516.7144,1531,59,35
1807.8057,1993.52,45,45
728.57141,1700,13,39
2311.4844,2325.77,55,52
990.46002,990.46002,21,19
482.25571,2067.97,6,47
953.31,953.31,20,18
5237.8042,5752.0898,86,83
3486.3042,5500.5898,73,82
3941.74,3941.74,77,72
2386.8301,2386.8301,57,53
1655.5599,1655.5599,41,38
3514.2856,1200,73,26
4602.8398,4602.8398,82,77
2094.3701,2094.3701,51,48
2939.45,2939.45,65,60
523.87,523.87,7,7
592.79999,592.79999,9,9
1706.71,1706.71,42,39
1288.8529,1331.71,31,30
757.66998,757.66998,14,13
782.52002,782.52002,15,14
1418.8129,15361.67,35,97
1487.4301,1487.4301,37,33
1114.2858,600,25,9
1083.98,1083.98,24,23
4558.9341,2473.22,82,54
3683.0601,3683.0601,75,70
1053.5699,1053.5699,23,22
1898.6814,2270.1099,47,50
1305.7001,1305.7001,32,29
1404.24,1404.24,34,32
3153.4001,3153.4001,68,64
3547.5601,3547.5601,73,69
3350.3999,3350.3999,71,66
2242.8572,4000,54,72
2085.7144,4000,51,72
429.88,429.88,5,5
470.04999,470.04999,6,5
357.17001,357.17001,3,3
492.72,492.72,6,6
1514.2858,2000,37,45
5896.7813,4268.21,89,75
4942.8569,500,84,6
2195.2371,852.38,53,16
1721.33,1721.33,43,39
3107.3672,6764.5098,68,87
2624.4299,2624.4299,61,56
2184.24,2184.24,53,49
1992.58,1992.58,49,45
2324.51,2324.51,55,51
8794.2246,6308.5098,96,86
1805.9399,1805.9399,45,41
985.71429,20000,21,98
1371.4286,1000,33,20
2128.5715,20000,52,98
642.85712,20000,11,98
7200,20000,93,98
2742.8572,20000,62,98
1300,20000,31,98
3573.1399,3573.1399,73,69
4311.27,4311.27,80,75
2940.3999,2940.3999,65,60
6512.96,6512.96,91,86
1407.6,1407.6,34,32
1414.2858,1500,35,34
471.42856,1500,6,34
668.94,668.94,11,11
3867.1399,3867.1399,76,71
3388.4299,3388.4299,72,67
3412.77,3412.77,72,67
4460.1802,4460.1802,81,76
1847.6899,1847.6899,46,42
3160.78,3160.78,69,64
4685.3799,4685.3799,83,77
1572.35,1572.35,39,36
916.15997,916.15997,19,17
2598.9514,5670.3799,60,83
2387.1885,5615.7598,57,83
246.36,246.36,2,2
357.14285,500,3,6
899.41998,899.41998,18,17
114.28571,200,1,1
728.57141,2000,13,45
4069.54,4069.54,78,73
958.25,958.25,20,18
1072.12,1072.12,24,23
4366.1201,2866.1201,80,59
1639.41,1639.41,41,38
473.98999,473.98999,6,6
1297.74,1297.74,31,29
1257.1428,1000,30,20
2679.6699,2679.6699,61,57
6342.8569,6000,91,84
3522.5928,3065.45,73,63
800,2500,15,54
4687.4043,7201.6899,83,88
2176.0601,2176.0601,52,49
2360.6101,2360.6101,56,52
328.57144,500,3,6
1228.5714,2500,29,54
2128.5715,2500,52,54
3851.6599,3851.6599,76,71
4087.03,4087.03,78,74
4017.76,4017.76,78,73
4387.21,4387.21,81,76
4121.52,4121.52,79,74
3851.6599,3851.6599,76,71
2077.26,2077.26,50,47
3231.79,3231.79,70,65
5485.7144,3000,87,61
4237.3701,4237.3701,79,75
1761.46,1761.46,44,40
3645.9202,3645.9202,74,69
3701.3701,3701.3701,75,70
2512.8601,2512.8601,59,55
1142.8572,2000,26,45
1765.11,1765.11,44,40
3153.3899,3153.3899,68,64
2165.3,2165.3,52,49
3321.76,3321.76,71,66
757.14288,500,14,6
2387.6543,3201.9399,57,65
3595.8743,3810.1602,74,71
1025.76,1025.76,22,22
1765.58,1765.58,44,40
1357.8,1357.8,33,30
818.06573,2003.78,16,46
1185.5,1185.5,28,26
1155.1801,1155.1801,27,25
923.59998,923.59998,19,18
1320.2,1320.2,32,30
695.85999,695.85999,12,12
1954.92,1954.92,48,44
837.82001,837.82001,17,15
1713.72,1713.72,42,39
2005.6899,2005.6899,49,46
291,291,2,2
908.48999,908.48999,19,17
1796.72,3496.72,45,68
572.57574,3158.29,9,64
1201.9399,1201.9399,28,27
596.20001,596.20001,9,9
1070.37,1070.37,24,23
509.70001,509.70001,7,7
742.15002,742.15002,14,13
447.84,447.84,5,5
328.95001,328.95001,3,3
2369.2756,3654.99,56,69
1266.76,1266.76,30,28
279.26999,279.26999,2,2
645.25,645.25,11,10
1121.34,1121.34,26,24
1145.1415,3316.5701,27,66
1044.46,1044.46,23,22
739.07001,739.07001,14,13
1028.23,1028.23,22,22
649.87,649.87,11,10
513.32855,3141.8999,7,64
2981.3828,3824.24,66,71
1121.34,1121.34,26,24
1372.3,1372.3,33,31
432.95999,432.95999,5,5
1061.39,1061.39,24,23
1061.39,1061.39,24,23
649.44,649.44,11,10
3593.5901,3593.5901,74,69
1288.0601,1288.0601,31,29
53.610001,53.610001,1,1
887.57001,887.57001,18,16
898.40002,898.40002,18,17
451.04001,451.04001,5,5
209.78999,209.78999,1,1
6501.8501,6501.8501,91,86
2298.5,2298.5,55,51
1300.24,1300.24,31,29
2382.3301,2382.3301,57,52
2168.5901,2168.5901,52,49
5114.4902,5114.4902,85,81
4772.2798,4772.2798,83,78
687.32996,687.32996,12,11
549.61859,2878.1899,8,60
1582.2429,3025.1001,39,62
4842,4842,84,78
5710.8843,12725.17,88,96
471.42856,650,6,10
7784.1802,7784.1802,94,90
947.98999,947.98999,20,18
2267.78,2267.78,54,50
1066.49,1066.49,24,23
1223.8,1223.8,29,27
4111.3301,4111.3301,79,74
2310.3,2310.3,55,51
1621.9501,1621.9501,40,37
1034.71,1034.71,23,22
710.98999,710.98999,13,12
5158.0498,5158.0498,86,81
2835.8784,5764.4502,64,83
2444.7244,5659.0098,58,83
2053.5601,5553.5601,50,83
1642.86,5442.8599,41,82
1486.4043,5400.6899,37,82
628.57141,250,10,2
4842.8569,3000,84,61
2693.1399,2693.1399,62,57
2944.8501,2944.8501,66,61
1282.09,1282.09,31,29
1293.74,1293.74,31,29
3535.9199,3535.9199,73,68
3284.73,3284.73,70,66
4945.6802,4945.6802,84,79
2184.73,2184.73,53,49
5444.52,5444.52,87,82
5567.7002,5567.7002,88,83
1342.4301,1342.4301,32,30
5700,15000,88,97
1805.9399,1805.9399,45,41
1039.03,1039.03,23,22
1249.3101,1249.3101,30,28
4958.0801,4958.0801,84,79
3046.3601,3046.3601,67,63
431.12,431.12,5,5
1522.1201,1522.1201,38,35
1369.7615,2341.1899,33,52
4347.46,4347.46,80,75
4479.6499,4479.6499,81,76
2615.8999,2615.8999,61,56
2385.7144,1000,57,20
8143.6299,8143.6299,95,90
877.37286,20220.23,18,98
2352.96,2352.96,56,52
785.71429,200,15,1
441.17001,441.17001,5,5
1305.7,1305.7,32,29
578.94,578.94,9,9
3248.8071,4755.9502,70,78
4957.0703,4957.0703,84,79
2578.2,2578.2,60,56
3941.74,3941.74,77,72
2449.3501,2449.3501,58,53
3423.3501,3423.3501,72,67
1071.4286,1500,24,34
4619.0801,3219.0801,82,65
3035.3171,2292.46,67,51
328.65714,1585.8,3,36
930.59857,959.16998,19,18
1171.4286,1000,27,20
766.35999,766.35999,15,13
1766.0514,1537.48,44,35
757.14288,600,14,9
1771.4286,1200,44,26
1214.2858,2000,29,45
1090.78,1090.78,25,23
1142.8572,1500,26,34
7215.4805,7215.4805,93,88
726.01001,726.01001,13,13
2625.7415,3697.1699,61,70
1444.21,1444.21,36,32
1188.8101,1788.8101,28,41
5285.6299,5285.6299,86,81
10030.41,10030.41,97,94
4428.2598,4428.2598,81,76
3290.27,3290.27,70,66
3401.5901,3401.5901,72,67
4279.8198,4279.8198,80,75
551.51001,551.51001,8,8
1224.37,1124.37,29,24
1181.3101,1181.3101,28,26
1859.28,1859.28,46,42
4176.4102,4176.4102,79,74
8441.6797,8441.6797,95,91
1953.52,1953.52,48,44
1151.36,1151.36,27,25
1639.75,1239.75,41,27
3706.04,3706.04,75,70
1281.53,1281.53,31,29
3071.05,3071.05,67,63
10369.021,8540.4502,98,91
1271.17,1271.17,31,28
4047.9399,4047.9399,78,73
1589.01,1589.01,39,37
1022.39,1022.39,22,22
5703.1401,7403.1401,88,89
3202.0857,6787.7998,69,87
483.41,483.41,6,6
5538.27,5538.27,88,82
5130.8501,5130.8501,85,81
1454.3101,1454.3101,36,33
1605.12,1605.12,40,37
654.69,654.69,11,11
2182.21,2182.21,53,49
517.21002,517.21002,7,7
8004.3301,8004.3301,95,90
3683.0601,3683.0601,75,70
1512.41,1512.41,37,35
1085.7142,4000,24,72
1703.7142,1318,42,30
2154.51,2154.51,52,48
2538.3701,2538.3701,59,55
1681.12,1681.12,42,39
2694.23,2694.23,62,57
1951.91,1951.91,48,44
2340.4099,2340.4099,56,52
431.13,431.13,5,5
1268.75,1268.75,30,28
2348.4199,2348.4199,56,52
2001.53,2001.53,49,46
408.19,408.19,4,4
759.72998,759.72998,14,13
5887.3232,5030.1802,89,80
982.28998,982.28998,21,19
7042.8569,14000,93,97
7900,14000,94,97
512.23999,512.23999,7,7
464.66,464.66,6,5
3710.1399,3710.1399,75,70
1590.05,1590.05,39,37
2639.6599,2639.6599,61,57
4281.1899,4281.1899,80,75
1878.92,1878.92,47,43
1391.9301,1391.9301,34,31
992.46002,992.46002,21,19
1753.3,1753.3,43,40
1487.4301,1487.4301,37,33
7857.1431,5000,94,79
2218.74,2218.74,53,50
3589.6357,16875.35,74,98
3035.7371,15492.88,67,97
460.88,460.88,5,5
2305.3501,2305.3501,55,51
5084.6899,5084.6899,85,80
2185.7144,3000,53,61
2157.1428,5000,52,79
1914.2858,5000,47,79
997.72998,997.72998,22,19
978.89996,978.89996,21,19
424.72,424.72,5,5
479.66,479.66,6,6
707,707,13,12
1331.8601,1331.8601,32,30
474,474,6,6
312.41,312.41,3,3
1142.8572,2000,26,45
420.56,420.56,5,5
3442.8572,3000,72,61
1428.5714,3000,35,61
1385.7142,3000,34,61
2871.4285,3000,64,61
401.39001,401.39001,4,4
6732.8501,6732.8501,92,87
5338.6758,9324.3896,87,92
3267.793,8810.6504,70,92
2697.8416,8669.2695,62,91
4578.7173,9135.8604,82,92
4296.2402,4296.2402,80,75
5061.3003,5061.3003,85,80
1257.1428,10000,30,93
1594.34,1594.34,39,37
4577.6499,4577.6499,82,77
628.57141,1000,10,20
10378.533,12521.391,98,96
3997.5801,2497.5801,78,54
7114.5083,3743.0801,93,70
3807.4658,2093.1799,76,48
3235.5972,2792.74,70,59
2157.0515,2528.48,52,55
4000,6000,78,84
2296.1101,2296.1101,55,51
9887.2803,9887.2803,97,93
6171.2798,6171.2798,90,85
876.40002,876.40002,18,16
1812.61,1812.61,45,41
9287.5303,9287.5303,97,92
6171.1602,6171.1602,90,85
4286.6401,4286.6401,80,75
442.91,442.91,5,5
538.63,538.63,8,8
3552.4399,3552.4399,73,69
693.14001,693.14001,12,11
8631.5928,5774.4502,96,83
2883.27,2883.27,65,60
1937.96,1937.96,48,44
3936.2202,3936.2202,77,72
985.42999,985.42999,21,19
4112.6802,4112.6802,79,74
948.47998,948.47998,20,18
3598.0601,3598.0601,74,69
10654.14,10654.14,98,95
4836.8799,4836.8799,84,78
1906.7257,1392.4399,47,31
5764.1602,5764.1602,89,83
2146.3701,2146.3701,52,48
3102.5,3102.5,68,63
1975.78,1975.78,48,44
1156.96,1156.96,27,25
3270.6001,3270.6001,70,66
4444.9302,4444.9302,81,76
11284.65,11284.65,98,95
1720.2,1720.2,43,39
3259.1499,3259.1499,70,65
3642.5901,3642.5901,74,69
2143.74,2143.74,52,48
2757.78,2757.78,63,58
1120.35,1120.35,26,24
6269.6299,6269.6299,90,86
578.94,578.94,9,9
2127.54,2127.54,51,48
3276.5701,3276.5701,70,66
4014.2856,5000,78,79
3408.4199,3408.4199,72,67
3722.5701,3722.5701,75,70
2708.9099,2708.9099,62,58
4851.98,4851.98,84,78
1283.74,1283.74,31,29
1123.28,1123.28,26,24
1802.1801,1802.1801,45,41
1147.96,1147.96,27,25
1752.8101,1752.8101,43,40
493.75,493.75,7,6
987.5,987.5,21,19
901.09003,901.09003,19,17
2629.21,2629.21,61,57
1357.1428,3000,33,61
2910.7742,2725.0601,65,58
2987.0801,2987.0801,66,61
5528.5713,5000,87,79
2554.4114,2625.8398,59,56
1441.17,1441.17,35,32
2827.5901,2827.5901,64,59
3305.5601,3305.5601,71,66
1349.8199,1349.8199,33,30
5585.7144,4000,88,72
4045.76,4045.76,78,73
1391.9301,1391.9301,34,31
945.75,945.75,20,18
2349.3401,2349.3401,56,52
4324.4399,4324.4399,80,75
4138.8198,4138.8198,79,74
7186.333,10429.189,93,94
2453.48,8653.4805,58,91
3070.2156,8455.9297,67,91
2648.197,8705.3398,61,91
2356.1213,8627.5498,56,91
2988.6885,8417.2598,66,91
3178.8884,8507.46,69,91
926.89001,926.89001,19,18
4582.27,4582.27,82,77
2241.8601,2241.8601,54,50
2352.72,2352.72,56,52
6245.1899,6245.1899,90,86
6023.46,6023.46,90,85
5826.3799,5826.3799,89,84
3695.3,3695.3,75,70
1454.53,1454.53,36,33
3800,5000,76,79
2434.79,2434.79,57,53
4471.4102,4471.4102,81,76
3005.5701,3005.5701,66,62
4335.9102,4335.9102,80,75
5518.4302,5518.4302,87,82
1604.38,1604.38,40,37
1703.77,1703.77,42,39
1618.5701,1618.5701,40,37
5413.4399,5413.4399,87,82
8110.4331,12253.29,95,96
8308.25,12308.25,95,96
4853.2598,4853.2598,84,78
6592.9399,6592.9399,92,87
3227.8198,3227.8198,70,65
4510.0801,4510.0801,82,76
3699.45,3699.45,75,70
2034.3799,2034.3799,50,47
4052.6001,4052.6001,78,73
5395.25,5395.25,87,82
1980.21,1980.21,49,44
3853.97,3853.97,76,71
1571.4286,2000,39,45
1965.84,1965.84,48,44
2241.8601,2241.8601,54,50
1281.0601,1281.0601,31,29
4756.6602,4756.6602,83,78
3325.8401,3325.8401,71,66
2945.7,2945.7,66,61
4388.71,4388.71,81,76
4263.1899,4263.1899,80,75
4996.6099,4996.6099,85,79
7047.4502,7047.4502,93,88
259.66,259.66,2,2
2488.8999,2988.8999,58,61
2143.02,2143.02,52,48
469.06,469.06,6,5
1851.04,1851.04,46,42
2949.1899,2949.1899,66,61
3880.6414,5552.0698,77,83
3547.5471,5504.6899,73,82
2764.7585,5393.3301,63,82
5214.2856,400,86,4
763.03003,763.03003,14,13
1042.8572,13000,23,97
900,13000,18,97
3500,13000,73,97
4571.4287,13000,82,97
1457.1428,1200,36,26
7673.2188,11101.79,94,95
331.70001,331.70001,3,3
1329.4401,1329.4401,32,30
1660.95,1660.95,41,38
2574.0901,2574.0901,60,56
3073.53,3073.53,67,63
6371.4287,1500,91,34
812.97998,812.97998,16,15
6834.5596,6834.5596,92,87
3371.1799,3371.1799,71,67
2864.8999,2864.8999,64,59
1933.91,1933.91,48,44
6465.27,6465.27,91,86
2551.47,2551.47,59,55
5645.5601,5645.5601,88,83
3071,3071,67,63
935.98999,935.98999,20,18
1524.3199,1524.3199,38,35
794.51001,794.51001,15,14
578.95001,578.95001,9,9
1567.62,1567.62,39,36
3814.05,3814.05,76,71
2329.8,2329.8,56,52
3084.8699,3084.8699,67,63
1544.33,1544.33,38,36
1392,1392,34,31
3371.22,3371.22,71,67
257.14285,180,2,1
10889.04,10889.04,98,95
8622.5498,8622.5498,96,91
987.47998,987.47998,21,19
2764.1299,2764.1299,63,58
3278.1499,3278.1499,70,66
7448.6841,4362.9697,94,75
2157.1428,5000,52,79
6389.75,6389.75,91,86
1152.01,1152.01,27,25
7650.5098,7650.5098,94,89
7421.27,7421.27,94,89
9527.3105,9527.3105,97,93
2145.25,2145.25,52,48
731.28003,731.28003,14,13
472.45999,472.45999,6,6
1072.0699,1072.0699,24,23
740.28003,740.28003,14,13
346.31,346.31,3,3
777.35999,777.35999,15,14
911.16998,911.16998,19,17
510.57999,510.57999,7,7
1038.79,1038.79,23,22
677.01001,677.01001,12,11
252.59999,252.59999,2,2
1647.21,1647.21,41,38
1360.61,1360.61,33,30
